"año";"NCODI";"altas_particular";"estancias_particular";"sesionHdia_particular";"consulta_particular";"cma_particular";"urge_particular";"hospDom_particular";"altas_AsegPriv";"estancias_AsegPriv";"sesionHdia_AsegPriv";"consulta_AsegPriv";"cma_AsegPriv";"urge_AsegPriv";"hospDom_AsegPriv";"altas_sns";"estancias_sns";"sesionHdia_sns";"consulta_sns";"cma_sns";"urge_sns";"hospDom_sns";"altas_MutuaFun";"estancias_MutuaFun";"sesionHdia_MutuaFun";"consulta_MutuaFun";"cma_MutuaFun";"urge_MutuaFun";"hospDom_MutuaFun";"altas_otrEntiPublica";"estancias_otrEntiPublica";"sesionHdia_otrEntiPublica";"consulta_otrEntiPublica";"cma_otrEntiPublica";"urge_otrEntiPublica";"hospDom_otrEntiPublica";"altas_MATEPSS";"estancias_MATEPSS";"sesionHdia_MATEPSS";"consulta_MATEPSS";"cma_MATEPSS";"urge_MATEPSS";"hospDom_MATEPSS";"altas_convIntern";"estancias_conveInter";"sesionHdia_conveInter";"consulta_conveInter";"cma_conveInter";"urge_conveInter";"hospDom_conveInter";"altas_AccTrafic";"estancias_AccTrafic";"sesionHdia_AccTrafic";"consulta_AccTrafic";"cma_AccTrafic";"urge_AccTrafic";"hospDom_AccTrafic";"otroRegimen";"altas_otroRegim";"estancias_otroRegim";"sesionHdia_otroRegim";"consulta_otroRegim";"cma_otroRegim";"urge_otroRegim";"hospDom_otroRegim";"total_altas";"total_estancias";"total_sesionHdia";"total_consulta";"total_cma";"total_urgencias";"total_hospDom"
2015;453,00;1;9;0;2;0;1;0;0;0;0;0;0;0;0;975;35520;2782;75625;0;93;0;3;194;0;2;0;0;0;0;0;0;0;0;0;0;16;119;0;0;0;16;0;3;87;0;0;0;3;0;;0;0;0;0;2;0;"Otros";0;0;0;0;0;0;0;998;35929;2782;75629;0;115;0
2015;113,00;0;0;0;0;0;0;0;0;0;0;3;0;0;0;187;67262;4381;87371;0;0;0;1;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;48;0;0;0;188;67367;4381;87422;0;0;0
2015;619,00;1191;3024;117;486;497;280;0;3579;9086;537;1594;2661;11720;0;566;1439;54;165;532;149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;702;1781;0;4253;722;5641;0;0;0;0;0;0;0;0;70;177;0;1040;96;671;0;"Otros";0;0;0;0;0;0;0;6108;15507;708;7538;4508;18461;0
2015;163,00;149;194;0;6182;177;55;0;520;1155;0;21599;254;2808;0;158;305;0;2326;86;68;0;0;0;0;0;0;0;0;13;13;0;0;3;3;0;1;1;0;15;4;39;0;0;0;0;0;0;0;0;59;83;0;1525;0;827;0;"Otros";0;0;0;0;0;0;0;900;1751;0;31647;524;3800;0
2015;131,00;10;745;0;0;0;0;0;4;76;0;0;0;0;0;167;12553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;181;13374;0;0;0;0;0
2015;375,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;454;19443;0;2867;0;553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;"Otros";0;0;0;0;0;0;0;454;19443;0;2868;0;553;0
2015;1090,00;0;0;0;0;0;0;0;88;496;314;447;11;653;2;39558;199059;49590;645332;10086;158256;1060;0;0;1;32;0;0;0;0;0;0;0;0;0;0;32;191;0;86;12;771;0;34;219;12;86;0;250;1;147;895;1;512;0;2228;1;"Otros";94;662;131;463;8;1889;0;39953;201522;50049;646958;10117;164047;1064
2015;764,00;6;40;0;101;0;97;0;51;337;0;935;0;507;0;25654;176840;16378;510247;4405;139427;0;239;1577;133;3638;4;929;0;0;0;0;0;0;0;0;42;277;0;1515;0;1027;0;20;132;0;520;0;166;0;85;561;0;3624;0;1628;0;"Otros";0;0;0;0;0;0;0;26097;179764;16511;520580;4409;143781;0
2015;14,00;85;232;9;0;84;112;0;2920;9805;851;0;1707;18565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;97;0;0;8;399;0;0;0;0;0;0;0;0;23;56;0;0;9;260;0;"Otros";0;0;0;0;0;0;0;3059;10190;860;0;1808;19336;0
2015;657,00;0;0;0;0;0;0;0;8;28;0;16;0;69;0;4559;23074;2295;86711;1336;32481;0;27;61;0;29;0;223;0;0;0;0;0;0;0;0;10;23;0;81;0;348;0;4;10;0;21;0;54;0;22;109;0;0;0;415;0;"Otros";0;0;0;0;0;0;0;4630;23305;2295;86858;1336;33590;0
2015;362,00;140;143;0;11009;17;88;0;2733;6375;0;41933;258;18578;0;986;2834;0;4629;4;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;39;0;625;4;459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";8;82;0;56;2;12;0;3883;9473;0;58252;285;19214;0
2015;989,00;0;0;0;0;0;7;0;4;8;0;0;0;87;0;3159;14210;1580;93887;2096;27197;0;2;9;0;2;0;69;0;0;0;0;0;0;0;0;10;45;0;5;0;164;0;8;36;0;18;5;38;0;5;34;0;6;0;236;0;"Otros";0;0;0;0;0;0;0;3188;14342;1580;93918;2101;27798;0
2015;145,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;11208;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;31;11208;0;26;0;0;0
2015;511,00;10;130;0;0;0;472;0;25;25;0;15;0;477;0;13491;73153;18612;254596;2580;75645;2505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;63;0;0;0;457;0;0;0;0;0;0;0;0;78;452;0;0;0;134;0;"Otros";0;0;0;0;0;0;0;13616;73823;18612;254611;2580;77185;2505
2015;530,00;9;46;0;26;0;16;0;10;58;0;1;4;426;0;15576;80421;35354;257157;2905;68158;1445;5;15;0;0;1;64;0;0;0;0;0;0;0;0;8;30;0;0;9;599;0;81;419;0;276;2;416;0;34;187;0;0;13;2058;0;"Otros";0;0;0;0;0;0;0;15723;81176;35354;257460;2934;71737;1445
2015;6,00;974;1981;0;28928;1878;1207;0;3343;7359;0;116691;2956;23058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;4317;9340;0;145619;4834;24265;0
2015;161,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;362;105030;0;5650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;362;105030;0;5650;0;0;0
2015;623,00;73;394;0;183;0;519;0;0;0;0;0;0;0;0;18078;96610;10930;285622;4402;82957;1142;37;200;0;131;0;116;0;0;0;0;0;0;0;0;9;39;0;0;0;296;0;235;1269;0;714;0;1071;0;49;358;0;15;0;1137;0;"Otros";0;0;0;0;0;0;0;18481;98870;10930;286665;4402;86096;1142
2015;875,00;625;2085;262;16684;177;2374;0;4138;13910;88;99885;394;30340;0;424;967;1;5086;27;63;0;62;282;0;562;6;696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;5249;17244;351;122217;604;33473;0
2015;940,00;61;2160;0;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;61;2160;0;93;0;0;0
2015;946,00;1476;3562;0;12960;323;2404;0;6036;18425;0;107494;1433;26943;0;266;583;0;1220;78;176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173;556;0;7050;31;1150;0;2217;11794;0;7417;208;3787;0;25;87;0;1336;5;136;0;"Otros";0;0;0;0;0;0;0;10193;35007;0;137477;2078;34596;0
2015;1023,00;148;692;94;102;5;2006;0;44;227;69;21;0;277;0;16042;77972;34176;265296;7399;70843;846;41;180;1;181;1;323;0;0;0;0;0;0;0;0;32;74;0;1;2;301;0;0;0;0;0;0;0;0;41;315;0;48;1;1361;0;"Otros";0;0;1;3;0;3;0;16348;79460;34341;265652;7408;75114;846
2015;1054,00;0;0;0;0;0;0;0;256;1715;257;832;0;3513;0;10237;55480;8288;206962;4319;50039;1071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1394;6354;0;0;539;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;11887;63549;8545;207794;4858;53552;1071
2015;1057,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;434;27005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;434;27005;0;0;0;0;0
2015;1031,00;33;3469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;33;3469;0;0;0;0;0
2015;1032,00;44;220;4;53;3;652;1;1;10;0;0;0;2;0;13088;64877;27096;270308;8271;83191;1032;17;93;0;73;2;241;0;0;0;0;0;0;0;0;3;7;0;0;0;222;0;0;0;0;0;0;0;0;95;326;0;4;5;2738;0;"Otros";0;0;0;1344;1;8;0;13248;65533;27100;271782;8282;87054;1033
2015;1064,00;1141;2343;0;7468;0;940;0;6178;14640;0;59424;0;32470;0;1331;2743;0;2446;0;291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;432;1312;0;2201;0;1235;0;0;0;0;0;0;0;0;25;106;0;3092;0;586;0;"Otros";0;0;0;0;0;0;0;9107;21144;0;74631;0;35522;0
2015;226,00;439;1170;0;5672;0;201;0;3630;10321;0;87034;0;30395;0;418;1167;0;5225;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;330;1021;0;3068;0;1265;0;290;811;0;5985;0;2203;0;357;770;0;8064;0;4709;0;"Otros";0;0;0;0;0;0;0;5464;15260;0;115048;0;38835;0
2015;687,00;69;274;1;11;0;139;0;2;4;0;0;0;28;0;7815;41609;5178;157843;2921;57180;0;0;0;0;0;0;0;0;6;33;0;0;0;30;0;2;13;0;0;0;561;0;115;802;169;110;0;313;0;30;164;0;12;0;900;0;"Otros";0;0;0;0;0;0;0;8039;42899;5348;157976;2921;59151;0
2015;745,00;30;387;0;0;0;19;0;15;29;0;0;0;0;0;24674;184813;32177;456923;6320;146951;230;3;11;0;0;0;0;0;44;118;0;0;0;0;0;9;16;0;0;0;0;0;15;42;0;0;0;4297;0;66;290;0;0;0;835;0;"Otros";7;32;0;0;0;0;0;24863;185738;32177;456923;6320;152102;230
2015;109,00;512;917;0;5713;0;335;0;4249;12154;0;100093;0;38346;0;199;1198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139;343;0;0;0;449;0;30;474;0;0;0;0;0;4;89;0;0;0;88;0;"Otros";0;0;0;0;0;0;0;5133;15175;0;105806;0;39218;0
2015;808,00;66;571;0;0;0;759;0;0;0;0;0;0;71;0;12916;77033;5180;286446;5258;123623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;82;0;0;0;1392;0;91;887;0;0;0;564;0;97;1042;0;0;0;4246;0;"Otros";0;0;0;0;0;0;0;13187;79615;5180;286446;5258;130655;0
2015;971,00;2;2;0;0;0;189;0;0;0;0;0;0;98;0;633;1184;1432;57482;1385;62984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;670;0;5;7;0;0;0;501;0;0;0;0;0;0;2250;0;"Otros";0;0;0;0;0;0;0;640;1193;1432;57482;1385;66692;0
2015;128,00;37;43;0;0;14;32;0;1302;2612;0;0;280;10906;0;340;360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;290;0;0;0;0;0;0;0;0;4;10;0;0;2;23;0;"Otros";0;0;0;0;0;0;0;1685;3028;0;0;296;11251;0
2015;919,00;17;78;66;33;0;138;0;78;308;11;149;0;207;0;14263;108667;10624;231066;2320;41017;212;0;0;0;0;0;0;0;0;0;0;5;0;5;0;14;36;0;160;1;331;0;10;60;3;51;0;105;0;49;384;0;3;0;698;0;"Otros";0;0;0;0;0;0;0;14431;109533;10704;231467;2321;42501;212
2015;725,00;220;1723;0;0;0;0;0;93;570;0;0;0;0;0;28778;211834;14974;485515;11317;145310;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;518;0;0;0;0;0;0;0;0;0;0;0;0;109;975;0;0;0;0;0;"Otros";47;385;0;0;0;0;0;29306;216005;14974;485515;11317;145310;0
2015;3,00;20;4850;0;0;0;0;0;0;0;0;0;0;0;0;160;24350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;180;29200;0;0;0;0;0
2015;306,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1300;0;0;0;0;0;0;0;0;0;0;85;97358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;85;97358;0;1300;0;0;0
2015;15,00;72;72;0;2263;61;23;0;123;123;0;3066;67;2086;0;110;285;0;756;0;8;0;89;110;0;3242;50;5479;0;0;0;0;0;0;0;0;0;0;0;426;0;124;0;0;0;0;0;0;0;0;0;0;0;344;0;0;0;"Otros";1;1;0;25;0;0;0;395;591;0;10122;178;7720;0
2015;264,00;214;617;0;4832;6;132;0;1505;3918;0;36741;56;25489;0;144;424;0;800;0;10;0;3089;12776;0;29090;37;6209;0;0;0;0;0;0;0;0;34;60;0;93;1;288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";16;26;0;55;0;0;0;5002;17821;0;71611;100;32128;0
2015;867,00;9;9;0;2445;0;0;0;45;66;0;24338;0;0;0;69;237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;123;312;0;26783;0;0;0
2015;910,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9833;50694;4875;153317;2037;41105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;9833;50694;4875;153317;2037;41105;0
2015;1053,00;1;2;0;0;0;65;0;63;244;0;3;0;363;0;12982;75780;5328;216617;1606;63789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;127;0;10;0;902;0;1;13;0;0;0;18;0;46;328;0;11;0;923;0;"Otros";0;0;0;0;0;0;0;13122;76494;5328;216641;1606;66060;0
2015;1055,00;0;0;0;0;0;0;0;109;649;87;1539;19;455;0;16721;99536;13418;236106;2959;72024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;232;1379;186;3271;41;901;0;7;37;5;89;1;23;0;310;1846;249;4378;55;1221;0;"Otros";39;235;32;558;7;143;0;17418;103682;13977;245941;3082;74767;0
2015;1081,00;15;2353;0;280;0;0;0;0;0;0;0;0;0;0;153;20939;0;2463;0;0;0;3;173;0;51;0;0;0;0;0;0;0;0;0;0;1;25;0;8;0;0;0;0;0;0;0;0;0;0;1;90;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;173;23580;0;2802;0;0;0
2015;1099,00;106;106;0;813;43;56;0;186;455;0;4705;93;1010;0;221;582;0;900;23;810;0;125;240;0;5025;6;1327;0;0;0;0;0;0;0;0;26;26;0;42;4;278;0;0;0;0;0;0;0;0;4;8;0;592;0;104;0;"Otros";0;0;0;0;0;0;0;668;1417;0;12077;169;3585;0
2015;529,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1374;31347;0;2957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;1374;31347;0;2957;0;0;0
2015;345,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;381;56580;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;381;56580;0;0;0;0;0
2015;515,00;4;4;0;38;0;26;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1047;2952;0;26335;1;11197;0;0;0;0;0;0;0;0;148;546;0;2405;0;1386;0;"Otros";0;0;0;0;0;0;0;1199;3502;0;28778;1;12609;0
2015;174,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;939;15034;0;6378;329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;939;15034;0;6378;329;0;0
2015;523,00;6;56;20;84;0;0;0;0;0;0;869;0;0;0;2283;55894;5862;31440;2152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;359;0;110;0;0;0;0;0;0;0;0;0;0;5;357;0;105;0;0;0;"Otros";0;0;0;0;0;0;0;2295;56666;5882;32608;2152;0;0
2015;697,00;332;693;17;1748;192;500;0;14135;38884;1969;125316;1283;82922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116;273;0;408;12;943;0;0;0;0;0;0;0;0;159;688;0;5257;13;2222;0;"Otros";0;0;0;0;0;0;0;14742;40538;1986;132729;1500;86587;0
2015;239,00;768;1442;9;15671;702;2131;0;7805;24750;1369;129730;124;36429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164;693;1;924;20;1129;0;0;0;0;0;0;0;0;221;1113;0;6340;4;2868;0;"Otros";0;0;0;0;0;0;0;8958;27998;1379;152665;850;42557;0
2015;287,00;360;831;0;2215;92;144;0;9831;35263;0;111180;1832;50224;0;3458;49083;2904;17650;1508;68;0;203;536;0;776;59;541;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;345;1004;0;8133;29;522;0;67;173;0;3088;5;688;0;"Otros";0;0;0;0;0;0;0;14264;86890;2904;143042;3525;52187;88
2015;377,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1460;33113;0;2130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;1460;33113;0;2130;0;0;0
2015;692,00;268;1924;0;0;0;4461;0;3;11;0;0;0;56;0;8919;59326;10557;150862;1715;44479;445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;92;0;0;0;879;0;154;725;0;0;0;2635;0;76;546;0;0;0;1103;0;"Otros";0;0;0;0;0;0;0;9448;62624;10557;150862;1715;53613;445
2015;335,00;54;46535;0;0;0;0;0;0;0;0;0;0;0;0;22;2143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;76;48678;0;0;0;0;0
2015;435,00;2780;2780;0;10243;0;1616;0;7414;7414;0;224901;0;18468;0;51;51;0;4;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;332;332;0;6336;0;837;0;0;0;0;0;0;0;0;705;705;0;8530;0;1096;0;"Otros";0;0;0;0;0;0;0;11282;11282;0;250014;0;22043;0
2015;423,00;102;248;0;3580;21;347;0;1298;2745;0;28872;407;6243;0;0;0;0;0;0;0;0;327;614;0;6571;0;1392;0;0;0;0;0;0;0;0;40;96;0;503;1;418;0;815;1743;0;447;1;1383;0;42;110;0;438;0;76;0;"Otros";0;0;0;0;0;0;0;2624;5556;0;40411;430;9859;0
2015;351,00;261;653;0;4608;52;2649;0;1550;5574;0;47950;469;16448;0;73;448;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;74;0;840;3;1879;0;1948;5692;0;809;45;4358;0;51;112;0;1513;4;603;0;"Otros";0;0;0;0;0;0;0;3923;12553;0;55720;573;25990;0
2015;810,00;79;119;0;3533;52;362;0;773;991;0;29729;455;5130;0;0;0;0;0;0;0;0;215;306;0;10230;0;1508;0;0;0;0;0;0;0;0;37;70;0;512;9;378;0;351;473;0;302;1;626;0;8;8;0;258;0;31;0;"Otros";22;37;0;1215;0;671;0;1485;2004;0;45779;517;8706;0
2015;830,00;47;188;0;12;1;106;0;0;0;0;73;0;622;0;11181;56434;12244;158714;4293;65981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;33;0;27;1;696;0;0;0;0;0;0;0;0;60;451;0;174;1;971;0;"Otros";13;74;0;12;0;83;0;11313;57180;12244;159012;4296;68459;0
2015;892,00;35;69;0;11;0;100;0;17;40;0;3;0;209;0;17317;105978;30881;307287;4896;98081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;11;0;108;0;195;0;146;644;0;5;0;1370;0;20;180;0;11;0;792;0;"Otros";0;0;0;0;0;0;0;17540;106922;30881;307425;4896;100747;0
2015;921,00;733;1238;0;3500;242;1216;0;14065;39805;0;207765;2893;73083;0;0;0;0;0;0;0;0;2923;8560;0;38487;487;15194;0;0;0;0;0;0;0;0;123;223;0;126;17;652;0;;0;0;0;0;0;0;187;506;0;5782;14;2553;0;"Otros";0;0;0;0;0;0;0;18031;50332;0;255660;3653;92698;0
2015;991,00;7;15;0;0;0;936;0;0;0;0;0;0;13;0;587;1596;0;8726;0;13311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;0;0;0;173;0;12;25;0;0;0;2352;0;3;7;0;0;0;166;0;"Otros";0;0;0;0;0;0;0;611;1649;0;8726;0;16951;0
2015;992,00;71;526;0;0;1;694;0;15;182;0;0;7;143;0;7437;46099;8978;150154;2605;53567;57;0;0;0;0;0;0;0;0;0;0;0;0;2;0;8;42;0;0;0;380;0;84;470;0;0;0;1125;0;14;92;0;0;0;701;0;"Otros";6;41;0;0;1;130;0;7635;47452;8978;150154;2614;56742;57
2015;993,00;20;93;0;415;0;145;0;31;104;0;441;1;47;0;6081;29434;12688;145148;3218;22263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;82;0;182;4;200;0;214;761;2;3562;16;489;0;27;106;0;192;0;191;0;"Otros";0;0;0;0;0;0;0;6398;30580;12690;149940;3239;23335;0
2015;1070,00;129;652;0;97;30;601;0;175;2405;0;567;40;115;0;28361;198615;17490;520650;5738;130818;643;23;168;0;0;0;13;0;94;562;0;102;3;335;0;45;660;0;114;23;443;0;639;6690;0;494;12;2744;4;149;1537;0;0;0;592;0;"Otros";0;0;0;0;0;0;0;29615;211289;17490;522024;5846;135661;647
2015;1095,00;185;315;0;3489;23;1759;0;858;2239;0;15877;397;9883;0;230;1493;0;4;2;71;0;0;0;0;0;0;64;0;0;0;0;0;0;0;0;7;14;0;5;1;53;0;464;1422;0;52;4;662;0;35;131;0;445;1;254;0;"Otros";19;159;0;0;1;355;0;1798;5773;0;19872;429;13101;0
2015;1094,00;224;265;3;2100;65;1378;0;1580;3954;47;24435;1134;5324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;352;365;0;948;0;425;0;979;1010;12;1354;6;1934;0;399;458;3;2723;0;125;0;"Otros";0;0;0;0;0;0;0;3534;6052;65;31560;1205;9186;0
2015;473,00;9;27;10;37;1;202;0;44;237;3;247;2;97;0;5012;19173;3752;53749;3397;30922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;6;0;0;0;0;0;0;0;0;0;0;0;7;0;5;0;"Otros";0;0;0;0;0;0;0;5065;19437;3765;54045;3400;31232;0
2015;663,00;61;827;3;154;0;1467;0;212;715;22;836;2;2289;0;18035;128853;35640;301926;1982;106573;141;31;481;4;87;0;68;6;783;5320;1267;13434;108;8866;1;12;50;0;147;0;715;0;0;0;0;0;0;0;0;62;462;0;215;1;1169;0;"Otros";0;0;0;0;0;0;0;19196;136708;36936;316799;2093;121147;148
2015;552,00;0;0;0;9;0;103;0;0;0;0;2892;0;26;0;3583;26056;7701;66708;4473;10310;0;0;0;0;25;0;0;0;176;1134;476;4324;366;1194;0;0;0;0;6;0;76;0;0;0;0;0;0;0;0;43;504;0;1040;1;134;0;"Otros";0;0;0;0;0;0;0;3802;27694;8177;75004;4840;11843;0
2015;772,00;86;420;84;417;0;3654;0;550;1830;1290;3378;164;713;2;28700;191800;108806;412565;3212;84683;556;0;0;0;0;0;0;0;55;373;0;0;3;143;2;37;212;5;806;4;719;0;0;0;0;0;0;0;0;197;1819;3;390;4;1105;0;"Otros";0;0;0;0;0;0;0;29625;196454;110188;417556;3387;91017;560
2015;568,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1174;3581;0;36874;316;6047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;1174;3581;0;36874;316;6047;0
2015;398,00;27;86;0;205;0;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3073;14584;0;18753;0;7192;0;0;0;0;0;0;0;0;496;5138;0;2860;0;934;0;"Otros";0;0;0;0;0;0;0;3596;19808;0;21818;0;8215;0
2015;394,00;0;0;0;0;0;0;0;0;0;0;0;0;1046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1652;8545;0;13008;497;5042;0;0;0;0;0;0;0;0;315;1628;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;1967;10173;0;13008;497;6088;0
2015;614,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;638;3984;0;13556;349;0;0;0;0;0;0;0;0;0;159;996;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;797;4980;0;13556;349;0;0
2015;235,00;107;177;0;4;0;15;0;932;1800;0;56;0;3130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;584;1003;0;4068;0;953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;1623;2980;0;4128;0;4098;0
2015;616,00;0;0;1;84;0;180;0;21;143;0;60;0;149;0;2899;17806;7853;111044;3632;44482;512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143;0;0;0;0;0;0;0;0;5;7;0;2923;0;873;0;"Otros";0;0;0;0;0;0;0;2925;17956;7854;114111;3632;45827;512
2015;267,00;519;821;0;1532;69;267;0;10246;35089;0;48881;2115;16181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;10765;35910;0;50413;2184;16448;0
