"año";"NCODI";"inver_iIntangible";"inver_IMaterial";"inver_IMterrenos";"inver_IMresto";"inver_Otras";"inver_Total"
2015;101,00;0;132409;0;132409;14251;146660
2015;454,00;58523;686136;0;686136;0;744659
2015;318,00;44696;128784;0;128784;0;173480
2015;600,00;175081;-1734916;-2020887;285971;0;-1559835
2015;545,00;367410;631864;0;631864;0;999274
2015;100,00;0;1;0;1;0;1
2015;702,00;395955;3336339;0;3336339;0;3732294
2015;778,00;15219;2014242;0;2014242;0;2029461
2015;341,00;0;48684;0;48684;15970;64654
2015;99,00;3630;90442;0;90442;778329;872401
2015;767,00;0;174129;0;174129;0;174129
2015;359,00;29495;345803;0;345803;0;375298
2015;98,00;0;97989;0;97989;0;97989
2015;132,00;0;131417;0;131417;0;131417
2015;97,00;1796;17974;0;17974;0;19770
2015;103,00;5700;49297;0;49297;0;54997
2015;110,00;0;269412;0;269412;3611;273023
2015;94,00;5494;119401;0;119401;0;124895
2015;91,00;0;478864;0;478864;0;478864
2015;664,00;356875;1876016;0;1876016;0;2232891
2015;918,00;7600;72909824;0;72909824;0;72917424
2015;92,00;0;19948;0;19948;0;19948
2015;95,00;0;93326;0;93326;0;93326
2015;96,00;0;0;0;0;345;345
2015;301,00;56884;248471;0;248471;0;305355
2015;492,00;75625;478840;0;478840;0;554465
2015;811,00;0;163826;0;163826;0;163826
2015;812,00;32094;4685351;0;4685351;0;4717445
2015;832,00;0;2793;0;2793;0;2793
2015;841,00;0;49389;0;49389;0;49389
2015;856,00;0;36672;0;36672;0;36672
2015;859,00;0;56820;0;56820;0;56820
2015;861,00;1;0;0;0;0;1
2015;880,00;0;9539;0;9539;0;9539
2015;883,00;0;326222;0;326222;0;326222
2015;884,00;0;182;0;182;0;182
2015;877,00;0;6999;0;6999;0;6999
2015;911,00;84060;950818;0;950818;0;1034878
2015;913,00;0;0;0;0;1;1
2015;922,00;25227;9739445;0;9739445;0;9764672
2015;923,00;0;6550;0;6550;0;6550
2015;924,00;0;95965;0;95965;0;95965
2015;947,00;0;7175;0;7175;0;7175
2015;951,00;1296;58612;11530;47082;0;59908
2015;1103,00;0;72481;0;72481;0;72481
2015;972,00;0;16855;0;16855;0;16855
2015;973,00;0;982319;0;982319;0;982319
2015;974,00;0;29323;0;29323;0;29323
2015;975,00;20985;62330;0;62330;0;83315
2015;960,00;4521;168242;0;168242;0;172763
2015;1028,00;0;386;0;386;0;386
2015;976,00;808;24788;0;24788;0;25596
2015;977,00;980;1140;0;1140;0;2120
2015;1020,00;0;5722;0;5722;0;5722
2015;994,00;74454;332058;0;332058;188713;595225
2015;995,00;0;749;0;749;0;749
2015;1060,00;0;38649;0;38649;0;38649
2015;1005,00;0;1158;0;1158;0;1158
2015;1061,00;0;5100;0;5100;0;5100
2015;1006,00;4691;81156;0;81156;0;85847
2015;1088,00;9973;247600;0;247600;0;257573
2015;1089,00;21103;354250;0;354250;0;375353
2015;1076,00;0;1095;0;1095;0;1095
2015;1078,00;0;160935;0;160935;0;160935
2015;1033,00;265445;1161087;0;1161087;0;1426532
2015;1037,00;0;0;0;0;1;1
2015;1039,00;0;3195;0;3195;0;3195
2015;1067,00;34668;19631;0;19631;0;54299
2015;1065,00;1960;22280;0;22280;0;24240
2015;1066,00;12685;328724;0;328724;0;341409
2015;1100,00;0;0;0;0;1;1
2015;1105,00;0;6904;0;6904;0;6904
2015;1107,00;0;30952;0;30952;0;30952
2015;1111,00;0;591813;0;591813;0;591813
2015;207,00;100000;120446;0;120446;0;220446
2015;431,00;0;26363;0;26363;0;26363
2015;387,00;0;409163;0;409163;0;409163
2015;179,00;0;23763;0;23763;0;23763
2015;606,00;0;160234;0;160234;0;160234
2015;925,00;8035;79281;0;79281;48792;136108
2015;541,00;0;242199;0;242199;0;242199
2015;797,00;0;231513;0;231513;0;231513
2015;627,00;0;288975;0;288975;0;288975
2015;173,00;0;24388;0;24388;0;24388
2015;636,00;0;739736;0;739736;0;739736
2015;205,00;1136;222416;0;222416;0;223552
2015;814,00;0;0;0;0;0;0
2015;881,00;0;78559;0;78559;0;78559
2015;771,00;0;199650;199650;0;0;199650
2015;533,00;7986;262756;;262756;52806;323548
2015;447,00;0;0;0;0;12648;12648
2015;815,00;0;31141;0;31141;0;31141
2015;801,00;0;22558;0;22558;0;22558
2015;800,00;358701;811222;0;811222;0;1169923
2015;389,00;0;0;0;0;17625;17625
2015;695,00;0;0;0;0;0;0
2015;816,00;0;11804;0;11804;0;11804
2015;833,00;0;0;0;0;17502;17502
2015;870,00;15596;747341;0;747341;0;762937
2015;927,00;0;196008;0;196008;0;196008
2015;961,00;0;0;0;0;0;0
2015;962,00;10437;103988;0;103988;0;114425
2015;1079,00;0;0;0;0;0;0
2015;1101,00;444;585020;0;585020;0;585464
2015;666,00;0;1492548;323264;1169284;1948;1494496
2015;392,00;0;0;0;0;42173;42173
2015;790,00;0;3786417;0;3786417;0;3786417
2015;650,00;0;568065;0;568065;0;568065
2015;876,00;0;0;0;0;708852;708852
2015;944,00;0;91896;0;91896;0;91896
2015;952,00;173107;842890;0;842890;0;1015997
2015;54,00;0;0;0;0;0;0
2015;367,00;1085;213443;0;213443;0;214528
2015;538,00;0;56038;0;56038;0;56038
2015;557,00;0;316109;0;316109;0;316109
2015;653,00;0;0;0;0;298463;298463
2015;647,00;0;109672;0;109672;0;109672
2015;978,00;0;1207908;262395;945513;0;1207908
2015;996,00;0;94947;0;94947;184;95131
2015;729,00;0;250623;0;250623;0;250623
2015;182,00;1134;148667;0;148667;0;149801
2015;633,00;16940;926409;0;926409;0;943349
2015;685,00;0;0;0;0;0;0
2015;683,00;0;20315;0;20315;0;20315
2015;945,00;0;23322;0;23322;0;23322
2015;953,00;0;35883;0;35883;0;35883
2015;1022,00;37654;13591;0;13591;0;51245
2015;1049,00;0;12180;0;12180;0;12180
2015;794,00;0;617542;0;617542;0;617542
2015;415,00;0;561354;0;561354;0;561354
2015;592,00;9672;1804119;0;1804119;9532;1823323
2015;497,00;12927;582497;0;582497;0;595424
2015;458,00;0;344012;0;344012;0;344012
2015;726,00;0;69;0;69;0;69
2015;272,00;14601;220465;0;220465;0;235066
2015;805,00;4208;75305;0;75305;0;79513
2015;5,00;0;224943;0;224943;0;224943
2015;234,00;15793;1065698;0;1065698;0;1081491
2015;64,00;0;0;0;0;0;0
2015;842,00;0;5485;0;5485;0;5485
2015;843,00;0;0;0;0;0;0
2015;803,00;0;640854;0;640854;0;640854
2015;211,00;100000;60968;0;60968;0;160968
2015;773,00;0;934025;0;934025;0;934025
2015;424,00;0;179122;0;179122;0;179122
2015;298,00;0;45548;0;45548;0;45548
2015;594,00;0;13173;0;13173;0;13173
2015;237,00;35744;281902;0;281902;0;317646
2015;16,00;0;5219;0;5219;0;5219
2015;768,00;86394;96968;0;96968;8266;191628
2015;617,00;125137;545786;0;545786;0;670923
2015;297,00;0;22456;0;22456;0;22456
2015;105,00;0;6153;0;6153;0;6153
2015;544,00;28081;109004;0;109004;0;137085
2015;804,00;8403;463671;0;463671;0;472074
2015;104,00;138477;106687;0;106687;0;245164
2015;20,00;0;0;0;0;1;1
2015;550,00;3328;169937;0;169937;0;173265
2015;112,00;0;551573;0;551573;0;551573
2015;818,00;0;74802;0;74802;0;74802
2015;882,00;5175;75625;0;75625;0;80800
2015;914,00;0;5578;0;5578;0;5578
2015;928,00;0;58581;0;58581;0;58581
2015;964,00;168679;460896;0;460896;572;630147
2015;1026,00;0;88871;0;88871;0;88871
2015;1068,00;138477;106687;0;106687;0;245164
2015;1108,00;86380;366610;0;366610;0;452990
2015;404,00;;1905765;0;1905765;0;1905765
2015;274,00;12150;7622694;0;7622694;0;7634844
2015;270,00;0;686406;0;686406;0;686406
2015;676,00;0;179000;0;179000;0;179000
2015;709,00;0;49507;0;49507;0;49507
2015;754,00;0;0;0;0;0;0
2015;997,00;0;76434;0;76434;0;76434
2015;734,00;0;1116281;0;1116281;0;1116281
2015;299,00;0;409644;0;409644;0;409644
2015;645,00;0;20820;0;20820;0;20820
2015;17,00;0;0;0;0;0;0
2015;1046,00;0;81277;0;81277;0;81277
2015;420,00;5119;242305;0;242305;27928;275352
2015;802,00;0;108154;0;108154;0;108154
2015;266,00;165050;786634;0;786634;0;951684
2015;137,00;0;105860;0;105860;0;105860
2015;769,00;0;11152;11152;0;0;11152
2015;776,00;15354;747928;0;747928;0;763282
2015;640,00;13749;592188;0;592188;0;605937
2015;315,00;0;2150383;0;2150383;0;2150383
2015;40,00;3795;201944;0;201944;0;205739
2015;508,00;36375;824122;0;824122;0;860497
2015;46,00;533;3308;0;3308;0;3841
2015;590,00;19767;636981;0;636981;0;656748
2015;777,00;19668;0;0;0;0;19668
2015;897,00;600861;2146481;0;2146481;0;2747342
2015;965,00;6674;74604;0;74604;0;81278
2015;461,00;0;0;0;0;5719;5719
2015;376,00;0;4252539;0;4252539;0;4252539
2015;621,00;0;0;0;0;46148;46148
2015;793,00;0;958246;0;958246;0;958246
2015;1102,00;14497;313025;0;313025;0;327522
2015;712,00;0;101161;0;101161;0;101161
2015;32,00;0;0;0;0;0;0
2015;361,00;0;254;0;254;0;254
2015;486,00;0;82917;0;82917;0;82917
2015;595,00;0;48441;0;48441;0;48441
2015;433,00;0;0;0;0;0;0
2015;1058,00;0;0;0;0;0;0
2015;261,00;2541;710011;0;710011;0;712552
2015;730,00;0;16608;0;16608;90784;107392
2015;577,00;0;4389;0;4389;28000;32389
2015;788,00;0;193261;0;193261;0;193261
2015;865,00;0;321847;0;321847;0;321847
2015;979,00;0;521;0;521;0;521
2015;998,00;0;0;0;0;0;0
2015;221,00;20000;800000;0;800000;0;820000
2015;506,00;0;233394;0;233394;0;233394
2015;727,00;942;626371;0;626371;0;627313
2015;355,00;0;297915;0;297915;0;297915
2015;487,00;4669;122412;0;122412;0;127081
2015;938,00;0;1494933;111141;1383792;179029;1673962
2015;886,00;52444;53736;0;53736;0;106180
2015;835,00;0;171539;0;171539;0;171539
2015;999,00;0;8925;0;8925;0;8925
2015;798,00;0;4824321;0;4824321;0;4824321
2015;504,00;164408;639883;0;639883;0;804291
2015;247,00;11367;362236;0;362236;64598;438201
2015;216,00;7332;299500;0;299500;0;306832
2015;654,00;0;19253;0;19253;0;19253
2015;65,00;0;101112;0;101112;0;101112
2015;472,00;5467;110328;0;110328;0;115795
2015;427,00;0;67977;0;67977;0;67977
2015;491,00;0;167406;0;167406;0;167406
2015;551,00;18150;37889;0;37889;0;56039
2015;106,00;6000;1001818;0;1001818;0;1007818
2015;819,00;0;42269;0;42269;0;42269
2015;836,00;0;1000;0;1000;0;1000
2015;915,00;0;69324;0;69324;74896;144220
2015;942,00;8050;745499;0;745499;0;753549
2015;748,00;1261;527528;0;527528;0;528789
2015;198,00;0;21695;0;21695;0;21695
2015;871,00;327;91877;0;91877;0;92204
2015;948,00;18429;542159;0;542159;0;560588
2015;1051,00;0;0;0;0;4546;4546
2015;1083,00;0;16467;0;16467;0;16467
2015;1096,00;0;13018;0;13018;0;13018
2015;679,00;0;0;0;0;0;0
2015;176,00;19240;1991511;232258;1759253;0;2010751
2015;537,00;0;97784;0;97784;0;97784
2015;608,00;0;0;0;0;0;0
2015;596,00;0;0;0;0;0;0
2015;749,00;0;1894359;0;1894359;0;1894359
2015;758,00;0;1496230;0;1496230;0;1496230
2015;1104,00;0;1142431;0;1142431;0;1142431
2015;436,00;0;135421;0;135421;0;135421
2015;567,00;0;73997;0;73997;0;73997
2015;677,00;0;1424526;0;1424526;0;1424526
2015;670,00;0;103077;0;103077;0;103077
2015;588,00;0;222080;0;222080;0;222080
2015;753,00;0;1702829;0;1702829;0;1702829
2015;887,00;0;59627;0;59627;0;59627
2015;245,00;6213;648758;0;648758;0;654971
2015;603,00;0;1410050;0;1410050;0;1410050
2015;426,00;4931;83048;0;83048;0;87979
2015;232,00;4222;2153063;0;2153063;;2157285
2015;288,00;0;468388;21616;446772;1890;470278
2015;246,00;8946;1645271;0;1645271;0;1654217
2015;284,00;8466;692202;0;692202;0;700668
2015;18,00;0;761501;0;761501;0;761501
2015;356,00;0;1695204;0;1695204;0;1695204
2015;401,00;60288;562504;0;562504;0;622792
2015;733,00;117114;10676618;0;10676618;0;10793732
2015;243,00;28570;5353527;0;5353527;0;5382097
2015;380,00;7466;251676;0;251676;0;259142
2015;716,00;7205;1285398;0;1285398;426472;1719075
2015;534,00;231;1257014;1257014;0;0;1257245
2015;185,00;0;219777;0;219777;0;219777
2015;258,00;50039;7228818;0;7228818;32068;7310925
2015;505,00;0;90218;0;90218;0;90218
2015;268,00;353099;74855888;27274775;47581113;;75208987
2015;602,00;26989;2497474;0;2497474;0;2524463
2015;254,00;37604;466752;0;466752;0;504356
2015;705,00;9576;2243075;0;2243075;0;2252651
2015;133,00;0;0;0;0;0;0
2015;33,00;0;0;0;0;0;0
2015;143,00;9212;230787;0;230787;0;239999
2015;36,00;0;328616;0;328616;0;328616
2015;756,00;0;3080336;0;3080336;0;3080336
2015;662,00;0;969835;969835;0;0;969835
2015;192,00;0;83304;0;83304;0;83304
2015;382,00;7357;508020;0;508020;0;515377
2015;322,00;2154;1646166;313835;1332331;0;1648320
2015;478,00;0;2096402;0;2096402;0;2096402
2015;352,00;0;48628;0;48628;0;48628
2015;628,00;0;206376;0;206376;0;206376
2015;291,00;0;86687;0;86687;0;86687
2015;495,00;0;1877432;0;1877432;0;1877432
2015;845,00;0;241273;0;241273;0;241273
2015;498,00;0;106508;0;106508;0;106508
2015;314,00;0;0;0;0;83404;83404
2015;720,00;;698546;;698546;0;698546
2015;721,00;0;240667;0;240667;0;240667
2015;485,00;0;0;0;0;1935;1935
2015;273,00;0;425949;;425949;0;425949
2015;846,00;68151;0;0;0;1962133;2030284
2015;847,00;128721;413820;0;413820;0;542541
2015;848,00;0;1010127;0;1010127;0;1010127
2015;916,00;8923;795387;0;795387;0;804310
2015;930,00;4995;379681;0;379681;0;384676
2015;954,00;238807;2517290;0;2517290;0;2756097
2015;943,00;0;348524;0;348524;0;348524
2015;949,00;0;678562;0;678562;0;678562
2015;980,00;1324;2069625;0;2069625;0;2070949
2015;981,00;0;151960;0;151960;0;151960
2015;1024,00;0;3931852;0;3931852;0;3931852
2015;1017,00;0;18685;0;18685;0;18685
2015;1000,00;0;865271;0;865271;0;865271
2015;1018,00;0;2710719;0;2710719;0;2710719
2015;1001,00;54168;908847;0;908847;0;963015
2015;1007,00;4211;718475;0;718475;0;722686
2015;1008,00;15500;2142618;0;2142618;0;2158118
2015;1009,00;30138;585824;0;585824;0;615962
2015;1010,00;0;254752;0;254752;0;254752
2015;1011,00;17307;393874;0;393874;0;411181
2015;1012,00;37280;716713;0;716713;0;753993
2015;1013,00;0;0;0;0;0;0
2015;1041,00;0;49652;0;49652;0;49652
2015;1073,00;392457;1526902;0;1526902;63877;1983236
2015;1087,00;343310;1761591;510529;1251062;362101;2467002
2015;1109,00;0;1618880;0;1618880;0;1618880
2015;1110,00;0;5656989;0;5656989;0;5656989
2015;1112,00;0;710512;0;710512;0;710512
2015;789,00;0;2324817;0;2324817;0;2324817
2015;326,00;0;912290;0;912290;0;912290
2015;442,00;17279;559596;106127;453469;362967;939842
2015;294,00;2541;1375279;;1375279;0;1377820
2015;378,00;22489;136162;0;136162;0;158651
2015;402,00;9575;65500;0;65500;0;75075
2015;29,00;0;0;0;0;0;0
2015;450,00;0;0;0;0;0;0
2015;656,00;0;20454;0;20454;0;20454
2015;333,00;78834;10178307;1802171;8376136;1438;10258579
2015;668,00;0;1003839;8893;994946;0;1003839
2015;684,00;0;21780;0;21780;0;21780
2015;422,00;137;55615;0;55615;28201;83953
2015;763,00;0;1077815;0;1077815;0;1077815
2015;741,00;0;0;0;0;0;0
2015;553,00;0;1392159;0;1392159;0;1392159
2015;357,00;0;0;0;0;7872;7872
2015;899,00;1450;42649;0;42649;0;44099
2015;900,00;0;82056;0;82056;0;82056
2015;932,00;0;214040;0;214040;0;214040
2015;950,00;0;1187693;243634;944059;0;1187693
2015;966,00;;432342;0;432342;0;432342
2015;967,00;0;84972;0;84972;0;84972
2015;982,00;9677;1659;0;1659;0;11336
2015;1014,00;0;0;0;0;0;0
2015;1048,00;0;0;0;0;0;0
2015;1080,00;61013;230236;0;230236;0;291249
2015;1074,00;0;0;0;0;0;0
2015;1084,00;0;31703;0;31703;0;31703
2015;1113,00;0;141705;0;141705;0;141705
2015;722,00;126805;1901143;0;1901143;0;2027948
2015;660,00;0;1262616;0;1262616;0;1262616
2015;75,00;0;29960;0;29960;0;29960
2015;249,00;336302;509706;0;509706;0;846008
2015;275,00;0;134930;0;134930;0;134930
2015;227,00;0;1418979;0;1418979;1603145;3022124
2015;150,00;8776;75768;0;75768;16043;100587
2015;47,00;84;9140;0;9140;0;9224
2015;172,00;5539;717065;0;717065;0;722604
2015;581,00;0;497890;0;497890;0;497890
2015;120,00;0;0;0;0;0;0
2015;445,00;0;0;0;0;0;0
2015;471,00;0;504295;0;504295;0;504295
2015;53,00;0;169676;146182;23494;0;169676
2015;199,00;785;194162;0;194162;0;194947
2015;575,00;1113;100621;0;100621;0;101734
2015;528,00;0;186751;0;186751;22213;208964
2015;631,00;0;770954;0;770954;0;770954
2015;699,00;18451;1405462;0;1405462;0;1423913
2015;823,00;0;53538;0;53538;51221;104759
2015;849,00;0;455285;0;455285;0;455285
2015;869,00;21659;118822;0;118822;0;140481
2015;955,00;0;0;0;0;0;0
2015;983,00;0;39450;0;39450;0;39450
2015;1002,00;0;0;0;0;0;0
2015;1015,00;62964;355494;0;355494;0;418458
2015;51,00;0;1643;0;1643;0;1643
2015;441,00;;7409379;;7409379;526270;7935649
2015;327,00;10650;153767;0;153767;0;164417
2015;690,00;1440;6684838;185245;6499593;0;6686278
2015;262,00;28753;107860;0;107860;2505735;2642348
2015;403,00;0;0;0;0;0;0
2015;312,00;6759;2269676;0;2269676;0;2276435
2015;589,00;0;164998;0;164998;0;164998
2015;665,00;0;2979649;0;2979649;0;2979649
2015;334,00;17638;4662;0;4662;0;22300
2015;1075,00;0;7392641;0;7392641;0;7392641
2015;751,00;0;284701;0;284701;0;284701
2015;186,00;87400;301677;0;301677;0;389077
2015;646,00;0;0;0;0;0;0
2015;536,00;0;0;0;0;0;0
2015;242,00;3684;61143;;61143;0;64827
2015;490,00;0;0;0;0;0;0
2015;500,00;172132;2610948;0;2610948;0;2783080
2015;206,00;0;9031483;0;9031483;0;9031483
2015;58,00;;1469;0;1469;0;1469
2015;572,00;0;104638;0;104638;0;104638
2015;180,00;949;254573;0;254573;0;255522
2015;549,00;0;160246;0;160246;0;160246
2015;582,00;0;167594;0;167594;0;167594
2015;743,00;100709;9090226;0;9090226;0;9190935
2015;795,00;703;173907;0;173907;0;174610
2015;269,00;450;35850;0;35850;0;36300
2015;634,00;20081;318845;0;318845;0;338926
2015;1,00;0;0;0;0;0;0
2015;717,00;0;3510504;0;3510504;0;3510504
2015;373,00;599;42755;0;42755;0;43354
2015;535,00;0;49254;0;49254;0;49254
2015;824,00;0;109961;0;109961;0;109961
2015;888,00;0;94783;0;94783;0;94783
2015;902,00;0;25389;0;25389;0;25389
2015;968,00;0;149116;0;149116;0;149116
2015;346,00;4974;425214;0;425214;0;430188
2015;27,00;0;280649;0;280649;0;280649
2015;165,00;0;30097;0;30097;0;30097
2015;956,00;0;547100;0;547100;0;547100
2015;413,00;0;65291;0;65291;0;65291
2015;149,00;1685;116884;0;116884;0;118569
2015;612,00;0;1520865;0;1520865;0;1520865
2015;559,00;0;106704;0;106704;0;106704
2015;7,00;0;177743;0;177743;0;177743
2015;283,00;746347;1813904;0;1813904;0;2560251
2015;37,00;0;367520;0;367520;375842;743362
2015;153,00;71595;2421758;592879;1828879;0;2493353
2015;547,00;0;0;0;0;0;0
2015;397,00;0;103683;103683;0;0;103683
2015;556,00;0;0;0;0;0;0
2015;42,00;0;19011;0;19011;0;19011
2015;31,00;869;3117753;0;3117753;0;3118622
2015;740,00;0;682312;0;682312;0;682312
2015;217,00;8172;1910288;1910288;0;0;1918460
2015;863,00;0;248434;0;248434;0;248434
2015;889,00;0;0;0;0;0;0
2015;984,00;0;373038;0;373038;0;373038
2015;1106,00;0;0;0;0;0;0
2015;34,00;0;9785;0;9785;0;9785
2015;791,00;57820;232535;0;232535;0;290355
2015;181,00;57820;232535;0;232535;0;290355
2015;430,00;0;0;0;0;0;0
2015;715,00;154000;1517000;348000;1169000;1850000;3521000
2015;521,00;30855;146109;0;146109;0;176964
2015;524,00;349191;431212;0;431212;0;780403
2015;432,00;0;18261;0;18261;0;18261
2015;19,00;0;13294;4360;8934;0;13294
2015;25,00;0;7619;0;7619;0;7619
2015;26,00;0;97115;0;97115;0;97115
2015;890,00;35491;0;0;0;283529;319020
2015;904,00;0;0;0;0;0;0
2015;957,00;52976;401243;0;401243;0;454219
2015;939,00;20399;3723056;0;3723056;0;3743455
2015;236,00;0;158306;0;158306;0;158306
2015;735,00;0;0;0;0;0;0
2015;146,00;0;126769;0;126769;0;126769
2015;363,00;435994;893210;0;893210;0;1329204
