"año";"NCODI";"60_totalCompra";"600_producFarma";"601_materialSani";"601_1_implantes";"601_2_restoMateriaSani";"606_servContratado";"607_trabajoContratado";"60X_restoCompras";"61_variaExistencias";"62_servExteriores";"628_sumistro";"62X_restoServiExter";"64_gastoPersonal";"640_sueldos";"641_indemnizacion";"642_SegSocEmpresa";"643_649_OtrGasSocial";"68_dotaAmortizacion";"69_perdidaDeterioro";"6X_restoGasto";"tot_compraGasto"
2015;253,00;26713027;4219498;3986038;299434;3686604;13644069;4544410;319012;-23183;5833988;953287;4880701;13320823;10378646;28271;2891192;22714;1544554;;238298;47627507
2015;481,00;5998593;1023667;844456;69498;774958;3732821;179950;217699;-44313;2175787;99955;2075832;2710705;2092948;16232;599861;1664;314269;640425;257425;12052891
2015;540,00;12758307;2396906;2474094;39025;2435069;5033264;2228517;625526;172773;2258385;507240;1751145;6851428;5309581;11824;1510376;19647;1587294;56;1395595;25023838
2015;332,00;191696;33272;69522;0;69522;77403;;11499;0;68689;15098;53591;291454;230350;0;61104;0;19040;;2937;573816
2015;41,00;162432;5216;197;197;0;0;43200;113819;0;56803;46606;10197;623841;502974;0;119718;1149;95000;0;0;938076
2015;510,00;4390975;463056;467876;56870;411006;3035202;222941;201900;-48436;890986;211433;679553;2967888;2340577;10500;616463;348;192911;130520;691867;9216711
2015;305,00;1087201;108452;138719;0;138719;275253;516903;47874;0;346145;13939;332206;4291232;3374324;58;879778;37072;177067;0;13671;5915316
2015;708,00;18827244;4652577;5461083;1543844;3917239;2495092;4805122;1413370;0;0;0;0;35389276;27965917;8520;7402398;12441;0;0;0;54216520
2015;755,00;232534267;112238918;75051326;20984516;54066810;18291140;19681898;7270985;0;33500209;8897455;24602754;316945296;253933415;0;62019117;992764;0;0;6113649;589093421
2015;750,00;118427212;54549979;44514071;;44514071;6206564;9532861;3623737;0;16937058;4132055;12805003;200086115;160783240;0;39067330;235545;0;0;4997682;340448067
2015;696,00;76577702;31895611;20933330;5997996;14935334;7217749;13564679;2966333;0;2590267;1872429;717838;116214244;92575828;0;23638416;0;0;0;241979;195624192
2015;434,00;2974645;241659;835763;336225;499538;827962;849780;219481;28353;879142;196927;682215;11284054;8954124;1671;2245381;82878;285497;0;62;15451753
2015;421,00;6982381;184814;2343907;1198365;1145542;2795158;1537993;120509;40910;1263619;528862;734757;8168574;6153141;542;1743140;271751;765640;0;6284;17227408
2015;827,00;341912;325142;15175;350;14825;0;1595;0;0;0;0;0;6118965;5643449;0;454914;20602;0;0;0;6460877
2015;933,00;15863426;1479465;8898062;3255807;5642255;1715782;3214650;555467;13324;4622905;1303319;3319586;32902222;26123594;510;6572116;206002;2647285;59848;222435;56331445
2015;1030,00;9777516;1371161;1218800;1194973;23827;6444503;496247;246805;525332;3966142;606205;3359937;5061761;3834496;19687;1206739;839;1448664;9191;538874;21327480
2015;1003,00;3217750;171743;802687;156756;645931;1089357;825299;328664;0;964108;301910;662198;9254991;7304743;1589;1875652;73007;486782;0;38271;13961902
2015;1050,00;1577245;83504;291150;38842;252308;493507;609388;99696;0;665645;181324;484321;4812490;3771939;654;1006286;33611;570196;0;425;7626001
2015;1043,00;9064905;647845;1634033;29459;1604574;4959795;1657831;165401;36710;2629228;391683;2237545;5946841;4685994;14729;1223694;22424;85367;132380;46220;17941651
2015;934,00;23160399;11490493;6332153;1237558;5094595;1598389;1838894;1900470;0;1819679;1039583;780096;49847045;39820870;0;9998074;28101;0;0;211137;75038260
2015;629,00;50849377;17240482;19562737;5313938;14248799;6387844;6623467;1034847;-370661;5474983;2173974;3301009;66755154;53568918;0;12808711;377525;2039925;232397;3341792;128322967
2015;21,00;2021788;100355;307401;0;307401;78173;1421338;114521;1037;571169;210543;360626;10674647;8385210;0;2284970;4467;437984;0;47804;13754429
2015;615,00;21590646;1764253;5383769;540341;4843428;4609476;8090284;1742864;68706;4117773;898963;3218810;25559759;20418813;66324;4995772;78850;1868536;0;1308485;54513905
2015;626,00;2404112;156509;520940;70078;450862;1454102;128229;144332;2907;1430929;167213;1263716;3272459;2501636;0;720557;50266;390961;9415;485368;7996151
2015;417,00;785201;110044;388066;0;388066;52356;169499;65236;-31775;457628;44186;413442;1431695;1073031;7856;326563;24245;176711;0;24606;2844066
2015;597,00;6417306;1060985;1512752;894783;617969;1820820;1743841;278908;714;1088487;431090;657397;12597852;9974846;0;2580450;42556;367016;84718;119925;20676018
2015;613,00;111134798;48660917;27984360;7083889;20900471;25804529;7454092;1230900;0;6482529;2774384;3708145;154838685;124436788;0;30401897;0;0;0;0;272456012
2015;593,00;61167360;33222607;10236743;1535127;8701616;12097763;5045624;564623;0;2989408;1969052;1020356;55597536;45453348;34822;10106445;2921;0;0;0;119754304
2015;704,00;146515573;65481933;38781251;11125871;27655380;27358894;13849890;1043605;0;7330597;7215810;114787;133459198;106767358;0;26691840;0;0;0;0;287305368
2015;493,00;6391241;912853;4241076;1492264;2748812;116264;1075782;45266;0;459257;458565;692;11217661;8974129;0;2243532;0;0;0;0;18068159
2015;686,00;75555462;43380679;24692275;0;24692275;0;5503642;1978866;3025;15312060;3022990;12289070;108635920;86351922;4072;22269734;10192;3045395;22595;2359242;204933699
2015;257,00;10971975;2019215;2801554;0;2801554;4706750;807946;636510;-29437;2945152;987588;1957564;14408407;10972680;49888;3385839;0;2008832;72882;162749;30540560
2015;494,00;2745383;116190;218031;112612;105419;2105043;276933;29186;30109;623179;188144;435035;2872859;2118769;16153;703188;34749;262882;2429;83945;6620786
2015;681,00;21087437;20292476;0;0;0;0;277592;517369;-146240;6764021;868528;5895493;29239983;23567449;20974;5612572;38988;4776834;6516908;359489;68598432
2015;286,00;13304734;1603017;2132677;2443;2130234;8616683;668486;283871;607231;2673009;493362;2179647;11436573;8608360;26068;2644910;157235;1459590;3380825;2225007;35086969
2015;255,00;10933861;4840353;3933777;536182;3397595;1060636;584756;514339;-130910;1405324;558983;846341;13630488;10486096;73186;3064026;7180;944085;53359;10716679;37552886
2015;79,00;404236;3847;1444;0;1444;1949;396996;0;0;30591;30591;0;2889982;2214366;0;655184;20432;0;0;0;3324809
2015;81,00;350205;105197;72323;0;72323;0;41640;131045;12400;639109;60538;578571;866370;682965;10000;173405;0;34350;0;4855;1907289
2015;688,00;43499632;17862717;10385939;1732359;8653580;10013555;4793441;443980;0;2658053;1974140;683913;81645938;65870284;7284;15591471;176899;0;0;261373;128064996
2015;531,00;30760624;8078257;10634784;2229961;8404823;7577980;3453764;1015839;-1962;2737485;968228;1769257;55447124;44939894;99805;10401880;5545;0;0;50732;88994003
2015;514,00;7955958;3286789;2283664;584012;1699652;1428721;871363;85421;0;239396;91142;148254;15450284;12234346;0;3215938;0;0;0;18174;23663812
2015;499,00;10766189;511189;5916618;3894418;2022200;0;4003024;335358;-81294;2245899;424902;1820997;11694741;9119781;0;2449065;125895;1095344;58080;348771;26127730
2015;532,00;41290926;24489843;9667253;2023054;7644199;6620590;303240;210000;0;8207657;3040263;5167394;51620697;41822295;0;9619128;179274;0;0;0;101119280
2015;190,00;3169807;643175;753690;47578;706112;0;1611977;160965;0;456802;440548;16254;12727776;10014423;0;2692151;21202;0;0;174612;16528997
2015;598,00;10016206;4013054;3344992;643870;2701122;2468299;0;189861;168825;3438709;1259339;2179370;34635753;28147567;0;6488186;0;0;0;14452053;62711546
2015;260,00;21478263;3715769;4435217;31737;4403480;11428999;1496307;401971;1285238;4604222;1174630;3429592;18938587;14111318;48045;4525330;253894;2238562;175341;3089636;51809849
2015;838,00;698971;52406;108903;0;108903;469849;45655;22158;4720;402194;41878;360316;1329531;1028057;517;297770;3187;52971;26899;8598;2523884
2015;839,00;2907050;206873;137212;0;137212;2183713;299459;79793;43312;577927;154548;423379;2390761;1763140;56089;535287;36245;483699;2717;195618;6601084
2015;851,00;288356;7565;77720;51700;26020;164628;21752;16691;225;93555;16959;76596;286727;244951;0;41454;322;54029;0;14649;737541
2015;852,00;74796118;24656081;12876456;1286987;11589469;32637537;4198264;427780;446278;4507497;1775478;2732019;69238720;56296933;658747;12092012;191028;0;229002;305990;149523605
2015;988,00;2409298;452719;245597;0;245597;0;1667488;43494;-24516;49722;0;49722;10722585;8529305;0;2180682;12598;0;0;0;13157089
2015;1056,00;65538325;14392085;11812981;1281454;10531527;29502300;9830959;0;-50713;7059437;6844219;215218;39513277;31423252;76114;7912212;101699;0;0;3180223;115240549
2015;1044,00;175648;95214;80434;80434;0;0;0;0;0;0;0;0;1196119;938441;0;257678;0;0;0;0;1371767
2015;1114,00;17252332;9370479;2887286;432984;2454302;3412190;1423125;159252;0;843166;555373;287793;15681356;12820175;9822;2850535;824;0;0;0;33776854
2015;644,00;80630412;40210061;26218200;7952933;18265267;5590374;5808472;2803305;-516923;7060471;3660546;3399925;115327941;90251269;0;24686929;389743;0;0;440826;202942727
2015;752,00;93468932;38955511;39053737;15761522;23292215;0;11129333;4330351;-645458;19354341;3342721;16011620;123227457;102333976;0;20757051;136430;0;0;261640;235666912
2015;238,00;2500232;497199;1512000;789000;723000;356000;45623;89410;22000;502053;205493;296560;2046028;1621000;0;395528;29500;396300;125630;125630;5717873
2015;325,00;2158305;991974;242752;0;242752;90695;282554;550330;16690;515571;308210;207361;4940949;3359369;0;1121562;460018;1278766;8916;306938;9226135
2015;622,00;8209956;2525900;3496294;892784;2603510;522274;1221269;444219;214633;1243643;399812;843831;20385320;16289296;0;4075981;20043;0;0;82861;30136413
2015;879,00;1020647;78409;293083;129538;163545;541396;58417;49342;81283;467566;95072;372494;1443352;1136801;0;303911;2640;415027;15164;113061;3556100
2015;906,00;7688518;3444016;1158550;13374;1145176;0;2890791;195161;-69592;2007202;353505;1653697;5150448;3992090;0;1155223;3135;1260622;185283;2540025;18762506
2015;370,00;2124449;597070;622715;0;622715;0;705727;198937;-97;906822;419319;487503;20433894;15935252;1624;4468480;28538;533861;2586;0;24001515
2015;418,00;2691765;143253;1218716;747787;470929;0;1265015;64781;-70419;1126027;191557;934470;3562909;2696363;0;750791;115755;188278;552;19332;7518444
2015;574,00;1143919;179703;635493;3203;632290;328723;0;0;-104475;2328412;147777;2180635;8121413;5904203;0;1737999;479211;324154;13550;1344;11828317
2015;399,00;2225359;175029;397180;2270;394910;1295635;225496;132019;33278;339904;91886;248018;3842024;2952633;5500;877519;6372;532210;781;167602;7141158
2015;195,00;725583;95733;180974;0;180974;362718;12412;73746;0;330550;69735;260815;1033266;795126;3850;208813;25477;164449;0;5033;2258881
2015;783,00;97216789;44668531;34984956;10199342;24785614;1732301;13903689;1927312;50;13418585;4520565;8898020;204366656;161459420;36152;41321103;1549981;5942536;-48800;773040;321668856
2015;263,00;2640428;465315;917295;53355;863940;0;1188937;68881;57297;2606333;405525;2200808;5117807;4012017;6337;1038955;60498;913661;1074;-214763;11121837
2015;194,00;556088;141835;259188;0;259188;3082;73539;78444;16467;542208;436896;105312;1924240;1453160;0;462310;8770;191501;99810;27272;3357586
2015;785,00;149313706;63632356;55665605;15768105;39897500;3604400;22536104;3875241;-357777;21033830;5538488;15495342;276886381;221532485;45182;53401781;1906933;7652737;-347850;655726;454836753
2015;780,00;15298455;5336083;5407989;1948868;3459121;719994;3550233;284156;112434;3146777;959184;2187593;35719080;28936247;212155;6570678;0;1879501;40187;2441;56198875
2015;782,00;64999585;30051383;23806243;6687403;17118840;3313034;6263128;1565797;10679;10136573;3630583;6505990;113363790;90556382;0;22518812;288596;4846519;-458436;649038;193547748
2015;369,00;1798811;344142;278988;508;278480;0;992324;183357;-1;762236;318017;444219;18765939;14527515;0;4235008;3416;478249;19554;0;21824788
2015;84,00;206675;845;1945;0;1945;89600;12960;101325;625;91408;54954;36454;260945;198761;0;62184;0;0;0;0;559653
2015;713,00;3161730;145068;626455;50908;575547;1215315;1002028;172864;2772;857966;327457;530509;7748259;5935451;0;1775695;37113;1166696;0;17384;12954807
2015;941,00;348596;24592;2342;0;2342;0;300638;21024;0;349979;11398;338581;1465393;1167335;0;296561;1497;22457;0;10042;2196467
2015;1091,00;5712628;735331;148966;0;148966;290002;3569064;969265;-296;2722423;579899;2142524;58124805;45786669;0;12338136;0;972934;0;66521;67599015
2015;1045,00;3717597;901019;1548530;342997;1205533;0;970376;297672;0;13122051;434038;12688013;6744450;5237310;4021;1503119;0;-48679;204485;455052;24194956
2015;1086,00;15008057;8968096;2990848;14791;2976057;0;3049113;0;530906;13062833;875617;12187216;19393508;15250987;0;3864753;277768;2339986;73587;522115;50930992
2015;937,00;45627187;21958426;14845954;3100825;11745129;3129938;4186723;1506146;629937;5946251;3853354;2092897;80828450;63692009;0;16985739;150702;0;0;224147;133255972
2015;1004,00;2273719;787470;173936;2471;171465;0;1251859;60454;11590;1000922;178412;822510;1132326;872063;0;256148;4115;250938;34658;452499;5156652
2015;737,00;96580254;46534233;31066837;8629113;22437724;7053555;7445412;4480217;253537;7775478;3905036;3870442;160719521;125771489;0;32911429;2036603;0;0;0;265328790
2015;765,00;112343300;83536658;9877955;0;9877955;2563915;15841707;523065;1269386;10930668;6176755;4753913;315271408;245715465;0;64609049;4946894;0;0;981330;440796092
2015;329,00;27251562;12991603;8323012;2916622;5406390;1146497;1845722;2944728;0;1475874;1272061;203813;51341873;41223303;0;9648295;470275;0;0;179568;80248877
2015;87,00;2305615;755678;21491;0;21491;0;1394456;133990;0;794342;594305;200037;9089604;7043625;0;1961300;84679;0;181045;0;12370606
2015;527,00;6958702;1438152;2058683;208387;1850296;401263;1486105;1574499;0;896257;772487;123770;28541782;22863137;0;5403044;275601;0;0;109046;36505787
2015;562,00;5175297;549670;3696136;2286122;1410014;278709;52228;598554;25382;3754719;717843;3036876;15757212;11665788;33;3473572;617819;906108;0;63612;25682330
2015;251,00;7474995;1732705;1803211;71796;1731415;2926073;830906;182100;42544;1727084;357397;1369687;5190776;4043871;26923;1092021;27961;490417;219063;550683;15695562
2015;129,00;1676740;212393;49476;0;49476;0;1238128;176743;-3859;585710;168155;417555;4223551;3141475;169011;893768;19297;584196;121619;407919;7595876
2015;154,00;3113194;235267;1254603;0;1254603;108923;1309821;204580;46133;1008218;316842;691376;7743148;6130205;0;1597389;15554;781272;0;289608;12981573
2015;516,00;10365339;2394033;2573386;312650;2260736;4005096;1019936;372888;-25160;1713055;451665;1261390;9347239;7139721;34346;2169740;3432;1052745;39020;197676;22689914
2015;184,00;1497891;169465;281663;0;281663;961764;47997;37002;0;346323;110910;235413;1345231;1030907;0;314324;0;146847;0;67884;3404176
2015;652,00;8855433;3979501;1971043;361201;1609842;571999;44066;2288824;13653;1127098;127283;999815;20027025;20027025;0;0;0;0;0;0;30023209
2015;637,00;10370234;4771123;2566821;449139;2117682;1059532;1685873;286885;;1139422;707239;432183;24329134;19117759;0;5014457;196918;0;0;0;35838790
2015;88,00;176093;480;0;0;0;0;13848;161765;-1508;329191;127439;201752;1514592;1150194;0;356904;7494;46133;0;60735;2125236
2015;907,00;149237;873;1557;0;1557;0;77568;69239;230;199424;79133;120291;977120;706877;12313;228036;29894;7372;0;47740;1381123
2015;970,00;597458;14721;2879;0;2879;0;466513;113345;0;344215;84256;259959;1020692;798809;7740;214143;0;100697;0;38954;2102016
2015;1019,00;1196810;38472;235791;18744;217047;513338;381073;28136;0;98372;0;98372;2593468;1934666;0;636284;22518;0;0;0;3888650
2015;1016,00;8719687;582313;2239474;0;2239474;4425072;1472828;0;369637;1434984;724757;710227;2855503;2246903;0;597903;10697;106352;30000;1010678;14526841
2015;1047,00;25686722;8251494;5804502;308083;5496419;4755058;5487462;1388206;9237;7199074;2209722;4989352;46876268;38868318;379;7890821;116750;3214544;0;924;82986769
2015;635,00;15712987;7121470;4687934;379766;4308168;0;3220283;683300;-155589;2545357;508903;2036454;38463326;31374391;34192;6950715;104028;986154;0;139346;57691581
2015;113,00;1678724;388997;176376;0;176376;3527;670304;439520;7170;1056816;272873;783943;22964291;18023261;5971;4875907;59152;376499;814;23057;26107371
2015;619,00;7564255;747316;2131683;522510;1609173;4199381;276345;209530;13016;1682757;479265;1203492;7075236;5375640;24565;1536668;138363;1390705;325642;385666;18437277
2015;163,00;3081959;112694;857047;317911;539136;1614755;439528;57935;0;694521;126612;567909;2636880;2108594;331;478656;49299;354049;-21506;1690713;8436616
2015;131,00;204372;55988;72163;0;72163;0;8064;68157;0;265248;50582;214666;969678;758206;0;211472;0;0;0;326927;1766225
2015;375,00;725038;168140;136170;335;135835;13693;105663;301372;0;161188;52709;108479;6789386;5341769;0;1443490;4127;227685;8972;0;7912269
2015;1090,00;94705510;42095353;34660848;9991414;24669434;4287698;11459450;2202161;172010;8495727;3423343;5072384;200812135;159337450;47090;40435999;991596;6006767;-419255;557983;310330877
2015;764,00;100016516;41066866;33010927;11322870;21688057;14687496;9859539;1391688;0;5877251;3512435;2364816;147809522;118773258;35698;25255825;3744741;0;0;0;253703289
2015;14,00;3456136;1806449;697614;697614;0;490845;359121;102107;37244;933268;227452;705816;2182874;1684648;0;493012;5214;463136;0;78431;7151089
2015;657,00;9575332;4044913;2725203;532907;2192296;473195;1860695;471326;0;1001395;528828;472567;23569350;19500984;0;4068366;0;751685;0;0;34897762
2015;362,00;5108024;889631;1931923;618841;1313082;1657787;374119;254564;-11471;892430;312560;579870;5897079;4601199;5952;1276265;13663;518636;118340;907;12523945
2015;989,00;7971495;3783679;1880344;668138;1212206;173445;1779901;354126;64584;2039838;941379;1098459;18998173;15628133;0;3355616;14424;0;0;0;29074090
2015;990,00;10474571;4848765;2279071;629943;1649128;767433;2479672;99630;72474;1966601;784005;1182596;21379814;17042898;4703;4314601;17612;0;0;0;33893460
2015;680,00;138376465;63666158;47668832;16288419;31380413;12218676;11598475;3224324;1244297;7088549;2786376;4302173;162466283;130295981;0;30981580;1188722;0;0;21394;309196988
2015;411,00;19908792;3828443;2756026;408029;2347997;12131204;565013;628106;37365;2012656;456403;1556253;11796744;9226025;121000;2410688;39031;1375955;43992;707694;35883198
2015;241,00;16928147;1534859;3788255;496572;3291683;8557531;1776527;1270975;132956;3275646;900892;2374754;14210981;10909157;190;3166808;134826;2503295;168837;1570088;38789950
2015;558,00;43159507;24100158;7353605;1305503;6048102;6227805;4812470;665469;0;1769324;1765955;3369;52417088;42211000;157088;9810000;239000;0;0;0;97345919
2015;167,00;798845;110668;65596;15119;50477;516890;0;105691;15820;104491;52083;52408;356868;277540;0;79328;0;37191;0;49988;1363203
2015;248,00;12266961;2462146;2009298;808286;1201012;6367078;0;1428439;-2963;5065448;469446;4596002;13338482;10334796;146977;2688337;168372;2302827;14336;2202593;35187684
2015;224,00;3214929;596772;481436;71788;409648;1989891;33736;113094;-3060;806836;154229;652607;3537303;2690389;0;832376;14538;364996;55629;50773;8027406
2015;591,00;68176083;33103308;17635754;3087490;14548264;11119021;5360131;957869;-11513;4158312;1573970;2584342;86318941;68901832;165170;17247374;4565;0;0;47538;158689361
2015;586,00;54031825;26691005;13623783;2052147;11571636;6650933;6709304;356800;0;4365845;2028555;2337290;94260291;77842212;0;16418079;0;0;0;0;152657961
2015;453,00;2179515;340391;326598;0;326598;0;1397854;114672;0;512598;244756;267842;12910392;10269449;0;2621481;19462;0;0;538;15603043
2015;145,00;112661;22708;3172;0;3172;0;0;86781;0;254051;99297;154754;923380;712814;0;210566;0;941;99302;0;1390335
2015;511,00;40234071;25343861;9466508;1543318;7923190;0;4839134;584568;0;3254612;1258626;1995986;46566468;36547290;0;9940862;78316;0;0;0;90055151
2015;530,00;41744901;20294572;10892187;1536556;9355631;5064841;5101631;391670;0;3108555;1520131;1588424;69566846;55146016;3945;14398093;18792;0;0;0;114420302
2015;6,00;16928146;1534859;3788255;496572;3291683;8557531;1776526;1270975;132956;3275643;900892;2374751;14210981;10909157;190;3166808;134826;2503295;168837;1570088;38789946
2015;161,00;693000;540000;36000;0;36000;70000;47000;0;0;300000;280000;20000;8497700;7711000;5700;781000;0;0;0;0;9490700
2015;623,00;61286902;32827018;16493803;4172613;12321190;5095491;5892923;977667;0;4519333;1657205;2862128;101238915;81412404;0;19537925;288586;0;0;20177;167065327
2015;875,00;8494110;1088398;1793844;401381;1392463;3253143;1829729;528996;60025;2386299;687204;1699095;16322147;13100005;124132;3029127;68883;2852030;300337;175022;30589970
2015;940,00;149804;7165;0;0;0;0;113172;29467;0;6171;6171;0;647245;508877;0;138368;0;12239;183831;12958;1012248
2015;946,00;7323382;817130;2784152;1477863;1306289;2658354;204680;859066;4708;2783288;336768;2446520;15683955;12444988;96186;2998738;144043;0;0;3569818;29365151
2015;1023,00;44080617;15048887;6343402;0;6343402;18219313;4256287;212728;521955;7669906;1669581;6000325;41385853;33176090;225515;7690170;294078;5010784;487199;288975;99445289
2015;1054,00;47068536;15429631;6954554;6954554;0;19081111;5603240;;0;0;;;46491380;37397302;76991;9017087;;;58681;8380447;101999044
2015;1057,00;2382419;532811;543183;0;543183;999742;0;306683;0;1133910;427509;706401;10670002;8427302;0;2242700;0;0;0;0;14186331
2015;1031,00;3854;490;94;0;94;0;165;3105;0;150207;3753;146454;121267;89995;2467;28258;547;7514;0;5301;288143
2015;1032,00;41043218;13254112;7426751;0;7426751;16661022;3480358;220975;817818;8101824;1597391;6504433;39258734;31580701;76427;7194310;407296;6972888;96647;630020;96921149
2015;1064,00;5839257;567347;1685292;593442;1091850;2404933;681452;500233;55905;2115364;377145;1738219;9879940;7808819;93884;1893048;84189;2239486;2152147;108081;22390180
2015;226,00;8899805;1725674;1133465;167982;965483;4850163;569932;620571;-29427;1718506;332354;1386152;5840684;4517984;0;1289576;33124;1118983;206658;1899146;19654355
2015;687,00;21463054;6768013;5195165;1127922;4067243;5250105;3676948;572823;0;2866150;838255;2027895;35784708;27932765;664690;7179043;8210;0;0;174346;60288258
2015;745,00;93865058;46229987;23479558;5915865;17563693;12108082;9925928;2121503;907817;6320025;2523147;3796878;137416942;107784504;0;27737418;1895020;0;0;698610;239208452
2015;109,00;6730602;1194693;966929;182604;784325;3786588;271402;510990;-598;1715261;197955;1517306;6010429;4803810;4320;1175880;26419;363762;209678;564549;15593683
2015;808,00;33544464;12484869;11119567;1258105;9861462;0;9940028;0;0;2123091;1645265;477826;57047606;44714233;0;12050537;282836;3328282;123361;338367;96505171
2015;971,00;2199468;0;188793;22812;165981;0;2010675;0;1068164;490529;428674;61855;8841562;6908911;0;1900931;31720;396873;16521;33987;13047104
2015;128,00;1980370;466880;502062;84697;417365;0;924781;86647;-2719;593569;83311;510258;1503412;1191196;0;312216;0;77960;0;19391;4171983
2015;919,00;40907629;21292400;10998699;2429477;8569222;3237469;3604451;1774610;165215;2842851;1070017;1772834;64499048;51247560;;13134218;117270;0;0;201957;108616700
2015;725,00;95775835;44215078;43756797;11659789;32097008;0;3021399;4782561;2564314;19017983;3962827;15055156;169632710;134679032;0;34560764;392914;2669023;0;9908470;299568335
2015;3,00;673314;37038;118797;0;118797;33052;342948;141479;0;400396;141521;258875;1737244;1305122;2916;411731;17475;42271;0;26273;2879498
2015;306,00;63401;0;0;0;0;0;0;63401;0;0;0;0;11682894;9232125;0;2450769;0;0;0;0;11746295
2015;15,00;883301;99512;110769;94494;16275;441656;160115;71249;9;303934;53565;250369;706376;524825;0;180455;1096;129968;38872;36562;2099022
2015;264,00;10111563;3128175;1113853;12648;1101205;4182161;1219207;468167;8214;1676584;217512;1459072;4039680;3134594;0;903731;1355;703533;293532;79093;16912199
2015;867,00;924584;19885;130672;38446;92226;0;756420;17607;0;377220;66210;311010;545298;410778;93;134427;0;75856;0;32153;1955111
2015;910,00;21040247;11496484;7921740;1383749;6537991;0;422914;1199109;-853353;4320196;984492;3335704;42526209;33868002;0;8654669;3538;446688;0;4176364;71656351
2015;1053,00;31064253;19626788;8136080;1010053;7126027;0;1874276;1427109;-647049;6633658;1344559;5289099;89148012;71398101;0;17729942;19969;782206;0;0;126981080
2015;1055,00;37525828;21612789;14052983;1954891;12098092;0;1860056;;489226;11081870;3228982;7852888;75276215;60165928;103;15041482;68702;1636363;;16742;126026244
2015;1081,00;171311;76836;505;505;0;0;3000;90970;100;334079;141727;192352;1700376;1310783;995;375289;13309;222215;0;478683;2906764
2015;1099,00;1181000;58362;398468;166072;232396;51000;660668;12502;65438;472586;265470;207116;1287879;990547;0;297332;0;20964;0;304841;3332708
2015;529,00;1080916;194177;214538;0;214538;0;639618;32583;0;336876;200329;136547;8124496;6484517;124075;1441242;74662;0;0;0;9542288
2015;345,00;2132795;492890;59564;0;59564;0;1499428;80913;0;1290922;384169;906753;15016502;11786834;232428;2832438;164802;0;0;0;18440219
2015;515,00;4020024;286005;738904;536504;202400;1517776;1260833;216506;20068;1063477;492710;570767;6066833;4516641;0;1458037;92155;798511;226208;231279;12426400
2015;174,00;1891508;80807;865074;117616;747458;913738;;31889;4832;415213;110512;304701;2590369;1986797;0;595165;8407;175116;0;51178;5128216
2015;523,00;9641286;527185;2941651;1798417;1143234;2544304;3271181;356965;-59556;1318319;482941;835378;10647145;8190409;0;2426082;30654;2617334;13846;341417;24519791
2015;697,00;6504011;3059727;2558350;334791;2223559;0;467983;417951;212882;13828817;1015177;12813640;19377783;15337541;53497;3835144;151601;1354248;526035;213339;42017115
2015;239,00;21801189;3440226;4397787;4279424;118363;8789756;4675419;498001;-68740;4905106;870503;4034603;15861266;12252681;56516;3399839;152230;1712746;3115465;1908284;49235316
2015;287,00;15797516;3309273;2337580;813880;1523700;7085300;2081924;983439;69963;1763705;669717;1093988;19916044;15469941;79043;4268511;98549;749740;2397548;3753300;44447816
2015;377,00;1757015;253566;375060;375060;0;0;1128389;0;0;296485;248049;48436;8285544;6529524;0;1666294;89726;0;0;0;10339044
2015;692,00;32070954;20217562;7399197;1493566;5905631;2667139;121088;1665968;-658894;3789430;2792145;997285;51918635;41074888;1000875;9375452;467420;500847;0;134215;87755187
2015;335,00;537386;2477;135418;0;135418;0;82204;317287;0;251237;172627;78610;5962053;4513140;0;1339499;109414;0;0;0;6750676
2015;435,00;9415241;297366;3261733;3051510;210223;4387760;1180529;287853;26126;546962;69159;477803;7083994;5430655;26693;1596963;29683;800873;1585054;1115158;20573408
2015;423,00;4683590;314911;785466;;785466;2409778;1011952;161483;-10134;1403585;252084;1151501;4757550;3666136;0;1070059;21355;259058;1786696;633557;13513902
2015;351,00;5780136;274928;1165413;419950;745463;2370270;1795152;174373;0;2087881;219617;1868264;4838406;3838212;0;982656;17538;429906;850808;856838;14843975
2015;810,00;2007252;134962;336628;0;336628;1032762;433693;69207;-4343;601536;108036;493500;2038950;1571201;;458597;9152;111024;765727;271527;5791673
2015;830,00;28983241;13320473;10381402;2656413;7724989;658139;4623227;0;-169323;1373017;975694;397323;49628770;39086129;822581;9084668;635392;784788;0;311560;80912053
2015;892,00;71120777;36738200;21529013;4895862;16633151;2659438;10194126;0;0;2353735;1917292;436443;89374369;71916607;0;16384319;1073443;0;0;588144;163437025
2015;921,00;31921858;2431375;5122586;588865;4533721;19241732;3886756;1239409;0;2550854;917881;1632973;17278698;13553270;31443;3662154;31831;1262905;254130;5500549;58768994
2015;991,00;646036;105705;182394;8863;173531;0;323545;34392;0;362889;129968;232921;4776525;3836333;73155;843839;23198;22397;0;24657;5832504
2015;992,00;20170727;8629534;6251779;1222099;5029680;986521;3501541;801352;0;1955850;1488879;466971;35996367;27946915;1439651;6609801;0;388267;0;204869;58716080
2015;993,00;23369669;14426815;5893012;1482063;4410949;288225;1739449;1022168;-412289;2079081;1170390;908691;36450145;29300905;207735;6660720;280785;1009373;0;31388;62527367
2015;1070,00;126878597;72555695;47226904;13079940;34146964;5111416;1454518;530064;0;11218515;7912660;3305855;197806867;155832725;3189579;37143052;1641511;0;0;0;335903979
2015;1095,00;2490320;155160;560365;357943;202422;1332257;403879;38659;-37570;1166509;380823;785686;3314053;2632608;5450;675995;0;214210;654326;215729;8017577
