"año";"NCODI";"70_tIngresos";"700_particular";"701_AsegPriv";"701_1_AsistSanitaria";"701_2_AccTrafic";"702_MATEPSS";"704_SNS";"705_1_FdirectaSS";"705_2_FdirectaAPriv_MATEPSS";"706_OyEntiPublica";"708_bonificaciones";"709_Otros_Ips";"74_Total_Subvencion";"740_subvenciones";"741_otraSubvencion";"7X_restoIngresos";"total_ventasIngresos";"70_Hospital";"70_consulExter";"70_CMA";"70_hospDia";"70_Urgencia";"70_hospDom";"700_Hospital";"700_consulExter";"700_CMA";"700_hospDia";"700_Urgencia";"700_hospDom";"701_Hospital";"701_consulExter";"701_CMA";"701_hospDia";"701_Urgencia";"701_hospDom";"701_1Hospital";"701_1consulExter";"701_1CMA";"701_1hospDia";"701_1Urgencia";"701_1hospDom";"701_2Hospital";"701_2consulExter";"701_2CMA";"701_2hospDia";"701_2Urgencia";"701_2hospDom";"702_Hospital";"702_consulExter";"702_CMA";"702_hospDia";"702_Urgencia";"702_hospDom";"704_Hospital";"704_consulExter";"704_CMA";"704_hospDia";"704_Urgencia";"704_hospDom";"705_1Hospital";"705_1consulExter";"705_1CMA";"705_1hospDia";"705_1Urgencia";"705_1hospDom";"705_2Hospital";"705_2consulExter";"705_2CMA";"705_2hospDia";"705_2Urgencia";"705_2hospDom";"706_Hospital";"706_consulExter";"706_CMA";"706_hospDia";"706_Urgencia";"706_hospDom";"708_Hospital";"708_consulExter";"708_CMA";"708_hospDia";"708_Urgencia";"708_hospDom"
2015;224,00;7843876;1628151;5967604;5954883;12721;20764;0;0;43612;183896;-151;0;11700;10727;973;137306;7992882;3382173;2178815;738894;0;1558987;0;691975;657549;159586;0;119041;0;2685641;1472276;393055;0;1429353;0;2685641;1459555;393055;0;1429353;0;0;12721;0;0;0;0;865;11503;985;0;9381;0;0;0;0;0;0;0;0;0;0;0;0;0;3692;37487;1221;0;1212;0;0;0;183896;0;0;0;0;0;151;0;0;0
2015;591,00;158520368;157978;1230332;217141;1013191;331208;1154943;155645907;0;0;0;0;0;0;0;168993;158689361;2088163;166660;12345;0;1402292;0;883340;10392;0;0;59246;0;79616;78287;0;0;1072428;0;55171;75243;0;0;86726;0;24445;3044;0;0;985702;0;118970;46408;0;0;165830;0;1006237;31573;12345;0;104788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;586,00;152657961;92595;1009926;69217;940709;217372;267072;151064606;0;6390;0;0;0;0;0;0;152657961;357355;62085;28321;0;1145592;0;52642;10954;0;0;28999;0;38140;11725;0;0;960062;0;27508;11725;0;0;29984;0;10632;0;0;0;930078;0;62962;25574;1102;0;127734;0;203611;11038;27219;0;25202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2794;0;0;3595;0;0;0;0;0;0;0
2015;453,00;15654887;1490;1772;0;1772;34208;1045;15564528;0;51844;0;0;0;0;0;26414;15681301;32807;1094;0;0;4614;0;1441;49;0;0;0;0;0;0;0;0;1772;0;0;0;0;0;0;0;0;0;0;0;1772;0;31366;0;0;0;2842;0;0;1045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;145,00;4664;4664;0;0;0;0;0;0;0;0;0;0;1321828;850000;471828;46970;1373462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;511,00;90055151;287521;720331;136834;583497;170543;2878986;85997770;0;0;0;0;0;0;0;0;90055151;2710686;80690;5304;0;1260701;0;105603;33247;0;0;148671;0;125529;3195;1219;0;590388;0;112239;2269;1219;0;21107;0;13290;926;0;0;569281;0;49100;18195;0;0;103248;0;2430454;26053;4085;0;418394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;530,00;114420302;134190;1739924;144886;1595038;198397;450955;111896836;0;0;0;0;0;0;0;0;114420302;808857;93557;20241;0;1931499;0;51338;12836;0;0;47173;0;14333;9139;0;0;1512534;0;6332;7936;0;0;18359;0;8001;1203;0;0;1494175;0;16619;27070;0;0;137565;0;354846;13509;4530;0;78070;0;371721;31003;15711;0;156157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;6,00;37749157;4489226;23327979;22926672;401307;3387477;5420767;0;0;359144;0;764564;0;0;0;1751551;39500708;15313624;7109321;9838955;439180;3615180;0;2160073;1366956;665230;22542;252451;0;10617028;5374254;3333643;416638;3183205;0;10598669;5173173;3290442;416638;3096499;0;18359;201081;43201;0;86706;0;1738419;339452;1066659;0;175004;0;798104;18395;4466186;0;4520;0;0;0;0;0;0;0;0;10264;307237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;161,00;6100;0;0;0;0;0;0;0;0;6100;0;0;0;0;0;0;6100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;623,00;166987310;379762;999532;23648;975884;85373;1549299;163972635;0;709;0;0;0;0;0;78017;167065327;1461068;124794;19664;26590;1271603;0;154623;74834;0;26590;12764;0;10428;4449;0;0;984653;0;8368;2053;0;0;13226;0;2060;2396;0;0;971427;0;6715;6087;0;0;72570;0;1289302;38904;19664;0;201427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;520;0;0;189;0;0;0;0;0;0;0
