"año";"NCODI";"progAngioVasc_hosp";"urgeAngioVasc_hosp";"progAngioVasc_cma";"urgeAngioVasc_cma";"progAngioVasc_resto";"urgeAngioVasc_resto";"progAngioVasc_total";"urgeAngioVasc_total";"progCirCardio_hosp";"urgeCirCardio_hosp";"progCirCardio_cma";"urgeCirCardio_cma";"progCirCardio_resto";"urgeCirCardio_resto";"progCirCardio_total";"urgeCirCardio_total";"progCirGeneral_hosp";"urgeCirGeneral_hosp";"progCirGeneral_cma";"urgeCirGeneral_cma";"progCirGeneral_resto";"urgeCirGeneral_resto";"progCirGeneral_total";"urgeCirGeneral_total";"progMaxilo_hosp";"urgeMaxilo_hosp";"progMaxilo_cma";"urgeMaxilo_cma";"progMaxilo_resto";"urgeMaxilo_resto";"progMaxilo_total";"urgeMaxilo_total";"progCirPediat_hosp";"urgeCirPediat_hosp";"progCirPediat_cma";"urgeCirPediat_cma";"progCirPediat_resto";"urgeCirPediat_resto";"progCirPediat_total";"urgeCirPediat_total";"progPlastica_hosp";"urgePlastica_hosp";"progPlastica_cma";"urgePlastica_cma";"progPlastica_resto";"urgePlastica_resto";"progPlastica_total";"urgePlastica_total";"progToracica_hosp";"urgeToracica_hosp";"progToracica_cma";"urgeToracica_cma";"progToracica_resto";"urgeToracica_resto";"progToracica_total";"urgeToracica_total";"progDerma_hosp";"urgeDerma_hosp";"progDerma_cma";"urgeDerma_cma";"progDerma_resto";"urgeDerma_resto";"progDerma_total";"urgeDerma_total";"progGine_hosp";"urgeGine_hosp";"progGine_cma";"urgeGine_cma";"progGine_resto";"urgeGine_resto";"progGine_total";"urgeGine_total";"progCirNeuro_hosp";"urgeCirNeuro_hosp";"progCirNeuro_cma";"urgeCirNeuro_cma";"progCirNeuro_resto";"urgeCirNeuro_resto";"progCirNeuro_total";"urgeCirNeuro_total";"progOftalmo_hosp";"urgeOftalmo_hosp";"progOftalmo_cma";"urgeOftalmo_cma";"progOftalmo_resto";"urgeOftalmo_resto";"progOftalmo_total";"urgeOftalmo_total";"progORL_hosp";"urgeORL_hosp";"progORL_cma";"urgeORL_cma";"progORL_resto";"urgeORL_resto";"progORL_total";"urgeORL_total";"progTrauma_hosp";"urgeTrauma_hosp";"progTrauma_cma";"urgeTrauma_cma";"progTrauma_resto";"urgeTrauma_resto";"progTrauma_total";"urgeTrauma_total";"progUrolog_hosp";"urgeUrolog_hosp";"progUrolog_cma";"urgeUrolog_cma";"progUrolog_resto";"urgeUrolog_resto";"progUrolog_total";"urgeUrolog_total";"progOtrasCirugias_hosp";"urgeOtrasCirugias_hosp";"progOtrasCirugias_cma";"urgeOtrasCirugias_cma";"progOtrasCirugias_resto";"urgeOtrasCirugias_resto";"progOtrasCirugias_total";"urgeOtrasCirugias_total";"totalProg_hosp";"totalUrge_hosp";"totalProg_cma";"totalUrge_cma";"totalProg_resto";"totalUrge_resto";"total_programada";"total_urgente"
2015;113,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;619,00;80;0;78;0;0;0;158;0;2;0;0;0;0;0;2;0;406;55;2486;0;0;0;2892;55;5;0;66;0;0;0;71;0;0;0;0;0;0;0;0;0;40;6;129;0;0;0;169;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;258;102;52;0;0;0;310;102;0;0;0;0;0;0;0;0;2;0;323;0;0;0;325;0;51;0;2;0;0;0;53;0;1534;72;1214;0;0;0;2748;72;83;15;158;0;0;0;241;15;0;0;0;0;0;0;0;0;2461;250;4508;0;0;0;6969;250
2015;163,00;133;0;50;0;31;0;214;0;0;0;0;0;0;0;0;0;49;0;33;0;248;0;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139;0;13;0;253;0;405;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;270;0;272;0;36;0;0;0;1;0;37;0;256;0;309;0;78;0;643;0;125;0;117;0;160;0;402;0;0;0;0;0;0;0;0;0;738;0;524;0;1060;0;2322;0
2015;131,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;375,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1090,00;443;65;589;0;1;0;1033;65;0;876;0;0;4;0;4;876;1739;1012;767;1;1317;0;3823;1013;97;133;450;1;1101;0;1648;134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;138;0;14791;0;14930;2;686;1012;409;0;109;0;1204;1012;193;154;33;0;7;0;233;154;58;127;6640;1;371;0;7069;128;469;29;368;0;36;0;873;29;2387;671;588;0;172;0;3147;671;1224;53;99;0;598;0;1921;53;5;35;33;0;0;0;38;35;7302;4169;10114;3;18507;0;35923;4172
2015;764,00;274;129;86;1;4;1;364;131;0;0;0;0;0;0;0;0;874;953;462;4;72;1;1408;958;218;18;61;0;18;0;297;18;257;127;182;0;129;0;568;127;423;4;118;0;52;0;593;4;311;67;0;1;0;0;311;68;1;1;144;0;39;0;184;1;317;933;49;0;46;273;412;1206;488;151;5;0;13;0;506;151;38;27;2624;0;975;10;3637;37;346;69;263;0;111;2;720;71;1432;453;299;5;368;37;2099;495;691;194;104;0;125;1;920;195;2;78;1;0;280;8;283;86;5672;3204;4398;11;2232;333;12302;3548
2015;14,00;0;0;46;;0;0;46;0;0;0;0;0;0;0;0;0;477;0;1000;11;0;0;1477;11;13;0;2;0;0;0;15;0;52;0;4;0;0;0;56;0;29;0;25;0;0;0;54;0;2;0;0;0;0;0;2;0;0;0;333;0;0;0;333;0;427;5;21;0;0;0;448;5;26;0;12;0;0;0;38;0;0;0;0;0;0;0;0;0;87;0;25;0;0;0;112;0;728;8;127;0;0;0;855;8;82;0;142;0;0;0;224;0;64;0;60;0;0;0;124;0;1987;13;1797;11;0;0;3784;24
2015;657,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286;196;400;0;131;9;817;205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172;0;172;0;218;156;0;0;96;0;314;156;0;0;0;0;0;0;0;0;56;7;596;0;305;3;957;10;87;6;47;0;85;0;219;6;213;146;293;0;173;4;679;150;120;14;0;0;272;0;392;14;0;0;0;0;0;0;0;0;980;525;1336;0;1234;16;3550;541
2015;362,00;132;1;1;0;10;0;143;1;223;40;3;0;0;0;226;40;315;35;59;0;1199;3;1573;38;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;279;8;28;3;0;0;307;11;0;0;0;0;0;0;0;0;0;0;129;0;20;0;149;0;30;31;0;0;0;0;30;31;168;3;0;0;0;0;168;3;119;0;12;0;0;0;131;0;52;0;4;0;0;0;56;0;373;8;0;0;0;0;373;8;45;2;45;0;15;0;105;2;0;0;0;1;0;0;0;1;1740;128;281;4;1244;3;3265;135
2015;989,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;188;152;597;15;0;0;785;167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;0;0;0;128;0;67;106;72;22;0;0;139;128;0;0;0;0;0;0;0;0;1;0;639;2;0;0;640;2;16;0;66;2;0;0;82;2;267;158;439;28;0;0;706;186;53;1;91;0;0;0;144;1;0;0;0;0;0;0;0;0;592;417;2032;69;0;0;2624;486
2015;990,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;224;179;243;5;133;0;600;184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;1;15;0;92;0;130;1;58;147;37;10;13;0;108;157;0;0;0;0;0;0;0;0;49;0;442;1;241;0;732;1;74;36;74;0;7;1;155;37;363;194;106;14;261;14;730;222;118;2;32;0;144;2;294;4;7;0;0;0;64;0;71;0;916;559;949;30;955;17;2820;606
2015;680,00;411;62;239;0;61;0;711;62;267;60;0;0;0;0;267;60;1571;1066;974;0;38;0;2583;1066;0;0;22;0;0;0;22;0;395;310;787;0;1;0;1183;310;640;48;151;0;208;0;999;48;380;28;0;0;0;0;380;28;32;1;158;0;2029;0;2219;1;723;756;128;0;0;0;851;756;569;256;4;0;79;0;652;256;91;33;2898;0;1591;0;4580;33;721;93;58;0;115;0;894;93;2122;393;538;0;41;0;2701;393;819;210;15;0;824;0;1658;210;0;1;0;0;0;0;0;1;8741;3317;5972;0;4987;0;19700;3317
2015;411,00;16;0;0;0;265;0;281;0;2;0;0;0;0;0;2;0;1119;150;231;5;248;5;1598;160;37;0;0;1;1;1;38;2;51;10;0;0;3;0;54;10;195;6;0;0;120;3;315;9;13;2;0;0;0;0;13;2;0;0;1;0;1000;3;1001;3;190;82;0;0;26;3;216;85;84;10;0;0;3;1;87;11;0;0;1810;4;596;0;2406;4;118;4;2;0;4;0;124;4;1717;112;510;0;53;23;2280;135;237;16;0;0;252;2;489;18;216;135;20;3;1030;3;1266;141;3995;527;2574;13;3601;44;10170;584
2015;241,00;234;9;26;0;0;0;260;9;63;11;4;0;0;0;67;11;458;38;1162;0;0;0;1620;38;0;0;3;0;0;0;3;0;51;8;12;0;0;0;63;8;160;4;84;0;0;0;244;4;27;8;1;0;0;0;28;8;0;0;294;0;0;0;294;0;443;371;47;0;0;0;490;371;32;6;9;0;0;0;41;6;4;2;814;0;0;0;818;2;122;8;18;0;0;0;140;8;995;144;542;0;0;0;1537;144;87;8;69;0;0;0;156;8;201;195;483;0;0;0;684;195;2877;812;3568;0;0;0;6445;812
2015;558,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;912;397;390;0;308;0;1610;397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1113;0;1113;0;243;372;133;0;297;0;673;372;0;0;0;0;0;0;0;0;17;1;1864;0;626;1;2507;2;170;28;85;0;75;0;330;28;697;81;357;0;179;9;1233;90;349;8;43;0;242;;634;8;0;0;0;0;1362;0;1362;0;2388;887;2872;0;4202;10;9462;897
2015;167,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;256;1;0;0;96;0;352;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;10;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;135;0;135;0;11;0;0;0;0;0;11;0;295;12;0;0;58;0;353;12;2;0;0;0;9;0;11;0;0;0;0;0;0;0;0;0;586;13;0;0;308;0;894;13
2015;248,00;2;0;0;0;40;0;42;0;14;0;0;0;0;0;14;0;405;0;0;0;106;0;511;0;23;0;0;0;60;0;83;0;0;0;0;0;0;0;0;0;74;0;0;0;109;0;183;0;0;0;0;0;0;0;0;0;1;0;0;0;262;0;263;0;116;0;0;0;1;0;117;0;193;0;0;0;193;0;386;0;0;0;0;0;360;0;360;0;84;0;0;0;23;0;107;0;689;0;0;0;94;0;783;0;151;0;0;0;145;0;296;0;0;1;0;0;0;0;0;1;1752;1;0;0;1393;0;3145;1
2015;224,00;10;0;4;0;0;0;14;0;0;0;0;0;0;0;0;0;237;18;401;0;0;0;638;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;14;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;361;0;0;0;361;0;119;15;214;0;0;0;333;15;12;0;10;0;0;0;22;0;0;0;212;0;0;0;212;0;33;0;49;0;0;0;82;0;158;22;304;0;0;0;462;22;51;0;19;0;0;0;70;0;0;0;0;0;0;0;0;0;657;55;1588;0;0;0;2245;55
2015;591,00;250;46;125;1;0;0;375;47;0;0;0;0;0;0;0;0;927;617;770;3;443;53;2140;673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;277;6;47;2;100;0;424;8;0;0;0;0;0;0;0;0;1;0;280;0;1440;0;1721;0;371;596;72;28;528;197;971;821;232;55;0;0;0;0;232;55;0;3;2507;1;1243;105;3750;109;452;47;82;0;0;5;534;52;1248;186;932;11;233;1;2413;198;478;105;65;2;248;1;791;108;0;0;0;0;0;0;0;0;4236;1661;4880;48;4235;362;13351;2071
2015;586,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1572;683;1139;0;3;54;2714;737;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;90;0;2187;6;2278;7;418;380;168;0;0;0;586;380;0;0;0;0;0;0;0;0;256;8;3618;0;8;11;3882;19;106;12;445;0;1;1;552;13;1269;160;1165;0;48;19;2482;179;467;49;1256;0;32;5;1755;54;4;11;1;0;0;2;5;13;4093;1304;7882;0;2279;98;14254;1402
2015;453,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;145,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;511,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;603;567;345;0;353;58;1301;625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;1275;1;1334;1;254;437;243;0;1;1;498;438;0;0;0;0;0;0;0;0;12;4;1192;0;1180;3;2384;7;209;26;191;0;10;2;410;28;891;123;268;0;60;30;1219;153;220;66;105;0;552;12;877;78;0;0;177;0;159;0;336;0;2189;1223;2580;0;3590;107;8359;1330
2015;530,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1004;460;108;0;474;83;1586;543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1301;0;1301;0;357;629;0;0;354;1;711;630;0;0;0;0;0;0;0;0;0;4;1771;0;908;5;2679;9;379;10;116;0;196;0;691;10;1410;176;752;0;751;13;2913;189;348;30;187;0;156;3;691;33;0;0;0;0;0;0;0;0;3498;1309;2934;0;4140;105;10572;1414
2015;6,00;37;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;319;0;93;0;0;0;412;0;50;0;13;0;0;0;63;0;197;0;27;0;0;0;224;0;391;0;292;0;0;0;683;0;0;0;0;0;0;0;0;0;0;0;734;0;0;0;734;0;1175;0;401;0;0;0;1576;0;36;0;23;0;0;0;59;0;18;0;945;0;0;0;963;0;145;0;46;0;0;0;191;0;989;0;255;0;0;0;1244;0;262;0;757;0;0;0;1019;0;698;0;1248;0;0;0;1946;0;4317;0;4834;0;0;0;9151;0
2015;161,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;623,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;676;593;397;0;482;27;1555;620;295;34;332;0;1938;506;2565;540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;2;25;0;1815;567;1869;569;503;510;253;0;82;0;838;510;0;0;0;0;0;0;0;0;204;18;2791;0;5;3;3000;21;373;30;138;0;25;3;536;33;1170;292;374;0;63;57;1607;349;541;122;92;0;175;3;808;125;0;0;0;0;0;0;0;0;3791;1601;4402;0;4585;1166;12778;2767
2015;875,00;70;6;0;0;9;0;79;6;2;0;0;0;0;0;2;0;696;123;72;1;252;0;1020;124;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;83;0;3;0;45;0;131;0;2;1;0;0;0;0;2;1;1;0;0;0;279;0;280;0;78;11;69;2;5;0;152;13;5;3;0;0;2;0;7;3;3;1;0;0;402;0;405;1;148;5;12;1;169;0;329;6;496;75;219;5;461;0;1176;80;145;28;213;6;0;0;358;34;22;10;1;0;3;0;26;10;1751;263;589;15;1629;0;3969;278
2015;940,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;946,00;42;0;0;0;0;0;42;0;44;0;0;0;0;0;44;0;747;75;842;0;0;0;1589;75;35;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;290;0;0;0;0;0;290;0;2;0;0;0;0;0;2;0;61;0;411;0;0;0;472;0;382;74;68;0;0;0;450;74;54;3;9;0;0;0;63;3;55;0;405;0;0;0;460;0;88;0;33;0;0;0;121;0;742;48;155;0;0;0;897;48;105;11;123;0;0;0;228;11;101;11;32;0;0;0;133;11;2748;222;2078;0;0;0;4826;222
2015;1023,00;54;45;137;2;0;0;191;47;0;0;0;0;0;0;0;0;681;1120;773;20;2;18;1456;1158;11;0;1808;10;0;1;1819;11;0;0;0;0;0;0;0;0;48;0;42;0;2;0;92;0;38;28;0;0;1;8;39;36;0;0;284;0;1321;0;1605;0;247;317;266;5;136;21;649;343;0;0;0;0;0;0;0;0;0;0;2305;21;67;0;2372;21;200;26;407;2;82;26;689;54;687;1426;1027;5;0;0;1714;1431;402;228;249;6;361;32;1012;266;29;35;38;1;0;0;67;36;2397;3225;7336;72;1972;106;11705;3403
2015;1054,00;28;49;102;1;2;0;132;50;0;0;0;0;0;0;0;0;565;424;599;59;427;0;1591;483;12;1;281;0;227;0;520;1;0;0;0;0;0;0;0;0;76;2;232;1;68;0;376;3;55;5;2;0;1;0;58;5;0;0;1;0;1133;0;1134;0;128;409;234;64;148;0;510;473;49;41;0;0;0;0;49;41;6;2;1605;15;631;0;2242;17;170;34;578;6;55;0;803;40;1064;290;671;56;41;0;1776;346;277;70;341;10;585;0;1203;80;2;0;0;0;0;0;2;0;2432;1327;4646;212;3318;0;10396;1539
2015;1057,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1031,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1032,00;54;62;203;2;0;1;257;65;474;57;21;0;0;3;495;60;466;643;600;61;127;53;1193;757;26;1;2160;4;85;3;2271;8;0;0;0;0;0;0;0;0;56;2;33;0;94;0;183;2;162;19;6;0;3;72;171;91;0;0;336;7;1783;38;2119;45;232;181;342;29;52;4;626;214;0;0;0;0;0;0;0;0;4;0;2468;2;146;2;2618;4;133;13;390;2;51;22;574;37;1062;298;991;39;2;18;2055;355;448;120;502;7;0;19;950;146;117;190;50;27;10;3;177;220;3234;1586;8102;180;2353;238;13689;2004
2015;1064,00;75;0;0;0;0;0;75;0;25;0;0;0;0;0;25;0;415;147;0;0;0;0;415;147;138;0;0;0;0;0;138;0;8;0;0;0;0;0;8;0;1016;0;0;0;0;0;1016;0;0;0;0;0;0;0;0;0;703;0;0;0;0;0;703;0;302;228;0;0;0;0;302;228;224;0;0;0;0;0;224;0;380;0;0;0;0;0;380;0;142;0;0;0;0;0;142;0;887;486;0;0;0;0;887;486;183;68;0;0;0;0;183;68;1018;287;0;0;0;0;1018;287;5516;1216;0;0;0;0;5516;1216
2015;226,00;6;1;0;0;271;0;277;1;0;0;0;0;0;0;0;0;626;54;0;0;241;14;867;68;55;6;0;0;102;9;157;15;0;0;0;0;0;0;0;0;188;0;0;0;174;0;362;0;0;0;0;0;0;0;0;0;0;0;0;0;638;11;638;11;166;171;0;0;29;2;195;173;0;0;0;0;0;0;0;0;32;7;0;0;810;3;842;10;63;16;0;0;18;2;81;18;1133;220;0;0;479;110;1612;330;203;28;0;0;290;113;493;141;204;7;0;0;80;8;284;15;2676;510;0;0;3132;272;5808;782
2015;687,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;186;292;394;0;277;4;857;296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;446;1;468;5;914;6;322;230;425;27;16;2;763;259;0;0;0;0;0;0;0;0;21;5;983;7;40;3;1044;15;165;19;107;0;13;1;285;20;357;373;335;3;10;50;702;426;208;46;193;0;36;2;437;48;0;0;0;0;0;0;0;0;1259;965;2883;38;860;67;5002;1070
2015;745,00;399;196;349;0;106;0;854;196;0;0;0;0;0;0;0;0;838;908;901;0;280;0;2019;908;255;110;195;0;1583;0;2033;110;263;126;187;0;121;0;571;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;5;1445;0;2524;0;3976;5;466;774;179;0;89;0;734;774;669;205;40;0;7;0;716;205;204;13;1457;0;164;0;1825;13;223;51;328;0;95;0;646;51;844;681;787;0;204;0;1835;681;423;124;452;0;834;0;1709;124;0;0;0;0;0;0;0;0;4591;3193;6320;0;6007;0;16918;3193
2015;109,00;33;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;497;44;0;0;0;0;497;44;32;0;0;0;0;0;32;0;72;3;0;0;0;0;72;3;85;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;385;37;0;0;0;0;385;37;29;0;0;0;0;0;29;0;12;0;0;0;0;0;12;0;177;0;0;0;0;0;177;0;572;192;0;0;0;0;572;192;110;0;0;0;0;0;110;0;12;0;0;0;0;0;12;0;2016;276;0;0;0;0;2016;276
2015;808,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;592;580;658;0;502;268;1752;848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;968;0;424;15;1395;15;796;531;609;0;137;17;1542;548;0;0;0;0;0;0;0;0;14;9;1546;0;75;18;1635;27;335;12;390;0;79;3;804;15;798;584;727;0;223;112;1748;696;336;60;360;0;268;21;964;81;0;0;0;0;0;0;0;0;2874;1776;5258;0;1708;454;9840;2230
2015;971,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;214;0;93;0;365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;197;;242;0;439;0;1;0;170;0;15;0;186;0;0;0;0;0;0;0;0;0;2;0;448;0;10;0;460;0;49;0;27;0;6;0;82;0;37;0;260;0;46;0;343;0;3;0;69;0;19;0;91;0;0;0;0;0;0;0;0;0;150;0;1385;0;431;0;1966;0
2015;128,00;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;89;29;66;0;0;0;155;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;151;0;0;0;153;0;20;3;6;0;0;0;26;3;0;0;0;0;0;0;0;0;163;0;43;0;0;0;206;0;46;8;11;0;0;0;57;8;24;30;13;0;0;0;37;30;96;6;5;0;0;0;101;6;0;0;0;0;323;0;323;0;440;76;296;0;323;0;1059;76
2015;919,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1129;527;54;0;221;11;1404;538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;2;71;0;1006;5;1122;7;306;343;23;0;93;16;422;359;0;0;0;0;0;0;0;0;33;7;1685;0;674;10;2392;17;397;59;23;0;157;8;577;67;767;199;411;0;85;22;1263;221;579;102;54;0;399;11;1032;113;0;0;0;0;0;0;0;0;3256;1239;2321;0;2635;83;8212;1322
2015;725,00;509;146;296;0;15;89;820;235;322;43;2;0;0;1;324;44;1218;640;5051;0;493;258;6762;898;233;49;320;0;3974;374;4527;423;662;196;178;0;127;19;967;215;0;0;0;0;0;0;0;0;356;26;2;0;29;10;387;36;1;2;882;0;490;10;1373;12;454;820;688;0;48;15;1190;835;597;171;9;0;49;42;655;213;354;15;2845;0;35;51;3234;66;646;58;472;0;136;30;1254;88;1908;197;491;0;177;138;2576;335;739;104;79;0;190;92;1008;196;296;98;2;0;374;18;672;116;8295;2565;11317;0;6137;1147;25749;3712
