"año";"NCODI";"pacienteTot_med";"sesionTot_med";"pacienteTot_psiquia";"sesionTot_psiquia";"pacienteTot_geria";"sesionTot_geria"
2014;100,00;0;0;0;0;142;9032
2014;702,00;1938;8561;56;4698;0;0
2014;778,00;646;6548;141;3519;0;0
2014;341,00;0;0;0;0;0;0
2014;99,00;0;0;0;0;510;8997
2014;767,00;2159;7057;0;0;0;0
2014;359,00;0;0;0;0;1048;6519
2014;98,00;0;0;0;0;80;5726
2014;132,00;0;0;0;0;0;0
2014;97,00;0;0;0;0;72;7639
2014;103,00;0;0;0;0;158;4788
2014;110,00;0;0;0;0;0;0
2014;94,00;0;0;0;0;0;0
2014;91,00;0;0;0;0;85;2460
2014;664,00;4874;21155;145;4966;0;0
2014;918,00;20539;89143;0;0;0;0
2014;92,00;0;0;0;0;0;0
2014;95,00;0;0;0;0;36;5817
2014;96,00;0;0;0;0;0;0
2014;301,00;0;0;0;0;0;0
2014;492,00;1575;4926;0;0;0;0
2014;811,00;0;0;0;0;0;0
2014;812,00;6097;40998;0;0;0;0
2014;832,00;0;0;0;0;0;0
2014;841,00;0;0;0;0;33;4826
2014;856,00;0;0;0;0;73;7299
2014;859,00;0;0;127;6898;0;0
2014;861,00;0;0;0;0;0;0
2014;880,00;0;0;0;0;160;9750
2014;883,00;0;0;61;4520;0;0
2014;884,00;0;0;0;0;96;6730
2014;877,00;0;0;0;0;0;0
2014;911,00;0;0;0;0;209;6778
2014;913,00;0;0;211;4734;0;0
2014;922,00;0;0;0;0;0;0
2014;923,00;0;0;0;0;0;0
2014;924,00;2924;22069;0;0;0;0
2014;947,00;0;0;0;0;0;0
2014;951,00;0;0;0;0;32;2180
2014;1103,00;0;0;0;0;332;8202
2014;972,00;0;0;0;0;0;0
2014;973,00;0;0;0;0;0;0
2014;974,00;0;0;0;0;0;0
2014;975,00;0;0;0;0;48;6150
2014;960,00;0;0;0;0;262;6081
2014;1028,00;0;0;0;0;0;0
2014;976,00;0;0;0;0;217;7204
2014;977,00;0;0;0;0;0;0
2014;1020,00;0;0;122;4134;0;0
2014;994,00;1085;9770;0;0;0;0
2014;995,00;0;0;0;0;65;5868
2014;1060,00;0;0;148;10445;0;0
2014;1005,00;0;0;0;0;0;0
2014;1061,00;0;0;0;0;0;0
2014;1006,00;0;0;84;4702;0;0
2014;1088,00;0;0;0;0;0;0
2014;1089,00;0;0;0;0;0;0
2014;1076,00;0;0;0;0;0;0
2014;1078,00;0;0;0;0;0;0
2014;1033,00;7873;33418;0;0;0;0
2014;1037,00;0;0;182;7362;0;0
2014;1039,00;0;0;346;20237;0;0
2014;1067,00;0;0;0;0;104;11710
2014;1065,00;0;0;0;0;0;0
2014;1066,00;293;2168;0;0;0;0
2014;1100,00;0;0;0;0;466;4261
2014;1105,00;0;0;0;0;0;0
2014;1107,00;0;0;0;0;0;0
2014;207,00;26;186;0;0;0;0
2014;431,00;0;0;0;0;0;0
2014;387,00;639;2503;0;0;0;0
2014;179,00;0;0;0;0;0;0
2014;606,00;2119;4818;0;0;0;0
2014;925,00;3522;31699;176;14993;0;0
2014;541,00;193;2089;0;0;0;0
2014;797,00;113;1038;0;0;0;0
2014;627,00;473;4265;0;0;0;0
2014;173,00;0;0;2;545;0;0
2014;636,00;1558;14022;0;0;91;4961
2014;205,00;0;0;0;0;0;0
2014;814,00;0;0;0;0;0;0
2014;881,00;0;0;0;0;0;0
2014;771,00;4571;23830;0;0;0;0
2014;533,00;78;1015;0;0;0;0
2014;447,00;184;1491;0;0;0;0
2014;815,00;0;0;0;0;0;0
2014;801,00;7355;17395;0;0;0;0
2014;800,00;0;0;0;0;0;0
2014;389,00;0;0;0;0;0;0
2014;695,00;3388;39406;0;0;0;0
2014;816,00;245;1545;0;0;0;0
2014;833,00;302;851;0;0;0;0
2014;870,00;92;1334;0;0;0;0
2014;927,00;41;121;0;0;0;0
2014;961,00;4788;8491;0;0;0;0
2014;962,00;1;8;0;0;0;0
2014;1079,00;0;0;0;0;0;0
2014;1101,00;26;93;0;0;0;0
2014;666,00;745;6356;0;0;0;0
2014;392,00;0;0;0;0;0;0
2014;790,00;1238;15353;594;28190;0;0
2014;650,00;4053;9850;0;0;0;0
2014;876,00;1514;8333;0;0;0;0
2014;944,00;0;0;0;0;0;0
2014;952,00;274;1424;0;0;0;0
2014;54,00;0;0;30;10950;0;0
2014;367,00;87;547;0;0;0;0
2014;538,00;484;9059;34;2552;0;0
2014;557,00;2940;3556;0;0;0;0
2014;653,00;1093;1715;0;0;0;0
2014;647,00;272;506;0;0;0;0
2014;978,00;3523;4331;181;1753;0;0
2014;996,00;285;1680;0;0;0;0
2014;729,00;3571;32141;411;36402;0;0
2014;182,00;0;0;0;0;0;0
2014;633,00;0;0;0;0;0;0
2014;685,00;705;2073;90;1880;0;0
2014;683,00;190;1005;0;0;0;0
2014;945,00;0;0;0;0;0;0
2014;953,00;0;0;0;0;0;0
2014;1022,00;0;0;0;0;0;0
2014;1049,00;0;0;0;0;0;0
2014;794,00;10026;40103;2531;2595;0;0
2014;415,00;874;8799;0;0;0;0
2014;592,00;0;0;0;0;0;0
2014;497,00;0;0;0;0;0;0
2014;458,00;0;0;0;0;0;0
2014;726,00;478;9822;188;7542;0;0
2014;272,00;0;0;0;0;0;0
2014;805,00;4346;39897;189;19466;0;0
2014;5,00;96;192;0;0;0;0
2014;234,00;69;298;0;0;0;0
2014;64,00;0;0;0;0;0;0
2014;842,00;0;0;0;0;0;0
2014;843,00;702;2317;0;0;0;0
2014;803,00;1474;8105;223;1207;0;0
2014;211,00;0;0;0;0;0;0
2014;773,00;3390;8250;0;0;0;0
2014;424,00;0;0;0;0;0;0
2014;298,00;0;0;0;0;0;0
2014;594,00;0;0;0;0;0;0
2014;237,00;0;0;0;0;61;6216
2014;16,00;0;0;0;0;0;0
2014;768,00;316;912;0;0;62;5627
2014;617,00;1524;7280;0;0;0;0
2014;297,00;0;0;0;0;0;0
2014;105,00;0;0;0;0;60;2393
2014;544,00;0;0;0;0;36;3799
2014;804,00;1191;5359;0;0;0;0
2014;470,00;202;527;0;0;67;3100
2014;104,00;0;0;143;4299;0;0
2014;20,00;0;0;0;0;0;0
2014;550,00;102;705;0;0;0;0
2014;112,00;0;0;0;0;83;6277
2014;818,00;0;0;0;0;19;7185
2014;914,00;0;0;0;0;85;9130
2014;928,00;2911;21243;0;0;0;0
2014;964,00;6197;15416;0;0;0;0
2014;1026,00;0;0;0;0;49;3873
2014;1068,00;0;0;0;0;459;8818
2014;1108,00;22;81;0;0;0;0
2014;738,00;8872;34231;0;0;0;0
2014;404,00;0;0;0;0;0;0
2014;274,00;153;818;34;1949;0;0
2014;270,00;207;1594;0;0;0;0
2014;676,00;1327;2149;0;0;0;0
2014;709,00;402;11251;0;0;0;0
2014;754,00;21614;32412;267;15756;0;0
2014;997,00;1988;1988;0;0;0;0
2014;734,00;1412;9141;191;297;754;2301
2014;299,00;359;441;0;0;0;0
2014;645,00;0;0;0;0;0;0
2014;17,00;0;0;0;0;0;0
2014;1046,00;0;0;0;0;0;0
2014;420,00;0;0;0;0;0;0
2014;802,00;0;0;0;0;0;0
2014;266,00;1664;1664;0;0;0;0
2014;137,00;0;0;0;0;0;0
2014;769,00;646;2282;0;0;0;0
2014;776,00;3168;6529;0;0;0;0
2014;640,00;1470;2214;0;0;0;0
2014;315,00;0;0;29;5143;0;0
2014;40,00;0;0;0;0;0;0
2014;508,00;0;0;0;0;0;0
2014;46,00;0;0;0;0;0;0
2014;590,00;2818;3814;0;0;0;0
2014;777,00;525;1394;0;0;0;0
2014;897,00;8128;52152;0;0;0;0
2014;965,00;0;0;0;0;0;0
2014;671,00;1020;1931;0;0;0;0
2014;461,00;4;8;0;0;0;0
2014;376,00;0;0;0;0;0;0
2014;621,00;318;1408;0;0;0;0
2014;793,00;2693;13134;40;3007;0;0
2014;1102,00;0;0;0;0;0;0
2014;712,00;940;6049;0;0;0;0
2014;32,00;0;0;0;0;0;0
2014;361,00;0;0;0;0;163;2446
2014;486,00;0;0;0;0;0;0
2014;595,00;408;3636;0;0;0;0
2014;433,00;0;0;0;0;0;0
2014;1058,00;0;0;0;0;0;0
2014;261,00;0;0;0;0;0;0
2014;730,00;3558;7640;159;5522;0;0
2014;577,00;1148;3572;0;0;0;0
2014;788,00;3055;26747;0;0;0;0
2014;865,00;0;0;0;0;0;0
2014;979,00;0;0;0;0;0;0
2014;998,00;0;0;0;0;0;0
2014;221,00;0;0;0;0;0;0
2014;506,00;0;0;0;0;0;0
2014;727,00;1244;8580;0;0;0;0
2014;355,00;0;0;0;0;0;0
2014;487,00;0;0;0;0;0;0
2014;938,00;1562;12167;78;3701;0;0
2014;886,00;0;0;0;0;0;0
2014;835,00;155;155;0;0;0;0
2014;999,00;0;0;0;0;0;0
2014;798,00;6554;36321;0;0;0;0
2014;504,00;81;671;172;5289;259;4813
2014;247,00;122;715;0;0;0;0
2014;216,00;38;209;0;0;0;0
2014;654,00;0;0;0;0;0;0
2014;65,00;0;0;20;6122;0;0
2014;472,00;156;636;0;0;41;2512
2014;427,00;0;0;0;0;19;2318
2014;491,00;29;358;0;0;0;0
2014;551,00;604;623;0;0;0;0
2014;106,00;0;0;0;0;0;0
2014;819,00;0;0;0;0;0;0
2014;836,00;0;0;0;0;0;0
2014;915,00;0;0;0;0;52;5459
2014;942,00;0;0;0;0;0;0
2014;748,00;12508;16975;52;8852;0;0
2014;198,00;0;0;0;0;0;0
2014;871,00;797;1183;0;0;0;0
2014;948,00;0;0;0;0;0;0
2014;1051,00;0;0;0;0;0;0
2014;1083,00;0;0;0;0;0;0
2014;1096,00;0;0;0;0;0;0
2014;679,00;719;2218;309;2840;3928;4909
2014;176,00;56;234;0;0;0;0
2014;537,00;0;0;0;0;0;0
2014;608,00;513;2526;0;0;0;0
2014;596,00;2169;3445;0;0;0;0
2014;749,00;11996;36121;3546;3546;0;0
2014;758,00;1555;46800;576;9268;0;0
2014;1104,00;6528;46851;290;10613;74;1254
2014;436,00;259;297;0;0;0;0
2014;567,00;0;0;146;6009;0;0
2014;677,00;5403;25665;31;12170;0;0
2014;670,00;1896;10762;1568;14373;0;0
2014;588,00;2783;6511;0;0;253;4741
2014;753,00;13408;61461;53;2650;0;0
2014;887,00;0;0;0;0;0;0
2014;245,00;0;0;0;0;0;0
2014;603,00;1112;1112;0;0;0;0
2014;426,00;0;0;0;0;0;0
2014;232,00;0;0;0;0;0;0
2014;288,00;238;4890;0;0;0;0
2014;246,00;0;0;0;0;0;0
2014;284,00;0;0;0;0;0;0
2014;18,00;0;0;0;0;0;0
2014;356,00;0;0;229;11147;0;0
2014;401,00;70;4248;0;0;0;0
2014;733,00;24969;69520;1757;12806;0;0
2014;243,00;0;0;0;0;0;0
2014;380,00;0;0;0;0;0;0
2014;716,00;366;2084;0;0;0;0
2014;534,00;1454;6210;0;0;0;0
2014;185,00;0;0;0;0;0;0
2014;258,00;193;1252;0;0;0;0
2014;505,00;1506;1517;0;0;0;0
2014;268,00;116;1230;0;0;0;0
2014;602,00;3263;4105;0;0;0;0
2014;254,00;620;672;0;0;0;0
2014;705,00;350;2658;0;0;0;0
2014;133,00;0;0;0;0;0;0
2014;33,00;0;0;26;1445;0;0
2014;143,00;0;0;28;1066;0;0
2014;36,00;0;0;58;3160;0;0
2014;756,00;563;3351;0;0;0;0
2014;662,00;6657;10540;486;4988;0;0
2014;192,00;0;0;0;0;0;0
2014;382,00;0;0;0;0;0;0
2014;322,00;0;0;0;0;0;0
2014;478,00;0;0;0;0;0;0
2014;352,00;0;0;0;0;35;702
2014;628,00;1155;8130;0;0;0;0
2014;291,00;0;0;140;11811;0;0
2014;495,00;0;0;0;0;0;0
2014;845,00;5250;8054;715;6993;0;0
2014;498,00;344;498;0;0;0;0
2014;314,00;0;0;0;0;0;0
2014;720,00;4716;6691;0;0;0;0
2014;721,00;3097;12452;61;3447;322;2453
2014;485,00;3702;4212;739;893;0;0
2014;273,00;1563;9743;0;0;0;0
2014;846,00;8674;21492;18;147;0;0
2014;847,00;0;0;0;0;0;0
2014;848,00;1583;4835;0;0;0;0
2014;864,00;0;0;0;0;0;0
2014;916,00;915;8292;0;0;0;0
2014;930,00;452;1512;0;0;0;0
2014;954,00;3135;15719;0;0;0;0
2014;943,00;1296;1662;0;0;0;0
2014;949,00;18621;68077;360;10399;77;1508
2014;980,00;360;3984;0;0;0;0
2014;981,00;454;512;0;0;0;0
2014;1024,00;1250;11563;0;0;0;0
2014;1017,00;8;367;0;0;0;0
2014;1000,00;5738;17214;0;0;0;0
2014;1018,00;10286;16322;0;0;14;22
2014;1001,00;0;0;0;0;0;0
2014;1007,00;17776;24618;426;3503;0;0
2014;1008,00;8612;10977;0;0;0;0
2014;1009,00;7899;22958;114;7333;0;0
2014;1010,00;5477;6755;0;0;0;0
2014;1011,00;3876;5461;0;0;0;0
2014;1012,00;4601;10853;0;0;0;0
2014;1013,00;27854;37051;225;2854;0;0
2014;1041,00;0;0;0;0;0;0
2014;1073,00;3774;17274;46;2480;0;0
2014;1087,00;8650;15578;0;0;0;0
2014;789,00;0;0;0;0;0;0
2014;326,00;0;0;0;0;0;0
2014;442,00;463;463;0;0;0;0
2014;294,00;124;601;0;0;0;0
2014;378,00;0;0;0;0;0;0
2014;402,00;0;0;0;0;0;0
2014;29,00;0;0;0;0;0;0
2014;450,00;0;0;0;0;0;0
2014;656,00;1602;4223;350;4277;0;0
2014;333,00;386;3476;0;0;0;0
2014;668,00;555;2075;0;0;0;0
2014;684,00;750;2189;54;4943;0;0
2014;422,00;216;245;0;0;0;0
2014;763,00;8021;16561;0;0;0;0
2014;741,00;10490;17170;101;7083;0;0
2014;553,00;1594;8174;0;0;0;0
2014;357,00;0;0;0;0;0;0
2014;899,00;0;0;0;0;0;0
2014;900,00;0;0;0;0;0;0
2014;932,00;0;0;0;0;0;0
2014;950,00;0;0;0;0;0;0
2014;966,00;0;0;0;0;0;0
2014;967,00;76;574;0;0;0;0
2014;982,00;520;2145;0;0;0;0
2014;1014,00;65;68;0;0;0;0
2014;1048,00;0;0;0;0;0;0
2014;1080,00;1374;2050;0;0;0;0
2014;1074,00;628;628;0;0;0;0
2014;1084,00;1615;1735;0;0;0;0
2014;722,00;3894;21960;0;0;0;0
2014;660,00;2906;6595;0;0;0;0
2014;75,00;0;0;71;6373;0;0
2014;249,00;288;393;0;0;0;0
2014;275,00;0;0;0;0;0;0
2014;227,00;0;0;0;0;0;0
2014;150,00;0;0;0;0;0;0
2014;47,00;0;0;0;0;0;0
2014;172,00;20;148;0;0;0;0
2014;581,00;53;2269;0;0;0;0
2014;120,00;0;0;0;0;0;0
2014;445,00;0;0;0;0;0;0
2014;471,00;0;0;0;0;0;0
2014;53,00;0;0;0;0;0;0
2014;199,00;0;0;0;0;0;0
2014;575,00;422;2980;0;0;0;0
2014;528,00;329;683;0;0;0;0
2014;631,00;444;4190;0;0;0;0
2014;699,00;2880;22358;0;0;0;0
2014;823,00;0;0;0;0;0;0
2014;849,00;0;0;0;0;0;0
2014;869,00;0;0;0;0;0;0
2014;955,00;0;0;0;0;0;0
2014;983,00;0;0;0;0;0;0
2014;1002,00;0;0;0;0;0;0
2014;1015,00;3345;16740;0;0;0;0
2014;51,00;0;0;75;4745;0;0
2014;441,00;0;0;0;0;0;0
2014;327,00;0;0;39;3700;26;6448
2014;690,00;1394;7374;0;0;0;0
2014;262,00;88;589;0;0;0;0
2014;403,00;0;0;0;0;0;0
2014;312,00;0;0;15;2071;0;0
2014;589,00;85;341;0;0;0;0
2014;665,00;0;0;0;0;0;0
2014;334,00;0;0;0;0;0;0
2014;1075,00;5457;38485;636;25490;0;0
2014;751,00;2709;14995;35;4393;0;0
2014;186,00;0;0;0;0;0;0
2014;646,00;797;1103;0;0;0;0
2014;536,00;199;1304;0;0;0;0
2014;242,00;0;0;0;0;0;0
2014;490,00;0;137;0;0;50;1344
2014;500,00;203;1702;0;0;0;0
2014;206,00;0;0;0;0;0;0
2014;58,00;0;0;0;0;0;0
2014;572,00;3683;9082;28;976;0;0
2014;180,00;0;0;0;0;0;0
2014;549,00;32;303;0;0;0;0
2014;582,00;176;1640;0;0;0;0
2014;743,00;3145;14780;0;0;0;0
2014;795,00;0;0;0;0;0;0
2014;269,00;0;0;0;0;0;0
2014;634,00;541;2164;0;0;0;0
2014;1,00;41;67;0;0;0;0
2014;717,00;168;2011;32;5703;0;0
2014;373,00;0;0;0;0;0;0
2014;535,00;402;1921;35;4800;0;0
2014;824,00;11785;47139;32;1328;0;0
2014;888,00;0;0;0;0;0;0
2014;902,00;0;0;0;0;0;0
2014;968,00;0;0;0;0;0;0
2014;346,00;0;0;0;0;0;0
2014;27,00;0;0;0;0;0;0
2014;165,00;30;175;0;0;0;0
2014;956,00;1686;9799;47;2021;0;0
2014;413,00;0;0;0;0;0;0
2014;149,00;0;0;0;0;0;0
2014;612,00;105;676;0;0;0;0
2014;559,00;0;0;0;0;0;0
2014;7,00;0;0;0;0;0;0
2014;283,00;0;0;0;0;0;0
2014;37,00;0;0;0;0;0;0
2014;153,00;0;0;0;0;0;0
2014;547,00;731;11552;0;0;0;0
2014;397,00;0;0;0;0;987;15664
2014;556,00;183;6799;0;0;0;0
2014;42,00;0;0;0;0;0;0
2014;31,00;0;0;0;0;122;2440
2014;740,00;6903;11502;75;3772;0;0
2014;217,00;0;0;0;0;0;0
2014;863,00;0;0;0;0;0;0
2014;889,00;3238;21475;0;0;0;0
2014;984,00;0;0;0;0;0;0
2014;1106,00;0;0;0;0;0;0
2014;34,00;0;0;0;0;0;0
2014;791,00;0;0;0;0;0;0
2014;181,00;0;0;0;0;0;0
2014;430,00;0;0;0;0;0;0
2014;715,00;617;1966;0;0;0;0
2014;521,00;2;2;0;0;0;0
2014;524,00;408;1487;0;0;0;0
2014;432,00;0;0;0;0;0;0
2014;19,00;0;0;0;0;0;0
2014;25,00;0;0;0;0;0;0
2014;26,00;0;0;0;0;0;0
2014;890,00;380;4821;58;4569;0;0
2014;904,00;12;16;0;0;0;0
2014;957,00;3146;41829;90;10006;0;0
2014;939,00;2560;25701;359;4729;0;0
2014;236,00;165;910;0;0;0;0
2014;735,00;4393;17573;1250;11563;0;0
2014;146,00;0;0;0;0;0;0
2014;363,00;0;0;0;0;0;0
2014;187,00;0;0;0;0;0;0
2014;265,00;0;0;0;0;0;0
2014;295,00;0;0;0;0;0;0
2014;496,00;0;0;0;0;0;0
2014;77,00;0;0;0;0;0;0
2014;391,00;0;0;0;0;0;0
2014;240,00;0;0;0;0;0;0
2014;448,00;0;0;0;0;0;0
2014;151,00;0;0;0;0;0;0
2014;425,00;0;0;0;0;0;0
2014;300,00;0;0;0;0;0;0
2014;339,00;0;0;0;0;0;0
2014;826,00;0;0;0;0;0;0
2014;874,00;655;6196;0;0;0;0
2014;905,00;2634;19455;0;0;0;0
2014;736,00;10343;32815;258;5705;0;0
2014;459,00;0;0;0;0;0;0
2014;320,00;0;0;0;0;19;2408
2014;45,00;0;0;256;20869;74;11029
2014;618,00;1888;4734;0;0;0;0
2014;463,00;2944;13297;142;2644;0;0
2014;891,00;0;0;0;0;0;0
2014;958,00;832;8837;0;0;52;1614
2014;244,00;16;120;0;0;0;0
2014;28,00;0;0;0;0;0;0
2014;444,00;30;30;0;0;0;0
2014;479,00;0;0;0;0;0;0
2014;285,00;437;1647;0;0;0;0
2014;253,00;0;0;0;0;0;0
2014;481,00;0;0;0;0;0;0
2014;540,00;0;0;0;0;0;0
2014;332,00;0;0;0;0;0;0
2014;41,00;0;0;0;0;0;0
2014;510,00;52;208;0;0;0;0
2014;305,00;18;82;0;0;0;0
2014;708,00;2316;2786;0;0;0;0
2014;755,00;35441;50051;169;4328;0;0
2014;750,00;14104;67205;2206;6245;0;0
2014;696,00;3709;12466;0;0;0;0
2014;434,00;1534;1983;0;0;0;0
2014;421,00;0;0;0;0;0;0
2014;827,00;0;0;0;0;0;0
2014;933,00;1103;1212;0;0;0;0
2014;1030,00;89;586;0;0;0;0
2014;1003,00;1223;1653;0;0;0;0
2014;1050,00;460;674;0;0;0;0
2014;1043,00;0;0;0;0;0;0
2014;934,00;696;4834;0;0;0;0
2014;629,00;5260;19569;9;385;0;0
2014;21,00;0;0;0;0;994;11704
2014;615,00;0;0;0;0;0;0
2014;626,00;0;0;0;0;0;0
2014;417,00;397;1587;0;0;0;0
2014;597,00;1185;1517;0;0;19;1509
2014;539,00;3857;16066;0;0;102;4285
2014;343,00;0;0;0;0;0;0
2014;135,00;0;0;0;0;0;0
2014;158,00;0;0;150;8676;62;5266
2014;775,00;3083;13117;0;0;0;0
2014;177,00;0;0;0;0;224;8679
2014;578,00;0;0;0;0;0;0
2014;416,00;0;0;0;0;28;3952
2014;561,00;2361;4797;0;0;69;2461
2014;62,00;0;0;0;0;40;5937
2014;828,00;0;0;0;0;44;6492
2014;860,00;0;0;0;0;0;0
2014;935,00;0;0;0;0;20;6504
2014;936,00;0;0;0;0;0;0
2014;986,00;0;0;40;7104;0;0
2014;987,00;0;0;0;0;0;0
2014;1021,00;0;0;0;0;0;0
2014;1085,00;0;0;0;0;0;0
2014;658,00;1914;3126;0;0;0;0
2014;353,00;0;0;0;0;203;2341
2014;323,00;0;0;52;4153;0;0
2014;620,00;0;0;0;0;0;0
2014;384,00;280;473;0;0;0;0
2014;554,00;1175;8684;141;2432;0;0
2014;209,00;0;0;0;0;0;0
2014;707,00;2981;21241;52;3771;111;1752
2014;395,00;0;0;0;0;0;0
2014;969,00;54;349;0;0;0;0
2014;1052,00;0;0;0;0;0;0
2014;739,00;1293;10840;147;3813;0;0
2014;613,00;6408;19225;0;0;0;0
