"año";"NCODI";"inver_iIntangible";"inver_IMaterial";"inver_IMterrenos";"inver_IMresto";"inver_Otras";"inver_Total"
2014;478,00;0;807119;0;807119;0;807119
2014;352,00;0;18134;0;18134;0;18134
2014;628,00;0;395113;0;395113;0;395113
2014;291,00;0;54985;0;54985;0;54985
2014;495,00;0;585858;0;585858;0;585858
2014;845,00;0;231164;0;231164;0;231164
2014;498,00;0;1055215;0;1055215;0;1055215
2014;314,00;0;21700;0;21700;0;21700
2014;720,00;0;165738;0;165738;0;165738
2014;721,00;0;567192;0;567192;0;567192
2014;485,00;0;0;0;0;-9176;-9176
2014;273,00;0;2720895;0;2720895;0;2720895
2014;846,00;115817;1078860;0;1078860;0;1194677
2014;847,00;127365;507209;0;507209;0;634574
2014;848,00;78732;546745;0;546745;0;625477
2014;864,00;0;0;0;0;0;0
2014;916,00;0;2262000;0;2262000;0;2262000
2014;930,00;0;1202978;0;1202978;0;1202978
2014;954,00;72132;1781146;0;1781146;0;1853278
2014;943,00;0;530856;0;530856;0;530856
2014;949,00;0;2478757;0;2478757;0;2478757
2014;980,00;3036;2357284;0;2357284;0;2360320
2014;981,00;0;45114;0;45114;0;45114
2014;1024,00;0;1675966;0;1675966;0;1675966
2014;1017,00;12887;22646;0;22646;0;35533
2014;1000,00;2342;1325712;0;1325712;0;1328054
2014;1018,00;0;1981345;0;1981345;0;1981345
2014;1001,00;82081;1446159;0;1446159;0;1528240
2014;1007,00;6500;356453;0;356453;0;362953
2014;1008,00;4941;346554;0;346554;0;351495
2014;1009,00;5093;239955;0;239955;0;245048
2014;1010,00;0;115557;0;115557;0;115557
2014;1011,00;754;140475;0;140475;8729;149958
2014;1012,00;18395;97899;0;97899;0;116294
2014;1013,00;0;0;0;0;0;0
2014;1041,00;0;48453;0;48453;0;48453
2014;1073,00;372542;1615194;0;1615194;6484500;8472236
2014;1087,00;42246;2054446;725555;1328891;2056;2098748
2014;789,00;0;2075888;0;2075888;0;2075888
2014;326,00;0;413268;0;413268;0;413268
2014;442,00;35584;1371451;0;1371451;0;1407035
2014;294,00;63677;40700;0;40700;0;104377
2014;378,00;88375;2118;0;2118;0;90493
2014;402,00;8725;45322;0;45322;0;54047
2014;29,00;0;42881;0;42881;0;42881
2014;450,00;0;0;0;0;0;0
2014;656,00;0;0;0;0;22231;22231
2014;333,00;8264;468075;21196;446879;0;476339
2014;668,00;0;0;0;0;0;0
2014;684,00;0;112284;0;112284;0;112284
2014;422,00;0;1704;0;1704;0;1704
2014;763,00;0;0;0;0;435907;435907
2014;741,00;0;0;0;0;0;0
2014;553,00;0;974810;0;974810;0;974810
2014;357,00;0;5826;0;5826;0;5826
2014;899,00;0;5796;0;5796;0;5796
2014;900,00;0;342785;0;342785;0;342785
2014;932,00;8250;215000;0;215000;0;223250
2014;950,00;34840;640408;0;640408;0;675248
2014;966,00;3115;311599;0;311599;0;314714
2014;967,00;0;311852;0;311852;0;311852
2014;982,00;43754;22221;0;22221;0;65975
2014;1014,00;0;8097;0;8097;0;8097
2014;1048,00;0;0;0;0;0;0
2014;1080,00;0;242630;0;242630;0;242630
2014;1074,00;8948;88023;0;88023;145000;241971
2014;1084,00;0;634898;0;634898;0;634898
2014;722,00;0;5294398;0;5294398;0;5294398
2014;660,00;11114;708703;180667;528036;0;719817
2014;75,00;0;47326;0;47326;0;47326
2014;249,00;152849;1748598;0;1748598;0;1901447
2014;275,00;430;30904;0;30904;0;31334
2014;227,00;11294;4886985;0;4886985;0;4898279
2014;150,00;30553;531251;0;531251;32992;594796
2014;47,00;0;20719;0;20719;0;20719
2014;172,00;0;398087;0;398087;0;398087
2014;581,00;0;434090;0;434090;0;434090
2014;120,00;0;0;0;0;0;0
2014;445,00;0;0;0;0;0;0
2014;471,00;0;874711;0;874711;0;874711
2014;53,00;0;25290;0;25290;0;25290
2014;199,00;720;76013;0;76013;0;76733
2014;575,00;0;129932;0;129932;0;129932
2014;528,00;0;150043;0;150043;28260;178303
2014;631,00;0;508138;0;508138;0;508138
2014;699,00;287499;198971;0;198971;0;486470
2014;823,00;0;26519;0;26519;99798;126317
2014;849,00;8182;355824;0;355824;0;364006
2014;869,00;110159;129869;0;129869;0;240028
2014;955,00;0;0;0;0;0;0
2014;983,00;0;24642;0;24642;0;24642
2014;1002,00;0;456672;317400;139272;0;456672
2014;1015,00;0;223538;0;223538;0;223538
2014;51,00;0;8217;0;8217;0;8217
2014;441,00;13627;1636129;0;1636129;16155930;17805686
2014;327,00;2032;39531;0;39531;0;41563
2014;690,00;540;2394975;802726;1592249;0;2395515
2014;262,00;127203;30313;0;30313;1622312;1779828
2014;403,00;0;0;0;0;0;0
2014;312,00;1452;1109901;0;1109901;0;1111353
2014;589,00;0;403580;0;403580;0;403580
2014;665,00;0;394091;0;394091;0;394091
2014;334,00;0;0;0;0;0;0
2014;1075,00;0;6846316;0;6846316;0;6846316
2014;751,00;0;0;0;0;0;0
2014;186,00;6301;49374;0;49374;0;55675
2014;646,00;0;0;0;0;0;0
2014;536,00;0;0;0;0;0;0
2014;242,00;1258;168646;0;168646;28849;198753
2014;490,00;0;78608;0;78608;20305;98913
2014;500,00;5505;2169740;0;2169740;0;2175245
2014;206,00;26745;256994;0;256994;0;283739
2014;58,00;0;25891;0;25891;0;25891
2014;572,00;0;102479;0;102479;0;102479
2014;180,00;0;540038;0;540038;0;540038
2014;549,00;0;94426;0;94426;0;94426
2014;582,00;0;34329;0;34329;0;34329
2014;743,00;100709;8888274;0;8888274;0;8988983
2014;795,00;5888;305276;0;305276;0;311164
2014;269,00;315;47850;0;47850;0;48165
2014;634,00;4609;1381496;0;1381496;0;1386105
2014;1,00;3630;55949;0;55949;0;59579
2014;717,00;0;3298448;0;3298448;0;3298448
2014;373,00;0;35047;0;35047;0;35047
2014;535,00;0;0;0;0;0;0
2014;824,00;0;78608;0;78608;20305;98913
2014;888,00;0;75767;0;75767;0;75767
2014;902,00;0;72005;0;72005;0;72005
2014;968,00;0;144226;0;144226;0;144226
2014;346,00;0;0;0;0;604628;604628
2014;27,00;0;1113467;0;1113467;0;1113467
2014;165,00;224;55938;0;55938;0;56162
2014;956,00;0;319075;0;319075;0;319075
2014;413,00;0;84873;0;84873;0;84873
2014;149,00;0;64428;0;64428;0;64428
2014;612,00;0;3281888;0;3281888;0;3281888
2014;559,00;1652;383232;0;383232;0;384884
2014;7,00;1926;23754;0;23754;0;25680
2014;283,00;88793;568773;0;568773;0;657566
2014;37,00;0;604604;216960;387644;0;604604
2014;153,00;2123;3707786;600650;3107136;0;3709909
2014;547,00;0;99933;36776;63157;0;99933
2014;397,00;0;122499;0;122499;0;122499
2014;556,00;0;0;0;0;0;0
2014;42,00;0;317496;0;317496;0;317496
2014;31,00;2247;291987;4275;287712;0;294234
2014;740,00;0;1101077;0;1101077;0;1101077
2014;217,00;4222;2051983;0;2051983;0;2056205
2014;863,00;0;164779;0;164779;0;164779
2014;889,00;16240;695759;0;695759;0;711999
2014;984,00;0;268468;0;268468;0;268468
2014;1106,00;0;144867;0;144867;0;144867
2014;34,00;0;24320;0;24320;0;24320
2014;791,00;78363;876211;57057;819154;0;954574
2014;181,00;78363;876211;57057;819154;0;954574
2014;430,00;0;0;0;0;0;0
2014;715,00;235000;1753000;0;1753000;675000;2663000
2014;521,00;30855;119367;0;119367;0;150222
2014;524,00;1345072;1052990;0;1052990;0;2398062
2014;432,00;11213;162768;0;162768;0;173981
2014;19,00;0;10829;0;10829;0;10829
2014;25,00;0;3875;0;3875;0;3875
2014;26,00;0;79932;0;79932;0;79932
2014;890,00;6197;0;0;0;152138;158335
2014;904,00;0;0;0;0;0;0
2014;957,00;65390;809996;0;809996;0;875386
2014;939,00;33181;866613;0;866613;0;899794
2014;236,00;19636;589183;0;589183;0;608819
2014;735,00;0;0;0;0;0;0
2014;146,00;0;42930;0;42930;0;42930
2014;363,00;7048;2268454;0;2268454;0;2275502
2014;187,00;0;0;0;0;0;0
2014;265,00;0;237730;0;237730;0;237730
2014;295,00;48935;371972;0;371972;0;420907
2014;496,00;253319;993502;0;993502;0;1246821
2014;77,00;0;106237;0;106237;0;106237
2014;391,00;1616;53157;0;53157;12550;67323
2014;240,00;0;601124;0;601124;0;601124
2014;448,00;0;0;0;0;0;0
2014;151,00;0;93090;0;93090;0;93090
2014;425,00;0;11532;0;11532;0;11532
2014;300,00;0;0;0;0;0;0
2014;339,00;188652;708225;0;708225;0;896877
2014;826,00;0;0;0;0;0;0
2014;874,00;0;0;0;0;0;0
2014;905,00;11458;3879175;0;3879175;0;3890633
2014;736,00;0;1339998;0;1339998;0;1339998
2014;459,00;24128;1103393;0;1103393;0;1127521
2014;320,00;0;245973;0;245973;657043;903016
2014;45,00;7069;1840511;0;1840511;0;1847580
2014;618,00;0;0;0;0;469998;469998
2014;463,00;0;1838653;620166;1218487;0;1838653
