"año";"NCODI";"Urg_altas";"Urg_ingresos";"Urg_traslados";"Urg_exitus";"Urg_total"
2014;911,00;0;0;0;0;0
2014;913,00;2046;219;152;0;2417
2014;922,00;27810;1717;135;1;29663
2014;923,00;0;0;0;0;0
2014;924,00;0;0;0;0;0
2014;947,00;0;0;0;0;0
2014;951,00;0;0;0;0;0
2014;1103,00;0;0;0;0;0
2014;972,00;0;0;0;0;0
2014;973,00;8316;37;3;0;8356
2014;974,00;0;0;0;0;0
2014;975,00;0;0;0;0;0
2014;960,00;0;0;0;0;0
2014;1028,00;0;0;0;0;0
2014;976,00;0;0;0;0;0
2014;977,00;0;0;0;0;0
2014;1020,00;0;0;0;0;0
2014;994,00;53001;6144;639;18;59802
2014;995,00;0;0;0;0;0
2014;1060,00;323;268;58;0;649
2014;1005,00;0;0;0;0;0
2014;1061,00;0;0;0;0;0
2014;1006,00;0;0;0;0;0
2014;1088,00;0;0;0;0;0
2014;1089,00;25794;643;128;0;26565
2014;1076,00;0;0;0;0;0
2014;1078,00;0;0;0;0;0
2014;1033,00;53555;7565;1678;117;62915
2014;1037,00;0;0;0;0;0
2014;1039,00;0;0;0;0;0
2014;1067,00;0;0;0;0;0
2014;1065,00;0;0;0;0;0
2014;1066,00;30795;1875;58;0;32728
2014;1100,00;0;0;0;0;0
2014;1105,00;0;0;0;0;0
2014;1107,00;0;0;0;0;0
2014;207,00;15834;335;191;0;16360
2014;431,00;0;0;0;0;0
2014;387,00;23829;3524;642;13;28008
2014;179,00;0;0;0;0;0
2014;606,00;22076;4085;484;14;26659
2014;925,00;100346;19502;76;57;119981
2014;541,00;12402;2416;406;26;15250
2014;797,00;15165;2409;314;18;17906
2014;627,00;30600;7123;559;40;38322
2014;173,00;0;0;0;0;0
2014;636,00;62693;11312;929;107;75041
2014;205,00;5607;288;105;1;6001
2014;814,00;0;0;0;0;0
2014;881,00;11021;540;238;0;11799
2014;771,00;113601;10153;985;103;124842
2014;533,00;6900;250;2;0;7152
2014;447,00;6099;3295;108;7;9509
2014;815,00;0;0;0;0;0
2014;801,00;128244;11501;734;114;140593
2014;800,00;3440;257;68;9;3774
2014;389,00;57897;5528;387;2;63814
2014;695,00;73989;10094;981;83;85147
2014;816,00;41560;4319;255;33;46167
2014;833,00;65607;4237;448;14;70306
2014;870,00;27008;1142;46;2;28198
2014;927,00;57332;734;21;17;58104
2014;961,00;155185;10004;1446;141;166776
2014;962,00;11534;574;3;0;12111
2014;1079,00;17422;585;21;0;18028
2014;1101,00;42634;1327;5;0;43966
2014;666,00;83783;13710;900;75;98468
2014;392,00;0;0;0;0;0
2014;790,00;12846;1751;140;0;14737
2014;650,00;31325;4240;442;34;36041
2014;876,00;44820;9534;733;41;55128
2014;944,00;0;36;0;0;36
2014;952,00;45485;2009;0;0;47494
2014;54,00;0;0;0;0;0
2014;367,00;18728;637;117;4;19486
2014;538,00;42945;7859;438;101;51343
2014;557,00;24162;2974;205;16;27357
2014;653,00;37192;4833;429;62;42516
2014;647,00;28983;3597;545;42;33167
2014;978,00;72625;13346;9;56;86036
2014;996,00;31212;2522;309;38;34081
2014;729,00;171048;18745;2808;247;192848
2014;182,00;27795;2906;41;3;30745
2014;633,00;24043;117;0;0;24160
2014;685,00;50388;7705;602;33;58728
2014;683,00;26540;3535;307;54;30436
2014;945,00;39005;2312;722;36;42075
2014;953,00;10373;6;0;0;10379
2014;1022,00;42304;513;1896;29;44742
2014;1049,00;19767;367;1625;18;21777
2014;794,00;127522;25101;1059;354;154036
2014;415,00;78;28;0;0;106
2014;592,00;34499;1936;16;0;36451
2014;497,00;9850;835;9;0;10694
2014;458,00;72849;2984;82;7;75922
2014;726,00;53014;10566;1692;139;65411
2014;272,00;15612;1001;233;7;16853
2014;805,00;116252;25184;87;175;141698
2014;5,00;0;0;0;0;0
2014;234,00;24361;807;277;4;25449
2014;64,00;0;0;0;0;0
2014;842,00;23493;2962;1492;34;27981
2014;843,00;12989;2176;616;38;15819
2014;803,00;42583;9729;129;42;52483
2014;211,00;5023;290;140;0;5453
2014;773,00;52872;10551;2729;89;66241
2014;424,00;17134;598;60;0;17792
2014;298,00;20497;2224;75;0;22796
2014;594,00;6218;321;11;1;6551
2014;237,00;14980;76;222;0;15278
2014;16,00;0;0;0;0;0
2014;768,00;10380;1126;362;8;11876
2014;617,00;59345;5892;577;94;65908
2014;297,00;9628;2242;156;0;12026
2014;105,00;0;0;0;0;0
2014;544,00;29972;1666;470;22;32130
2014;804,00;55965;4619;731;56;61371
2014;470,00;10808;841;201;4;11854
2014;104,00;0;0;0;0;0
2014;20,00;0;0;0;0;0
2014;550,00;36420;2391;975;37;39823
2014;112,00;0;0;0;0;0
2014;818,00;0;0;0;0;0
2014;914,00;0;0;0;0;0
2014;928,00;0;0;0;0;0
2014;964,00;39890;5228;787;22;45927
2014;1026,00;0;0;0;0;0
2014;1068,00;0;0;0;0;0
2014;1108,00;4639;320;114;0;5073
2014;738,00;124138;12640;748;112;137638
2014;404,00;0;0;0;0;0
2014;274,00;43251;1240;31;3;44525
2014;270,00;49187;2055;291;4;51537
2014;676,00;49151;3012;252;40;52455
2014;709,00;64566;4941;962;62;70531
2014;754,00;222195;17462;3063;318;243038
2014;997,00;50745;2712;2859;6;56322
2014;734,00;73311;12261;77;69;85718
2014;299,00;14682;400;23;1;15106
2014;645,00;0;0;0;0;0
2014;17,00;0;0;0;0;0
2014;1046,00;0;0;0;0;0
2014;420,00;1853;104;0;0;1957
2014;802,00;0;0;0;0;0
2014;266,00;17522;1811;0;0;19333
2014;137,00;8679;661;4;0;9344
2014;769,00;0;0;0;0;0
2014;776,00;36026;3083;492;9;39610
2014;640,00;33082;3017;723;16;36838
2014;315,00;0;0;0;0;0
2014;40,00;0;0;0;0;0
2014;508,00;12319;2565;352;6;15242
2014;46,00;0;0;0;0;0
2014;590,00;28075;4659;586;19;33339
2014;777,00;26182;3745;591;12;30530
2014;897,00;101010;28682;120;108;129920
2014;965,00;0;0;0;0;0
2014;671,00;43889;9143;698;47;53777
2014;461,00;4263;1607;23;0;5893
2014;376,00;12702;487;43;2;13234
2014;621,00;22083;3084;346;48;25561
2014;793,00;99071;13145;1252;144;113612
2014;1102,00;40315;400;23;0;40738
2014;712,00;26100;6731;158;23;33012
2014;32,00;0;0;0;0;0
2014;361,00;0;0;0;0;0
2014;486,00;7881;823;47;0;8751
2014;595,00;25390;4986;253;46;30675
2014;433,00;9143;1245;368;7;10763
2014;1058,00;750;410;173;2;1335
2014;261,00;16949;938;220;3;18110
2014;730,00;66449;5563;843;55;72910
2014;577,00;34091;6570;770;65;41496
2014;788,00;119877;16425;3117;63;139482
2014;865,00;48515;3193;767;53;52528
2014;979,00;15328;554;1315;5;17202
2014;998,00;18130;202;847;6;19185
2014;221,00;1600;320;6;2;1928
2014;506,00;20757;576;214;2;21549
2014;727,00;43872;9758;397;74;54101
2014;355,00;2825;136;5;0;2966
2014;487,00;1696;258;38;1;1993
2014;938,00;94914;20272;4592;165;119943
2014;886,00;1994;1378;10;1;3383
2014;835,00;6927;289;12;0;7228
2014;999,00;0;0;0;0;0
2014;798,00;71871;14003;2707;163;88744
2014;504,00;2846;837;74;0;3757
2014;247,00;15866;1550;31;0;17447
2014;216,00;15629;1277;25;0;16931
2014;654,00;11191;1041;36;0;12268
2014;65,00;0;0;0;0;0
2014;472,00;13112;1019;266;5;14402
2014;427,00;0;0;0;0;0
2014;491,00;7322;1057;239;5;8623
2014;551,00;12080;513;105;7;12705
2014;106,00;0;0;0;0;0
2014;819,00;0;0;0;0;0
2014;836,00;0;0;0;0;0
2014;915,00;0;0;0;0;0
2014;942,00;0;0;0;0;0
2014;748,00;81205;17052;100;43;98400
2014;198,00;0;0;0;0;0
2014;871,00;11613;2792;571;9;14985
2014;948,00;24049;1268;50;0;25367
2014;1051,00;0;0;0;0;0
2014;1083,00;0;0;0;0;0
2014;1096,00;0;0;0;0;0
2014;679,00;75341;15307;209;140;90997
2014;176,00;7461;0;0;0;7461
2014;537,00;10593;644;175;2;11414
2014;608,00;18867;3779;246;92;22984
2014;596,00;11218;3067;488;60;14833
2014;749,00;117412;17381;812;194;135799
2014;758,00;203566;25581;1401;272;230820
2014;1104,00;98809;22607;1145;132;122693
2014;436,00;0;0;0;0;0
2014;567,00;59;15;4;0;78
2014;677,00;79287;9711;598;94;89690
2014;670,00;63041;3340;67;1;66449
2014;588,00;0;0;0;0;0
2014;753,00;199388;29509;296;172;229365
2014;887,00;149;745;12;0;906
2014;245,00;20770;4359;52;6;25187
2014;603,00;125105;4262;276;3;129646
2014;426,00;0;0;0;0;0
2014;232,00;15463;1947;74;0;17484
2014;288,00;16474;649;126;6;17255
2014;246,00;2957;315;1;0;3273
2014;284,00;12355;1497;0;0;13852
2014;18,00;0;0;0;0;0
2014;356,00;1212;808;0;0;2020
2014;401,00;0;0;0;0;0
2014;733,00;111365;17618;355;68;129406
2014;243,00;16643;1078;48;3;17772
2014;380,00;0;0;0;0;0
2014;716,00;29595;1550;65;2;31212
2014;534,00;69244;2898;86;0;72228
2014;185,00;3976;347;7;1;4331
2014;258,00;5948;371;0;0;6319
2014;505,00;4653;259;8;0;4920
2014;268,00;0;0;0;0;0
2014;602,00;0;0;0;0;0
2014;254,00;24738;3002;43;6;27789
2014;705,00;52464;3381;521;8;56374
2014;133,00;8098;2160;7;0;10265
2014;33,00;0;0;0;0;0
2014;143,00;1664;247;0;0;1911
2014;36,00;0;0;0;0;0
2014;756,00;53231;6917;373;13;60534
2014;662,00;111263;12077;652;63;124055
2014;192,00;0;0;0;0;0
2014;382,00;0;0;0;0;0
2014;322,00;0;0;0;0;0
2014;478,00;10036;575;382;0;10993
2014;352,00;0;0;0;0;0
2014;628,00;96512;10532;284;102;107430
2014;291,00;0;0;0;0;0
2014;495,00;6904;735;12;0;7651
2014;845,00;77222;8593;95;17;85927
2014;498,00;40499;2731;1180;48;44458
2014;314,00;0;0;0;0;0
2014;720,00;25702;3662;24;2;29390
2014;721,00;91031;12523;523;55;104132
2014;485,00;0;0;0;0;0
2014;273,00;56121;5730;179;13;62043
2014;846,00;83870;10348;68;45;94331
2014;847,00;36506;804;0;0;37310
2014;848,00;55916;6210;102;0;62228
2014;864,00;0;0;0;0;0
2014;916,00;1088;695;1;0;1784
2014;930,00;82130;3255;95;9;85489
2014;954,00;104947;10643;563;45;116198
2014;943,00;67341;3851;84;2;71278
2014;949,00;182167;26619;1973;272;211031
2014;980,00;117620;4974;666;3;123263
2014;981,00;12571;332;0;0;12903
2014;1024,00;83634;5601;87;3;89325
2014;1017,00;0;0;0;0;0
2014;1000,00;82838;6048;702;7;89595
2014;1018,00;82536;5717;519;40;88812
2014;1001,00;37245;2116;14;0;39375
2014;1007,00;102865;9326;520;8;112719
2014;1008,00;70226;7455;193;23;77897
2014;1009,00;103512;8750;1720;32;114014
2014;1010,00;67733;5973;139;21;73866
2014;1011,00;48496;3165;165;17;51843
2014;1012,00;85731;6615;63;51;92460
2014;1013,00;135507;17882;874;105;154368
2014;1041,00;0;0;0;0;0
2014;1073,00;91989;7917;275;23;100204
2014;1087,00;100651;9825;337;49;110862
2014;789,00;0;0;0;0;0
2014;326,00;0;0;0;0;0
2014;442,00;45521;2650;0;1;48172
2014;294,00;38270;2509;23;19;40821
2014;378,00;12168;936;5;0;13109
2014;402,00;11562;233;0;0;11795
2014;29,00;0;0;0;0;0
2014;450,00;705;3;0;0;708
2014;656,00;57304;4648;403;84;62439
2014;333,00;78026;3733;172;3;81934
2014;668,00;35661;3450;309;50;39470
2014;684,00;71516;5525;928;133;78102
2014;422,00;0;61;0;0;61
2014;763,00;298288;23429;645;168;322530
2014;741,00;137982;13942;1386;311;153621
2014;553,00;96317;12701;543;153;109714
2014;357,00;616;1341;0;0;1957
2014;899,00;0;0;0;0;0
2014;900,00;0;0;0;0;0
2014;932,00;0;0;0;0;0
2014;950,00;0;0;0;0;0
2014;966,00;16937;1748;20;1;18706
2014;967,00;0;0;0;0;0
2014;982,00;55428;4609;76;1;60114
2014;1014,00;52780;4;1622;8;54414
2014;1048,00;0;0;0;0;0
2014;1080,00;88193;4088;4;1;92286
2014;1074,00;14797;42;37;1;14877
2014;1084,00;18616;2;6;0;18624
2014;722,00;165506;25423;2170;85;193184
2014;660,00;84216;7959;854;61;93090
2014;75,00;264;361;0;0;625
2014;249,00;35312;2219;0;0;37531
2014;275,00;0;0;0;0;0
2014;227,00;46434;2923;74;7;49438
2014;150,00;1290;84;3;2;1379
2014;47,00;0;0;0;0;0
2014;172,00;4139;3;0;0;4142
2014;581,00;39439;3908;474;40;43861
2014;120,00;0;0;0;0;0
2014;445,00;0;0;0;0;0
2014;471,00;10186;1280;109;2;11577
2014;53,00;0;0;0;0;0
2014;199,00;4680;35;0;0;4715
2014;575,00;55647;5973;636;43;62299
2014;528,00;21938;3399;272;21;25630
2014;631,00;68188;8894;1104;56;78242
2014;699,00;68630;10838;879;66;80413
2014;823,00;10552;141;19;0;10712
2014;849,00;31457;2117;318;29;33921
2014;869,00;48938;1739;1053;3;51733
2014;955,00;0;0;0;0;0
2014;983,00;0;0;0;0;0
2014;1002,00;0;0;0;0;0
2014;1015,00;141507;18341;469;109;160426
2014;51,00;0;0;0;0;0
2014;441,00;0;0;0;0;0
2014;327,00;0;0;0;0;0
2014;690,00;11661;1477;10;1;13149
2014;262,00;13183;1735;40;1;14959
2014;403,00;0;0;0;0;0
2014;312,00;0;0;0;0;0
2014;589,00;21044;3283;399;17;24743
2014;665,00;41357;5526;467;34;47384
2014;334,00;0;0;0;0;0
2014;1075,00;142482;26214;896;72;169664
2014;751,00;76965;20826;257;121;98169
2014;186,00;26460;602;8;1;27071
2014;646,00;8568;2559;341;19;11487
2014;536,00;10391;1932;450;33;12806
2014;242,00;5689;429;75;2;6195
2014;490,00;0;0;0;0;0
2014;500,00;15890;1429;17;0;17336
2014;206,00;24602;228;0;0;24830
2014;58,00;0;31;0;0;31
2014;572,00;52005;12965;946;32;65948
2014;180,00;0;0;0;0;0
2014;549,00;10807;2166;215;8;13196
2014;582,00;16839;3000;324;27;20190
2014;743,00;79762;14234;1587;137;95720
2014;795,00;0;0;0;0;0
2014;269,00;3847;88;12;1;3948
2014;634,00;21277;5492;555;10;27334
2014;1,00;12368;742;156;0;13266
2014;717,00;26763;5804;508;47;33122
2014;373,00;1085;0;0;0;1085
2014;535,00;23323;4826;398;25;28572
2014;824,00;106946;19562;3723;178;130409
2014;888,00;16297;2358;458;14;19127
2014;902,00;0;0;0;0;0
2014;968,00;0;0;0;0;0
2014;346,00;0;8;0;0;8
2014;27,00;0;0;0;0;0
2014;165,00;8112;373;103;0;8588
2014;956,00;33895;12131;361;63;46450
2014;413,00;0;0;0;0;0
2014;149,00;0;0;0;0;0
2014;612,00;44740;849;250;0;45839
2014;559,00;1756;66;0;0;1822
2014;7,00;2153;0;26;0;2179
2014;283,00;39279;1479;142;6;40906
2014;37,00;0;0;0;0;0
2014;153,00;76822;898;116;0;77836
2014;547,00;47389;6662;224;37;54312
2014;397,00;0;0;0;0;0
2014;556,00;32780;3788;63;54;36685
2014;42,00;0;43;0;0;43
2014;31,00;0;0;0;0;0
2014;740,00;125323;17379;977;216;143895
2014;217,00;23417;2966;184;2;26569
2014;863,00;9629;1670;65;4;11368
2014;889,00;72823;9076;948;410;83257
2014;984,00;28546;3312;741;8;32607
2014;1106,00;5816;5;0;0;5821
2014;34,00;0;0;0;0;0
2014;791,00;18116;2816;53;2;20987
2014;181,00;0;0;0;0;0
2014;430,00;888;65;9;0;962
2014;715,00;68134;10605;394;33;79166
2014;521,00;7731;338;20;0;8089
2014;524,00;17650;1523;57;2;19232
2014;432,00;3697;130;12;0;3839
2014;19,00;0;0;0;0;0
2014;25,00;0;0;0;0;0
2014;26,00;0;0;0;0;0
2014;890,00;72228;13970;425;93;86716
2014;904,00;31480;3585;1007;33;36105
2014;957,00;154289;26409;1817;149;182664
2014;939,00;132524;19310;28;95;151957
2014;236,00;24784;1462;241;0;26487
2014;735,00;133276;15557;3454;358;152645
2014;146,00;0;0;0;0;0
2014;363,00;2595;0;0;0;2595
2014;187,00;7356;911;21;0;8288
2014;265,00;7980;332;0;0;8312
2014;295,00;20829;1286;8;1;22124
2014;496,00;42231;11967;4321;32;58551
2014;77,00;0;0;0;0;0
2014;391,00;1993;786;6;0;2785
2014;240,00;27120;3744;4648;57;35569
2014;448,00;7056;764;135;5;7960
2014;151,00;0;0;0;0;0
2014;425,00;5204;198;110;16;5528
2014;300,00;18076;935;14;0;19025
2014;339,00;24694;1913;91;1;26699
2014;826,00;0;0;0;0;0
2014;874,00;20721;3876;21;44;24662
2014;905,00;72963;12327;2900;293;88483
2014;736,00;149741;21300;115;357;171513
2014;459,00;11100;17;0;0;11117
2014;320,00;0;0;0;0;0
2014;45,00;0;0;0;0;0
2014;618,00;35060;4115;711;48;39934
2014;463,00;84155;7925;798;131;93009
2014;891,00;31047;2010;281;3;33341
2014;958,00;41213;7804;75;38;49130
2014;244,00;9385;299;93;1;9778
2014;28,00;0;0;0;0;0
2014;444,00;4474;420;47;0;4941
2014;479,00;0;0;0;0;0
2014;285,00;31747;2213;64;13;34037
2014;253,00;67709;2454;8;0;70171
2014;481,00;29382;1632;16;0;31030
2014;540,00;41338;5822;147;0;47307
2014;332,00;0;0;0;0;0
2014;41,00;0;0;0;0;0
2014;510,00;36552;1014;48;0;37614
2014;305,00;37117;415;1685;10;39227
2014;708,00;60461;5624;529;124;66738
2014;755,00;259583;25380;3098;499;288560
2014;750,00;181646;22137;823;247;204853
2014;696,00;111385;14894;736;152;127167
2014;434,00;49907;569;1745;9;52230
2014;421,00;15837;781;0;0;16618
2014;827,00;0;0;0;0;0
2014;933,00;83740;5913;1046;77;90776
2014;1030,00;84953;3266;13;0;88232
2014;1003,00;64506;29;2284;14;66833
2014;1050,00;17091;136;682;4;17913
2014;1043,00;46623;3207;16;0;49846
2014;934,00;23144;5839;89;33;29105
2014;629,00;73493;9168;1354;105;84120
2014;21,00;0;0;0;0;0
2014;615,00;52294;4712;351;26;57383
2014;626,00;12820;602;18;0;13440
2014;417,00;6999;0;0;0;6999
2014;597,00;15560;1941;220;12;17733
2014;539,00;75438;9472;656;70;85636
2014;343,00;17731;775;159;1;18666
2014;135,00;0;0;0;0;0
2014;158,00;3213;788;0;0;4001
2014;775,00;33268;7015;513;40;40836
2014;177,00;0;0;0;0;0
2014;578,00;19436;317;177;5;19935
2014;416,00;21710;374;68;1;22153
2014;561,00;30491;3454;323;101;34369
2014;62,00;0;0;0;0;0
2014;828,00;0;0;0;0;0
2014;860,00;32361;586;712;23;33682
2014;935,00;0;0;0;0;0
2014;936,00;0;0;0;0;0
2014;986,00;862;221;0;0;1083
2014;987,00;66726;3457;1037;94;71314
2014;1021,00;0;0;0;0;0
2014;1085,00;0;0;0;0;0
2014;658,00;26471;4935;278;11;31695
2014;353,00;0;0;0;0;0
2014;323,00;0;0;0;0;0
2014;620,00;18192;3499;212;18;21921
2014;384,00;0;0;0;0;0
2014;554,00;56417;8112;240;155;64924
2014;209,00;12926;366;117;0;13409
2014;707,00;123066;22921;116;121;146224
2014;395,00;5111;49;0;0;5160
2014;969,00;32506;939;140;1;33586
2014;1052,00;0;0;0;0;0
2014;739,00;194001;23643;5152;80;222876
2014;613,00;118080;18812;503;77;137472
2014;593,00;59781;10137;540;59;70517
2014;704,00;133706;13885;1068;101;148760
2014;493,00;0;0;0;0;0
2014;686,00;115463;14724;681;84;130952
2014;257,00;62830;3925;22;1;66778
2014;494,00;0;0;0;0;0
2014;681,00;5561;1722;1;1;7285
2014;286,00;33610;1976;494;0;36080
2014;255,00;65475;2219;31;0;67725
2014;79,00;0;0;0;0;0
2014;81,00;0;0;0;0;0
2014;688,00;57325;9786;718;72;67901
2014;531,00;50843;7732;575;88;59238
2014;514,00;24854;1924;556;24;27358
2014;499,00;7453;1744;76;0;9273
2014;532,00;58634;6784;761;34;66213
2014;190,00;0;0;0;0;0
2014;598,00;21762;2348;568;44;24722
2014;260,00;100405;9741;97;3;110246
2014;838,00;13753;419;428;0;14600
2014;839,00;6307;94;18;0;6419
2014;851,00;0;0;0;0;0
2014;852,00;92277;14392;175;94;106938
2014;988,00;0;0;0;0;0
2014;1056,00;84411;10795;210;73;95489
2014;1044,00;0;0;0;0;0
2014;644,00;93813;14949;333;59;109154
2014;752,00;81767;14811;1102;70;97750
2014;238,00;14286;439;5;0;14730
2014;325,00;0;0;0;0;0
2014;622,00;24027;3125;402;17;27571
2014;879,00;7864;135;0;0;7999
2014;906,00;51164;508;17;0;51689
2014;370,00;1562;4591;63;66;6282
2014;418,00;6324;628;17;0;6969
2014;574,00;8401;131;0;0;8532
2014;399,00;0;0;0;0;0
2014;195,00;3129;0;0;0;3129
2014;783,00;100215;21519;1174;198;123106
