"año";"NCODI";"70_tIngresos";"700_particular";"701_AsegPriv";"701_1_AsistSanitaria";"701_2_AccTrafic";"702_MATEPSS";"704_SNS";"705_1_FdirectaSS";"705_2_FdirectaAPriv_MATEPSS";"706_OyEntiPublica";"708_bonificaciones";"709_Otros_Ips";"74_Total_Subvencion";"740_subvenciones";"741_otraSubvencion";"7X_restoIngresos";"total_ventasIngresos";"70_Hospital";"70_consulExter";"70_CMA";"70_hospDia";"70_Urgencia";"70_hospDom";"700_Hospital";"700_consulExter";"700_CMA";"700_hospDia";"700_Urgencia";"700_hospDom";"701_Hospital";"701_consulExter";"701_CMA";"701_hospDia";"701_Urgencia";"701_hospDom";"701_1Hospital";"701_1consulExter";"701_1CMA";"701_1hospDia";"701_1Urgencia";"701_1hospDom";"701_2Hospital";"701_2consulExter";"701_2CMA";"701_2hospDia";"701_2Urgencia";"701_2hospDom";"702_Hospital";"702_consulExter";"702_CMA";"702_hospDia";"702_Urgencia";"702_hospDom";"704_Hospital";"704_consulExter";"704_CMA";"704_hospDia";"704_Urgencia";"704_hospDom";"705_1Hospital";"705_1consulExter";"705_1CMA";"705_1hospDia";"705_1Urgencia";"705_1hospDom";"705_2Hospital";"705_2consulExter";"705_2CMA";"705_2hospDia";"705_2Urgencia";"705_2hospDom";"706_Hospital";"706_consulExter";"706_CMA";"706_hospDia";"706_Urgencia";"706_hospDom";"708_Hospital";"708_consulExter";"708_CMA";"708_hospDia";"708_Urgencia";"708_hospDom"
2014;808,00;85789237;62302;1455389;151310;1304079;249888;0;84021658;0;0;0;0;30000;0;30000;3766385;89585622;702741;156976;0;0;913057;0;0;32184;0;0;30118;0;636529;96292;0;0;722568;0;92595;25962;0;0;32753;0;543934;70330;0;0;689815;0;66212;28500;0;0;160371;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;971,00;12064515;21167;396105;17427;378678;100529;9161;11531442;6111;0;0;0;0;0;0;537686;12602201;2273;25802;0;0;501586;0;499;0;0;0;20812;0;1774;24433;0;0;379820;0;0;15250;0;0;11915;0;1774;9183;0;0;367905;0;0;1369;0;0;100954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;128,00;4314636;95032;3973911;3936228;37683;63235;98328;84130;0;0;0;0;0;0;0;131714;4446350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;919,00;104269510;40961;719353;266870;452483;54815;0;103397234;0;57147;0;0;0;0;0;179285;104448795;469352;35523;0;1172;193515;0;18162;3833;0;0;14572;0;423615;19679;0;401;157171;0;145057;19189;0;401;0;0;278558;490;0;0;157171;0;18366;2865;0;0;20660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9209;9146;0;771;1112;0;0;0;0;0;0;0
2014;725,00;4358799;98275;3179129;1838148;1340981;989142;8814;0;0;15875;0;67564;0;0;0;0;4358799;2964157;421964;0;0;905114;0;84100;3270;0;0;10905;0;2211387;289333;0;0;678409;0;1499179;255432;0;0;83537;0;712208;33901;0;0;594872;0;656301;118556;0;0;214285;0;8814;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3555;10805;0;0;1515;0;0;0;0;0;0;0
2014;3,00;2668951;228174;0;0;0;0;2092290;348487;0;0;0;0;189224;165321;23903;46476;2904651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;306,00;942929;942929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;942929;942929;0;0;0;0;0;942929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;15,00;1825457;189900;541493;541493;0;71669;1022514;0;0;0;-119;0;0;0;0;45757;1871214;32919;425937;1185840;0;175339;0;2440;107471;77577;0;1028;0;30479;232449;112103;0;162529;0;30479;232449;112103;0;162529;0;0;0;0;0;0;0;0;59615;48;0;11782;0;0;26402;996112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;264,00;16279442;1277935;14042642;14042642;0;239152;719713;0;0;0;0;0;0;0;0;396971;16676413;1171106;1460824;4223827;0;843971;0;50218;57293;301275;0;32352;0;1104369;1396091;3129767;0;777834;0;1104369;1396091;3129767;0;777834;0;0;0;0;0;0;0;16519;6418;88093;0;33785;0;0;1022;704692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;867,00;2021912;356881;1021762;1021762;0;60948;524495;0;0;0;0;57826;0;0;0;111193;2133105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;910,00;67355493;318;323418;143062;180356;108866;0;66898057;0;24243;0;591;0;0;0;0;67355493;143937;49437;0;0;251050;0;0;0;0;0;214;0;125540;15153;0;0;175802;0;76996;15153;0;0;54921;0;48544;0;0;0;120881;0;18397;34284;0;0;75034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;1053,00;120696886;26811;1586449;636646;949803;460451;37869;118554372;30934;0;0;0;0;0;0;0;120696886;565350;7980;413;0;373119;0;12104;144;0;0;10382;0;410975;3259;0;0;222415;0;168390;3259;0;0;58174;0;242585;0;0;0;164241;0;112506;3569;413;0;128696;0;10830;0;0;0;4700;0;0;0;0;0;0;0;18935;1008;0;0;6926;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;1055,00;1403319;4196;779418;449846;329572;168997;0;0;1969;0;0;448739;0;0;0;0;1403319;427250;89608;0;0;340986;0;8221;567;0;0;4702;0;374783;67680;0;0;244930;0;301434;41403;0;0;70115;0;73349;26277;0;0;174815;0;44246;21089;0;0;90069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;272;0;0;1285;0;0;0;0;0;0;0
2014;1081,00;3334240;208049;56600;19400;37200;19909;3042991;0;0;0;0;6691;328;328;0;268;3334836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;1099,00;2122376;248425;415381;135378;280003;80332;836727;0;0;541511;0;0;1431;1431;0;82617;2206424;1336211;327829;0;0;160263;0;124624;25601;0;0;17126;0;100031;164928;0;0;124014;0;64310;34122;0;0;95387;0;35721;130806;0;0;28627;0;17589;813;0;0;19123;0;836727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;257240;136487;0;0;0;0;0;0;0;0;0;0
2014;529,00;10320734;0;0;0;0;0;0;10320734;0;0;0;0;0;0;0;0;10320734;8125250;125100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8125250;125100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;345,00;16848136;0;0;0;0;0;0;16848136;0;0;0;0;0;0;0;0;16848136;16848136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16848136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;515,00;13073421;1071394;0;0;0;34161;142866;0;11825000;0;0;0;0;0;0;0;13073421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;174,00;2842297;46659;0;0;0;0;2795638;0;0;0;0;0;3762;3762;0;33301;2879360;787676;0;1379089;0;0;0;26276;0;20383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;761400;0;1358706;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;523,00;21392626;82390;610164;0;610164;230747;20393100;0;0;0;0;76225;166161;281;165880;83348;21642135;8798549;4204100;0;361215;0;0;43489;25939;0;0;0;0;339778;256487;0;0;0;0;0;0;0;0;0;0;339778;256487;0;0;0;0;204996;11976;0;0;0;0;8210286;3909698;0;361215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;697,00;36002658;2210361;32934778;30988226;1946552;579903;16633;0;0;0;0;260983;0;0;0;29000;36031658;21934583;10197520;885139;2809336;6594462;0;1059762;452915;118399;53381;88376;0;20624794;9482718;760988;2755955;6412060;0;20088892;8497217;759261;2755955;6017701;0;535902;985501;1727;0;394359;0;233394;261887;5752;0;94026;0;16633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;239,00;43471695;6565372;37260771;34714874;2545897;801275;0;0;0;0;-1155723;0;25752;25752;0;5268377;48765824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;287,00;35863782;1382986;21071434;19968109;1103325;550976;6554652;0;0;5681461;0;622273;0;0;0;3355931;39219713;19069288;12065197;1452881;113400;2540743;0;819608;509116;25353;0;28909;0;10288587;8119053;650224;0;2013570;0;9936843;7557173;650224;0;1823869;0;351744;561880;0;0;189701;0;325220;160034;11747;0;53975;0;3455090;2329727;656435;113400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4180783;947267;109122;0;444289;0;0;0;0;0;0;0
2014;377,00;10944941;0;0;0;0;0;10944941;0;0;0;0;0;0;0;0;0;10944941;10741801;203140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10741801;203140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;692,00;63816710;2203359;1315405;196917;1118488;306498;1001523;56623920;0;2365045;0;960;0;0;0;0;63816710;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;335,00;1637466;839967;0;0;0;0;0;0;0;797499;0;0;0;0;0;0;1637466;1637466;0;0;0;0;0;839967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;797499;0;0;0;0;0;0;0;0;0;0;0
2014;435,00;21250466;3974913;15409949;13658867;1751082;1117215;697464;0;0;0;0;50925;0;0;0;313716;21564182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;423,00;12194445;922934;10893535;10798155;95380;169603;0;0;0;164849;0;43524;515;0;515;1905270;14100230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;351,00;16107969;2053205;14092737;13648774;443963;277062;0;0;0;0;-315035;0;0;0;0;555971;16663940;9328614;3028195;345298;0;3405860;0;688004;467015;18657;0;879529;0;8782347;2527423;326180;0;2456786;0;8630919;2323274;322816;0;2371765;0;151428;204149;3364;0;85021;0;64929;87382;461;0;124289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-206666;-53625;0;0;-54744;0
2014;810,00;5226191;395544;4668657;4627780;40877;72687;0;0;0;70650;0;18653;220;0;220;816546;6042957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;830,00;69205786;263675;373617;93082;280535;156846;0;68411648;0;0;0;0;0;0;0;170484;69376270;335258;22063;0;7847;486443;0;148907;10807;0;7847;116249;0;171050;10577;0;0;217351;0;48921;10577;0;0;38652;0;122129;0;0;0;178699;0;15301;679;0;0;152843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;892,00;138518533;112154;404073;157157;246916;131214;0;137871092;0;0;0;0;0;0;0;1876773;140395306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;921,00;57829548;3730380;48003392;45690243;2313149;527599;0;0;0;5568177;0;0;0;0;0;182980;58012528;38818097;10819064;2198649;1141768;4851968;0;2517850;371624;178715;199806;462385;0;32069292;9792117;1668542;889979;3583460;0;31410535;8557261;1647232;889979;3185235;0;658757;1234856;21310;0;398225;0;182101;118275;40083;0;187140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4048854;537048;311309;51983;618983;0;0;0;0;0;0;0
2014;991,00;5808510;80946;52082;22591;29491;24363;4173589;844901;0;632629;0;0;0;0;0;0;5808510;925547;867355;5533;16710;2905484;0;3988;652;0;0;73850;0;10048;1472;1302;0;31279;0;5909;1472;1302;0;10225;0;4139;0;0;0;21054;0;3125;2661;0;0;19283;0;845856;855235;0;16710;2354891;0;0;0;0;0;0;0;0;0;0;0;0;0;62530;7335;4231;0;426181;0;0;0;0;0;0;0
2014;992,00;52325844;626975;626483;212781;413702;109177;512416;50447480;0;3313;0;0;0;0;0;80949;52406793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;993,00;60493400;107063;353184;227101;126083;145447;1211157;58675385;0;1164;0;0;0;0;0;0;60493400;1220799;153317;10943;1593;431363;0;43648;28434;0;0;34981;0;279879;16276;0;0;57029;0;205910;8583;0;0;12608;0;73969;7693;0;0;44421;0;84363;11108;825;0;49151;0;812909;96335;10118;1593;290202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1164;0;0;0;0;0;0;0;0;0;0
2014;1070,00;289468894;1547201;5411300;4042708;1368592;937432;264738;272517489;0;311758;0;8478976;0;0;0;0;289468894;5410880;64115;14909;75255;480428;1967;704745;7299;5041;7307;150573;0;3974088;34506;5038;67948;173255;0;2875624;34506;5038;67948;35623;0;1098464;0;0;0;137632;0;527557;15212;2664;0;152123;1967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;204490;7098;2166;0;4477;0;0;0;0;0;0;0
2014;1095,00;6185999;1578737;4353258;4054318;298940;44207;9200;0;0;82597;0;118000;29400;29400;0;7166;6222565;1951014;189028;2672169;0;1255787;0;976258;5127;316950;0;280402;0;935022;170266;2311364;0;936604;0;870814;158574;2152642;0;872287;0;64208;11692;158722;0;64317;0;13464;10404;0;0;20339;0;8529;0;0;0;671;0;0;0;0;0;0;0;0;0;0;0;0;0;17741;3231;43855;0;17771;0;0;0;0;0;0;0
2014;1094,00;1900204;477977;1095138;1048241;46897;17479;0;0;0;0;0;309610;0;0;0;0;1900204;307608;577749;463075;23938;218224;0;136143;104854;183221;7485;46274;0;161611;472895;279854;15511;165267;0;160021;448710;279854;12777;146879;0;1590;24185;0;2734;18388;0;9854;0;0;942;6683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;473,00;524723;1;2;1;1;0;0;1;1;0;0;524718;17363158;17363158;0;237882;18125763;5;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;663,00;191405351;413213;2173579;1136264;1037315;377365;0;184572190;0;3869004;0;0;3149057;3133056;16001;12981478;207535886;64707805;101395153;6103804;5924632;13090429;183528;81038;50212;4150;272;277541;0;944274;588704;0;8990;631611;0;367010;538942;0;8990;221322;0;577264;49762;0;0;410289;0;43891;106989;0;0;226485;0;0;0;0;0;0;0;62354143;98629616;5920290;5691252;11793361;183528;0;0;0;0;0;0;1284459;2019632;179364;224118;161431;0;0;0;0;0;0;0
