"año";"NCODI";"partoVaginal";"cesareas";"rNacVivos";"vivos_menor2500";"exitusMaternal"
2014;947,00;0;0;0;0;0
2014;951,00;0;0;0;0;0
2014;1103,00;0;0;0;0;0
2014;972,00;0;0;0;0;0
2014;973,00;0;0;0;0;0
2014;974,00;0;0;0;0;0
2014;975,00;0;0;0;0;0
2014;960,00;0;0;0;0;0
2014;1028,00;0;0;0;0;0
2014;976,00;0;0;0;0;0
2014;977,00;0;0;0;0;0
2014;1020,00;0;0;0;0;0
2014;994,00;820;160;984;49;0
2014;995,00;0;0;0;0;0
2014;1060,00;0;0;0;0;0
2014;1005,00;0;0;0;0;0
2014;1061,00;0;0;0;0;0
2014;1006,00;0;0;0;0;0
2014;1088,00;0;0;0;0;0
2014;1089,00;0;0;0;0;0
2014;1076,00;0;0;0;0;0
2014;1078,00;0;0;0;0;0
2014;1033,00;0;0;0;0;0
2014;1037,00;0;0;0;0;0
2014;1039,00;0;0;0;0;0
2014;1067,00;0;0;0;0;0
2014;1065,00;0;0;0;0;0
2014;1066,00;231;207;451;27;0
2014;1100,00;0;0;0;0;0
2014;1105,00;0;0;0;0;0
2014;1107,00;0;0;0;0;0
2014;207,00;30;43;73;0;0
2014;431,00;0;0;0;0;0
2014;387,00;265;92;363;22;0
2014;179,00;0;0;0;0;0
2014;606,00;139;100;240;16;0
2014;925,00;1700;324;2078;176;0
2014;541,00;234;72;307;12;0
2014;797,00;243;91;338;0;0
2014;627,00;504;295;806;53;0
2014;173,00;0;0;0;0;0
2014;636,00;1049;381;1447;160;0
2014;205,00;0;0;0;0;0
2014;814,00;0;0;0;0;0
2014;881,00;0;12;12;0;0
2014;771,00;1327;514;1915;251;0
2014;533,00;24;37;61;4;0
2014;447,00;218;123;344;9;0
2014;815,00;0;0;0;0;0
2014;801,00;2176;646;2039;168;0
2014;800,00;0;0;0;0;0
2014;389,00;373;241;614;17;0
2014;695,00;1421;536;1998;148;0
2014;816,00;117;170;287;10;0
2014;833,00;205;180;385;11;0
2014;870,00;170;134;304;15;0
2014;927,00;52;39;91;0;0
2014;961,00;1722;512;2267;149;0
2014;962,00;0;0;0;0;0
2014;1079,00;89;39;121;2;0
2014;1101,00;242;143;386;15;0
2014;666,00;1195;608;1850;228;0
2014;392,00;0;0;0;0;0
2014;790,00;0;0;0;0;0
2014;650,00;456;128;592;27;0
2014;876,00;1244;280;1551;63;0
2014;944,00;0;0;0;0;0
2014;952,00;640;409;1049;22;0
2014;54,00;0;0;0;0;0
2014;367,00;0;0;0;0;0
2014;538,00;728;257;998;67;0
2014;557,00;315;76;396;14;0
2014;653,00;245;222;477;26;0
2014;647,00;356;128;499;17;0
2014;978,00;1302;425;1766;184;0
2014;996,00;506;152;515;0;0
2014;729,00;2899;702;3666;332;1
2014;182,00;885;444;1346;59;0
2014;633,00;0;0;0;0;0
2014;685,00;919;288;1226;73;1
2014;683,00;366;142;508;30;0
2014;945,00;422;73;500;26;0
2014;953,00;0;0;0;0;0
2014;1022,00;0;0;0;0;0
2014;1049,00;0;0;0;0;0
2014;794,00;1962;631;2653;255;0
2014;415,00;0;0;0;0;0
2014;592,00;173;140;342;0;0
2014;497,00;0;0;0;0;0
2014;458,00;691;427;1129;31;0
2014;726,00;815;248;1094;84;0
2014;272,00;0;0;0;0;0
2014;805,00;2089;454;2537;257;0
2014;5,00;0;0;0;0;0
2014;234,00;225;90;318;0;0
2014;64,00;0;0;0;0;0
2014;842,00;251;89;340;10;0
2014;843,00;148;53;200;9;0
2014;803,00;732;153;898;67;0
2014;211,00;0;0;0;0;0
2014;773,00;1021;286;1368;256;0
2014;424,00;535;148;691;61;0
2014;298,00;577;293;895;40;0
2014;594,00;0;0;0;0;0
2014;237,00;0;0;0;0;0
2014;16,00;0;0;0;0;0
2014;768,00;96;15;111;7;0
2014;617,00;767;167;940;42;0
2014;297,00;135;86;221;14;0
2014;105,00;0;0;0;0;0
2014;544,00;328;64;393;10;0
2014;804,00;759;152;909;42;0
2014;470,00;104;13;117;2;0
2014;104,00;0;0;0;0;0
2014;20,00;0;0;0;0;0
2014;550,00;0;0;0;0;0
2014;112,00;0;0;0;0;0
2014;818,00;0;0;0;0;0
2014;914,00;0;0;0;0;0
2014;928,00;0;0;0;0;0
2014;964,00;936;161;1101;37;0
2014;1026,00;0;0;0;0;0
2014;1068,00;0;0;0;0;0
2014;1108,00;37;9;46;3;0
2014;738,00;1904;608;2563;234;0
2014;404,00;0;0;0;0;0
2014;274,00;308;149;449;12;0
2014;270,00;246;151;396;14;0
2014;676,00;430;93;525;36;0
2014;709,00;842;261;1122;74;0
2014;754,00;2687;647;3392;356;3
2014;997,00;266;60;326;14;0
2014;734,00;1294;275;1602;78;0
2014;299,00;0;0;0;0;0
2014;645,00;0;0;0;0;0
2014;17,00;0;0;0;0;0
2014;1046,00;0;0;0;0;0
2014;420,00;0;0;0;0;0
2014;802,00;0;0;0;0;0
2014;266,00;133;46;179;5;0
2014;137,00;385;157;551;14;0
2014;769,00;0;0;0;0;0
2014;776,00;0;0;0;0;0
2014;640,00;460;74;533;15;0
2014;315,00;0;0;0;0;0
2014;40,00;0;0;0;0;0
2014;508,00;0;0;0;0;0
2014;46,00;0;0;0;0;0
2014;590,00;700;109;809;30;0
2014;777,00;537;82;619;15;0
2014;897,00;3297;544;3973;377;0
2014;965,00;0;0;0;0;0
2014;671,00;1099;392;1507;72;0
2014;461,00;17;11;28;0;0
2014;376,00;58;15;73;1;0
2014;621,00;356;145;515;27;0
2014;793,00;1829;668;2550;234;0
2014;1102,00;147;97;244;0;0
2014;712,00;437;171;620;45;0
2014;32,00;0;0;0;0;0
2014;361,00;0;0;0;0;0
2014;486,00;47;32;79;0;0
2014;595,00;505;112;629;39;0
2014;433,00;92;30;122;2;0
2014;1058,00;0;0;0;0;0
2014;261,00;85;53;138;0;0
2014;730,00;808;297;1113;61;0
2014;577,00;1022;219;1256;71;0
2014;788,00;1800;431;2262;228;0
2014;865,00;415;102;526;28;0
2014;979,00;0;0;0;0;0
2014;998,00;0;0;0;0;0
2014;221,00;0;0;0;0;0
2014;506,00;125;41;166;4;0
2014;727,00;514;175;699;33;0
2014;355,00;0;0;0;0;0
2014;487,00;0;0;0;0;0
2014;938,00;1715;344;2100;196;0
2014;886,00;0;0;0;0;0
2014;835,00;78;40;118;2;0
2014;999,00;0;0;0;0;0
2014;798,00;2125;524;2700;214;0
2014;504,00;0;0;0;0;0
2014;247,00;167;98;265;0;0
2014;216,00;209;159;370;8;0
2014;654,00;61;25;87;3;0
2014;65,00;0;0;0;0;0
2014;472,00;113;15;131;7;0
2014;427,00;0;0;0;0;0
2014;491,00;65;42;108;0;0
2014;551,00;56;44;100;4;0
2014;106,00;0;0;0;0;0
2014;819,00;0;0;0;0;0
2014;836,00;0;0;0;0;0
2014;915,00;0;0;0;0;0
2014;942,00;0;0;0;0;0
2014;748,00;1675;447;2177;162;0
2014;198,00;0;0;0;0;0
2014;871,00;454;105;562;19;0
2014;948,00;80;85;165;4;0
2014;1051,00;0;0;0;0;0
2014;1083,00;0;0;0;0;0
2014;1096,00;0;0;0;0;0
2014;679,00;1043;377;1462;128;0
2014;176,00;0;0;0;0;0
2014;537,00;0;0;0;0;0
2014;608,00;306;113;426;20;0
2014;596,00;167;47;208;9;0
2014;749,00;0;0;0;0;0
2014;758,00;3052;1057;4224;414;0
2014;1104,00;1413;455;1897;160;0
2014;436,00;0;0;0;0;0
2014;567,00;0;0;0;0;0
2014;677,00;0;0;0;0;0
2014;670,00;0;0;0;0;0
2014;588,00;0;0;0;0;0
2014;753,00;4248;988;5386;582;0
2014;887,00;0;0;0;0;0
2014;245,00;1671;667;2351;201;0
2014;603,00;62;49;112;12;0
2014;426,00;0;0;0;0;0
2014;232,00;1398;616;2038;163;0
2014;288,00;0;0;0;0;0
2014;246,00;785;541;1349;0;0
2014;284,00;220;272;502;43;0
2014;18,00;0;0;0;0;0
2014;356,00;0;0;0;0;0
2014;401,00;0;0;0;0;0
2014;733,00;1632;458;2147;121;0
2014;243,00;0;0;0;0;0
2014;380,00;0;0;0;0;0
2014;716,00;0;0;0;0;0
2014;534,00;0;0;0;0;0
2014;185,00;0;0;0;0;0
2014;258,00;0;0;0;0;0
2014;505,00;0;0;0;0;0
2014;268,00;0;0;0;0;0
2014;602,00;651;409;1097;65;0
2014;254,00;811;545;1367;56;0
2014;705,00;813;367;1189;48;0
2014;133,00;1127;683;1837;70;0
2014;33,00;0;0;0;0;0
2014;143,00;0;0;0;0;0
2014;36,00;0;0;0;0;0
2014;756,00;365;148;513;16;0
2014;662,00;1435;444;1916;109;0
2014;192,00;0;0;0;0;0
2014;382,00;0;0;0;0;0
2014;322,00;0;0;0;0;0
2014;478,00;0;0;0;0;0
2014;352,00;0;0;0;0;0
2014;628,00;1033;349;1414;126;0
2014;291,00;0;0;0;0;0
2014;495,00;0;0;0;0;0
2014;845,00;759;226;998;72;0
2014;498,00;246;91;340;19;0
2014;314,00;0;0;0;0;0
2014;720,00;0;0;0;0;0
2014;721,00;1418;395;1837;138;0
2014;485,00;0;0;0;0;0
2014;273,00;43;33;74;4;0
2014;846,00;1223;301;1554;100;0
2014;847,00;0;0;0;0;0
2014;848,00;1569;872;2503;105;0
2014;864,00;0;0;0;0;0
2014;916,00;0;0;0;0;0
2014;930,00;582;236;822;27;0
2014;954,00;1625;351;2008;122;0
2014;943,00;623;336;982;23;0
2014;949,00;4113;1494;5841;731;0
2014;980,00;1314;479;1836;113;0
2014;981,00;0;0;0;0;0
2014;1024,00;1189;461;1721;105;0
2014;1017,00;0;0;0;0;0
2014;1000,00;0;0;0;0;0
2014;1018,00;1065;257;1340;85;1
2014;1001,00;410;498;908;66;0
2014;1007,00;1770;439;2253;138;0
2014;1008,00;759;255;1023;60;0
2014;1009,00;1652;453;2125;127;0
2014;1010,00;848;206;1059;24;0
2014;1011,00;599;129;738;47;0
2014;1012,00;1407;399;1827;111;0
2014;1013,00;2535;662;3263;274;0
2014;1041,00;0;0;0;0;0
2014;1073,00;1928;430;2391;95;0
2014;1087,00;1375;263;1661;107;0
2014;789,00;0;0;0;0;0
2014;326,00;0;0;0;0;0
2014;442,00;624;515;1139;79;0
2014;294,00;335;162;496;48;0
2014;378,00;326;244;584;1;0
2014;402,00;0;0;0;0;0
2014;29,00;0;0;0;0;0
2014;450,00;0;0;0;0;0
2014;656,00;667;188;866;45;0
2014;333,00;210;173;386;14;0
2014;668,00;469;139;619;34;0
2014;684,00;839;284;1099;71;0
2014;422,00;0;0;0;0;0
2014;763,00;3299;1275;4777;622;0
2014;741,00;1457;397;1862;83;0
2014;553,00;2241;616;2882;157;0
2014;357,00;0;0;0;0;0
2014;899,00;0;0;0;0;0
2014;900,00;0;0;0;0;0
2014;932,00;0;0;0;0;0
2014;950,00;0;0;0;0;0
2014;966,00;160;86;261;3;0
2014;967,00;0;0;0;0;0
2014;982,00;175;108;283;13;0
2014;1014,00;0;0;0;0;0
2014;1048,00;0;0;0;0;0
2014;1080,00;872;281;1178;84;0
2014;1074,00;0;0;0;0;0
2014;1084,00;0;0;0;0;0
2014;722,00;5989;1325;7435;622;0
2014;660,00;0;0;0;0;0
2014;75,00;0;0;0;0;0
2014;249,00;520;380;910;37;3
2014;275,00;0;0;0;0;0
2014;227,00;639;474;1135;41;0
2014;150,00;0;0;0;0;0
2014;47,00;0;0;0;0;0
2014;172,00;0;0;0;0;0
2014;581,00;407;161;568;30;0
2014;120,00;0;0;0;0;0
2014;445,00;0;0;0;0;0
2014;471,00;0;0;0;0;0
2014;53,00;0;0;0;0;0
2014;199,00;0;0;0;0;0
2014;575,00;901;306;1226;47;0
2014;528,00;449;132;587;20;0
2014;631,00;1279;367;1666;98;0
2014;699,00;0;0;0;0;0
2014;823,00;0;0;0;0;0
2014;849,00;0;0;0;0;0
2014;869,00;0;0;0;0;0
2014;955,00;0;0;0;0;0
2014;983,00;0;0;0;0;0
2014;1002,00;0;0;0;0;0
2014;1015,00;2179;653;2886;107;0
2014;51,00;0;0;0;0;0
2014;441,00;0;0;0;0;0
2014;327,00;0;0;0;0;0
2014;690,00;230;84;323;25;0
2014;262,00;120;52;171;5;0
2014;403,00;0;0;0;0;0
2014;312,00;0;0;0;0;0
2014;589,00;220;178;398;19;0
2014;665,00;684;173;873;0;0
2014;334,00;0;0;0;0;0
2014;1075,00;3585;592;4312;385;0
2014;751,00;1118;397;1542;115;0
2014;186,00;0;2;2;0;0
2014;646,00;102;42;144;9;0
2014;536,00;86;32;118;8;0
2014;242,00;0;19;19;0;0
2014;490,00;0;0;0;0;0
2014;500,00;253;117;374;10;0
2014;206,00;0;0;0;0;0
2014;58,00;0;0;0;0;0
2014;572,00;785;185;989;61;0
2014;180,00;0;0;0;0;0
2014;549,00;99;32;131;5;0
2014;582,00;235;67;302;11;0
2014;743,00;1469;301;1815;152;0
2014;795,00;0;0;0;0;0
2014;269,00;0;0;0;0;0
2014;634,00;0;0;0;0;0
2014;1,00;61;27;86;9;0
2014;717,00;289;84;375;9;0
2014;373,00;0;0;0;0;0
2014;535,00;233;70;304;4;0
2014;824,00;1649;408;2102;258;0
2014;888,00;145;51;198;9;0
2014;902,00;0;0;0;0;0
2014;968,00;0;0;0;0;0
2014;346,00;0;0;0;0;0
2014;27,00;0;0;0;0;0
2014;165,00;0;0;0;0;0
2014;956,00;750;296;1067;68;0
2014;413,00;0;0;0;0;0
2014;149,00;0;0;0;0;0
2014;612,00;775;710;1531;34;0
2014;559,00;0;0;0;0;0
2014;7,00;0;0;0;0;0
2014;283,00;0;0;0;0;0
2014;37,00;0;0;0;0;0
2014;153,00;0;0;0;0;0
2014;547,00;958;250;1229;89;0
2014;397,00;0;0;0;0;0
2014;556,00;707;185;903;54;0
2014;42,00;0;0;0;0;0
2014;31,00;0;0;0;0;0
2014;740,00;4137;686;4948;482;0
2014;217,00;0;0;0;0;0
2014;863,00;12;29;41;0;0
2014;889,00;0;0;0;0;0
2014;984,00;0;0;0;0;0
2014;1106,00;0;0;0;0;0
2014;34,00;0;0;0;0;0
2014;791,00;149;92;244;0;0
2014;181,00;0;0;0;0;0
2014;430,00;0;0;0;0;0
2014;715,00;123;76;199;7;0
2014;521,00;0;0;0;0;0
2014;524,00;99;102;204;0;0
2014;432,00;0;0;0;0;0
2014;19,00;111;78;180;4;0
2014;25,00;0;0;0;0;0
2014;26,00;0;0;0;0;0
2014;890,00;1219;339;1601;164;0
2014;904,00;452;99;549;14;0
2014;957,00;3118;784;3981;358;0
2014;939,00;1451;624;2122;195;0
2014;236,00;167;186;353;0;0
2014;735,00;2268;650;2982;347;0
2014;146,00;0;0;0;0;0
2014;363,00;0;0;0;0;0
2014;187,00;0;0;0;0;0
2014;265,00;0;0;0;0;0
2014;295,00;0;0;0;0;0
2014;496,00;660;119;779;27;0
2014;77,00;0;0;0;0;0
2014;391,00;0;0;0;0;0
2014;240,00;205;73;205;4;0
2014;448,00;70;23;98;3;0
2014;151,00;0;0;0;0;0
2014;425,00;27;24;51;0;0
2014;300,00;0;0;0;0;0
2014;339,00;235;106;341;12;0
2014;826,00;0;0;0;0;0
2014;874,00;347;125;475;21;0
2014;905,00;2056;566;2687;280;0
2014;736,00;2570;749;3388;185;0
2014;459,00;0;0;0;0;0
2014;320,00;0;0;0;0;0
2014;45,00;0;0;0;0;0
2014;618,00;353;115;470;14;0
2014;463,00;0;0;0;0;0
2014;891,00;335;262;604;28;0
2014;958,00;754;247;1019;72;0
2014;244,00;0;5;5;0;0
2014;28,00;0;0;0;0;0
2014;444,00;0;0;0;0;0
2014;479,00;0;0;0;0;0
2014;285,00;73;43;116;7;0
2014;253,00;1093;452;1639;159;0
2014;481,00;171;126;289;19;0
2014;540,00;340;164;470;32;0
2014;332,00;0;0;0;0;0
2014;41,00;0;0;0;0;0
2014;510,00;0;0;0;0;0
2014;305,00;0;0;0;0;0
2014;708,00;805;219;1024;46;0
2014;755,00;5236;1422;6785;560;3
2014;750,00;2455;660;3162;253;0
2014;696,00;2175;709;2941;230;0
2014;434,00;242;99;341;10;0
2014;421,00;0;0;0;0;0
2014;827,00;0;0;0;0;0
2014;933,00;0;0;0;0;0
2014;1030,00;577;418;995;19;0
2014;1003,00;0;0;0;0;0
2014;1050,00;0;0;0;0;0
2014;1043,00;1860;819;2807;210;0
2014;934,00;477;111;595;29;0
2014;629,00;1085;305;1478;252;0
2014;21,00;0;0;0;0;0
2014;615,00;758;237;995;29;0
2014;626,00;185;154;346;11;0
2014;417,00;0;0;0;0;0
2014;597,00;113;64;177;10;0
2014;539,00;1320;324;1644;124;0
2014;343,00;78;137;215;5;0
2014;135,00;0;0;0;0;0
2014;158,00;0;0;0;0;0
2014;775,00;747;300;1063;68;0
2014;177,00;0;0;0;0;0
2014;578,00;52;65;117;2;0
2014;416,00;0;0;0;0;0
2014;561,00;289;90;384;16;0
2014;62,00;0;0;0;0;0
2014;828,00;0;0;0;0;0
2014;860,00;20;28;48;1;0
2014;935,00;0;0;0;0;0
2014;936,00;0;0;0;0;0
2014;986,00;0;0;0;0;0
2014;987,00;527;148;675;23;0
2014;1021,00;0;0;0;0;0
2014;1085,00;0;0;0;0;0
2014;658,00;415;150;565;12;0
2014;353,00;0;0;0;0;0
2014;323,00;0;0;0;0;0
2014;620,00;400;89;495;13;0
2014;384,00;0;0;0;0;0
2014;554,00;857;260;1152;62;0
2014;209,00;0;0;0;0;0
2014;707,00;2767;763;3598;291;0
2014;395,00;0;0;0;0;0
2014;969,00;0;0;0;0;0
2014;1052,00;0;0;0;0;0
2014;739,00;3570;1376;5128;595;0
2014;613,00;886;307;1219;70;0
2014;593,00;0;0;0;0;0
2014;704,00;974;397;1408;176;0
2014;493,00;0;0;0;0;0
2014;686,00;1167;342;1515;75;0
2014;257,00;1159;956;2181;168;0
2014;494,00;0;0;0;0;0
2014;681,00;0;0;0;0;0
2014;286,00;297;166;463;13;0
2014;255,00;206;126;332;7;0
2014;79,00;0;0;0;0;0
2014;81,00;0;0;0;0;0
2014;688,00;637;246;893;51;0
2014;531,00;715;203;926;55;0
2014;514,00;138;99;236;15;0
2014;499,00;0;0;0;0;0
2014;532,00;582;224;819;49;1
2014;190,00;0;0;0;0;0
2014;598,00;251;51;305;12;0
2014;260,00;2153;1998;4140;343;0
2014;838,00;0;0;0;0;0
2014;839,00;0;0;0;0;0
2014;851,00;0;0;0;0;0
2014;852,00;1514;351;1894;43;0
2014;988,00;0;0;0;0;0
2014;1056,00;1338;240;1599;91;0
2014;1044,00;0;0;0;0;0
2014;644,00;1449;615;2109;162;0
2014;752,00;998;322;1351;122;0
2014;238,00;0;0;0;0;0
2014;325,00;0;0;0;0;0
2014;622,00;205;133;345;10;0
2014;879,00;0;0;0;0;0
2014;906,00;315;362;677;38;0
2014;370,00;0;0;0;0;0
2014;418,00;0;0;0;0;0
2014;574,00;0;0;0;0;0
2014;399,00;0;0;0;0;0
2014;195,00;0;0;0;0;0
2014;783,00;1927;337;2317;177;0
2014;263,00;0;0;0;0;0
2014;194,00;0;0;0;0;0
2014;785,00;4865;728;5746;473;0
2014;780,00;0;0;0;0;0
2014;782,00;0;0;0;0;0
2014;369,00;0;0;0;0;0
2014;84,00;0;0;0;0;0
2014;713,00;0;0;0;0;0
2014;941,00;0;0;0;0;0
2014;1091,00;0;0;0;0;0
2014;1045,00;318;131;458;18;0
2014;1086,00;1091;569;1660;0;0
2014;937,00;693;241;951;55;0
2014;1004,00;0;8;7;2;0
2014;737,00;1713;512;2275;158;0
2014;765,00;3471;641;4271;264;0
2014;329,00;0;0;0;0;0
2014;87,00;0;0;0;0;0
2014;527,00;0;0;0;0;0
2014;562,00;0;0;0;0;0
2014;251,00;0;0;0;0;0
2014;129,00;0;0;0;0;0
2014;154,00;0;0;0;0;0
2014;516,00;666;456;1145;0;0
2014;184,00;39;24;63;0;0
2014;652,00;0;0;0;0;0
2014;637,00;193;51;247;14;0
2014;88,00;0;0;0;0;0
2014;907,00;0;0;0;0;0
2014;970,00;0;0;0;0;0
2014;1019,00;0;0;0;0;0
2014;1016,00;571;326;909;50;0
2014;1047,00;1239;297;1559;74;0
2014;635,00;1814;629;2464;139;0
