"año";"NCODI";"altas_particular";"estancias_particular";"sesionHdia_particular";"consulta_particular";"cma_particular";"urge_particular";"hospDom_particular";"altas_AsegPriv";"estancias_AsegPriv";"sesionHdia_AsegPriv";"consulta_AsegPriv";"cma_AsegPriv";"urge_AsegPriv";"hospDom_AsegPriv";"altas_sns";"estancias_sns";"sesionHdia_sns";"consulta_sns";"cma_sns";"urge_sns";"hospDom_sns";"altas_MutuaFun";"estancias_MutuaFun";"sesionHdia_MutuaFun";"consulta_MutuaFun";"cma_MutuaFun";"urge_MutuaFun";"hospDom_MutuaFun";"altas_otrEntiPublica";"estancias_otrEntiPublica";"sesionHdia_otrEntiPublica";"consulta_otrEntiPublica";"cma_otrEntiPublica";"urge_otrEntiPublica";"hospDom_otrEntiPublica";"altas_MATEPSS";"estancias_MATEPSS";"sesionHdia_MATEPSS";"consulta_MATEPSS";"cma_MATEPSS";"urge_MATEPSS";"hospDom_MATEPSS";"altas_convIntern";"estancias_conveInter";"sesionHdia_conveInter";"consulta_conveInter";"cma_conveInter";"urge_conveInter";"hospDom_conveInter";"altas_AccTrafic";"estancias_AccTrafic";"sesionHdia_AccTrafic";"consulta_AccTrafic";"cma_AccTrafic";"urge_AccTrafic";"hospDom_AccTrafic";"otroRegimen";"altas_otroRegim";"estancias_otroRegim";"sesionHdia_otroRegim";"consulta_otroRegim";"cma_otroRegim";"urge_otroRegim";"hospDom_otroRegim";"total_altas";"total_estancias";"total_sesionHdia";"total_consulta";"total_cma";"total_urgencias";"total_hospDom"
2014;335,00;54;46220;0;0;0;0;0;0;0;0;0;0;0;0;19;1747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;73;47967;0;0;0;0;0
2014;435,00;665;4536;0;11172;238;5660;0;1748;7560;0;77552;628;5318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;179;230;0;5;64;3;0;137;678;0;2175;49;3809;0;0;0;0;0;0;0;0;145;1376;0;4041;52;3942;0;"Otros";0;0;0;0;0;0;0;2874;14380;0;94945;1031;18732;0
2014;423,00;126;270;0;2752;21;278;0;1315;3045;0;28324;440;5439;0;0;0;0;0;0;0;0;342;694;0;5724;0;1365;0;0;0;0;0;0;0;0;27;70;0;291;3;296;0;785;1534;0;474;1;1189;0;30;65;0;370;0;70;0;"Otros";0;0;0;0;0;0;0;2625;5678;0;37935;465;8637;0
2014;351,00;211;434;0;4678;12;2404;0;1800;5901;0;47211;436;11690;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;184;0;1061;1;1169;0;1918;5899;0;753;5;3550;0;104;206;0;1873;5;499;0;"Otros";0;0;0;0;0;0;0;4056;12624;0;55576;459;19312;0
2014;810,00;85;112;0;3219;46;386;0;752;986;0;31220;557;4888;0;0;0;0;0;0;0;0;193;256;0;8964;0;1452;0;0;0;0;0;0;0;0;29;56;0;555;2;331;0;343;426;0;324;2;801;0;7;14;0;283;0;27;0;"Otros";7;15;0;1399;0;635;0;1416;1865;0;45964;607;8520;0
2014;830,00;54;226;0;18;0;117;0;0;0;0;101;0;633;0;11290;60241;12368;159670;3732;62885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;14;0;18;0;599;0;0;0;0;0;0;0;0;27;191;0;35;1;807;0;"Otros";9;29;0;3;4;65;0;11386;60701;12368;159845;3737;65106;0
2014;892,00;34;68;0;12;0;97;0;16;39;0;3;0;202;0;16755;103880;32289;310276;5190;94845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;11;0;109;0;189;0;141;631;0;5;0;1325;0;19;176;0;10;0;765;0;"Otros";0;0;0;0;0;0;0;16970;104805;32289;310415;5190;97423;0
2014;921,00;364;851;0;4494;414;1129;0;13170;38733;0;193230;4530;68623;0;0;0;0;0;0;0;0;2509;8573;0;34981;848;16925;0;0;0;0;0;0;0;0;73;174;0;186;28;575;0;0;0;0;0;0;0;0;267;782;0;5724;18;2206;0;"Otros";0;0;0;0;0;0;0;16383;49113;0;238615;5838;89458;0
2014;991,00;3;4;0;6;0;339;0;4;6;0;13;0;43;0;469;1227;0;8215;0;13411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;7;0;82;0;29;56;0;51;0;2345;0;6;7;0;0;0;86;0;"Otros";0;0;0;0;0;0;0;513;1303;0;8292;0;16306;0
2014;992,00;69;456;0;0;0;646;0;12;90;0;0;0;169;0;7306;45681;9400;142922;2716;51666;39;0;0;0;0;0;0;0;1;3;0;0;0;5;0;9;53;0;0;0;480;0;79;464;0;0;1;1027;0;22;173;0;0;1;772;0;"Otros";0;0;0;0;0;0;0;7498;46920;9400;142922;2718;54765;39
2014;993,00;17;39;0;162;0;144;0;34;187;0;143;0;42;0;6091;28912;9007;143986;3484;20580;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;14;72;0;73;1;245;0;227;807;3;1835;13;1259;0;24;128;0;329;0;176;0;"Otros";0;0;0;0;0;0;0;6407;30145;9010;146541;3498;22446;0
2014;1070,00;98;587;0;94;15;551;0;168;2302;0;472;9;103;0;28481;201496;27241;520400;6229;126819;345;24;168;0;0;0;13;0;11;211;0;88;4;14;0;38;567;0;81;12;454;1;487;4931;0;488;0;2352;2;150;1481;0;0;0;537;0;"Otros";0;0;0;0;0;0;0;29457;211743;27241;521623;6269;130843;348
2014;1095,00;127;345;0;2672;36;1487;0;469;1679;0;11191;228;5637;0;2;15;0;10;0;0;0;1;12;0;16;0;263;0;0;0;0;0;0;0;0;3;14;0;62;0;144;0;378;1243;0;43;3;517;0;77;201;0;515;10;244;0;"Otros";0;0;0;0;0;0;0;1057;3509;0;14509;277;8292;0
2014;1094,00;120;128;6;1374;18;1163;0;1182;3670;23;21281;980;4959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;187;187;0;563;6;168;0;577;601;2;879;7;1628;0;592;592;0;968;8;174;0;"Otros";0;0;0;0;0;0;0;2658;5178;31;25065;1019;8092;0
2014;473,00;10;15;12;77;2;210;0;50;335;20;209;3;145;0;4850;17840;2992;54770;3526;28788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;"Otros";0;0;0;0;0;0;0;4910;18190;3024;55063;3531;29143;0
2014;663,00;50;563;4;116;3;1377;0;128;324;22;786;0;643;0;17952;124647;35127;293908;2184;104269;164;30;486;18;122;0;83;0;930;5807;1511;14094;114;8253;3;7;46;0;172;0;658;0;0;0;0;0;0;0;0;78;605;0;80;0;1192;0;"Otros";0;0;0;0;0;0;0;19175;132478;36682;309278;2301;116475;167
2014;552,00;0;0;0;18;0;97;0;0;0;0;2700;0;15;0;3392;25678;6817;67253;4467;10498;0;0;0;0;60;0;1;0;204;1619;582;4786;408;1189;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;3;59;0;77;0;142;0;"Otros";0;0;0;0;0;0;0;3599;27356;7399;74899;4875;11942;0
2014;772,00;86;501;88;454;0;3120;0;412;2285;790;3357;74;749;0;26626;190227;100404;399169;3262;80505;422;47;279;0;0;0;0;0;0;0;0;0;0;0;0;15;138;7;1195;1;639;0;0;0;0;0;0;0;0;126;1466;1;162;2;996;0;"Otros";0;0;0;0;0;0;0;27312;194896;101290;404337;3339;86009;422
2014;568,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1812;5117;0;36108;516;5725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;1812;5117;0;36108;516;5725;0
2014;398,00;23;232;0;161;0;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3489;21168;0;21034;0;7618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;3512;21400;0;21195;0;7692;0
2014;394,00;0;0;0;0;0;0;0;0;0;0;0;0;1224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1586;8691;0;11350;447;5100;0;0;0;0;0;0;0;0;237;1299;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;1823;9990;0;11350;447;6324;0
