"año";"NCODI";"primDiges_hosp";"totDiges_hosp";"primDigestivo_CEP";"totDigestivo_CEP";"primCardio_hosp";"totCardio_hosp";"primCardio_CEP";"totCardio_CEP";"primDerma_hosp";"totDerma_hosp";"primDerma_CEP";"totDerma_CEP";"primNeurolog_hosp";"totNeurolog_hosp";"primNeurolog_CEP";"totNeurolog_CEP";"primPsquia_hosp";"totPsquia_hosp";"primPsquia_CEP";"totPsquia_CEP";"primRestoMed_hosp";"totRestoMed_hosp";"primRestoMed_CEP";"totRestoMed_CEP";"primCirGeneral_hosp";"totCirGeneral_hosp";"primCirGeneral_CEP";"totCirGeneral_CEP";"primTrauma_hosp";"totTrauma_hosp";"primTrauma_CEP";"totTrauma_CEP";"primGine_hosp";"totGine_hosp";"primGine_CEP";"totGine_CEP";"primOftalmo_hosp";"totOftalmo_hosp";"primOftalmo_CEP";"totOftalmo_CEP";"primOrl_hosp";"totOrl_hosp";"primOrl_CEP";"totOrl_CEP";"primUrolog_hosp";"totUrolog_hosp";"primUrolog_CEP";"totUrolog_CEP";"primRestoQuirurg_hosp";"totRestoQuirurg_hosp";"primRestoQuirurg_CEP";"totRestoQuirurg_CEP";"primPediatria_hosp";"totPediatria_hosp";"primPediatria_CEP";"totPediatria_CEP";"primPreAnest_hosp";"totPreAnest_hosp";"primPreAnest_CEP";"totPreAnest_CEP";"primRehabil_hosp";"totRehabil_hosp";"primRehabil_CEP";"totRehabil_CEP";"primOtrasConsul_hosp";"totOtrasConsul_hosp";"primOtrasConsul_CEP";"totOtrasConsul_CEP";"primTotal_hosp";"total_hosp";"primTotal_CEP";"total_CEP";"otrasTexto"
2014;120,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;705;705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;348;348;0;0;0;0;0;0;0;0;0;0;1055;1055;0;0;"Otros"
2014;445,00;99;99;0;0;0;0;0;0;0;0;0;0;90;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;189;189;0;0;"Otros"
2014;471,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
2014;53,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
2014;199,00;219;386;0;0;220;453;0;0;3069;4026;0;0;278;660;0;0;107;252;0;0;497;1338;0;0;282;755;0;0;789;2047;0;0;669;1750;0;0;387;760;0;0;71;154;0;0;158;357;0;0;600;1590;0;0;52;73;0;0;639;639;0;0;2092;3709;0;0;0;0;0;0;10129;18949;0;0;"Otros"
2014;575,00;1407;4518;0;0;1711;4312;0;0;4404;8809;0;0;2750;6274;0;0;0;0;0;0;4513;41046;0;0;3160;6620;0;0;4016;11856;0;0;6556;16390;0;0;6161;13792;0;0;3426;8462;0;0;1851;5712;0;0;369;1230;0;0;1566;5066;0;0;4690;4692;0;0;4719;10794;0;0;0;0;0;0;51299;149573;0;0;"Otros"
2014;528,00;548;1651;588;1520;737;2588;197;868;1304;1553;846;980;1006;3403;443;1447;0;0;0;0;2363;11399;329;1511;2244;6933;710;1437;3224;6957;1435;2728;1921;5680;1154;3103;7050;11966;1303;2566;1744;3639;798;1164;881;2637;392;1008;0;0;0;0;501;2692;0;0;1716;1716;0;0;1595;4769;1162;3328;0;0;0;0;26834;67583;9357;21660;"Otros"
2014;631,00;2434;7075;1336;2616;2971;7686;241;263;3602;5938;3602;5938;2692;7367;244;253;0;153;0;0;16028;54114;2523;4587;4330;10731;1844;3001;8987;14670;2137;2652;3569;10566;910;3020;7892;18686;4315;6073;4674;11800;3055;6305;3369;9243;0;0;0;0;1812;6616;1465;5869;0;0;4132;5338;0;0;4704;13149;0;0;0;0;0;0;70849;182385;22019;41324;"Otros"
2014;699,00;710;7810;3642;7005;3115;10307;1235;3050;2840;6663;12691;16315;1716;7476;996;1747;2129;9373;1791;13570;19164;91943;1681;4821;2589;15893;2865;2871;5691;17187;15729;24341;0;0;0;0;3956;15670;17255;30355;5031;12036;7690;11040;524;5462;4915;11187;0;0;0;0;0;0;0;0;8771;10491;0;0;8148;19337;0;0;0;0;0;0;64384;229648;70490;126302;"Otros"
2014;823,00;0;0;0;0;305;495;0;0;0;0;0;0;0;0;0;0;367;617;0;0;10594;30696;0;0;82;107;0;0;3423;12908;0;0;0;0;0;0;708;1149;0;0;0;0;0;0;0;0;0;0;662;1266;0;0;0;0;0;0;1276;1276;0;0;2313;5496;0;0;0;0;0;0;19730;54010;0;0;"Otros"
