"año";"NCODI";"ccaa_Codigo";"ccaa";"cod_finalidad_agrupada";"Finalidad_agrupada";"cod_depend_agrupada";"Depend_agrupada"
2014;737,00;"02";"ARAGÓN";"1";"Agudos";"1";"Públicos_SNS"
2014;765,00;"02";"ARAGÓN";"1";"Agudos";"1";"Públicos_SNS"
2014;329,00;"02";"ARAGÓN";"1";"Agudos";"1";"Públicos_SNS"
2014;87,00;"02";"ARAGÓN";"2";"Otros";"1";"Públicos_SNS"
2014;527,00;"02";"ARAGÓN";"1";"Agudos";"1";"Públicos_SNS"
2014;562,00;"02";"ARAGÓN";"1";"Agudos";"1";"Públicos_SNS"
2014;251,00;"02";"ARAGÓN";"1";"Agudos";"2";"Privados"
2014;129,00;"02";"ARAGÓN";"2";"Otros";"2";"Privados"
2014;154,00;"02";"ARAGÓN";"2";"Otros";"2";"Privados"
2014;516,00;"02";"ARAGÓN";"1";"Agudos";"2";"Privados"
2014;184,00;"02";"ARAGÓN";"1";"Agudos";"2";"Privados"
2014;652,00;"02";"ARAGÓN";"1";"Agudos";"1";"Públicos_SNS"
2014;637,00;"02";"ARAGÓN";"1";"Agudos";"1";"Públicos_SNS"
2014;88,00;"02";"ARAGÓN";"2";"Otros";"2";"Privados"
2014;907,00;"02";"ARAGÓN";"2";"Otros";"1";"Públicos_SNS"
2014;970,00;"02";"ARAGÓN";"2";"Otros";"2";"Privados"
2014;1019,00;"02";"ARAGÓN";"1";"Agudos";"1";"Públicos_SNS"
2014;1016,00;"02";"ARAGÓN";"1";"Agudos";"2";"Privados"
2014;1047,00;"21";"LA RIOJA-CEUTA-MELILLA";"1";"Agudos";"1";"Públicos_SNS"
2014;635,00;"21";"LA RIOJA-CEUTA-MELILLA";"1";"Agudos";"1";"Públicos_SNS"
