"año";"NCODI";"Urg_altas";"Urg_ingresos";"Urg_traslados";"Urg_exitus";"Urg_total"
2011;1058,00;335;264;64;2;665
2011;261,00;17119;847;490;0;18456
2011;730,00;72439;6039;809;72;79359
2011;577,00;35192;6076;703;62;42033
2011;788,00;125319;16154;2157;84;143714
2011;865,00;51253;3147;303;14;54717
2011;979,00;15971;492;1373;2;17838
2011;998,00;19550;257;823;6;20636
2011;221,00;2580;592;2;3;3177
2011;462,00;695;262;21;0;978
2011;506,00;16396;305;504;5;17210
2011;727,00;41544;9503;282;59;51388
2011;355,00;1676;52;0;0;1728
2011;487,00;1545;191;92;1;1829
2011;938,00;98410;19419;5548;160;123537
2011;886,00;2317;84;10;0;2411
2011;835,00;6878;498;20;0;7396
2011;999,00;0;0;0;0;0
2011;798,00;68341;15021;1930;182;85474
2011;504,00;3315;2130;105;3;5553
2011;247,00;9506;1053;12;0;10571
2011;216,00;12405;815;15;0;13235
2011;654,00;12446;1632;65;1;14144
2011;65,00;0;0;0;0;0
2011;472,00;13997;1271;133;4;15405
2011;427,00;0;0;0;0;0
2011;491,00;7019;1389;216;9;8633
2011;551,00;12014;538;95;3;12650
2011;106,00;0;0;0;0;0
2011;819,00;0;0;0;0;0
2011;836,00;0;0;0;0;0
2011;915,00;0;0;0;0;0
2011;942,00;0;0;0;0;0
2011;748,00;81904;16266;104;44;98318
2011;198,00;0;0;0;0;0
2011;871,00;14460;2660;563;12;17695
2011;948,00;20031;761;3;0;20795
2011;1051,00;0;0;0;0;0
2011;1083,00;0;0;0;0;0
2011;679,00;74902;14313;245;159;89619
2011;176,00;7376;542;34;0;7952
2011;537,00;10005;731;285;1;11022
2011;608,00;19606;4021;194;64;23885
2011;596,00;11333;3495;366;44;15238
2011;749,00;119177;17857;789;217;138040
2011;758,00;210327;24445;2176;389;237337
2011;724,00;80702;17049;4174;137;102062
2011;436,00;0;0;0;0;0
2011;567,00;5208;520;194;0;5922
2011;677,00;80608;9592;465;81;90746
2011;670,00;75339;3896;40;1;79276
2011;588,00;0;0;0;0;0
2011;446,00;0;0;0;0;0
2011;753,00;205666;30740;205;159;236770
2011;887,00;182;678;37;0;897
2011;388,00;0;0;0;0;0
2011;585,00;11145;391;0;0;11536
2011;245,00;18776;3731;48;2;22557
2011;603,00;123716;4019;654;1;128390
2011;426,00;0;0;0;0;0
2011;232,00;10759;1456;7;0;12222
2011;288,00;13828;540;21;4;14393
2011;246,00;0;0;0;0;0
2011;284,00;8878;1155;0;0;10033
2011;18,00;0;0;0;0;0
2011;356,00;953;704;0;0;1657
2011;401,00;0;0;0;0;0
2011;733,00;100264;17467;223;94;118048
2011;243,00;23132;1172;14;0;24318
2011;380,00;0;0;0;0;0
2011;716,00;34643;1541;288;2;36474
2011;534,00;61850;3128;192;0;65170
2011;185,00;3383;310;6;0;3699
2011;258,00;4080;1051;0;18;5149
2011;505,00;5469;790;14;2;6275
2011;268,00;0;0;0;0;0
2011;602,00;0;0;0;0;0
2011;254,00;26687;2753;68;4;29512
2011;705,00;55351;3257;486;10;59104
2011;133,00;7768;1705;7;0;9480
2011;33,00;0;0;0;0;0
2011;143,00;531;145;0;0;676
2011;36,00;0;0;0;0;0
2011;756,00;48559;6738;362;0;55659
2011;662,00;120644;14879;790;91;136404
2011;192,00;0;0;0;0;0
2011;382,00;0;0;0;0;0
2011;322,00;0;0;0;0;0
2011;478,00;10375;549;377;0;11301
2011;352,00;0;0;0;0;0
2011;628,00;95884;10632;216;112;106844
2011;291,00;0;0;0;0;0
2011;495,00;5750;637;0;0;6387
2011;845,00;104363;11369;149;34;115915
2011;498,00;35772;2607;1115;57;39551
2011;314,00;0;0;0;0;0
2011;720,00;24949;3354;25;0;28328
2011;721,00;92818;12726;431;63;106038
2011;485,00;0;0;0;0;0
2011;273,00;69419;5422;413;21;75275
2011;846,00;104567;13298;86;154;118105
2011;847,00;25640;511;0;0;26151
2011;848,00;57697;6297;129;0;64123
2011;864,00;0;0;0;0;0
2011;916,00;1534;968;4;0;2506
2011;930,00;83110;3298;90;10;86508
2011;954,00;118708;10559;517;27;129811
2011;943,00;66105;4275;96;2;70478
2011;949,00;187757;26450;1574;258;216039
2011;980,00;111298;5182;572;5;117057
2011;981,00;10633;928;0;0;11561
2011;1024,00;67784;5527;2;0;73313
2011;1017,00;0;0;0;0;0
2011;1000,00;64617;5489;253;3;70362
2011;1018,00;74543;5342;563;58;80506
2011;1001,00;32777;1335;14;0;34126
2011;1007,00;101611;8575;643;66;110895
2011;1008,00;70844;7184;29;6;78063
2011;1009,00;98245;9913;1139;22;109319
2011;1010,00;64828;5283;168;26;70305
2011;1011,00;45253;3265;250;18;48786
2011;1012,00;86220;6617;119;40;92996
2011;1013,00;132424;17946;278;172;150820
2011;1041,00;0;0;0;0;0
2011;1073,00;16529;1495;54;2;18080
2011;789,00;0;0;0;0;0
2011;326,00;0;0;0;0;0
2011;442,00;43759;2332;0;1;46092
2011;294,00;40768;2199;38;24;43029
2011;378,00;17304;1015;60;0;18379
2011;402,00;9709;159;0;0;9868
2011;29,00;0;0;0;0;0
2011;450,00;641;8;0;0;649
2011;656,00;56104;4677;411;69;61261
2011;333,00;63788;3297;2074;0;69159
2011;668,00;37273;3652;321;82;41328
2011;684,00;75697;5219;617;112;81645
2011;422,00;0;198;0;0;198
2011;763,00;309185;23635;424;148;333392
2011;741,00;137407;14074;801;290;152572
2011;553,00;97879;12610;620;152;111261
2011;357,00;606;1465;3;0;2074
2011;899,00;0;0;0;0;0
2011;900,00;132;9;4;7;152
2011;932,00;0;0;0;0;0
2011;950,00;0;0;0;0;0
2011;966,00;15999;1882;14;0;17895
2011;967,00;0;0;0;0;0
2011;982,00;46859;3692;47;1;50599
2011;1014,00;55342;54;1677;1;57074
2011;1048,00;0;0;0;0;0
2011;1080,00;55178;2654;0;0;57832
2011;722,00;170640;26010;2933;105;199688
2011;660,00;86138;7993;1001;56;95188
2011;75,00;207;375;0;0;582
2011;249,00;37163;2226;4;4;39397
2011;275,00;0;0;0;0;0
2011;227,00;59593;1783;74;2;61452
2011;150,00;0;0;0;0;0
2011;47,00;0;0;0;0;0
2011;172,00;4626;0;0;0;4626
2011;581,00;39320;3763;345;43;43471
2011;120,00;0;0;0;0;0
2011;445,00;0;0;0;0;0
2011;471,00;9497;835;162;1;10495
2011;53,00;0;0;0;0;0
2011;199,00;3203;7;0;0;3210
2011;575,00;52286;5351;698;29;58364
2011;528,00;20339;3369;288;18;24014
2011;631,00;64746;7863;908;71;73588
2011;699,00;67746;10488;765;63;79062
2011;823,00;11667;79;8;0;11754
2011;849,00;27428;2360;290;23;30101
2011;869,00;51463;1931;1386;9;54789
2011;955,00;0;0;0;0;0
2011;983,00;0;0;0;0;0
2011;1002,00;0;0;0;0;0
2011;1015,00;120102;17304;734;107;138247
2011;51,00;0;0;0;0;0
2011;441,00;0;0;0;0;0
2011;327,00;0;0;0;0;0
2011;690,00;9860;1850;0;0;11710
2011;262,00;10768;2036;39;4;12847
2011;403,00;0;0;0;0;0
2011;312,00;0;0;0;0;0
2011;589,00;21504;3132;459;17;25112
2011;665,00;42617;5626;446;26;48715
2011;334,00;0;0;0;0;0
2011;1075,00;137157;28034;7610;89;172890
2011;751,00;86986;19745;396;171;107298
2011;186,00;32698;381;144;0;33223
2011;646,00;9612;2422;240;30;12304
2011;536,00;13559;1758;441;30;15788
2011;242,00;4901;352;37;0;5290
2011;490,00;0;0;0;0;0
2011;500,00;15306;1589;15;0;16910
2011;206,00;0;0;0;0;0
2011;58,00;0;56;0;0;56
2011;572,00;55122;12132;980;40;68274
2011;180,00;0;0;0;0;0
2011;549,00;11206;2017;187;8;13418
2011;582,00;17166;3038;347;30;20581
2011;743,00;81775;14429;1473;131;97808
2011;795,00;0;0;0;0;0
2011;269,00;3652;34;23;0;3709
2011;634,00;23706;5143;552;15;29416
2011;1,00;10468;575;105;0;11148
2011;717,00;26980;5887;479;32;33378
2011;373,00;1140;0;0;0;1140
2011;535,00;21552;4954;376;26;26908
2011;824,00;121230;21558;2368;148;145304
2011;888,00;17597;2450;528;21;20596
2011;902,00;0;0;0;0;0
2011;968,00;0;0;0;0;0
2011;346,00;0;3;0;0;3
2011;27,00;0;0;0;0;0
2011;165,00;6028;232;97;0;6357
2011;956,00;32085;10843;298;51;43277
2011;413,00;0;0;0;0;0
2011;149,00;0;0;0;0;0
2011;612,00;38581;1904;559;0;41044
2011;559,00;2669;195;0;0;2864
2011;7,00;2910;0;1;0;2911
2011;283,00;37980;1242;232;4;39458
2011;37,00;0;0;0;0;0
2011;153,00;58391;763;88;0;59242
2011;547,00;53861;6194;132;36;60223
2011;397,00;0;0;0;0;0
2011;556,00;34481;3696;80;46;38303
2011;42,00;0;33;0;0;33
2011;31,00;0;0;0;0;0
2011;740,00;134626;18315;861;221;154023
2011;217,00;23101;3505;209;3;26818
2011;863,00;10007;1437;67;2;11513
2011;889,00;76712;10072;838;285;87907
2011;984,00;25170;2653;680;14;28517
2011;34,00;0;0;0;0;0
2011;791,00;17998;2633;74;2;20707
2011;181,00;0;0;0;0;0
2011;430,00;527;119;0;0;646
2011;715,00;73825;10306;502;34;84667
2011;521,00;5436;793;29;0;6258
2011;524,00;25637;2283;80;6;28006
2011;432,00;3273;120;2;0;3395
2011;19,00;0;0;0;0;0
2011;25,00;0;0;0;0;0
2011;26,00;0;0;0;0;0
2011;890,00;75001;13620;746;98;89465
2011;904,00;32685;3465;1037;41;37228
2011;957,00;167360;24577;1532;191;193660
2011;939,00;133829;19208;51;109;153197
2011;236,00;25575;1678;257;0;27510
2011;735,00;142769;15987;3075;320;162151
2011;146,00;0;0;0;0;0
2011;363,00;0;0;0;0;0
2011;187,00;6570;531;46;0;7147
2011;265,00;10371;389;21;0;10781
2011;295,00;14307;706;8;0;15021
2011;496,00;41361;11296;3400;42;56099
2011;77,00;0;0;0;0;0
2011;391,00;1347;552;0;0;1899
2011;240,00;27518;5024;4016;57;36615
2011;448,00;7357;783;137;13;8290
2011;151,00;0;0;0;0;0
2011;425,00;5938;192;129;13;6272
2011;300,00;13705;460;17;0;14182
2011;339,00;24726;1712;72;3;26513
2011;826,00;0;0;0;0;0
2011;874,00;22647;4237;29;50;26963
2011;905,00;66189;11315;2204;212;79920
2011;736,00;166231;21708;103;361;188403
2011;459,00;8793;52;0;0;8845
2011;320,00;0;0;0;0;0
2011;45,00;0;0;0;0;0
2011;292,00;0;0;0;0;0
2011;618,00;35402;4148;864;56;40470
2011;463,00;80851;7606;778;142;89377
2011;891,00;27370;1918;246;3;29537
2011;958,00;42535;8032;85;50;50702
2011;244,00;8187;175;239;0;8601
2011;28,00;0;0;0;0;0
2011;444,00;5411;360;1;0;5772
2011;479,00;0;0;0;0;0
2011;285,00;38689;1587;34;30;40340
2011;253,00;63333;2595;7;22;65957
2011;481,00;35637;1602;17;24;37280
2011;540,00;40025;5285;225;0;45535
2011;332,00;0;0;0;0;0
2011;41,00;0;0;0;0;0
2011;510,00;31707;1197;16;0;32920
2011;305,00;40232;313;1782;16;42343
2011;708,00;62018;5477;464;101;68060
2011;755,00;278290;24989;3520;566;307365
2011;750,00;197188;20620;996;239;219043
2011;696,00;112323;15495;893;146;128857
2011;434,00;48939;671;1427;9;51046
2011;421,00;15332;799;0;0;16131
2011;827,00;0;0;0;0;0
2011;933,00;91350;5806;1002;74;98232
2011;1030,00;76338;3190;38;0;79566
2011;1003,00;65465;30;1896;15;67406
2011;1050,00;17495;175;1074;0;18744
2011;1043,00;21030;1535;17;0;22582
2011;934,00;22095;5925;98;37;28155
2011;629,00;73662;9450;833;81;84026
2011;21,00;0;0;0;0;0
2011;615,00;57357;5368;301;22;63048
2011;626,00;11045;629;8;0;11682
2011;417,00;5250;48;0;0;5298
2011;597,00;13751;1931;226;16;15924
2011;539,00;65886;9581;611;71;76149
2011;343,00;15965;700;176;0;16841
2011;135,00;0;0;0;0;0
2011;158,00;3358;780;0;0;4138
2011;775,00;33793;7377;517;43;41730
2011;177,00;0;0;0;0;0
2011;578,00;16482;510;66;0;17058
2011;416,00;19897;312;77;0;20286
2011;561,00;32101;2350;364;120;34935
2011;828,00;0;0;0;0;0
2011;860,00;33080;580;710;5;34375
2011;935,00;0;0;0;0;0
2011;936,00;0;0;0;0;0
2011;986,00;950;208;0;0;1158
2011;987,00;69290;3941;1159;132;74522
2011;1021,00;0;0;0;0;0
2011;658,00;25688;4741;205;20;30654
2011;353,00;0;0;0;0;0
2011;323,00;0;0;0;0;0
2011;620,00;21240;3548;219;22;25029
2011;384,00;0;0;0;0;0
2011;484,00;2774;683;0;0;3457
2011;554,00;62038;9948;372;101;72459
2011;209,00;12195;78;193;0;12466
2011;707,00;127191;25571;1102;113;153977
2011;395,00;4647;51;0;0;4698
2011;969,00;24287;465;127;1;24880
2011;1052,00;0;0;0;0;0
2011;739,00;168416;22906;4416;76;195814
2011;613,00;121668;18995;449;110;141222
2011;593,00;62096;9421;823;82;72422
2011;704,00;144029;14286;1030;115;159460
2011;493,00;0;0;0;0;0
2011;686,00;128650;15817;988;114;145569
2011;257,00;58703;3552;0;3;62258
2011;494,00;161;0;6;0;167
2011;681,00;5115;1478;0;6;6599
2011;286,00;32163;2129;459;0;34751
2011;255,00;55949;2217;30;0;58196
2011;79,00;0;0;0;0;0
2011;81,00;0;0;0;0;0
2011;688,00;58890;9722;668;69;69349
2011;531,00;51300;7991;525;82;59898
2011;514,00;25470;1777;350;27;27624
2011;499,00;7445;1637;0;0;9082
2011;532,00;52040;7510;802;50;60402
2011;190,00;0;0;0;0;0
2011;598,00;23547;2527;475;47;26596
2011;260,00;98978;8538;133;2;107651
2011;838,00;17856;531;212;0;18599
2011;839,00;6634;34;22;0;6690
2011;851,00;0;0;0;0;0
2011;852,00;93789;13701;205;107;107802
2011;988,00;0;0;0;0;0
2011;1056,00;73559;9615;323;48;83545
2011;1044,00;0;0;0;0;0
2011;644,00;108019;14824;305;38;123186
2011;752,00;84121;13711;332;63;98227
2011;238,00;19751;714;84;0;20549
2011;325,00;0;0;0;0;0
2011;622,00;22891;3348;434;15;26688
2011;879,00;8545;280;10;2;8837
2011;906,00;50111;496;10;2;50619
2011;370,00;1338;4416;44;41;5839
2011;418,00;6870;692;14;0;7576
2011;574,00;11269;127;0;0;11396
2011;399,00;0;0;0;0;0
2011;195,00;3499;0;0;0;3499
2011;783,00;108926;22542;0;0;131468
2011;188,00;42214;3888;627;0;46729
2011;263,00;15174;1422;187;1;16784
2011;194,00;5924;17;0;0;5941
2011;214,00;3305;48;0;0;3353
2011;785,00;178072;26355;2944;362;207733
