"año";"NCODI";"camas_medicina";"estancias_medicina";"altFinal_med";"altCuracion_med";"altTraslaHosp_med";"altExitus_med";"altOtracausa_med";"altTraslaInter_med";"camas_cirugia";"estancias_cirugia";"altFinal_cirugia";"altCuracion_cirugia";"altTraslaHosp_cirugia";"altExitus_cirugia";"altOtracausa_cirugia";"altTraslaInter_cirugia";"camas_trauma";"estancias_trauma";"altFinal_trauma";"altCuracion_trauma";"altTraslaHosp_trauma";"altExitus_trauma";"altOtracausa_trauma";"altTraslaInter_trauma";"camas_gine";"estancias_gine";"altFinal_gine";"altCuracion_gine";"altTraslaHosp_gine";"altExitus_gine";"altOtracausa_gine";"altTraslaInter_gine";"camas_pediatria";"estancias_pediatria";"altFinal_pediatria";"altCuracion_pediatria";"altTraslaHosp_pediatria";"altExitus_pediatria";"altOtracausa_pediatria";"altTraslaInter_pediatria";"camas_neonatologia";"estancias_neonatologia";"altFinal_neonatologia";"altCuracion_neonatologia";"altTraslaHosp_neonatologia";"altExitus_neonatologia";"altOtracausa_neonatologia";"altTraslaInter_neonatologia";"camas_restoPedia";"estancias_restoPedia";"altFinal_restoPedia";"altCuracion_restoPedia";"altTraslaHosp_restoPedia";"altExitus_restoPedia";"altOtracausa_restoPedia";"altTraslaInter_restoPedia";"camas_rehabilitacion";"estancias_rehabilitacion";"altFinal_rehabilitacion";"altCuracion_rehabilitacion";"altTraslaHosp_rehabilitacion";"altExitus_rehabilitacion";"altOtracausa_rehabilitacion";"altTraslaInter_rehabilitacion";"camas_mIntensiva";"estancias_mIntensiva";"aFinales_mIntensiva";"altCuracion_mIntensiva";"altTraslaHosp_mIntensiva";"altExitus_mIntensiva";"altOtracausa_mIntensiva";"altTraslaInter_mIntensiva";"camas_uci";"estancias_uci";"altFinal_uci";"altCuracion_uci";"altTraslaHosp_uci";"altExitus_uci";"altOtracausa_uci";"altTraslaInter_uci";"camas_uCoronarios";"estancias_uCoronarios";"altFinal_uCoronarios";"altCuracion_uCoronarios";"altTraslaHosp_uCoronarios";"altExitus_uCoronarios";"altOtracausa_uCoronarios";"altTraslaInter_uCoronarios";"camas_uNeonatales";"estancias_uNeonatales";"altFinal_uNeonatales";"altCuracion_uNeonatales";"altTraslaHosp_uNeonatales";"altExitus_uNeonatales";"altOtracausa_uNeonatales";"altTraslaInter_uNeonatales";"camas_uQuemados";"estancias_uQuemados";"altFinal_uQuemados";"altCuracion_uQuemados";"altTraslaHosp_uQuemados";"altExitus_uQuemados";"altOtracausa_uQuemados";"altTraslaInter_uQuemados";"camas_largaEstan";"estancias_largaEstan";"altFinal_largaEstan";"altCuracion_largaEstan";"altTraslaHosp_largaEstan";"altExitus_largaEstan";"altOtracausa_largaEstan";"altTraslaInter_largaEstan";"camas_psiquiatria";"estancias_psiquiatria";"altFinal_psiquiatria";"altCuracion_psiquiatria";"altTraslaHosp_psiquiatria";"altExitus_psiquiatria";"altOtracausa_psiquiatria";"altTraslaInter_psiquiatria";"camas_psiAgudo";"estancias_psiAgudo";"altFinal_psiAgudo";"altCuracion_psiAgudo";"altTraslaHosp_psiAgudo";"altExitus_psiAgudo";"altOtracausa_psiAgudo";"altTraslaInter_psiAgudo";"camas_psiquiMedia";"estancias_psiquiMedia";"altFinal_psiquiMedia";"altCuracion_psiquiMedia";"altTraslaHosp_psiquiMedia";"altExitus_psiquiMedia";"altOtracausa_psiquiMedia";"altTraslaInter_psiquiMedia";"camas_paliativos";"estancias_paliativos";"altFinal_paliativos";"altCuracion_paliativos";"altTraslaHosp_paliativos";"altExitus_paliativos";"altOtracausa_paliativos";"altTraslaInter_paliativos";"otros1_texto";"camas_o1";"estancias_o1";"altFinal_o1";"altCuracion_o1";"altTraslaHosp_o1";"altExitus_o1";"altOtracausa_o1";"altTraslaInter_o1";"otros2_texto";"camas_o2";"estancias_o2";"altFinal_o2";"altCuracion_o2";"altTraslaHosp_o2";"altExitus_o2";"altOtracausa_o2";"altTraslaInter_o2";"otros3_texto";"camas_o3";"estancias_o3";"altFinal_o3";"altCuracion_o3";"altTraslaHosp_o3";"altExitus_o3";"altOtracausa_o3";"altTraslaInter_o3";"camas_total";"estancias_total";"altFinal_total";"altCuracion_total";"altTraslaHosp_total";"altExitus_total";"altOtracausa_total";"altTraslaInter_total";"ingreProgr";"ingreUrge";"total_ingresosHops"
2011;351,00;23;7350;1896;1818;28;11;39;0;4;341;58;58;0;0;0;0;8;2241;738;738;0;0;0;0;2;121;53;53;0;0;0;0;5;1513;498;498;0;0;0;0;0;0;0;0;0;0;0;0;5;1513;498;498;0;0;0;0;0;0;0;0;0;0;0;0;6;1211;327;301;14;9;3;0;6;1211;327;301;14;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;48;12777;3570;3466;42;20;42;0;593;3078;3671
2011;810,00;11;751;276;260;9;0;7;6;2;86;47;46;0;0;1;0;5;319;119;119;0;0;0;0;1;43;29;29;0;0;0;0;1;42;18;17;0;0;1;0;0;0;0;0;0;0;0;0;1;42;18;17;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;20;1241;489;471;9;0;9;6;305;184;489
2011;830,00;86;28441;3815;3330;82;337;66;0;54;15610;2718;2621;17;57;23;0;20;3778;1332;1318;9;2;3;0;26;4158;1597;1580;10;1;6;0;8;2428;819;769;44;0;6;0;0;0;0;0;0;0;0;0;8;2428;819;769;44;0;6;0;0;0;0;0;0;0;0;0;6;1527;71;4;34;31;2;0;6;1527;71;4;34;31;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;4128;315;288;16;0;11;0;15;4128;315;288;16;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";9;1381;959;929;15;0;15;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;224;61451;11626;10839;227;428;132;0;2283;9652;11935
2011;892,00;198;64603;8353;7599;56;369;329;542;32;10776;1688;1652;2;20;14;151;25;6992;1544;1462;5;12;65;24;36;9325;3133;3118;5;2;8;129;26;6891;1161;1144;10;4;3;25;13;3701;425;418;4;3;0;8;13;3190;736;726;6;1;3;17;0;0;0;0;0;0;0;0;17;1803;170;37;18;98;17;619;17;1803;170;37;18;98;17;619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;6776;475;448;14;0;13;13;24;6776;475;448;14;0;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;358;107166;16524;15460;110;505;449;1503;3431;12508;15939
2011;278,00;0;0;0;0;0;0;0;0;109;32036;7219;7130;0;89;0;0;0;0;0;0;0;0;0;0;31;9340;3522;3522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;560;185;185;0;0;0;0;8;210;82;82;0;0;0;0;0;0;0;0;0;0;0;0;6;350;103;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;154;41936;10926;10837;0;89;0;0;9630;1228;10858
2011;107,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;15857;219;109;98;5;7;8;64;23234;336;154;163;2;17;37;64;23234;336;154;163;2;17;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;112;39091;555;263;261;7;24;45;596;0;596
2011;141,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;12838;82;75;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;39;12838;82;75;4;3;0;0;83;0;83
2011;711,00;245;89189;15195;12224;690;1043;1238;0;86;38809;8639;8229;57;85;268;0;56;18423;3216;2506;21;31;658;0;34;8528;3310;3284;15;0;11;0;33;12822;2202;2140;52;6;4;0;17;4250;230;215;9;4;2;0;16;8572;1972;1925;43;2;2;0;0;0;0;0;0;0;0;0;38;5012;564;186;181;181;16;0;24;3252;242;67;40;129;6;0;8;783;223;60;109;45;9;0;6;977;99;59;32;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;14241;1061;881;121;0;59;0;46;14241;1061;881;121;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;538;187024;34187;29450;1137;1346;2254;0;14615;19521;34136
2011;204,00;2;354;7;4;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;31313;213;132;28;52;1;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;4473;186;13;1;170;2;11;"Otros";0;0;0;0;0;0;0;0;"Otros";2;421;32;22;5;5;0;29;"Otros";0;0;0;0;0;0;0;0;116;36561;438;171;35;228;4;72;487;1;488
2011;579,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;7013;3822;3796;26;0;0;0;0;0;0;0;0;0;0;0;30;7013;3822;3796;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;30;7013;3822;3796;26;0;0;0;2893;929;3822
2011;921,00;83;26271;6480;6291;53;136;0;0;25;6077;1485;1482;0;3;0;0;20;6236;2503;2487;13;3;0;0;9;3359;1281;1278;2;1;0;0;10;2477;1063;1044;19;0;0;0;3;395;118;100;18;0;0;0;7;2082;945;944;1;0;0;0;0;0;0;0;0;0;0;0;14;4080;1036;993;22;21;0;0;14;4080;1036;993;22;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;72;9;9;0;0;0;0;1;72;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;162;48572;13857;13584;109;164;0;0;6354;7503;13857
2011;991,00;3;553;218;198;8;9;3;1;3;166;72;67;4;0;1;1;2;121;88;86;0;1;1;1;3;195;86;79;4;0;3;0;1;67;36;33;3;0;0;0;0;0;0;0;0;0;0;0;1;67;36;33;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;12;1102;500;463;19;10;8;3;116;290;406
2011;992,00;76;25973;2966;2641;91;234;0;1051;21;6096;1440;1412;17;11;0;110;18;5028;1068;1041;16;11;0;26;22;3467;1359;1350;8;1;0;40;9;1440;526;499;27;0;0;14;2;348;132;119;13;0;0;1;7;1092;394;380;14;0;0;13;0;0;0;0;0;0;0;0;4;1156;63;10;21;32;0;99;4;1156;63;10;21;32;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;4340;279;263;16;0;0;3;15;4340;279;263;16;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;165;47500;7701;7216;196;289;0;1343;1923;5467;7390
2011;993,00;33;9705;1453;1165;59;219;10;150;35;7755;1820;1763;19;24;14;96;21;4118;930;911;11;6;2;28;18;2869;1148;1126;7;0;15;71;19;2581;881;847;15;1;18;72;0;0;0;0;0;0;0;0;19;2581;881;847;15;1;18;72;0;0;0;0;0;0;0;0;7;1083;160;55;69;35;1;88;7;1083;160;55;69;35;1;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1812;144;136;1;0;7;0;9;1812;144;136;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;142;29923;6536;6003;181;285;67;505;1858;4751;6609
2011;1071,00;299;89537;10808;10218;0;483;107;1881;152;47119;7582;7476;0;70;36;1271;43;15704;2262;2235;0;13;14;67;47;10762;2896;2881;0;0;15;93;77;18314;2523;2513;0;8;2;178;24;7581;343;343;0;0;0;14;53;10733;2180;2170;0;8;2;164;0;0;0;0;0;0;0;0;56;12560;310;123;0;186;1;1547;30;8856;197;28;0;168;1;1353;0;0;0;0;0;0;0;0;26;3704;113;95;0;18;0;194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;12197;786;766;0;0;20;6;43;12197;786;766;0;0;20;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;717;206193;27167;26212;0;760;195;5043;10545;16644;27189
2011;473,00;10;3394;311;191;80;40;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;13299;4242;4224;14;0;4;0;26;12973;1607;1588;19;0;0;1;26;12973;1607;1588;19;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;398;54;7;20;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;398;54;7;20;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;92;30064;6214;6010;133;67;4;27;1800;4355;6155
2011;663,00;182;59551;8236;7086;520;414;216;587;82;30036;4240;4021;118;63;38;1084;22;9136;1069;835;216;15;3;35;26;6584;2136;2118;6;0;12;11;23;5844;1809;1791;14;0;4;10;9;3253;996;991;3;0;2;0;14;2591;813;800;11;0;2;10;0;0;0;0;0;0;0;0;18;5711;199;21;63;112;3;647;14;4580;134;6;26;100;2;346;4;1131;65;15;37;12;1;301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;3688;250;201;23;0;26;6;11;3688;250;201;23;0;26;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;364;120550;17939;16073;960;604;302;2380;6536;11784;18320
2011;552,00;34;13459;1114;753;220;136;5;10;12;926;745;724;10;11;0;0;25;5642;1183;1087;93;1;2;636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;9267;408;322;86;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;6534;286;245;22;19;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;5145;332;57;16;259;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;129;40973;4068;3188;447;426;7;659;2402;1447;3849
2011;772,00;294;91335;15002;11993;1662;635;712;774;202;75550;10195;9564;359;122;150;5039;64;21829;2658;2137;476;27;18;586;14;3724;943;935;2;3;3;192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;6717;772;189;272;283;28;3336;46;6119;539;156;123;240;20;3113;7;598;233;33;149;43;8;223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;13791;715;688;17;0;10;0;42;13791;715;688;17;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;669;212946;30285;25506;2788;1070;921;9927;19964;13854;33818
2011;568,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;5543;1934;1934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;40;5543;1934;1934;0;0;0;0;1710;222;1932
2011;398,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;19782;3405;3397;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1073;198;197;0;1;0;0;6;1073;198;197;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;100;20855;3603;3594;8;1;0;0;2518;1076;3594
2011;394,00;0;0;0;0;0;0;0;0;55;11005;1768;1734;5;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;55;11005;1768;1734;5;0;29;0;1367;365;1732
2011;614,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;4687;833;824;4;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;22;4687;833;824;4;0;5;0;789;32;821
2011;235,00;2;6;4;4;0;0;0;0;4;568;346;346;0;0;0;1;34;5053;1675;1670;5;0;0;410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;40;5627;2025;2020;5;0;0;411;1844;180;2024
2011;423,00;10;1878;529;499;0;0;30;0;6;951;546;546;0;0;0;0;5;844;372;372;0;0;0;0;4;757;238;238;0;0;0;0;3;560;333;333;0;0;0;0;0;0;0;0;0;0;0;0;3;560;333;333;0;0;0;0;0;0;0;0;0;0;0;0;3;585;155;125;30;0;0;0;3;585;155;125;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;31;5575;2173;2113;30;0;30;0;764;1409;2173
2011;348,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;42311;835;787;42;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;140;42311;835;787;42;4;2;0;814;0;814
2011;766,00;31;8875;1298;1267;5;22;4;0;87;18892;3834;3801;11;12;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1072;282;281;1;0;0;0;0;0;0;0;0;0;0;0;6;1072;282;281;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;124;28839;5414;5349;17;34;14;0;3980;1426;5406
2011;761,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;81568;926;687;88;79;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";16;2047;222;160;23;29;10;0;"Otros";0;0;0;0;0;0;0;0;271;83615;1148;847;111;108;82;0;1146;0;1146
2011;728,00;96;31674;4409;3938;101;340;30;378;49;16006;4573;4472;25;27;49;514;23;7626;1610;1528;58;10;14;27;5;1520;469;459;4;0;6;13;3;975;477;471;4;0;2;5;0;0;0;0;0;0;0;0;3;975;477;471;4;0;2;5;0;0;0;0;0;0;0;0;10;2578;59;1;11;45;2;649;10;2578;59;1;11;45;2;649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;186;60379;11597;10869;203;422;103;1586;5818;5800;11618
