"año";"NCODI";"partoVaginal";"cesareas";"rNacVivos";"vivos_menor2500";"exitusMaternal"
2011;278,00;1216;757;2133;138;0
2011;107,00;0;0;0;0;0
2011;141,00;0;0;0;0;0
2011;711,00;1395;448;1869;170;0
2011;204,00;0;0;0;0;0
2011;579,00;0;0;0;0;0
2011;348,00;0;0;0;0;0
2011;766,00;0;0;0;0;0
2011;761,00;0;0;0;0;0
2011;728,00;102;101;203;8;0
2011;280,00;1499;1216;2790;222;0
2011;222,00;0;0;0;0;0
2011;276,00;2098;1156;3350;138;0
2011;11,00;356;199;570;15;0
2011;302,00;150;80;228;8;0
2011;682,00;0;0;0;0;0
2011;279,00;1750;850;2705;262;0
2011;282,00;1588;889;2490;135;0
2011;281,00;694;532;1282;42;0
2011;183,00;0;0;0;0;0
2011;610,00;0;0;0;0;0
2011;116,00;0;0;0;0;0
2011;115,00;0;0;0;0;0
2011;114,00;0;0;0;0;0
2011;126,00;0;0;0;0;0
2011;119,00;0;0;0;0;0
2011;770,00;1226;451;1681;151;0
2011;583,00;0;0;0;0;0
2011;136,00;0;0;0;0;0
2011;469,00;150;78;226;4;0
2011;642,00;528;192;727;28;0
2011;674,00;2669;837;3573;402;0
2011;193,00;0;0;0;0;0
2011;526,00;1507;399;1930;87;0
2011;698,00;0;0;0;0;0
2011;630,00;1261;317;1576;72;0
2011;124,00;0;0;0;0;0
2011;364,00;0;0;0;0;0
2011;604,00;1527;563;2101;142;0
2011;123,00;0;0;0;0;0
2011;310,00;0;0;0;0;0
2011;571,00;668;194;869;38;0
2011;296,00;0;0;0;0;0
2011;566,00;648;195;843;0;0
2011;784,00;2286;539;2877;254;0
2011;102,00;0;0;0;0;0
2011;379,00;0;0;0;0;0
2011;639,00;1161;279;1445;58;0
2011;457,00;0;0;0;0;0
2011;609,00;1897;900;2847;180;0
2011;101,00;0;0;0;0;0
2011;454,00;668;155;829;35;0
2011;318,00;0;0;0;0;0
2011;600,00;1058;265;1316;31;0
2011;545,00;1379;206;1606;113;0
2011;100,00;0;0;0;0;0
2011;702,00;1454;415;1862;156;0
2011;778,00;1268;324;1607;51;0
2011;341,00;0;0;0;0;0
2011;99,00;0;0;0;0;0
2011;767,00;0;0;0;0;0
2011;359,00;0;0;0;0;0
2011;98,00;0;0;0;0;0
2011;132,00;0;0;0;0;0
2011;97,00;0;0;0;0;0
2011;103,00;0;0;0;0;0
2011;110,00;0;0;0;0;0
2011;94,00;0;0;0;0;0
2011;91,00;0;0;0;0;0
2011;664,00;1179;374;1571;107;0
2011;918,00;2522;695;3374;607;0
2011;92,00;0;0;0;0;0
2011;93,00;0;0;0;0;0
2011;95,00;0;0;0;0;0
2011;96,00;0;0;0;0;0
2011;301,00;0;0;0;0;0
2011;492,00;565;111;675;19;0
2011;811,00;66;29;97;10;0
2011;812,00;0;0;0;0;0
2011;832,00;0;0;0;0;0
2011;841,00;0;0;0;0;0
2011;856,00;0;0;0;0;0
2011;859,00;0;0;0;0;0
2011;861,00;0;0;0;0;0
2011;880,00;0;0;0;0;0
2011;883,00;0;0;0;0;0
2011;884,00;0;0;0;0;0
2011;877,00;0;0;0;0;0
2011;911,00;0;0;0;0;0
2011;913,00;0;0;0;0;0
2011;922,00;0;0;0;0;0
2011;923,00;0;0;0;0;0
2011;924,00;0;0;0;0;0
2011;947,00;0;0;0;0;0
2011;951,00;0;0;0;0;0
2011;972,00;0;0;0;0;0
2011;973,00;0;0;0;0;0
2011;974,00;0;0;0;0;0
2011;975,00;0;0;0;0;0
2011;960,00;0;0;0;0;0
2011;1027,00;0;0;0;0;0
2011;1028,00;0;0;0;0;0
2011;976,00;0;0;0;0;0
2011;977,00;0;0;0;0;0
2011;1020,00;0;0;0;0;0
2011;994,00;979;194;1190;42;0
2011;995,00;0;0;0;0;0
2011;1060,00;0;0;0;0;0
2011;1005,00;0;0;0;0;0
2011;1061,00;0;0;0;0;0
2011;1006,00;0;0;0;0;0
2011;1088,00;0;0;0;0;0
2011;1089,00;53;24;77;0;0
2011;1076,00;0;0;0;0;0
2011;1078,00;0;0;0;0;0
2011;1033,00;0;0;0;0;0
2011;1036,00;0;0;0;0;0
2011;1037,00;0;0;0;0;0
2011;1039,00;0;0;0;0;0
2011;1065,00;0;0;0;0;0
2011;1066,00;3;1;4;0;0
2011;207,00;51;38;89;0;0
2011;431,00;0;0;0;0;0
2011;387,00;302;101;407;16;0
2011;179,00;0;0;0;0;
2011;606,00;254;155;414;16;0
2011;925,00;1853;406;2297;195;0
2011;541,00;220;76;299;20;
2011;797,00;309;140;454;3;0
2011;627,00;541;311;867;60;0
2011;173,00;0;0;0;0;0
2011;636,00;1197;416;1635;134;0
2011;205,00;0;0;0;0;0
2011;814,00;0;0;0;0;
2011;881,00;0;4;4;0;0
2011;771,00;1540;676;2274;286;1
2011;533,00;27;92;119;0;
2011;447,00;251;109;362;15;0
2011;815,00;1;2;3;0;0
2011;801,00;2520;671;3223;240;0
2011;800,00;0;0;0;0;0
2011;389,00;515;333;847;22;0
2011;759,00;0;0;0;0;0
2011;695,00;1664;505;2209;161;0
2011;816,00;130;162;292;0;0
2011;833,00;216;188;394;0;0
2011;870,00;204;153;347;10;0
2011;927,00;25;2;27;0;0
2011;961,00;2049;522;2605;166;0
2011;962,00;0;0;0;0;0
2011;1079,00;0;0;0;0;0
2011;666,00;1452;689;2181;260;0
2011;392,00;0;0;0;0;0
2011;790,00;0;0;0;0;0
2011;650,00;551;176;735;37;0
2011;876,00;1451;259;1762;74;0
2011;944,00;0;0;0;0;0
2011;952,00;708;409;1117;25;0
2011;54,00;0;0;0;0;
2011;538,00;935;295;1236;59;0
2011;557,00;325;97;428;20;0
2011;653,00;286;294;593;48;0
2011;647,00;438;141;587;27;0
2011;208,00;0;0;0;0;
2011;978,00;1576;505;2128;147;0
2011;996,00;402;168;557;25;0
2011;729,00;3315;793;4189;372;0
2011;182,00;836;552;1404;51;0
2011;633,00;0;0;0;0;0
2011;685,00;869;349;1106;25;0
2011;683,00;413;151;569;32;0
2011;945,00;449;84;539;33;0
2011;953,00;0;0;0;0;
2011;1022,00;0;0;0;0;0
2011;1049,00;0;0;0;0;0
2011;794,00;2360;643;3046;304;0
2011;415,00;0;0;0;0;0
2011;592,00;262;153;414;0;0
2011;497,00;0;0;0;0;
2011;726,00;934;272;1225;67;0
2011;272,00;0;0;0;0;
2011;805,00;2227;580;2847;268;0
2011;5,00;0;0;0;0;0
2011;234,00;251;129;390;9;0
2011;64,00;0;0;0;0;0
2011;842,00;289;109;398;16;0
2011;843,00;166;48;205;10;0
2011;1025,00;716;576;1304;39;
2011;803,00;796;203;1014;80;0
2011;211,00;6;5;11;0;0
2011;773,00;1120;324;1529;260;0
2011;424,00;708;89;799;0;0
2011;298,00;643;281;949;60;0
2011;594,00;6;1;7;0;0
2011;237,00;0;0;0;0;0
2011;16,00;0;0;0;0;0
2011;768,00;130;36;163;6;0
2011;617,00;867;223;1099;60;0
2011;297,00;225;90;315;16;0
2011;105,00;0;0;0;0;0
2011;544,00;358;73;433;22;0
2011;804,00;869;169;1050;50;0
2011;470,00;149;26;174;5;0
2011;104,00;0;0;0;0;0
2011;20,00;0;0;0;0;0
2011;550,00;307;122;433;18;0
2011;112,00;0;0;0;0;0
2011;818,00;0;0;0;0;0
2011;914,00;0;0;0;0;0
2011;928,00;0;0;0;0;0
2011;964,00;1114;235;1370;52;0
2011;1026,00;0;0;0;0;0
2011;1068,00;0;0;0;0;0
2011;738,00;2109;583;2738;211;0
2011;404,00;0;0;0;0;0
2011;274,00;340;311;651;16;0
2011;270,00;186;105;291;2;0
2011;676,00;492;101;596;37;
2011;709,00;918;236;1169;88;0
2011;754,00;3015;822;3907;372;0
2011;997,00;262;87;350;14;
2011;734,00;1692;431;2160;104;0
2011;299,00;0;0;0;0;
2011;645,00;1;0;1;0;0
2011;17,00;0;0;0;0;0
2011;1046,00;0;0;0;0;0
2011;420,00;0;0;0;0;0
2011;802,00;0;0;0;0;0
2011;266,00;595;127;722;15;0
2011;580,00;106;32;144;3;0
2011;137,00;81;80;168;12;0
2011;769,00;0;0;0;0;0
2011;776,00;0;0;0;0;0
2011;640,00;468;109;577;12;0
2011;315,00;0;0;0;0;0
2011;40,00;0;0;0;0;0
2011;508,00;0;0;0;0;0
2011;46,00;0;0;0;0;0
2011;590,00;754;125;894;38;0
2011;777,00;552;59;611;18;0
2011;897,00;3656;606;4328;342;0
2011;965,00;0;0;0;0;0
2011;671,00;1272;383;1662;70;0
2011;461,00;37;3;40;0;0
2011;376,00;69;18;88;9;0
2011;621,00;434;108;546;32;
2011;793,00;2089;754;2901;323;0
2011;324,00;0;0;0;0;0
2011;712,00;535;209;756;38;1
2011;32,00;0;0;0;0;
2011;361,00;0;0;0;0;0
2011;486,00;63;24;87;0;0
2011;595,00;506;133;648;42;0
2011;433,00;85;37;120;4;0
2011;1058,00;0;0;0;0;0
2011;261,00;106;55;161;0;0
2011;730,00;1013;283;1310;69;0
2011;577,00;1102;220;1338;63;0
2011;788,00;2040;450;2536;289;0
2011;865,00;495;97;557;31;1
2011;979,00;0;0;0;0;0
2011;998,00;0;0;0;0;0
2011;221,00;0;0;0;0;0
2011;462,00;0;0;0;0;
2011;506,00;109;77;188;4;0
2011;727,00;621;200;820;69;0
2011;355,00;0;0;0;0;0
2011;487,00;0;0;0;0;0
2011;938,00;1720;506;2269;185;0
2011;886,00;0;0;0;0;
2011;835,00;59;45;105;5;0
2011;999,00;0;0;0;0;0
2011;798,00;2324;760;3131;279;0
2011;504,00;0;0;0;0;0
2011;247,00;0;0;0;0;0
2011;216,00;193;140;336;12;0
2011;654,00;223;141;364;9;0
2011;65,00;0;0;0;0;0
2011;472,00;118;30;148;2;0
2011;427,00;0;0;0;0;0
2011;491,00;85;52;139;2;0
2011;551,00;67;46;113;3;0
2011;106,00;0;0;0;0;0
2011;819,00;0;0;0;0;0
2011;836,00;0;0;0;0;0
2011;915,00;0;0;0;0;0
2011;942,00;0;0;0;0;0
2011;748,00;1983;466;2493;181;0
2011;198,00;0;0;0;0;0
2011;871,00;459;110;574;24;0
2011;948,00;95;87;183;9;0
2011;1051,00;0;0;0;0;0
2011;1083,00;0;0;0;0;0
2011;679,00;1055;716;1457;126;0
2011;176,00;0;0;0;0;0
2011;537,00;0;0;0;0;0
2011;608,00;319;120;442;27;0
2011;596,00;163;36;198;0;0
2011;749,00;0;0;0;0;0
2011;758,00;3667;1172;4908;463;0
2011;724,00;737;274;1028;89;0
2011;436,00;0;0;0;0;0
2011;567,00;0;0;0;0;
2011;677,00;0;0;0;0;
2011;670,00;0;0;0;0;
2011;588,00;0;0;0;0;0
2011;446,00;0;0;0;0;0
2011;753,00;4927;1146;6224;621;0
2011;887,00;0;0;0;0;0
2011;388,00;0;0;0;0;0
2011;585,00;0;0;0;0;0
2011;245,00;1678;570;2273;202;0
2011;603,00;0;0;0;0;0
2011;426,00;0;0;0;0;0
2011;232,00;1969;1059;3092;183;
2011;288,00;0;0;0;0;0
2011;246,00;1264;911;2203;0;0
2011;284,00;383;359;755;37;0
2011;18,00;0;0;0;0;
2011;356,00;0;0;0;0;0
2011;401,00;0;0;0;0;0
2011;733,00;1665;441;2166;123;0
2011;243,00;0;0;0;0;
2011;380,00;0;0;0;0;
2011;716,00;0;0;0;0;
2011;534,00;0;0;0;0;0
2011;185,00;0;0;0;0;0
2011;258,00;0;0;0;0;
2011;505,00;0;0;0;0;0
2011;268,00;0;0;0;0;
2011;602,00;742;532;1313;82;0
2011;254,00;1329;706;2057;97;
2011;705,00;852;336;1206;60;
2011;133,00;969;703;1683;27;0
2011;33,00;0;0;0;0;
2011;143,00;0;0;0;0;0
2011;36,00;0;0;0;0;
2011;756,00;199;67;263;3;0
2011;662,00;2099;583;2723;141;0
2011;192,00;0;0;0;0;0
2011;382,00;0;0;0;0;
2011;322,00;0;0;0;0;
2011;478,00;0;0;0;0;0
2011;352,00;0;0;0;0;
2011;628,00;1155;422;1600;113;0
2011;291,00;0;0;0;0;
2011;495,00;0;0;0;0;
2011;845,00;1308;390;1701;127;0
2011;498,00;223;97;322;9;0
2011;314,00;0;0;0;0;0
2011;720,00;0;0;0;0;
2011;721,00;1554;432;2035;205;0
2011;485,00;0;0;0;0;
2011;273,00;117;58;175;10;0
2011;846,00;1780;462;2257;122;
2011;847,00;0;0;0;0;0
2011;848,00;2066;1063;3204;154;0
2011;864,00;0;0;0;0;
2011;916,00;0;0;0;0;
2011;930,00;620;217;842;54;0
2011;954,00;1893;480;2410;138;0
2011;943,00;1318;637;1993;243;0
2011;949,00;4776;1609;6571;707;0
2011;980,00;1580;534;2120;82;
2011;981,00;0;0;0;0;
2011;1024,00;1252;478;1778;126;0
2011;1017,00;0;0;0;0;
2011;1000,00;0;0;0;0;
2011;1018,00;1199;277;1496;98;0
2011;1001,00;489;430;942;77;0
2011;1007,00;1875;560;2456;156;0
2011;1008,00;1132;243;1393;91;0
2011;1009,00;2019;460;2489;132;0
2011;1010,00;847;240;1095;65;0
2011;1011,00;653;168;834;59;0
2011;1012,00;1709;415;2146;127;0
2011;1013,00;2689;562;3324;0;0
2011;1041,00;0;0;0;0;
2011;1073,00;154;41;198;12;0
2011;789,00;0;0;0;0;0
2011;326,00;0;0;0;0;0
2011;442,00;654;417;1105;81;0
2011;294,00;264;175;440;18;0
2011;378,00;621;457;1089;43;
2011;402,00;0;0;0;0;0
2011;29,00;0;0;0;0;
2011;450,00;0;0;0;0;0
2011;656,00;722;212;941;53;0
2011;333,00;195;180;378;9;0
2011;668,00;533;157;645;49;0
2011;684,00;912;242;1161;57;0
2011;422,00;0;0;0;0;0
2011;763,00;4518;1513;6198;830;1
2011;741,00;1552;389;1948;88;1
2011;553,00;2557;710;3315;221;0
2011;357,00;0;0;0;0;0
2011;899,00;0;0;0;0;
2011;900,00;0;0;0;0;0
2011;932,00;0;0;0;0;0
2011;950,00;0;0;0;0;0
2011;966,00;219;107;326;7;
2011;967,00;0;0;0;0;
2011;982,00;48;23;71;5;0
2011;1014,00;0;0;0;0;0
2011;1048,00;0;0;0;0;
2011;1080,00;495;202;709;62;
2011;722,00;6329;1520;7986;653;1
2011;660,00;0;0;0;0;
2011;75,00;0;0;0;0;0
2011;249,00;652;418;1078;80;0
2011;275,00;0;0;0;0;0
2011;227,00;779;498;1342;53;0
2011;150,00;0;0;0;0;0
2011;47,00;0;0;0;0;0
2011;172,00;0;0;0;0;0
2011;581,00;422;161;629;33;0
2011;120,00;0;0;0;0;
2011;445,00;0;0;0;0;0
2011;471,00;0;0;0;0;
2011;53,00;0;0;0;0;
2011;199,00;0;0;0;0;
2011;575,00;902;246;1229;48;0
2011;528,00;475;138;618;21;
2011;631,00;1082;505;1692;151;
2011;699,00;0;0;0;0;
2011;823,00;0;0;0;0;
2011;849,00;0;0;0;0;
2011;869,00;0;0;0;0;0
2011;955,00;0;0;0;0;
2011;983,00;0;0;0;0;0
2011;1002,00;0;0;0;0;
2011;1015,00;2337;627;3170;358;0
2011;51,00;0;0;0;0;0
2011;441,00;0;0;0;0;0
2011;327,00;0;0;0;0;0
2011;690,00;425;92;526;29;0
2011;262,00;99;60;159;2;0
2011;403,00;0;0;0;0;0
2011;312,00;0;0;0;0;0
2011;589,00;340;89;436;23;0
2011;665,00;952;229;968;0;0
2011;334,00;0;0;0;0;0
2011;1075,00;4085;686;4762;202;0
2011;751,00;1257;336;1660;127;0
2011;186,00;0;4;4;0;0
2011;646,00;109;32;140;7;0
2011;536,00;110;23;131;2;0
2011;242,00;0;11;11;0;0
2011;490,00;0;0;0;0;0
2011;500,00;326;114;440;5;
2011;206,00;0;0;0;0;
2011;58,00;0;0;0;0;0
2011;572,00;919;158;1117;50;0
2011;180,00;0;0;0;0;
2011;549,00;93;26;114;0;0
2011;582,00;249;77;327;9;0
2011;743,00;1736;357;2151;151;0
2011;795,00;0;0;0;0;0
2011;269,00;0;0;0;0;0
2011;634,00;0;0;0;0;0
2011;1,00;53;12;65;1;0
2011;717,00;378;87;463;20;0
2011;373,00;0;0;0;0;0
2011;535,00;299;83;385;18;0
2011;824,00;2134;388;2595;312;0
2011;888,00;207;57;243;11;
2011;902,00;0;0;0;0;
2011;968,00;0;0;0;0;0
2011;346,00;0;0;0;0;
2011;27,00;0;0;0;0;0
2011;165,00;3;4;7;0;0
2011;956,00;806;296;1121;93;0
2011;413,00;0;0;0;0;0
2011;149,00;0;0;0;0;
2011;612,00;644;449;1094;27;0
2011;559,00;0;0;0;0;0
2011;7,00;0;0;0;0;0
2011;283,00;0;0;0;0;0
2011;37,00;0;0;0;0;0
2011;153,00;0;0;0;0;0
2011;547,00;1004;313;1331;85;0
2011;397,00;0;0;0;0;
2011;556,00;698;243;946;46;0
2011;42,00;0;0;0;0;0
2011;31,00;0;0;0;0;
2011;740,00;5028;848;6018;619;0
2011;217,00;0;0;0;0;0
2011;863,00;10;32;42;0;0
2011;889,00;0;0;0;0;0
2011;984,00;0;0;0;0;0
2011;34,00;0;0;0;0;0
2011;791,00;188;99;287;0;0
2011;181,00;0;0;0;0;0
2011;430,00;0;0;0;0;0
2011;715,00;182;75;257;6;0
2011;521,00;0;0;0;0;
2011;524,00;94;77;171;6;0
2011;432,00;0;0;0;0;0
2011;19,00;137;124;261;15;0
2011;25,00;0;0;0;0;0
2011;26,00;0;0;0;0;0
2011;890,00;1395;406;1800;160;0
2011;904,00;608;93;701;15;0
2011;957,00;3407;783;4273;323;0
2011;939,00;1622;625;2306;197;0
2011;236,00;252;206;458;0;0
2011;735,00;2343;724;3184;325;0
2011;146,00;0;0;0;0;0
2011;363,00;0;0;0;0;0
2011;187,00;0;0;0;0;0
2011;265,00;0;0;0;0;
2011;295,00;0;0;0;0;0
2011;496,00;826;134;826;18;0
2011;77,00;0;0;0;0;0
2011;391,00;0;0;0;0;0
2011;240,00;192;91;283;10;0
2011;448,00;73;23;96;1;0
2011;151,00;0;0;0;0;0
2011;425,00;30;23;53;0;
2011;300,00;0;0;0;0;0
2011;339,00;307;98;405;10;0
2011;826,00;0;0;0;0;0
2011;874,00;419;169;592;30;0
2011;905,00;2177;590;2841;292;0
2011;736,00;3118;688;3892;167;0
2011;459,00;0;0;0;0;0
2011;320,00;0;0;0;0;0
2011;45,00;0;0;0;0;0
2011;292,00;0;0;0;0;
2011;618,00;459;141;605;16;0
2011;463,00;0;0;0;0;
2011;891,00;386;324;710;23;0
2011;958,00;838;299;1155;70;0
2011;244,00;24;4;24;4;0
2011;28,00;0;0;0;0;0
2011;444,00;0;0;0;0;0
2011;479,00;0;0;0;0;0
2011;285,00;203;69;71;10;0
2011;253,00;1205;533;1759;102;0
2011;481,00;192;129;302;14;0
2011;540,00;450;180;630;43;
2011;332,00;0;0;0;0;0
2011;41,00;0;0;0;0;
2011;510,00;0;0;0;0;
2011;305,00;0;0;0;0;0
2011;708,00;891;290;1181;55;1
2011;755,00;5837;1576;7601;685;0
2011;750,00;2649;842;3548;285;0
2011;696,00;2619;660;3345;268;0
2011;434,00;323;95;420;7;0
2011;421,00;0;0;0;0;0
2011;827,00;0;0;0;0;0
2011;933,00;0;0;0;0;
2011;1030,00;716;508;1224;8;
2011;1003,00;0;0;0;0;0
2011;1050,00;0;0;0;0;0
2011;1043,00;1507;647;2183;165;0
2011;934,00;550;145;684;40;0
2011;629,00;1264;412;1734;232;0
2011;21,00;0;0;0;0;0
2011;615,00;802;207;1009;33;0
2011;626,00;247;193;442;7;0
2011;417,00;0;0;0;0;0
2011;597,00;135;93;231;10;0
2011;539,00;1352;343;1730;139;0
2011;343,00;86;162;251;3;0
2011;135,00;0;0;0;0;0
2011;158,00;0;0;0;0;0
2011;775,00;919;332;1267;93;0
2011;177,00;0;0;0;0;0
2011;578,00;83;82;165;1;0
2011;416,00;0;0;0;0;0
2011;561,00;366;89;456;17;0
2011;828,00;0;0;0;0;0
2011;860,00;36;50;87;2;0
2011;935,00;0;0;0;0;0
2011;936,00;0;0;0;0;0
2011;986,00;0;0;0;0;0
2011;987,00;731;182;913;0;0
2011;1021,00;0;0;0;0;0
2011;658,00;493;138;638;20;0
2011;353,00;0;0;0;0;0
2011;323,00;0;0;0;0;0
2011;620,00;455;73;532;24;0
2011;384,00;0;0;0;0;0
2011;484,00;0;0;0;0;0
2011;554,00;1114;295;1413;94;0
2011;209,00;0;0;0;0;0
2011;707,00;3487;902;4443;274;0
2011;395,00;0;0;0;0;0
2011;969,00;0;0;0;0;0
2011;1052,00;0;0;0;0;0
2011;739,00;3204;1157;4477;509;0
2011;613,00;1290;364;1680;102;0
2011;593,00;0;0;0;0;0
2011;704,00;1216;490;1750;211;0
2011;493,00;0;0;0;0;0
2011;686,00;1286;469;1737;89;0
2011;257,00;1322;1042;2439;208;0
2011;494,00;0;0;0;0;0
2011;681,00;0;0;0;0;0
2011;286,00;357;209;566;57;0
2011;255,00;27;25;54;2;0
2011;79,00;0;0;0;0;0
2011;81,00;0;0;0;0;0
2011;688,00;803;341;1150;65;0
2011;531,00;853;170;1039;68;0
2011;514,00;183;98;293;12;0
2011;499,00;0;0;0;0;0
2011;532,00;592;331;937;54;0
2011;190,00;0;0;0;0;0
2011;598,00;302;81;383;10;0
2011;260,00;3000;2886;5886;459;0
2011;838,00;0;0;0;0;
2011;839,00;0;0;0;0;0
2011;851,00;0;0;0;0;0
2011;852,00;1758;485;2260;103;0
2011;988,00;0;0;0;0;0
2011;1056,00;1261;209;1487;94;0
2011;1044,00;0;0;0;0;0
2011;644,00;1524;688;2277;226;0
2011;752,00;1060;334;1428;144;0
2011;238,00;5;2;7;0;0
2011;325,00;0;0;0;0;0
2011;622,00;242;122;365;5;0
2011;879,00;29;61;90;2;
2011;906,00;449;347;796;62;
2011;370,00;0;0;0;0;0
2011;418,00;0;0;0;0;0
2011;574,00;0;0;0;0;0
2011;399,00;0;0;0;0;0
2011;195,00;0;0;0;0;0
2011;783,00;2451;326;2517;231;0
2011;188,00;577;305;882;0;0
2011;263,00;322;159;478;0;0
2011;194,00;0;0;0;0;0
2011;214,00;0;0;0;0;0
2011;785,00;5804;817;6692;546;1
2011;780,00;0;0;0;0;0
2011;83,00;0;0;0;0;0
2011;782,00;0;0;0;0;0
2011;369,00;0;0;0;0;0
2011;84,00;0;0;0;0;0
2011;713,00;0;0;0;0;0
2011;85,00;0;0;0;0;0
2011;86,00;0;0;0;0;0
2011;941,00;0;0;0;0;0
2011;1045,00;300;130;436;0;0
2011;937,00;737;228;976;25;0
2011;1004,00;39;19;60;0;
2011;737,00;1959;534;2543;81;0
2011;765,00;3739;622;4493;258;0
2011;329,00;0;0;0;0;0
2011;87,00;0;0;0;0;0
2011;527,00;0;0;0;0;0
2011;562,00;0;0;0;0;
2011;251,00;49;54;103;3;
2011;129,00;0;0;0;0;0
2011;154,00;0;0;0;0;0
2011;516,00;715;420;1151;0;0
2011;184,00;109;45;156;0;0
2011;652,00;0;0;0;0;0
2011;637,00;253;68;322;14;0
2011;88,00;0;0;0;0;0
2011;907,00;0;0;0;0;0
2011;970,00;0;0;0;0;0
2011;1019,00;0;0;0;0;
2011;1016,00;640;335;982;47;0
2011;1047,00;1306;359;1687;95;1
2011;635,00;1719;703;2456;146;0
