"año";"NCODI";"progAngioVasc_hosp";"urgeAngioVasc_hosp";"progAngioVasc_cma";"urgeAngioVasc_cma";"progAngioVasc_resto";"urgeAngioVasc_resto";"progAngioVasc_total";"urgeAngioVasc_total";"progCirCardio_hosp";"urgeCirCardio_hosp";"progCirCardio_cma";"urgeCirCardio_cma";"progCirCardio_resto";"urgeCirCardio_resto";"progCirCardio_total";"urgeCirCardio_total";"progCirGeneral_hosp";"urgeCirGeneral_hosp";"progCirGeneral_cma";"urgeCirGeneral_cma";"progCirGeneral_resto";"urgeCirGeneral_resto";"progCirGeneral_total";"urgeCirGeneral_total";"progMaxilo_hosp";"urgeMaxilo_hosp";"progMaxilo_cma";"urgeMaxilo_cma";"progMaxilo_resto";"urgeMaxilo_resto";"progMaxilo_total";"urgeMaxilo_total";"progCirPediat_hosp";"urgeCirPediat_hosp";"progCirPediat_cma";"urgeCirPediat_cma";"progCirPediat_resto";"urgeCirPediat_resto";"progCirPediat_total";"urgeCirPediat_total";"progPlastica_hosp";"urgePlastica_hosp";"progPlastica_cma";"urgePlastica_cma";"progPlastica_resto";"urgePlastica_resto";"progPlastica_total";"urgePlastica_total";"progToracica_hosp";"urgeToracica_hosp";"progToracica_cma";"urgeToracica_cma";"progToracica_resto";"urgeToracica_resto";"progToracica_total";"urgeToracica_total";"progDerma_hosp";"urgeDerma_hosp";"progDerma_cma";"urgeDerma_cma";"progDerma_resto";"urgeDerma_resto";"progDerma_total";"urgeDerma_total";"progGine_hosp";"urgeGine_hosp";"progGine_cma";"urgeGine_cma";"progGine_resto";"urgeGine_resto";"progGine_total";"urgeGine_total";"progCirNeuro_hosp";"urgeCirNeuro_hosp";"progCirNeuro_cma";"urgeCirNeuro_cma";"progCirNeuro_resto";"urgeCirNeuro_resto";"progCirNeuro_total";"urgeCirNeuro_total";"progOftalmo_hosp";"urgeOftalmo_hosp";"progOftalmo_cma";"urgeOftalmo_cma";"progOftalmo_resto";"urgeOftalmo_resto";"progOftalmo_total";"urgeOftalmo_total";"progORL_hosp";"urgeORL_hosp";"progORL_cma";"urgeORL_cma";"progORL_resto";"urgeORL_resto";"progORL_total";"urgeORL_total";"progTrauma_hosp";"urgeTrauma_hosp";"progTrauma_cma";"urgeTrauma_cma";"progTrauma_resto";"urgeTrauma_resto";"progTrauma_total";"urgeTrauma_total";"progUrolog_hosp";"urgeUrolog_hosp";"progUrolog_cma";"urgeUrolog_cma";"progUrolog_resto";"urgeUrolog_resto";"progUrolog_total";"urgeUrolog_total";"progOtrasCirugias_hosp";"urgeOtrasCirugias_hosp";"progOtrasCirugias_cma";"urgeOtrasCirugias_cma";"progOtrasCirugias_resto";"urgeOtrasCirugias_resto";"progOtrasCirugias_total";"urgeOtrasCirugias_total";"totalProg_hosp";"totalUrge_hosp";"totalProg_cma";"totalUrge_cma";"totalProg_resto";"totalUrge_resto";"total_programada";"total_urgente"
2011;619,00;71;0;48;0;0;0;119;0;5;0;14;0;0;0;19;0;524;62;1462;42;0;0;1986;104;3;0;0;0;215;0;218;0;0;0;0;0;0;0;0;0;63;4;0;0;58;0;121;4;0;0;0;0;0;0;0;0;0;0;0;0;35;0;35;0;92;24;43;21;0;0;135;45;0;0;0;0;0;0;0;0;8;0;140;0;0;0;148;0;48;0;0;0;5;0;53;0;513;46;64;0;282;0;859;46;66;4;0;0;236;12;302;16;0;0;0;0;0;0;0;0;1393;140;1771;63;831;12;3995;215
2011;163,00;120;0;0;0;0;0;120;0;0;0;0;0;0;0;0;0;83;0;3627;0;0;0;3710;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127;0;0;0;0;0;127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0;0;0;52;0;1343;0;0;0;0;0;1343;0;56;0;0;0;0;0;56;0;0;0;0;0;0;0;0;0;1787;0;3627;0;0;0;5414;0
2011;131,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;375,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;764,00;370;111;143;2;89;2;602;115;0;0;0;0;0;0;0;0;940;835;779;20;150;13;1869;868;245;19;4;0;8;0;257;19;297;130;234;2;104;2;635;134;422;9;84;0;50;0;556;9;331;35;0;0;0;0;331;35;0;0;179;0;13;0;192;0;447;890;109;0;227;85;783;975;491;120;6;0;9;5;506;125;149;34;1264;0;1614;13;3027;47;379;55;260;1;124;2;763;58;1486;416;359;8;442;64;2287;488;802;158;248;0;356;7;1406;165;12;35;0;0;166;4;178;39;6371;2847;3669;33;3352;197;13392;3077
2011;14,00;6;0;24;0;0;0;30;0;0;0;0;0;0;0;0;0;245;10;94;2;0;0;339;12;8;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;67;0;89;0;0;0;156;0;0;0;0;0;0;0;0;0;0;0;71;0;0;0;71;0;54;0;1;0;0;0;55;0;6;1;3;0;0;0;9;1;0;0;291;0;0;0;291;0;58;0;19;0;0;0;77;0;464;5;151;7;0;0;615;12;55;5;142;0;0;0;197;5;221;26;387;76;0;0;608;102;1184;47;1272;85;0;0;2456;132
2011;657,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;432;257;208;0;211;9;851;266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;211;0;214;3;183;187;0;0;71;0;254;187;0;0;0;0;0;0;0;0;212;14;744;0;477;2;1433;16;106;8;33;0;74;1;213;9;294;127;203;0;281;7;778;134;123;11;0;0;388;2;511;13;0;0;0;0;0;0;0;0;1353;607;1188;0;1713;21;4254;628
2011;362,00;0;5;315;0;0;0;315;5;392;27;0;0;0;0;392;27;367;39;1294;0;0;0;1661;39;210;0;0;0;2450;0;2660;0;0;0;0;0;0;0;0;0;206;0;29;0;0;0;235;0;0;0;0;0;0;0;0;0;0;0;0;0;112;0;112;0;100;0;29;0;0;0;129;0;187;4;0;0;0;0;187;4;65;0;1317;0;0;0;1382;0;16;0;85;0;0;0;101;0;577;54;1810;0;0;0;2387;54;50;0;0;0;224;0;274;0;0;0;0;0;0;0;0;0;2170;129;4879;0;2786;0;9835;129
2011;989,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;233;70;409;1;0;0;642;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;315;0;0;0;326;0;89;72;56;0;0;0;145;72;0;0;0;0;0;0;0;0;1;0;512;14;0;0;513;14;33;1;90;0;0;0;123;1;255;29;494;3;0;0;749;32;1;0;154;0;0;0;155;0;0;0;0;0;0;0;0;0;623;172;2030;18;0;0;2653;190
2011;990,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208;210;416;8;37;9;661;227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;11;0;38;0;88;209;45;2;12;3;145;214;0;0;0;0;0;0;0;0;1;0;348;1;72;1;421;2;60;0;41;1;56;0;157;1;336;94;164;9;118;53;618;156;0;0;68;0;107;0;175;0;0;3;0;0;0;1;0;4;693;516;1109;21;413;67;2215;604
2011;680,00;647;57;4;0;53;0;704;57;303;70;1;0;0;0;304;70;1341;965;299;0;508;0;2148;965;4;0;27;0;1;0;32;0;639;267;533;0;0;0;1172;267;822;72;51;0;197;0;1070;72;308;166;1;0;0;0;309;166;24;1;207;0;1873;0;2104;1;874;964;168;0;0;0;1042;964;464;211;14;0;150;0;628;211;440;28;844;0;571;0;1855;28;876;102;85;0;66;0;1027;102;1959;279;300;0;156;0;2415;279;707;111;2;0;541;0;1250;111;0;21;0;0;0;0;0;21;9408;3314;2536;0;4116;0;16060;3314
2011;411,00;19;0;373;0;27;0;419;0;36;3;0;0;0;0;36;3;1522;42;671;6;0;0;2193;48;0;0;0;0;0;0;0;0;21;3;10;1;0;0;31;4;43;0;117;0;219;0;379;0;75;0;0;0;0;0;75;0;17;0;503;0;122;0;642;0;707;16;344;0;38;0;1089;16;48;0;0;0;0;0;48;0;4;6;2092;21;649;0;2745;27;79;0;133;0;35;0;247;0;1182;43;644;57;159;0;1985;100;139;7;288;0;0;0;427;7;189;19;99;0;148;0;436;19;4081;139;5274;85;1397;0;10752;224
2011;241,00;297;4;372;0;0;0;669;4;39;25;0;0;0;0;39;25;1015;63;119;0;0;0;1134;63;99;2;428;0;0;0;527;2;101;0;1;0;0;0;102;0;140;6;38;0;0;0;178;6;10;13;1;0;0;0;11;13;2;1;245;0;0;0;247;1;892;359;76;0;0;0;968;359;143;4;18;0;0;0;161;4;2;1;673;0;0;0;675;1;187;4;6;0;0;0;193;4;1220;238;536;0;0;0;1756;238;169;9;108;0;0;0;277;9;79;147;293;0;817;2;1189;149;4395;876;2914;0;817;2;8126;878
2011;558,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;668;328;282;0;757;4;1707;332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;494;0;494;0;291;393;153;0;211;0;655;393;0;0;0;0;0;0;0;0;18;0;1069;0;408;1;1495;1;201;12;71;0;68;2;340;14;668;71;238;0;67;10;973;81;146;5;2;0;164;0;312;5;0;0;0;0;0;0;0;0;1992;809;1815;0;2169;17;5976;826
2011;167,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;384;5;0;0;0;0;384;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;1;0;0;0;0;99;1;0;0;0;0;0;0;0;0;0;0;0;0;79;0;79;0;0;0;0;0;6;0;6;0;293;0;0;0;15;10;308;10;2;0;0;0;16;0;18;0;0;0;0;0;0;0;0;0;787;6;0;0;116;10;903;16
2011;248,00;447;0;85;0;0;0;532;0;35;0;1;0;0;0;36;0;1034;0;1003;0;0;0;2037;0;4;0;27;0;0;0;31;0;0;0;0;0;0;0;0;0;68;0;89;0;0;0;157;0;0;0;1;0;0;0;1;0;1;0;149;0;0;0;150;0;50;0;5;0;0;0;55;0;70;0;43;0;0;0;113;0;2;0;176;0;0;0;178;0;74;0;240;0;0;0;314;0;609;0;49;0;0;0;658;0;129;0;110;0;0;0;239;0;104;0;65;0;0;0;169;0;2627;0;2043;0;0;0;4670;0
2011;224,00;11;0;1;0;0;0;12;0;0;0;0;0;0;0;0;0;142;84;297;0;0;0;439;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;215;0;0;0;215;0;297;57;197;0;0;0;494;57;14;0;0;0;0;0;14;0;0;0;87;0;0;0;87;0;0;2;21;0;0;0;21;2;284;24;372;0;0;0;656;24;72;0;26;0;0;0;98;0;0;0;0;0;0;0;0;0;858;167;1216;0;0;0;2074;167
2011;591,00;216;48;64;0;0;1;280;49;0;0;0;0;0;0;0;0;843;532;434;0;268;153;1545;685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;6;0;0;15;0;99;6;0;0;0;0;0;0;0;0;0;2;200;0;1951;1;2151;3;440;767;79;0;741;2;1260;769;252;70;0;0;0;0;252;70;57;24;2357;0;501;3;2915;27;453;56;0;0;6;1;459;57;1355;166;305;0;217;11;1877;177;390;19;173;0;329;0;892;19;0;0;0;0;0;0;0;0;4090;1690;3612;0;4028;172;11730;1862
2011;586,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1380;515;282;0;402;50;2064;565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;103;0;1730;1;1833;2;463;507;209;0;0;1;672;508;0;0;0;0;0;0;0;0;204;1;1407;0;859;7;2470;8;431;14;109;0;127;4;667;18;1509;182;139;0;281;32;1929;214;715;37;3;0;814;27;1532;64;0;0;0;0;0;0;0;0;4702;1257;2252;0;4213;122;11167;1379
2011;453,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;145,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;511,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;599;515;210;0;423;87;1232;602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;889;9;917;9;365;46;235;0;14;0;614;46;0;0;0;0;0;0;0;0;50;7;1049;0;432;11;1531;18;153;26;153;0;12;4;318;30;810;137;289;0;67;113;1166;250;286;38;91;0;541;15;918;53;0;0;0;0;0;0;0;0;2263;769;2055;0;2378;239;6696;1008
2011;530,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;777;453;161;0;645;91;1583;544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;855;0;855;0;235;617;13;0;381;7;629;624;0;0;0;0;0;0;0;0;0;8;1442;0;707;29;2149;37;470;10;113;0;127;2;710;12;1423;176;593;0;348;10;2364;186;348;24;189;0;338;2;875;26;0;0;0;0;0;0;0;0;3253;1288;2511;0;3401;141;9165;1429
2011;6,00;66;0;0;0;0;0;66;0;0;0;0;0;0;0;0;0;336;0;142;0;0;0;478;0;75;0;2;0;0;0;77;0;61;0;21;0;0;0;82;0;522;0;338;0;0;0;860;0;4;0;0;0;0;0;4;0;0;0;765;0;0;0;765;0;989;0;273;0;0;0;1262;0;24;0;11;0;0;0;35;0;25;0;1527;0;0;0;1552;0;140;0;39;0;0;0;179;0;1086;0;407;0;0;0;1493;0;254;0;910;0;0;0;1164;0;1544;0;1560;0;0;0;3104;0;5126;0;5995;0;0;0;11121;0
2011;161,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;1054,00;77;50;265;0;25;0;367;50;0;0;0;0;0;0;0;0;548;498;657;28;468;0;1673;526;2;4;223;0;270;0;495;4;0;0;0;0;0;0;0;0;88;3;85;0;33;0;206;3;0;0;0;0;0;0;0;0;2;0;0;0;1214;0;1216;0;278;441;240;2;135;0;653;443;0;0;0;0;0;0;0;0;8;7;1548;5;326;0;1882;12;397;38;439;3;38;0;874;41;1205;282;536;2;64;0;1805;284;368;49;197;2;697;0;1262;51;0;0;0;0;0;0;0;0;2973;1372;4190;42;3270;0;10433;1414
2011;1057,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;1031,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;1032,00;85;23;226;11;0;2;311;36;314;11;11;0;0;0;325;11;584;692;749;46;683;66;2016;804;21;4;799;0;571;16;1391;20;0;0;0;0;0;0;0;0;56;8;22;1;104;7;182;16;134;86;17;1;2;10;153;97;1;0;412;0;2266;0;2679;0;458;741;196;2;507;373;1161;1116;0;0;0;0;0;0;0;0;2;1;2783;5;471;0;3256;6;326;38;330;33;3;33;659;104;662;518;1120;19;2;16;1784;553;464;121;963;15;47;45;1474;181;0;0;0;0;0;0;0;0;3107;2243;7628;133;4656;568;15391;2944
2011;1064,00;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;22;5;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;4;0;0;0;0;0;4;0;4;10;0;0;0;0;4;10;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;42;20;0;0;0;0;42;20;7;3;0;0;0;0;7;3;21;6;0;0;0;0;21;6;105;44;0;0;0;0;105;44
2011;226,00;12;2;86;0;0;0;98;2;0;0;0;0;0;0;0;0;756;70;321;0;0;0;1077;70;15;4;462;0;0;0;477;4;0;0;0;0;0;0;0;0;200;4;378;0;0;0;578;4;0;0;0;0;0;0;0;0;0;0;805;0;0;0;805;0;639;116;62;0;0;0;701;116;47;2;4;0;0;0;51;2;12;10;456;0;0;0;468;10;60;2;6;0;0;0;66;2;742;92;410;0;0;0;1152;92;335;0;458;0;0;0;793;0;0;0;0;0;0;0;0;0;2818;302;3448;0;0;0;6266;302
