"año";"NCODI";"primDiges_hosp";"totDiges_hosp";"primDigestivo_CEP";"totDigestivo_CEP";"primCardio_hosp";"totCardio_hosp";"primCardio_CEP";"totCardio_CEP";"primDerma_hosp";"totDerma_hosp";"primDerma_CEP";"totDerma_CEP";"primNeurolog_hosp";"totNeurolog_hosp";"primNeurolog_CEP";"totNeurolog_CEP";"primPsquia_hosp";"totPsquia_hosp";"primPsquia_CEP";"totPsquia_CEP";"primRestoMed_hosp";"totRestoMed_hosp";"primRestoMed_CEP";"totRestoMed_CEP";"primCirGeneral_hosp";"totCirGeneral_hosp";"primCirGeneral_CEP";"totCirGeneral_CEP";"primTrauma_hosp";"totTrauma_hosp";"primTrauma_CEP";"totTrauma_CEP";"primGine_hosp";"totGine_hosp";"primGine_CEP";"totGine_CEP";"primOftalmo_hosp";"totOftalmo_hosp";"primOftalmo_CEP";"totOftalmo_CEP";"primOrl_hosp";"totOrl_hosp";"primOrl_CEP";"totOrl_CEP";"primUrolog_hosp";"totUrolog_hosp";"primUrolog_CEP";"totUrolog_CEP";"primRestoQuirurg_hosp";"totRestoQuirurg_hosp";"primRestoQuirurg_CEP";"totRestoQuirurg_CEP";"primPediatria_hosp";"totPediatria_hosp";"primPediatria_CEP";"totPediatria_CEP";"primPreAnest_hosp";"totPreAnest_hosp";"primPreAnest_CEP";"totPreAnest_CEP";"primRehabil_hosp";"totRehabil_hosp";"primRehabil_CEP";"totRehabil_CEP";"primOtrasConsul_hosp";"totOtrasConsul_hosp";"primOtrasConsul_CEP";"totOtrasConsul_CEP";"primTotal_hosp";"total_hosp";"primTotal_CEP";"total_CEP";"otrasTexto"
2011;362,00;336;648;0;0;1365;6558;0;0;2126;5665;0;0;653;2039;0;0;220;481;0;0;4005;12988;0;0;937;3059;0;0;4005;22799;0;0;399;1752;0;0;1627;3733;0;0;1073;3690;0;0;514;1875;0;0;6246;17654;0;0;645;5117;0;0;7235;7235;0;0;1275;13534;0;0;2083;17099;0;0;34744;125926;0;0;"Otros"
2011;989,00;1008;3143;0;0;790;3143;0;0;4555;6824;0;0;651;1796;0;0;369;2407;0;0;3446;19826;0;0;1989;6828;0;0;3648;8770;0;0;1472;3541;0;0;3874;9030;0;0;1887;5516;0;0;1097;3214;0;0;0;0;0;0;0;3621;0;0;2875;0;0;0;3073;7662;0;0;0;0;0;0;30734;85321;0;0;"Otros"
2011;990,00;933;2270;0;0;1155;2543;0;0;2971;4127;0;0;763;2392;0;0;535;2624;0;0;5278;19940;0;0;1708;4382;0;0;3904;7599;0;0;2727;7746;0;0;4364;10227;0;0;1929;4446;0;0;1377;3859;0;0;128;128;0;0;0;3180;0;0;2410;2410;0;0;3416;8823;0;0;0;0;0;0;33598;86696;0;0;"Otros"
2011;680,00;1096;9952;7760;13576;1047;9276;6046;9852;2300;10441;15928;23418;1147;9229;4110;5730;0;0;69;305;16662;86685;9813;20662;710;7360;3807;6497;7266;32028;12719;19517;4147;19730;24938;37114;1339;13643;20244;34479;1953;8094;9856;15424;1223;7330;7822;13276;7715;32352;11305;11793;3800;20069;0;0;15537;15546;0;0;4309;11593;0;0;0;0;0;0;70251;293328;134417;211643;"Otros"
2011;411,00;1791;1939;0;0;864;1052;0;0;1892;2274;0;0;0;0;0;0;0;0;0;0;11146;12395;0;0;5334;5555;0;0;3172;3479;0;0;9416;9779;0;0;1993;2026;0;0;1518;1683;0;0;109;115;0;0;802;864;0;0;1207;1349;0;0;526;526;0;0;1233;1399;0;0;1377;1416;0;0;42380;45851;0;0;"Otros"
2011;241,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
2011;558,00;1790;5555;0;0;781;4078;860;3297;0;0;4734;8079;1834;5320;0;0;158;4268;2693;21179;7506;36127;3386;8442;4105;10669;0;0;2016;8918;4127;11782;4707;13099;0;0;5467;10950;10189;17561;1095;4277;3721;8263;2028;6667;0;0;0;0;5209;5209;1024;4669;0;0;3158;3191;0;0;2271;5063;351;2213;0;0;0;0;37940;122851;35270;86025;"Otros"
2011;167,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
2011;248,00;11;1161;0;0;1435;9939;0;0;1262;2395;0;0;1083;2722;0;0;0;0;0;0;2774;27294;0;0;741;1973;0;0;234;7156;0;0;1240;2545;0;0;1585;2866;0;0;26;70;0;0;1055;1252;0;0;452;768;0;0;589;996;0;0;469;469;0;0;1046;13518;0;0;0;0;0;0;14002;75124;0;0;"Otros"
2011;224,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
2011;591,00;3962;9637;0;0;4692;8487;0;0;7838;12485;0;0;4154;10241;0;0;4861;27089;0;0;22482;67803;0;0;2406;6469;0;0;12639;24890;0;0;10902;22084;0;0;19805;35824;0;0;7608;11355;0;0;4637;10803;0;0;2725;7683;0;0;1788;6644;0;0;8496;8497;0;0;7283;16678;0;0;3373;16395;0;0;129651;303064;0;0;"Otros"
2011;586,00;386;2247;725;5813;432;3826;371;4502;2525;6961;605;14275;1321;4256;661;3842;70;75;0;0;10972;42912;1323;17613;2417;6144;167;6902;2387;7608;431;14232;2068;6539;229;7161;4837;12699;868;17764;1231;4433;313;8212;1348;4494;186;4675;0;0;0;0;2046;7703;0;0;6406;6701;0;0;8223;21551;399;2411;7969;34619;0;0;54638;172768;6278;107402;"Otros"
2011;453,00;2467;4318;0;0;3938;6575;0;0;2717;3965;0;0;2292;6701;0;0;0;0;0;0;5957;14959;0;0;1094;1815;0;0;2563;3193;0;0;5649;6667;0;0;4264;6419;0;0;1891;2566;0;0;1468;2580;0;0;0;0;0;0;0;0;0;0;0;0;0;0;867;1902;0;0;0;0;0;0;35167;61660;0;0;"Otros"
2011;145,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;45;0;0;4;45;0;0;"Otros"
2011;511,00;571;4199;2778;6932;1560;4063;2022;3946;1937;5081;8113;11091;824;3909;1926;5008;138;963;11699;30770;11572;34414;6249;12644;537;2434;2845;3890;1789;9660;7935;14203;3099;11325;3404;5971;1218;7135;11620;15754;976;2026;3913;6304;637;3599;3260;5652;0;0;4649;4956;1710;6497;0;0;3908;4027;0;0;2140;4601;1324;2300;194;568;0;0;32810;104501;71737;129421;"Otros"
2011;530,00;275;2187;2062;5329;448;2856;3491;4934;431;1903;8238;10624;524;2892;3227;6765;472;2477;0;0;6879;32828;6678;12525;1550;6564;3289;5107;3003;10759;9645;16001;2444;8796;7470;9531;2578;11741;13067;20674;1737;5805;5351;7059;1062;6194;2695;5815;0;0;4019;8199;2848;10568;0;0;6053;6827;0;0;7888;19280;0;0;0;0;0;0;38192;131677;69232;112563;"Otros"
2011;6,00;1402;3859;0;0;696;1668;0;0;4142;10512;0;0;1587;5472;0;0;280;1522;0;0;13726;36729;0;0;902;2454;0;0;7441;20328;0;0;1483;5030;0;0;1246;1246;0;0;4116;6872;0;0;1936;8986;0;0;4818;8244;0;0;1167;7829;0;0;11121;11121;0;0;1425;1425;0;0;0;0;0;0;57488;133297;0;0;"Otros"
2011;161,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16190;0;0;0;16190;0;0;"Otros"
2011;623,00;376;3786;3621;7193;1172;5412;4628;9017;1599;6056;8234;13374;1445;3925;1746;2491;518;3212;1462;4273;10850;53467;11453;17335;844;4346;3539;4185;2493;11880;8107;15815;6521;12147;9714;15863;2873;17145;10363;17802;2477;7740;6503;9189;971;8763;3557;7504;2921;8440;2123;2363;1815;9644;0;0;7478;7540;0;0;4598;9485;0;0;0;0;0;0;48951;172988;75050;126404;"Otros"
2011;489,00;1876;2439;0;0;1314;3564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7211;15212;0;0;4310;7658;0;0;7894;21312;0;0;1254;3650;0;0;0;0;0;0;2415;2573;0;0;1870;2485;0;0;108;152;0;0;0;0;0;0;315;356;0;0;0;0;0;0;0;0;0;0;28567;59401;0;0;"Otros"
2011;875,00;822;2536;0;0;1778;5268;0;0;2163;9402;0;0;104;925;0;0;64;568;0;0;8443;21236;0;0;2894;4012;0;0;6091;23568;0;0;2987;9152;0;0;3982;6890;0;0;2678;7020;0;0;1320;3852;0;0;1165;2699;0;0;725;5563;0;0;16;1588;0;0;2702;4620;0;0;0;0;0;0;37934;108899;0;0;"Otros"
2011;908,00;191;546;0;0;59;99;0;0;290;447;0;0;251;558;0;0;1642;3910;0;0;3140;8336;0;0;0;0;0;0;101;403;0;0;122;371;0;0;103;195;0;0;156;266;0;0;82;182;0;0;0;0;0;0;0;0;0;0;90;123;0;0;93;311;0;0;0;0;0;0;6320;15747;0;0;"Otros"
2011;940,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;1771;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;1771;0;0;"Otros"
2011;946,00;828;1923;0;0;2522;5818;0;0;1400;1696;0;0;2474;3984;0;0;362;603;0;0;7758;16764;0;0;1479;2788;0;0;8042;13310;0;0;7405;16417;0;0;0;0;0;0;2601;3793;0;0;1437;2263;0;0;1387;1678;0;0;4832;8825;0;0;2787;3161;0;0;2079;11602;0;0;0;0;0;0;47393;94625;0;0;"Otros"
2011;1023,00;1762;7078;0;0;1510;4546;0;0;5275;9543;0;0;2344;6784;0;0;1966;15752;0;0;19388;76829;0;0;3619;8013;0;0;8081;21090;0;0;5152;16188;0;0;9699;28067;0;0;4604;15580;0;0;2675;11709;0;0;12129;26032;0;0;1298;4504;0;0;8390;11564;0;0;7015;17473;0;0;1527;3589;0;0;96434;284341;0;0;"Otros"
2011;1054,00;2971;8524;0;0;2179;9647;0;0;1513;5733;4535;8311;1960;6047;0;0;209;850;0;0;2204;30250;0;0;3451;8386;0;0;7263;18279;0;0;965;8371;2377;2404;5378;20275;1509;1658;3692;12748;1453;3668;3042;9857;0;0;2302;5313;0;0;2082;5956;0;0;6016;8301;0;0;5377;13817;1684;1887;0;0;0;0;50604;172354;11558;17928;"Otros"
2011;1057,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
2011;1031,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
2011;1032,00;2391;6020;0;0;2895;5801;0;0;6842;14017;0;0;3053;7791;0;0;0;0;0;0;13829;45018;0;0;4270;7715;0;0;9197;19364;0;0;7236;18843;0;0;12084;26959;0;0;5992;13269;0;0;4208;13424;0;0;11989;21945;0;0;2548;7247;0;0;11164;11942;0;0;10216;21841;0;0;41772;150605;0;0;149686;391801;0;0;"Otros"
2011;1064,00;50;52;0;0;75;83;0;0;131;132;0;0;72;74;0;0;26;30;0;0;254;276;0;0;29;35;0;0;886;983;0;0;173;196;0;0;40;60;0;0;87;90;0;0;97;109;0;0;0;0;0;0;141;173;0;0;52;54;0;0;80;800;0;0;36;39;0;0;2229;3186;0;0;"Otros"
2011;226,00;3294;3294;0;0;11694;11694;0;0;1875;1875;0;0;917;917;0;0;10;10;0;0;4637;4637;0;0;4933;4933;0;0;5413;5413;0;0;13242;13242;0;0;9751;9751;0;0;0;0;0;0;4067;4067;0;0;315;315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60148;60148;0;0;"Otros"
2011;687,00;3041;7627;0;0;1638;3528;0;0;4186;5633;0;0;0;0;0;0;2536;13872;0;0;5522;16315;0;0;2848;4892;0;0;8523;19578;0;0;6912;20060;0;0;7424;15549;0;0;3491;6197;0;0;2203;7664;0;0;0;0;0;0;1644;3157;0;0;3914;3914;0;0;2792;7064;0;0;0;0;0;0;56674;135050;0;0;"Otros"
2011;745,00;1492;5059;5059;12322;0;1042;3474;12558;3054;6922;6346;11305;2086;6736;6509;16848;0;0;10043;50976;16580;70088;4841;16701;3239;9263;2647;3609;6868;25737;11740;20262;6457;25413;8517;18824;1980;3389;12853;32043;3701;9535;4230;8971;1016;4791;3617;10422;11486;24885;0;0;4705;19626;0;0;7365;10870;0;0;7067;16894;0;0;0;0;0;0;77096;240250;79876;214841;"Otros"
2011;109,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
2011;808,00;4149;12507;0;0;2881;7205;0;0;11289;17207;0;0;0;0;0;0;0;0;0;0;6841;30745;0;0;6688;14950;0;0;15494;38959;0;0;8565;33490;0;0;11922;32044;0;0;7660;19605;0;0;3606;11012;0;0;0;0;0;0;2549;7217;0;0;6096;6096;0;0;9031;16255;0;0;0;0;0;0;96771;247292;0;0;"Otros"
2011;971,00;1687;4066;0;0;0;0;0;0;2044;3183;0;0;0;0;0;0;0;0;0;0;1106;4416;0;0;1256;2020;0;0;4185;7605;0;0;1484;4613;0;0;2725;9042;0;0;1396;3607;0;0;1112;3465;0;0;0;0;0;0;0;0;0;0;1228;1228;0;0;1995;3928;0;0;0;0;0;0;20218;47173;0;0;"Otros"
2011;128,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
2011;919,00;2146;5446;376;874;3406;10852;766;1315;5726;9924;1205;1762;3062;8073;0;0;2270;13829;0;0;10916;48001;120;311;3114;9241;318;529;1001;5717;10928;19426;5339;23263;2524;4613;10103;24535;1577;3165;4671;12271;648;1137;3275;12365;309;935;0;0;0;0;1351;5513;0;0;5679;5894;801;838;2994;6078;1227;1709;0;0;0;0;65053;201002;20799;36614;"Otros"
2011;725,00;2244;9205;2177;4960;6217;17472;0;0;1216;1217;9915;15087;3820;10786;1309;3057;99;239;0;0;16837;97418;6761;18448;8595;15970;1866;7925;727;730;14749;47913;8667;23294;2765;14229;0;0;13867;35834;0;0;9913;22876;2205;10747;2184;7077;10855;30549;0;0;2696;8806;3472;12243;10206;10251;1520;1520;0;0;9025;24218;0;0;0;0;74384;236684;79523;215387;"Otros"
2011;3,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
2011;386,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1230;3540;0;0;34;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1264;3579;0;0;"Otros"
2011;306,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;"Otros"
2011;15,00;225;383;0;0;63;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157;275;0;0;921;4051;0;0;1516;1742;0;0;104;118;0;0;0;0;0;0;336;405;0;0;0;0;0;0;1716;1717;0;0;229;229;0;0;0;0;0;0;0;0;0;0;5267;9001;0;0;"Otros"
2011;264,00;1149;1174;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4331;5044;0;0;1556;1558;0;0;11919;12521;0;0;1336;1382;0;0;1346;1407;0;0;2032;2046;0;0;2150;2221;0;0;3135;3261;0;0;2;3;0;0;905;911;0;0;1;1;0;0;130;316;0;0;29995;31848;0;0;"Otros"
2011;867,00;683;741;0;0;518;609;0;0;899;1069;0;0;388;478;0;0;635;796;0;0;5113;5960;0;0;336;438;0;0;3400;4653;0;0;2131;2438;0;0;451;513;0;0;775;956;0;0;463;544;0;0;70;100;0;0;0;0;0;0;0;0;0;0;35;41;0;0;0;0;0;0;15897;19336;0;0;"Otros"
2011;910,00;2081;5164;0;0;1484;4605;0;0;0;0;0;0;1878;6647;0;0;0;0;0;0;11609;41653;0;0;4346;8346;0;0;5853;12855;0;0;5425;15682;0;0;7255;14265;0;0;4316;10412;0;0;2606;7742;0;0;0;0;0;0;1027;2646;0;0;4703;4757;0;0;4137;9212;0;0;1260;4884;0;0;57980;148870;0;0;"Otros"
2011;1053,00;620;2467;1382;2971;1866;4484;0;0;0;0;5746;7294;786;1382;2137;6214;0;0;1457;9562;6054;25209;4182;16165;2974;6820;2302;3842;3866;12001;6663;12055;1461;6358;5814;11826;4273;9801;6855;10377;2124;5646;2179;4164;2032;5415;2395;7639;0;0;0;0;1216;2672;0;0;4357;4398;0;0;2654;7465;0;0;116;475;0;0;34399;94593;41112;92109;"Otros"
2011;1055,00;2044;5029;0;0;2271;10188;0;0;6203;10875;0;0;2839;8176;0;0;0;0;0;0;15045;50038;0;0;3879;8046;0;0;7618;27150;0;0;8080;23593;0;0;11202;24397;0;0;4876;10176;0;0;2971;11803;0;0;0;0;0;0;1201;4270;0;0;7003;7003;0;0;1032;2824;0;0;460;3424;0;0;76724;206992;0;0;"Otros"
2011;529,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;499;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;110;0;0;300;1262;0;0;573;2147;0;0;"Otros"
2011;345,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
2011;515,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3886;9611;0;0;0;0;0;0;918;6088;0;0;0;0;0;0;412;795;0;0;54;108;0;0;0;0;0;0;22;11834;0;0;0;0;0;0;0;0;0;0;2161;4661;0;0;0;0;0;0;7453;33097;0;0;"Otros"
2011;174,00;1345;2046;0;0;0;0;0;0;6603;9161;0;0;0;0;0;0;0;0;0;0;420;968;0;0;1931;2914;0;0;1699;3118;0;0;0;0;0;0;11848;14585;0;0;3467;4843;0;0;2334;3146;0;0;0;0;0;0;0;0;0;0;1195;1195;0;0;997;2293;0;0;157;255;0;0;31996;44524;0;0;"Otros"
2011;523,00;0;0;0;0;913;1312;0;0;0;0;0;0;712;1912;0;0;0;0;0;0;653;2401;0;0;0;0;0;0;9804;32769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3870;4590;0;0;4683;15150;0;0;0;570;0;0;20635;58704;0;0;"Otros"
2011;697,00;423;1661;0;0;5687;9861;0;0;0;0;0;0;3975;6320;0;0;0;0;0;0;8876;17263;0;0;1290;2837;0;0;8492;17655;0;0;3673;8011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;333;1010;0;0;9320;16505;0;0;2417;2417;0;0;3626;5918;0;0;0;0;0;0;48112;89458;0;0;"Otros"
2011;239,00;2928;5637;0;0;2302;4444;0;0;2728;6563;0;0;3269;7257;0;0;57;333;0;0;10431;35276;0;0;798;1410;0;0;3688;32181;0;0;1226;4540;0;0;0;0;0;0;5391;10455;0;0;1608;5637;0;0;2184;7079;0;0;0;0;0;0;4536;4536;0;0;4295;5279;0;0;0;0;0;0;45441;130627;0;0;"Otros"
2011;287,00;1252;3755;0;0;1743;5228;0;0;0;0;0;0;1449;4347;0;0;0;0;0;0;6659;19976;0;0;29;87;0;0;2580;7524;0;0;383;1150;0;0;6;17;0;0;255;764;0;0;1297;3891;0;0;2705;8116;0;0;4315;12495;0;0;2;6;0;0;44105;93152;0;0;166;497;0;0;66946;161005;0;0;"Otros"
2011;377,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;339;2175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;135;0;0;0;0;0;0;394;2310;0;0;"Otros"
2011;692,00;1886;7487;0;0;1392;3945;0;0;5514;11991;0;0;1394;3743;0;0;1521;7503;0;0;4666;27072;0;0;3193;8664;0;0;4182;15680;0;0;3337;9044;0;0;6458;13120;0;0;3266;10374;0;0;2033;6009;0;0;751;2736;0;0;1325;4640;0;0;4286;4286;0;0;3862;10383;0;0;0;0;0;0;49066;146677;0;0;"Otros"
2011;335,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
