"año";"NCODI";"totHemodina_Paciente";"totPaciente_radioInterv";"totLitofrag_Paciente";"totLitofrag_Sesion";"totAceleLineal_Paciente";"totAceleLineal_Sesion";"totBomCobal_Paciente";"totBomCobal_Sesion";"totOtraRadio_Paciente";"totOtraRadio_Sesion";"totFisiot_Paciente";"totFisiot_Sesion";"totLogop_Paciente";"totLogop_Sesion";"totTerapOcupa_Paciente";"totTerapOcupa_Sesion";"totHemodial_Paciente";"totHemodial_Sesion";"totHemodialDom_Paciente";"totHemodialDom_Sesion";"totDialPerito_Paciente";"totDialPerito_Sesion"
2011;29,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;2800;0;0;0;0;0;0
2011;450,00;0;0;0;0;0;0;0;0;0;0;133;1997;0;0;0;0;0;0;0;0;0;0
2011;656,00;0;0;0;0;0;0;0;0;0;0;2048;32943;0;0;0;0;0;0;0;0;0;0
2011;333,00;1030;203;0;0;0;0;0;0;0;0;706;7780;0;0;0;0;129;10301;0;0;0;0
2011;668,00;0;158;0;0;0;0;0;0;0;0;665;18103;0;0;0;0;30;3062;0;0;0;0
2011;684,00;0;0;0;0;0;0;0;0;0;0;2523;30256;0;0;0;0;0;0;0;0;0;0
2011;422,00;65;245;25;32;0;0;0;0;0;0;534;2670;0;0;0;0;136;1360;0;0;0;0
2011;763,00;2335;3366;876;1460;1202;25574;0;0;0;0;10918;232252;1284;53725;687;13104;2494;20171;0;0;1835;14849
2011;741,00;3787;992;0;0;2059;18634;0;0;0;0;4671;87520;213;1135;139;2969;46;239;0;0;0;0
2011;553,00;972;1265;0;0;0;0;0;0;0;0;988;19209;0;0;0;0;100;7761;0;0;0;0
2011;357,00;0;0;0;0;0;0;0;0;0;0;575;8470;0;0;0;0;0;0;0;0;0;0
2011;899,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;900,00;0;0;0;0;0;0;0;0;0;0;225;1007;0;0;0;0;0;0;0;0;0;0
2011;932,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;950,00;0;0;0;0;0;0;0;0;0;0;1144;28600;68;2080;0;0;0;0;0;0;0;0
2011;966,00;191;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;967,00;0;0;0;0;0;0;0;0;0;0;193;934;0;0;0;0;0;0;0;0;0;0
2011;982,00;553;51;0;0;153;185;0;0;0;0;2035;32053;38;510;22;262;44;1161;0;0;0;0
2011;1014,00;0;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;1048,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;1080,00;106;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;722,00;5195;4071;0;0;1363;26585;0;0;127;453;12870;264139;1116;23050;937;19284;84;9449;1;153;44;14382
2011;660,00;0;2107;0;0;0;0;0;0;0;0;2046;44843;0;0;0;0;55;6639;0;0;0;0
2011;75,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;209;25498;0;0;0;0;0;0
2011;249,00;14;544;0;0;0;0;0;0;0;0;281;8436;0;0;0;0;0;0;0;0;0;0
2011;275,00;0;0;0;0;0;0;0;0;0;0;2244;39245;0;0;0;0;0;0;0;0;0;0
2011;227,00;164;208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;150,00;0;0;0;0;0;0;0;0;0;0;540;3672;0;0;0;0;0;0;0;0;0;0
2011;47,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;172,00;0;0;0;0;0;0;0;0;0;0;847;11665;1;30;0;0;0;0;0;0;0;0
2011;581,00;0;53;0;0;0;0;0;0;0;0;6901;81600;0;0;0;0;0;0;0;0;0;0
2011;120,00;0;0;0;0;0;0;0;0;0;0;3597;83657;152;6201;55;1672;0;0;0;0;0;0
2011;445,00;0;0;0;0;0;0;0;0;0;0;63;4378;0;0;12;288;0;0;0;0;0;0
2011;471,00;0;0;0;0;0;0;0;0;0;0;4423;128769;0;0;0;0;0;0;0;0;0;0
2011;53,00;0;0;0;0;0;0;0;0;0;0;945;21694;0;0;0;0;0;0;0;0;0;0
2011;199,00;0;0;0;0;0;0;0;0;0;0;1618;98271;206;9205;0;0;0;0;0;0;0;0
2011;575,00;0;0;0;0;0;0;0;0;0;0;2981;21262;0;0;0;0;0;0;0;0;0;0
2011;528,00;0;365;0;0;0;0;0;0;0;0;4531;33768;0;0;0;0;0;0;0;0;0;0
2011;631,00;0;0;0;0;0;0;0;0;0;0;6978;61217;0;0;0;0;41;6180;0;0;2;728
2011;699,00;0;403;0;0;0;0;0;0;0;0;3031;60083;0;0;0;0;0;0;0;0;0;0
2011;823,00;0;0;0;0;0;0;0;0;0;0;2355;44330;0;0;0;0;0;0;0;0;0;0
2011;849,00;0;0;0;0;0;0;0;0;0;0;2945;20744;0;0;0;0;0;0;0;0;0;0
2011;869,00;0;0;0;0;0;0;0;0;0;0;2090;19653;0;0;0;0;0;0;0;0;0;0
2011;955,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;12604;0;0;0;0;0;0
2011;983,00;0;0;0;0;0;0;0;0;0;0;1695;18818;0;0;55;13750;0;0;0;0;0;0
2011;1002,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;1015,00;2307;2666;0;0;7043;7043;0;0;322;322;5475;64357;0;0;0;0;56;6583;0;0;24;8388
2011;51,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;441,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;327,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;690,00;727;1245;146;146;328;13786;0;0;0;0;279;35701;0;0;0;0;166;8547;0;0;0;0
2011;262,00;0;0;0;0;0;0;0;0;0;0;1286;24057;0;0;0;0;0;0;0;0;0;0
2011;403,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;312,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;589,00;0;0;0;0;0;0;0;0;0;0;4320;86542;0;0;0;0;0;0;0;0;0;0
2011;665,00;0;455;0;0;0;0;0;0;0;0;0;9936;0;0;0;0;0;6231;0;0;0;0
2011;334,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;1075,00;1426;460;399;544;1539;32555;0;0;1760;3404;17384;484135;979;4007;0;0;936;30253;36;624;64;2817
2011;751,00;1187;978;0;0;640;14291;0;0;0;0;2881;161370;0;0;143;6559;64;9779;0;0;0;0
2011;186,00;117;0;0;0;0;0;0;0;0;0;2;14;0;0;0;0;0;0;0;0;0;0
2011;646,00;0;163;0;0;0;0;0;0;0;0;1480;31894;0;0;0;0;0;0;0;0;0;0
2011;536,00;0;0;0;0;0;0;0;0;0;0;826;38516;0;0;0;0;260;3037;0;0;0;0
2011;242,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;490,00;0;0;0;0;0;0;0;0;0;0;0;7829;0;5085;0;1923;0;0;0;0;0;0
2011;500,00;167;320;0;0;2;14;0;0;0;0;824;10069;188;2123;0;0;0;0;0;0;0;0
2011;206,00;0;0;0;0;0;0;0;0;0;0;1780;32932;0;0;0;0;0;0;0;0;0;0
2011;58,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;572,00;0;197;0;0;0;0;0;0;0;0;3479;78901;0;0;0;0;744;9313;0;0;0;0
2011;180,00;0;0;0;0;0;0;0;0;0;0;723;4485;0;0;0;0;0;0;0;0;0;0
2011;549,00;0;0;0;0;0;0;0;0;0;0;2921;65994;0;0;0;0;24;3775;0;0;0;0
2011;582,00;0;0;0;0;0;0;0;0;0;0;972;27226;0;0;9;118;22;1384;0;0;0;0
2011;743,00;0;0;0;0;0;0;0;0;0;0;0;440991;0;2840;0;19485;51;7946;0;0;0;0
2011;795,00;0;0;0;0;0;0;0;0;0;0;855;7877;0;0;0;0;91;10011;0;0;0;0
2011;269,00;0;0;0;0;0;0;0;0;0;0;525;6250;41;970;0;0;0;0;0;0;0;0
2011;634,00;0;39;0;0;763;16757;0;0;0;0;599;19812;0;0;0;0;0;0;0;0;0;0
2011;1,00;0;0;0;0;0;0;0;0;0;0;1381;18029;0;0;0;0;0;0;0;0;0;0
2011;717,00;0;161;0;0;0;0;0;0;0;0;0;25927;0;0;0;0;31;4901;0;0;0;0
2011;373,00;0;0;0;0;0;0;0;0;0;0;613;10843;0;0;0;0;0;0;0;0;0;0
2011;535,00;0;0;0;0;0;0;0;0;0;0;1715;62017;0;0;0;0;0;0;0;0;0;0
2011;824,00;4636;5081;761;761;1216;32978;392;4103;374;1230;8172;403330;270;8504;608;23374;78;12105;38;13879;44;15897
2011;888,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;4714;0;0;0;0
2011;902,00;0;0;0;0;0;0;0;0;0;0;162;2952;0;0;0;0;0;0;0;0;0;0
