"año";"NCODI";"60_totalCompra";"600_producFarma";"601_materialSani";"601_1_implantes";"601_2_restoMateriaSani";"606_servContratado";"607_trabajoContratado";"60X_restoCompras";"61_variaExistencias";"62_servExteriores";"628_sumistro";"62X_restoServiExter";"64_gastoPersonal";"640_sueldos";"641_indemnizacion";"642_SegSocEmpresa";"643_649_OtrGasSocial";"68_dotaAmortizacion";"69_perdidaDeterioro";"6X_restoGasto";"tot_compraGasto"
2011;724,00;163435415;68805584;56995195;16440211;40554984;8615462;23025421;5993753;5096730;17790959;4428357;13362602;233307226;184664281;0;45398371;3244574;3041734;0;0;422672064
2011;436,00;8735265;382538;667274;0;667274;6146492;963377;575584;188088;1598919;515051;1083868;33200218;26148258;26191;6535262;490507;755453;0;163543;44641486
2011;567,00;11695770;741232;7647418;4209692;3437726;172865;1852493;1281762;30032;2199847;959452;1240395;34298544;27378396;;6487200;432948;662538;6168;520786;49413685
2011;677,00;88095053;42249288;29635011;9805261;19829750;5600157;8892186;1718411;-135780;7500323;2066028;5434295;109867533;86252737;0;22120928;1493868;4138644;8566;1274191;210748530
2011;670,00;24169982;10841364;9009378;2215918;6793460;710478;2739065;869697;262070;3804870;1239694;2565176;52838379;41143207;;10967769;727403;781225;7168;5719;81869413
2011;588,00;7711393;1167335;3753074;938181;2814893;410539;1314020;1066425;773;1986352;490864;1495488;34474609;27334102;0;6821394;319113;648443;0;122406;44943976
2011;446,00;30329431;24556993;4257553;0;4257553;0;1439610;75275;230898;1124541;480864;643677;23151966;18340893;0;4602482;208591;527406;11234;413521;55788997
2011;753,00;179500912;88139821;64633858;18534521;46099337;7994948;11209176;7523109;350381;21782565;6940073;14842492;345236868;268541137;0;74777609;1918122;5892909;3234281;4256660;560254576
2011;887,00;2340195;543566;129484;0;129484;0;5854;1661291;-13310;2007087;912032;1095055;24429873;18280111;0;5290354;859408;511819;0;234295;29509959
2011;388,00;473617;54416;143819;4033;139786;0;94921;180461;88877;228278;55487;172791;7237630;5674321;0;1397687;165622;177727;0;2481;8208610
2011;585,00;2267263;485498;397665;34637;363028;774512;499947;109641;24691;1270973;269839;1001134;7830286;6145345;0;1564954;119987;403075;0;84487;11880775
2011;245,00;8378224;1368615;1482237;70122;1412115;2342918;2754212;430242;-11527;1770719;673847;1096872;9656037;7533910;4130;2085195;32802;1153916;119065;45444;21111878
2011;603,00;11962933;1318643;1512209;127769;1384440;6977541;1343275;811265;11303;2781985;911822;1870163;15225819;12026525;998;3054871;143425;1940744;202525;373031;32498340
2011;426,00;1259726;31955;54322;25477;28845;775498;349663;48288;0;575654;82197;493457;1935037;1521953;0;403960;9124;389400;0;336;4160153
2011;232,00;5594759;445836;976891;11754;965137;3539716;454114;178202;-2555;1790657;446584;1344073;5700546;4434818;13108;1211848;40772;935439;-90885;136349;14064310
2011;288,00;7813314;1044333;2079791;0;2079791;2674090;994218;1020882;1503993;1299616;623627;675989;8302402;5823483;20643;1552240;906036;1939959;0;410097;21269381
2011;246,00;5384493;559130;872942;950;871992;2480197;1150529;321695;41687;1205577;422562;783015;5095059;3849911;49586;1163110;32452;1004100;-5842;26492;12751566
2011;284,00;7948443;1856009;2019750;755830;1263920;3787508;85902;199274;95907;3031153;601551;2429602;7100842;5736581;2250;1362011;0;816641;299039;803117;20095142
2011;18,00;291857;69466;6049;0;6049;59445;122394;34503;-1852;131695;66124;65571;2263248;1778058;1912;466087;17191;243739;0;166923;3095610
2011;356,00;1110520;68585;7923;0;7923;106849;865550;61613;3556;514624;217799;296825;3013330;2375561;1715;607950;28104;356951;0;54949;5053930
2011;401,00;4307814;402750;371592;0;371592;160717;3120777;251978;34774;1464909;422604;1042305;8990067;6987077;15652;1966852;20486;1769514;0;397886;16964964
2011;733,00;95084036;41111572;35961547;10050983;25910564;7471528;6915100;3624289;;17756570;2583659;15172911;169530640;143397618;294985;25838037;;33351276;;27374006;343096528
2011;243,00;3628871;393786;675044;;675044;1983220;298241;278580;42304;1619005;277025;1341980;4678363;3662233;10090;991282;14758;279855;146248;398942;10793588
2011;380,00;2614589;263670;285390;;285390;241439;837369;986721;-19007;725908;153564;572344;6780950;4832070;15248;1488420;445212;537553;9812;558446;11208251
2011;716,00;8518086;1314422;2139049;464189;1674860;3848737;978713;237165;23643;1584980;521276;1063704;7585622;5952303;29388;1565711;38220;3160224;3403969;6060730;30337254
2011;534,00;10230438;2486664;2042686;0;2042686;4340206;1360882;0;15956;1757138;396256;1360882;8533975;6674820;49545;1704301;105309;1903448;547119;1409478;24397552
2011;185,00;4578644;1183916;1042817;886520;156297;1168040;418043;765828;0;862857;269652;593205;4134730;3213351;47535;866923;6921;577370;20899;760851;10935351
2011;258,00;10264175;2012312;2251091;24554;2226537;3891068;1231527;878177;52716;4328019;322073;4005946;8640033;6917811;6599;1715623;;1178203;467846;-664293;24266699
2011;505,00;2745237;575115;492378;132165;360213;993373;465512;218859;34467;952966;172557;780409;2069540;1601704;28546;433938;5352;122933;0;23487;5948630
2011;268,00;10006948;3677460;3395361;333550;3061811;1752604;354945;826578;21394;5669418;913992;4755426;12083640;9509039;;2411642;162959;947217;;1851130;30579747
2011;602,00;20117912;4771960;6409844;6030806;379038;6719102;846775;1370231;144629;4935069;1026244;3908825;15911706;12631608;0;3280098;0;6954771;96086;29077;48189250
2011;254,00;10476220;1743027;1578249;27420;1550829;3724000;2983645;447299;24881;2173575;472270;1701305;7504994;5907209;28812;1550072;18901;934865;;371854;21486389
2011;705,00;30942984;4466670;4251264;182517;4068747;19191616;2629379;404055;1594;3658917;797153;2861764;19240382;15185269;57129;3748599;249385;3264402;74325;304818;57487422
2011;133,00;2085793;447532;129938;;129938;1276941;51362;180020;53064;523661;186946;336715;3059648;2380825;19076;645453;14294;214549;;239161;6175876
2011;33,00;439224;95858;21766;0;21766;71999;179342;70259;0;200471;77393;123078;1309626;1055334;0;248331;5961;7212;0;128324;2084857
2011;143,00;829745;92594;7681;0;7681;295835;384932;48703;-2155;468887;114630;354257;2005166;1588530;22121;394515;0;387574;827;422065;4112109
2011;36,00;894912;174445;25655;;25655;35920;627612;31280;645;471800;212539;259261;1644031;1323569;0;318190;2272;28872;0;0;3040260
2011;756,00;22265891;6057516;14170571;3265207;10905364;125358;698668;1213778;0;4187120;4187120;0;85213162;69594091;0;15410914;208157;0;0;1856836;113523009
2011;662,00;59355994;29046993;16013469;3430225;12583244;5897491;5876795;2521246;370036;9711495;2190213;7521282;112662900;88622240;0;23131882;908778;3404760;0;354863;185860048
2011;192,00;1985585;364110;405667;0;405667;37283;10019;1168506;-40030;1319394;192480;1126914;13345940;10171527;0;2980179;194234;185162;0;163072;16959123
2011;382,00;3697577;74873;56139;0;56139;39528;3140976;386061;-159671;1194400;795142;399258;11409640;8979670;34848;2321040;74082;804238;;1108760;18054944
2011;322,00;3564633;797460;91544;0;91544;24974;1630031;1020624;0;1413878;560389;853489;7984700;6151036;0;1762042;71622;1073707;117;75020;14112055
2011;478,00;7242312;634573;1314120;27799;1286321;174493;4399829;719297;29304;1921941;668405;1253536;14036274;10759532;0;2858055;418687;970345;551886;144411;24896473
2011;352,00;1353513;329934;397427;;397427;;283933;342219;196456;695551;255809;439742;11865211;8890139;;2614815;360257;428588;;41185;14580504
2011;628,00;45256404;20121918;13414170;3642722;9771448;3704014;7085842;930460;-67211;5428723;1542517;3886206;90739794;71816448;0;17922724;1000622;1516384;0;577568;143451662
2011;291,00;1970659;310899;95382;;95382;5830;748767;809781;-20197;689456;471653;217803;16389817;12070349;0;3841600;477868;262387;0;53235;19345357
2011;495,00;7700956;1236411;2755495;2149442;606053;1156642;1402267;1150141;14362;1373044;134978;1238066;13100035;9646652;395956;2620843;436584;1984419;0;2407532;26580348
2011;845,00;51199792;22438341;14035414;2853628;11181786;4619068;6215223;3891746;-42065;5173558;1023261;4150297;95456625;75301031;0;19235359;920235;1442422;0;0;153230332
2011;498,00;9323826;3500953;4903013;1193997;3709016;329283;191808;398769;-76693;2368634;609650;1758984;25570909;19821195;0;5027187;722527;685709;19586;143617;38035588
2011;314,00;1638355;297901;381862;0;381862;10995;256666;690931;0;430780;184699;246081;13920123;10708380;0;3129073;82670;450722;0;0;16439980
2011;720,00;9301637;1597122;1382955;20617;1362338;4280171;1196057;845332;7161;2621230;476382;2144848;9097732;7149778;78790;1859170;9994;1023912;117072;474693;22643437
2011;721,00;58351296;25876882;21650160;6644935;15005225;4172609;5828420;823225;60747;7279275;1898143;5381132;111938924;88072805;0;22149968;1716151;2450186;0;3164;180083592
2011;485,00;510158;72920;70822;;70822;294062;44674;27680;255;428509;67360;361149;1000580;789587;15501;191244;4248;47614;;101760;2088876
2011;273,00;36972903;11952727;6568404;514840;6053564;13365386;4426315;660071;606303;5009625;629621;4380004;23124737;18123502;547207;4432309;21719;1034731;506289;1677494;68932082
2011;846,00;57601036;22363635;21059766;6246354;14813412;4569138;9628028;-19531;110913;7162097;2663525;4498572;90298798;71008988;-992;18092433;1198369;4228108;311565;8759813;168472330
2011;847,00;10929812;408581;1634065;64332;1569733;3833553;3989442;1064171;0;1893493;452494;1440999;9316568;7383826;34283;1773283;125176;656725;446899;152450;23395947
2011;848,00;27099302;3561237;6179853;1049493;5130360;13604679;2013321;1740212;-98845;3216369;811352;2405017;16596870;13081742;32617;3457330;25181;3681332;279178;1102277;51876483
2011;864,00;641154;62333;101420;;101420;120943;93365;263093;92000;355761;120898;234863;1855095;1446208;55897;346450;6540;22000;54579;82205;3102794
2011;916,00;11715168;8111447;2325003;57762;2267241;120;444566;834032;-48604;6218176;371332;5846844;9191657;7380559;;1725360;85738;1975159;565760;4200512;33817828
2011;930,00;14747602;803408;1510913;157277;1353636;9485868;2156724;790689;42472;3423070;389761;3033309;7461924;5899716;14305;1542510;5393;697944;507344;1578170;28458526
2011;954,00;30903867;13333283;9736119;1969122;7766997;;6758431;1076034;-379113;7633639;2448134;5185505;74312501;58579065;0;15458195;275241;3533210;4646577;1114825;121765506
2011;943,00;11878825;1014342;1201316;29317;1171999;7861579;1106480;695108;8475;2205128;474088;1731040;9771145;7619555;92869;2045730;12991;1568520;144031;803804;26379928
2011;949,00;191718997;108004951;62146965;23745315;38401650;12352612;9214469;0;891074;40216206;4088131;36128075;307091359;243135312;0;57681748;6274299;4498673;67885;3064334;547548528
2011;980,00;27888955;3628746;3628978;;3628978;18000527;2305698;325006;85544;2376989;658520;1718469;21663773;17121994;211349;4078685;251745;4281970;55156;322086;56674473
2011;981,00;1361057;300996;235169;0;235169;549928;274964;0;92278;1996223;119122;1877101;2537064;2021949;0;515115;0;1323668;0;0;7310290
2011;1024,00;49278017;16187885;6356264;361915;5994349;19962650;5297533;1473685;12137;7198996;899948;6299048;21749419;17547740;160271;3980777;60631;2230286;166862;456114;81091831
2011;1017,00;529535;178366;73522;;73522;23904;129837;123906;-2959;682057;132575;549482;1915613;1495359;8000;393578;18676;65351;;35608;3225205
2011;1000,00;37043379;10709738;7146897;842010;6304887;14434833;2449614;2302297;-23635;5073558;907037;4166521;20632147;16301884;56740;4237531;35992;9156669;399050;2868052;75149220
2011;1018,00;24348241;4233046;4332527;1216878;3115649;6124217;9083498;574953;-162765;3023864;917325;2106539;20598239;16791274;142311;3608990;55664;2710459;5809017;201947;56529002
2011;1001,00;6341454;773665;1368543;3063;1365480;3657312;350372;191562;-5195;1891593;375251;1516342;5773540;4405193;29493;1335282;3572;2914006;184552;746193;17846143
2011;1007,00;26350698;10876024;10682688;1926066;8756622;4579322;212664;;-144562;24939410;3226855;21712555;59262743;46227998;;12350159;684586;828747;73668;137;111310841
2011;1008,00;18197231;8045509;7858249;2193505;5664744;2293473;;;87;20072699;1733977;18338722;37324994;29386933;;7612960;325101;608614;;167395;76371020
2011;1009,00;26167187;12799230;9016019;1718665;7297354;3997584;0;354354;-256269;23778130;2187449;21590681;52734691;41569236;1643;10668059;495753;745941;0;9706;103179386
2011;1010,00;11702268;4169482;5200257;829802;4370455;2082389;;250140;176903;15275345;1972666;13302679;31742862;24989534;;6435700;317628;522862;7463;8286;59435989
2011;1011,00;9778246;4151010;3679070;1266879;2412191;1805141;3721;139304;86107;13019957;1403658;11616299;24138095;19469787;;4656120;12188;521873;12252;14437;47570967
2011;1012,00;15688368;6979535;5887381;973318;4914063;2496401;68779;256272;0;18625549;1566854;17058695;37167635;29619140;0;7535538;12957;741236;46744;61949;72331481
2011;1013,00;178068054;86001707;78771497;26503143;52268354;10862940;715723;1716187;5180273;61478629;6742238;54736391;143048208;113141227;;28288654;1618327;8226690;;1281386;397283240
2011;1041,00;283011;22806;13859;0;13859;0;246346;0;-6696;998482;126518;871964;1610918;1255027;7987;341624;6280;54928;0;48525;2989168
2011;1073,00;12958539;1299733;2723992;162216;2561776;4842019;3894174;198621;-2159806;773338;773338;0;8915313;7211789;0;1702992;532;2407604;0;0;22894988
2011;789,00;3561566;817493;81570;0;81570;20575;2273241;368687;11172;1039420;385155;654265;6917014;5277530;0;1591549;47935;917649;20935;338771;12806527
2011;326,00;813425;6543;75266;0;75266;0;22302;709314;2386;483440;250237;233203;6760648;5196609;63907;1408581;91551;534148;253255;661332;9508634
2011;442,00;10334111;1610065;1254211;2674;1251537;6321080;954816;193939;43387;1234619;311683;922936;3847477;2982607;;829753;35117;1036229;94299;418052;17008174
2011;294,00;10243006;3184280;2483338;2483338;;3243985;601288;730115;-20947;1743697;426790;1316907;8808361;7152707;;1655654;;784938;96494;;21655549
2011;378,00;3233335;229674;703837;;703837;2071486;;228338;4457;646790;119619;527171;2346182;1901768;;444414;;335248;43250;281581;6890843
2011;402,00;1547529;163537;498872;208331;290541;492872;22828;369420;0;932712;30636;902076;2380495;1914921;0;465574;0;10331;0;94078;4965145
2011;29,00;875972;84565;9955;0;9955;0;682307;99145;0;415669;83427;332242;2841688;2244756;37124;559808;0;45115;0;36948;4215392
2011;450,00;1272857;170822;276706;0;276706;749907;5153;70269;0;309761;99578;210183;723126;583280;0;139846;0;109753;0;78813;2494310
2011;656,00;16354367;4457042;3111792;1395065;1716727;4419815;3578486;787232;47637;4075354;1355473;2719881;36694081;30376940;0;6297600;19541;0;0;0;57171439
2011;333,00;15356878;1831493;838912;125255;713657;10166908;2176908;342657;-39258;3408491;721775;2686716;9214472;7139693;107212;1822358;145209;866791;1020526;2155885;31983785
2011;668,00;15934914;4957190;4770904;961446;3809458;3632740;1339762;1234318;0;1725148;478335;1246813;35567497;28494210;0;7073287;0;0;0;49725;53277284
2011;684,00;16629712;5574134;4966671;1497415;3469256;2509384;2530602;1048921;0;1865885;649491;1216394;41343128;34039794;0;7303334;0;0;0;930002;60768727
2011;422,00;6297770;497991;1254749;234017;1020732;3374704;977029;193297;56501;1270143;414519;855624;3858060;3026866;54010;764594;12590;627297;41090;437602;12588463
2011;763,00;166993940;69071924;46616112;10278859;36337253;24855766;6406196;20043942;0;17328936;4436065;12892871;257775063;210191010;0;47279824;304229;0;0;443326;442541265
2011;741,00;98743250;33556254;46170695;17589739;28580956;9566607;6255456;3194238;47383;8832639;2597887;6234752;139665683;112199350;;27342228;124105;;;2402454;249691409
2011;553,00;53935760;19472737;19737049;6319460;13417589;7437734;5220404;2067836;0;12841558;1137705;11703853;72946137;58012633;8097;13954877;970530;2891965;572966;403473;143591859
2011;357,00;4363552;1032468;2301656;645813;1655843;92478;100974;835976;21758;723155;230476;492679;9014085;6641284;85791;2261036;25974;382578;190768;276323;14972219
2011;899,00;264727;16211;2017;0;2017;2521;228587;15391;-5809;256596;30335;226261;987246;805596;;181650;;24535;7271;10031;1544597
2011;900,00;730888;16194;116810;94909;21901;455459;47262;95163;0;466636;89071;377565;997509;759768;15372;222369;0;698220;0;0;2893253
2011;932,00;65314;12855;39596;6452;33144;0;0;12863;8966;444550;246078;198472;203116;157520;0;45596;0;12387;7522;5064;746919
2011;950,00;2312852;75250;20300;18900;1400;2185000;32154;148;142;747468;89254;658214;743256;485145;0;99852;158259;784253;0;0;4587971
2011;966,00;1314229;280632;608491;165667;442824;11339;272502;141265;129222;2381547;150541;2231006;3282762;2620600;20851;621836;19475;595381;21972;3767122;11492235
2011;967,00;46089;12209;1848;0;1848;0;468;31564;-10356;539657;83088;456569;2318477;1758373;43983;482994;33127;133980;3209;75771;3106827
2011;982,00;18366355;1901306;3717182;0;3717182;8506406;3739261;502200;-547742;7470237;219428;7250809;11625675;9232035;116990;2222268;54382;609721;326780;1343314;39194340
2011;1014,00;3571100;198130;1401806;511478;890328;844693;868214;258257;0;2086696;248844;1837852;11027739;8792377;1127;2087514;146721;1317489;0;0;18003024
2011;1048,00;333918;99233;7000;2000;5000;172685;54000;1000;;68329;22408;45921;162837;124062;;38775;0;38281;0;10442;613807
2011;1080,00;12249239;1111420;1503233;;1503233;8899861;391204;343521;576932;710001;543479;166522;5607443;4295419;9545;1286327;16152;876217;167533;;20187365
2011;722,00;141996684;50039198;60357181;20196990;40160191;13414461;15423287;2762557;0;13980087;5076085;8904002;232982536;192055699;0;39791977;1134860;8119720;61945;18768168;415909140
2011;660,00;28914510;11738010;13918271;3088470;10829801;148179;1577910;1532140;1710431;13144241;2425790;10718451;110221312;91261774;;18685134;274404;5203888;560380;49221300;208976062
2011;75,00;1380461;239675;37098;0;37098;0;1051003;52685;0;339868;221537;118331;7988449;6382989;0;1554594;50866;256121;0;0;9964899
2011;249,00;9625070;865080;1957778;254545;1703233;4694243;2107969;0;2182;1355102;391168;963934;5478587;4174370;186867;1082073;35277;980226;2590127;1964775;21996069
2011;275,00;2664702;945748;280264;29451;250813;613370;756720;68600;28023;363993;138120;225873;2367942;1879392;420;475219;12911;172628;0;65191;5662479
2011;227,00;11399016;2481029;2596900;248416;2348484;4559480;1529702;231905;13787;1690846;345232;1345614;10936435;8949840;13156;1912340;61099;648143;53285;434075;25175587
2011;150,00;6182104;347201;3467170;2634243;832927;1665827;205329;496577;56062;972204;219898;752306;3684591;3050588;0;631131;2872;327553;17318;177966;11417798
2011;47,00;405079;40659;31239;0;31239;299073;33846;262;0;159687;44331;115356;593089;472764;20848;89361;10116;32098;0;24491;1214444
2011;172,00;4411156;604274;888554;192495;696059;1836681;975622;106025;214281;1181958;308537;873421;3517390;2803776;0;696058;17556;582018;40333;918832;10865968
2011;581,00;13529911;2972322;4393530;834366;3559164;2508924;2902233;752902;145833;1720353;737501;982852;43639221;36333187;0;7184699;121335;1602582;42631;24904570;85585101
2011;120,00;831054;53179;273826;105824;168002;26762;424135;53152;;62630;62630;;884120;700203;;183917;;70157;;;1847961
2011;445,00;868816;331148;381714;0;381714;27710;57055;71189;21671;1049781;174422;875359;1885095;1518625;10359;356111;0;0;0;0;3825363
2011;471,00;1388843;356570;433679;15740;417939;;60184;538410;3680;3000588;203325;2797263;5072546;4168135;;904411;;479593;;1532475;11477725
2011;53,00;214120;1832;7331;;7331;4097;;200860;;171696;81544;90152;1011715;746415;;258738;6562;22538;;103011;1523080
2011;199,00;3602109;423702;843950;351237;492713;2037379;;297078;-47527;669288;169235;500053;3946353;3141661;;804049;643;398034;993;1162650;9731900
2011;575,00;16606275;3412199;5961747;1730471;4231276;816898;5767493;647938;1558505;13121025;2365559;10755466;47646946;36825463;0;10742296;79187;1793563;0;3094531;83820845
2011;528,00;9773778;2640714;3372164;595804;2776360;1055250;2111361;594289;36977;1235902;619893;616009;36274658;30065737;;6119529;89392;1078096;23619;17151470;65574500
2011;631,00;30492130;12317892;10085265;2000298;8084967;2563359;4646301;879313;-6646;3237292;1271390;1965902;89255657;74188815;;14778537;288305;;;;122978433
2011;699,00;47843231;27050468;16475808;4368003;12107805;430724;2682828;1203403;2536608;12301452;1825723;10475729;134972045;111315174;;23161405;495466;2272776;47186;63779161;263752459
2011;823,00;2447531;230362;430447;103750;326697;1317395;409287;60040;4606;1256023;222004;1034019;6834544;5160574;20675;1395969;257326;456169;74047;287134;11360054
2011;849,00;3995791;139;2937906;1704711;1233195;911209;;146537;2297781;3459220;703362;2755858;19325658;15484972;;3789199;51487;;;207299;29285749
2011;869,00;5455534;294276;1613727;978433;635294;2274448;1041006;232077;17008;2602361;299761;2302600;5726306;4660661;0;1065645;0;533466;338811;107394;14780880
2011;955,00;299068;98000;1300;0;1300;7368;168000;24400;;29500;29500;;916500;690000;;180000;46500;;;;1245068
2011;983,00;991463;113862;121776;0;121776;0;677200;78625;46;518541;196977;321564;2598980;1999724;60965;530096;8195;316686;4244;433469;4863429
2011;1002,00;370156;35477;10645;;10645;12696;60786;250552;;697932;148383;549549;1432476;1113457;;315382;3637;379713;;191631;3071908
2011;1015,00;90073004;29381729;28967927;6307423;22660504;7191875;19945977;4585496;856147;33334822;4589134;28745688;149407061;122282665;0;26608746;515650;5348944;128098;11675010;290823086
2011;51,00;66215;63121;2214;0;2214;0;880;0;0;77292;1414;75878;636413;526772;0;109641;0;0;0;0;779920
2011;441,00;5469947;691922;2029975;1946484;83491;576410;1977407;194233;16147;3653543;306546;3346997;10745845;8572017;0;2143411;30417;677803;22771;61770;20647826
2011;327,00;1027793;233092;52202;0;52202;1373;595593;145533;14052;502929;208411;294518;5024723;3828401;14235;1146786;35301;715911;10349;436670;7732427
2011;690,00;43286315;12770176;20118868;6474172;13644696;489527;4547442;5360302;210138;10390475;1856204;8534271;85611545;67004490;397411;16338244;1871400;7617118;2339173;7720681;157175445
2011;262,00;5630452;1375849;2764196;942368;1821828;0;1307835;182572;51552;1457110;331636;1125474;11691943;9469175;0;2190733;32035;872104;32932;142732;19878825
2011;403,00;354919;55436;17438;0;17438;9959;220461;51625;150;195194;41972;153222;940309;749743;0;189589;977;41522;11246;99988;1643328
2011;312,00;641401;155839;31591;0;31591;2730;7718;443523;10333;294644;84485;210159;3763873;2829017;0;873128;61728;165437;9430;187791;5072909
2011;589,00;6731719;1245488;3121108;732345;2388763;45136;1789325;530662;0;1329725;504922;824803;16734944;12367508;15101;4352335;0;0;0;0;24796388
2011;665,00;16252528;6108079;5274726;122710;5152016;0;3505615;1364108;0;980320;601780;378540;51450866;42422590;0;9028276;0;0;0;16990;68700704
2011;334,00;160749;23595;46685;0;46685;0;61802;28667;0;30261;30261;0;1131707;902275;0;229432;0;50548;0;30986;1404251
2011;1075,00;127307777;56384200;50193932;14205333;35988599;2096555;12747397;5885693;0;10683361;3748762;6934599;265180433;219484072;0;45696361;0;0;0;9392;403180963
2011;751,00;67814724;24362988;25335995;7381470;17954525;2437043;10939061;4739637;0;7106045;2364532;4741513;138951350;113692848;0;25087032;171470;0;0;78639;213950758
2011;186,00;5302567;2890897;641178;84596;556582;1524836;115505;130151;20159;1059160;204854;854306;2420607;1903530;12492;497187;7398;543854;32370;119768;9498485
2011;646,00;7203741;2535658;1777022;570036;1206986;624307;847295;1419459;1109;1147321;213557;933764;19633800;16283968;0;3341566;8266;0;0;0;27985971
2011;536,00;4881405;996897;1615532;435279;1180253;446041;1808810;14125;0;433179;404319;28860;11079322;9135755;0;1943567;0;0;0;19531;16413437
2011;242,00;927766;234733;394389;139238;255151;131482;0;167162;-15589;1972396;64630;1907766;1907766;1433062;0;379062;95642;154180;79037;4150;5029706
2011;490,00;5381575;2386817;2442196;1527296;914900;372456;8916;171190;-5088;2281512;302964;1978548;15593653;12466637;7940;3119076;0;0;0;61286;23312938
2011;500,00;12867354;2785140;2281836;503681;1778155;5783114;1656750;360514;;1139676;439746;699930;8033853;6460383;;1571794;1676;1017151;360493;1028061;24446588
2011;206,00;3314277;91121;581991;155657;426334;2408961;55986;176218;-80062;531267;77293;453974;2475698;1963377;;512321;;312460;120065;453851;7127556
2011;58,00;76839;22001;4550;0;4550;2823;0;47465;0;155408;21915;133493;695401;556528;0;138873;0;27738;4005;10861;970252
2011;572,00;31367030;12243691;12196020;3538153;8657867;673583;5690327;563409;903756;2718311;1382179;1336132;66079824;53325722;0;12672176;81926;32300;0;56774;101157995
2011;180,00;1189627;127677;338326;;338326;154751;419428;149445;-12934;1002173;92520;909653;3751858;2893020;6944;824984;26910;174306;359;4962;6110351
2011;549,00;6182809;1486607;2444848;448321;1996527;218272;1670538;362544;-14447;673549;245307;428242;16967775;13706426;0;3261249;100;144002;0;20835;23974523
2011;582,00;8884060;2973489;3470008;1264865;2205143;0;2226950;213613;-140184;791427;391339;400088;22471250;18234953;0;4236297;0;216106;0;20633;32243292
2011;743,00;73073604;51604210;12157350;11666550;490800;2017194;6739352;555498;11474455;8084612;2796498;5288114;107977919;86971400;0;20693490;313029;780931;0;173681;201565202
2011;795,00;3454521;313887;1817418;300691;1516727;589906;357145;376165;-15326;582932;214378;368554;9076809;7019399;1665;2032103;23642;589785;0;146436;13835157
2011;269,00;273550;51690;112225;8240;103985;0;7055;102580;647;419305;38000;381305;662362;504327;0;157290;745;59915;0;2395;1418174
2011;634,00;7434957;1326530;3033378;771458;2261920;348516;2402410;324123;23581;1529714;362117;1167597;22269452;17904801;51997;4312654;0;1676395;332347;3535;33269981
2011;1,00;2451781;358159;375848;196458;179390;1245442;125327;347005;-8542;394697;142355;252342;2045032;1364030;5573;413268;262161;73103;;;4956071
2011;717,00;11421040;5462825;3761485;1485055;2276430;0;2160454;36276;-8067;2672885;992961;1679924;44205951;35858480;0;8267374;80097;0;0;57105;58348914
2011;373,00;469664;229198;129770;0;129770;0;91192;19504;13103;1375242;216798;1158444;4490689;3451632;0;992577;46480;195768;9979;10291;6564736
