"año";"NCODI";"inver_iIntangible";"inver_IMaterial";"inver_IMterrenos";"inver_IMresto";"inver_Otras";"inver_Total"
2011;98,00;367;22815;0;22815;0;23182
2011;132,00;0;330255;0;330255;0;330255
2011;97,00;0;9470;0;9470;0;9470
2011;103,00;7672;9462;0;9462;62300;79434
2011;110,00;0;131241;0;131241;0;131241
2011;94,00;0;220902;0;220902;0;220902
2011;91,00;0;22601;0;22601;0;22601
2011;664,00;526506;1770021;0;1770021;0;2296527
2011;918,00;54021;33064137;0;33064137;0;33118158
2011;92,00;0;1744;0;1744;0;1744
2011;93,00;0;8561;0;8561;0;8561
2011;95,00;0;83527;0;83527;0;83527
2011;96,00;0;3000;0;3000;0;3000
2011;301,00;1372;355010;0;355010;0;356382
2011;492,00;46786;314000;0;314000;1452156;1812942
2011;811,00;2156;30622;0;30622;0;32778
2011;812,00;1211268;5588484;0;5588484;0;6799752
2011;832,00;0;6263;0;6263;0;6263
2011;841,00;2300;33060;0;33060;0;35360
2011;856,00;0;3923;0;3923;0;3923
2011;859,00;7018;0;0;0;0;7018
2011;861,00;0;1;0;1;0;1
2011;880,00;0;79663;0;79663;0;79663
2011;883,00;0;1425;0;1425;0;1425
2011;884,00;1179;56083;0;56083;0;57262
2011;877,00;24104;540940;0;540940;0;565044
2011;911,00;88145;982458;0;982458;74171;1144774
2011;913,00;0;0;0;0;1;1
2011;922,00;32938;528620;0;528620;0;561558
2011;923,00;0;3198;0;3198;0;3198
2011;924,00;1327;45760;0;45760;0;47087
2011;947,00;0;638;0;638;0;638
2011;951,00;0;4018;0;4018;0;4018
2011;972,00;0;3397;0;3397;0;3397
2011;973,00;0;70978;0;70978;0;70978
2011;974,00;0;6628;0;6628;0;6628
2011;975,00;5470;27513;0;27513;0;32983
2011;960,00;0;114854;0;114854;0;114854
2011;1027,00;0;18264;0;18264;0;18264
2011;1028,00;0;1155;0;1155;0;1155
2011;976,00;0;115162;0;115162;0;115162
2011;977,00;34055;14594;0;14594;0;48649
2011;1020,00;0;1;0;1;0;1
2011;994,00;51278;1235917;0;1235917;0;1287195
2011;995,00;0;182;0;182;0;182
2011;1060,00;0;900;0;900;23604;24504
2011;1005,00;178952;3223;0;3223;0;182175
2011;1061,00;0;387714;0;387714;0;387714
2011;1006,00;0;1;0;1;0;1
2011;1088,00;0;55000;0;55000;0;55000
2011;1089,00;-25897;14013564;0;14013564;0;13987667
2011;1076,00;0;12612;0;12612;0;12612
2011;1078,00;0;50000;0;50000;0;50000
2011;1033,00;720433;224476;0;224476;430544;1375453
2011;1036,00;26417;17256;0;17256;0;43673
2011;1037,00;0;0;0;0;1;1
2011;1039,00;16375;9281;0;9281;0;25656
2011;1065,00;1935;4180448;0;4180448;0;4182383
2011;1066,00;741622;3837905;0;3837905;187083;4766610
2011;207,00;65595;127350;0;127350;0;192945
2011;431,00;0;3006328;0;3006328;0;3006328
2011;387,00;;89932;;89932;;89932
2011;179,00;;0;;;;0
2011;606,00;;292201;;292201;;292201
2011;925,00;0;115409;0;115409;107480;222889
2011;541,00;;154530;;154530;;154530
2011;797,00;0;82711;0;82711;0;82711
2011;627,00;0;599502;0;599502;0;599502
2011;173,00;0;568704;0;568704;0;568704
2011;636,00;0;476009;43000;433009;0;476009
2011;205,00;37467;168941;0;168941;0;206408
2011;814,00;;0;;;3772;3772
2011;881,00;0;117539;12921;104618;0;117539
2011;771,00;0;0;0;0;0;0
2011;533,00;;39878;;39878;;39878
2011;447,00;0;29457;0;29457;0;29457
2011;815,00;9229;0;0;0;0;9229
2011;801,00;0;0;0;0;736798;736798
2011;800,00;0;478458;0;478458;0;478458
2011;389,00;7828;92693;0;92693;0;100521
2011;759,00;0;116763;0;116763;482131;598894
2011;695,00;0;0;0;0;0;0
2011;816,00;11768;92093;0;92093;0;103861
2011;833,00;0;115991;0;115991;0;115991
2011;870,00;0;0;0;0;384837;384837
2011;927,00;0;926412;0;926412;0;926412
2011;961,00;0;0;0;0;0;0
2011;962,00;2976;1687550;0;1687550;0;1690526
2011;1079,00;0;430503;0;430503;0;430503
2011;666,00;0;1992614;431390;1561224;72832;2065446
2011;392,00;0;0;0;0;0;0
2011;790,00;0;3911710;0;3911710;102900;4014610
2011;650,00;0;663497;0;663497;0;663497
2011;876,00;0;599939;0;599939;0;599939
2011;944,00;11087;87363;0;87363;0;98450
2011;952,00;18546;792000;0;792000;0;810546
2011;54,00;;0;;;;0
2011;538,00;0;328627;0;328627;0;328627
2011;557,00;0;19908;0;19908;0;19908
2011;653,00;0;77387;0;77387;0;77387
2011;647,00;0;330036;0;330036;0;330036
2011;208,00;3517;156110;;156110;;159627
2011;978,00;0;643323;0;643323;0;643323
2011;996,00;0;11573;0;11573;816;12389
2011;729,00;0;65330;0;65330;0;65330
2011;182,00;0;458001;10964;447037;0;458001
2011;633,00;2353;2983081;0;2983081;0;2985434
2011;685,00;0;1158952;0;1158952;0;1158952
2011;683,00;0;0;0;0;0;0
2011;945,00;0;650358;0;650358;0;650358
2011;953,00;;51495;;51495;;51495
2011;1022,00;17948;59482;0;59482;0;77430
2011;1049,00;0;117057;0;117057;0;117057
2011;794,00;0;4320;0;4320;0;4320
2011;415,00;0;3229471;0;3229471;0;3229471
2011;592,00;9029;1557394;0;1557394;0;1566423
2011;497,00;142888;623391;;623391;;766279
2011;726,00;0;0;0;0;80018;80018
2011;272,00;34610;272855;0;272855;0;307465
2011;805,00;109927;611902;0;611902;0;721829
2011;5,00;0;930539;0;930539;0;930539
2011;234,00;32336;388693;;388693;;421029
2011;64,00;0;0;0;0;0;0
2011;842,00;0;1517;0;1517;0;1517
2011;843,00;0;0;0;0;0;0
2011;1025,00;139165;0;;;1412053;1551218
2011;803,00;0;135430;0;135430;0;135430
2011;211,00;0;3029;0;3029;0;3029
2011;773,00;0;3229;0;3229;0;3229
2011;424,00;29496;133886;0;133886;0;163382
2011;298,00;0;151344;0;151344;2912;154256
2011;594,00;337677;0;0;0;0;337677
2011;237,00;22542;117316;0;117316;0;139858
2011;16,00;0;0;0;0;1;1
2011;768,00;120891;49907;0;49907;0;170798
2011;617,00;50049;1697602;0;1697602;2148241;3895892
2011;297,00;0;201132;0;201132;0;201132
2011;105,00;0;0;0;0;1;1
2011;544,00;4786;472896;0;472896;0;477682
2011;804,00;3513;1095043;0;1095043;0;1098556
2011;470,00;0;32988;3000;29988;0;32988
2011;104,00;6069;28289;0;28289;3992;38350
2011;20,00;0;1;0;1;0;1
2011;550,00;5346;2132958;0;2132958;0;2138304
2011;112,00;0;973955;0;973955;0;973955
2011;818,00;0;95386;0;95386;0;95386
2011;914,00;0;10906;0;10906;0;10906
2011;928,00;185477;2448369;0;2448369;0;2633846
2011;964,00;92906;405674;0;405674;49717;548297
2011;1026,00;0;2810;0;2810;0;2810
2011;1068,00;21706;24572;0;24572;11509;57787
2011;738,00;0;0;0;0;0;0
2011;404,00;50154;1663862;0;1663862;0;1714016
2011;274,00;41519;3203138;37746;3165392;0;3244657
2011;270,00;459;1920145;;1920145;;1920604
2011;676,00;;0;;;;0
2011;709,00;0;99100;0;99100;0;99100
2011;754,00;0;183321;0;183321;0;183321
2011;997,00;;199187;;199187;;199187
2011;734,00;0;1855751;0;1855751;0;1855751
2011;299,00;7749;210605;;210605;;218354
2011;645,00;0;26246;0;26246;0;26246
2011;17,00;0;2077;0;2077;0;2077
2011;1046,00;0;3998;0;3998;0;3998
2011;420,00;28048;143048;0;143048;0;171096
2011;802,00;17019;153057;0;153057;0;170076
2011;266,00;48415;470769;0;470769;0;519184
2011;580,00;0;140433;0;140433;0;140433
2011;137,00;0;282282;0;282282;0;282282
2011;769,00;89968;244965;0;244965;0;334933
2011;776,00;0;1703249;1703249;0;0;1703249
2011;640,00;57315;1095572;9030;1086542;4459468;5612355
2011;315,00;0;615349;0;615349;0;615349
2011;40,00;6583;120086;0;120086;0;126669
2011;508,00;0;311919;0;311919;0;311919
2011;46,00;0;16190;0;16190;0;16190
2011;590,00;0;340630;0;340630;401474;742104
2011;777,00;0;777975;0;777975;0;777975
2011;897,00;686276;12195723;0;12195723;0;12881999
2011;965,00;1292;158166;0;158166;0;159458
2011;671,00;0;0;0;0;0;0
2011;461,00;7878;77900;0;77900;0;85778
2011;376,00;;665913;;665913;;665913
2011;621,00;;802399;;802399;;802399
2011;793,00;;505595;;505595;;505595
2011;324,00;0;0;0;0;0;0
2011;712,00;0;221;0;221;0;221
2011;32,00;;2972;;2972;;2972
2011;361,00;0;7665;0;7665;0;7665
2011;486,00;0;181731;0;181731;0;181731
2011;595,00;0;165024;0;165024;0;165024
2011;433,00;0;761119;0;761119;0;761119
2011;1058,00;0;7337;0;7337;0;7337
2011;261,00;0;16124;0;16124;0;16124
2011;730,00;0;0;0;0;0;0
2011;577,00;0;1000;0;1000;0;1000
2011;788,00;;0;;;29000;29000
2011;865,00;29205;962195;0;962195;0;991400
2011;979,00;0;64183;0;64183;0;64183
2011;998,00;0;10055;0;10055;0;10055
2011;221,00;0;230868;0;230868;0;230868
2011;462,00;;57620;;57620;;57620
2011;506,00;13165873;16086607;;16086607;198027;29450507
2011;727,00;13240;233320;0;233320;0;246560
2011;355,00;1966;294289;61404;232885;0;296255
2011;487,00;3637;4129742;0;4129742;0;4133379
2011;938,00;0;3038098;0;3038098;334365;3372463
2011;886,00;4382;103982;;103982;;108364
2011;835,00;18373;86944;;86944;;105317
2011;999,00;0;12594;0;12594;0;12594
2011;798,00;0;1185413;0;1185413;0;1185413
2011;504,00;329616;2022825;0;2022825;0;2352441
2011;247,00;25984;156490;0;156490;0;182474
2011;216,00;0;167092;0;167092;1167;168259
2011;654,00;0;0;0;0;72286;72286
2011;65,00;0;191475;0;191475;0;191475
2011;472,00;313627;123266;0;123266;0;436893
2011;427,00;0;133178;0;133178;0;133178
2011;491,00;440840;360384;0;360384;0;801224
2011;551,00;75330;137196;0;137196;0;212526
2011;106,00;0;0;0;0;11588;11588
2011;819,00;0;57714;0;57714;0;57714
2011;836,00;9314;124927;0;124927;0;134241
2011;915,00;0;179231;0;179231;0;179231
2011;942,00;0;0;0;0;1872559;1872559
2011;748,00;3430266;8979820;0;8979820;0;12410086
2011;198,00;0;6815;0;6815;0;6815
2011;871,00;15972;1099729;0;1099729;1651334;2767035
2011;948,00;0;325832;0;325832;0;325832
2011;1051,00;0;0;0;0;0;0
2011;1083,00;0;12408;0;12408;0;12408
2011;679,00;27513;361176;0;361176;0;388689
2011;176,00;15273;108715;0;108715;0;123988
2011;537,00;0;2207949;0;2207949;93;2208042
2011;608,00;0;145;0;145;0;145
2011;596,00;0;0;0;0;0;0
2011;749,00;0;2577186;0;2577186;0;2577186
2011;758,00;1768922;9107465;0;9107465;0;10876387
2011;724,00;0;3484141;0;3484141;0;3484141
2011;436,00;0;287722;0;287722;0;287722
2011;567,00;;158318;;158318;;158318
2011;677,00;0;525306;0;525306;0;525306
2011;670,00;;78751;;78751;;78751
2011;588,00;0;395374;0;395374;0;395374
2011;446,00;0;295224;0;295224;0;295224
2011;753,00;0;458764;0;458764;1808050;2266814
2011;887,00;0;265490;0;265490;0;265490
2011;388,00;0;48719;0;48719;0;48719
2011;585,00;0;203950;0;203950;816;204766
2011;245,00;0;586234;0;586234;0;586234
2011;603,00;12675;1732997;0;1732997;0;1745672
2011;426,00;5229;1703865;0;1703865;0;1709094
2011;232,00;7862;882532;;882532;;890394
2011;288,00;0;622310;0;622310;0;622310
2011;246,00;2638;631071;0;631071;0;633709
2011;284,00;6132;2086314;0;2086314;0;2092446
2011;18,00;0;953680;0;953680;0;953680
2011;356,00;0;68252;0;68252;0;68252
2011;401,00;26084;1197311;0;1197311;0;1223395
2011;733,00;272904;10378598;;10378598;1097580;11749082
2011;243,00;2684;130694;;130694;11575;144953
2011;380,00;;727544;;727544;;727544
2011;716,00;;2343144;;2343144;;2343144
2011;534,00;92239;1029697;0;1029697;0;1121936
2011;185,00;55691;547384;547384;0;0;603075
2011;258,00;;412565;;412565;;412565
2011;505,00;20139;11338;0;11338;13567;45044
2011;268,00;149781;823988;;823988;1790542;2764311
2011;602,00;0;1341357;0;1341357;0;1341357
2011;254,00;;970987;;970987;;970987
2011;705,00;17747;4837966;0;4837966;0;4855713
2011;133,00;44764;980797;;980797;;1025561
2011;33,00;0;0;0;0;0;0
2011;143,00;671159;821964;0;821964;60425;1553548
2011;36,00;;75923;;75923;;75923
2011;756,00;0;3377816;0;3377816;0;3377816
2011;662,00;201026;3714994;0;3714994;0;3916020
2011;192,00;0;139997;0;139997;0;139997
2011;382,00;13012;8678831;5540279;3138552;;8691843
2011;322,00;2273;3145007;0;3145007;0;3147280
2011;478,00;0;4837565;0;4837565;0;4837565
2011;352,00;;30884;;30884;;30884
2011;628,00;0;733791;0;733791;0;733791
2011;291,00;;114701;;114701;;114701
2011;495,00;0;912080;0;912080;0;912080
2011;845,00;0;880409;259759;620650;0;880409
2011;498,00;0;611298;0;611298;0;611298
2011;314,00;0;84403;0;84403;0;84403
2011;720,00;58982;1205068;1016600;188468;;1264050
2011;721,00;0;752256;0;752256;0;752256
2011;485,00;;30786;;30786;-1486;29300
2011;273,00;0;1174649;0;1174649;132400;1307049
2011;846,00;10112;1209881;;1209881;;1219993
2011;847,00;107980;1485619;0;1485619;0;1593599
2011;848,00;66702;1704127;907317;796810;;1770829
2011;864,00;;0;;;;0
2011;916,00;558319;616872;;616872;;1175191
2011;930,00;11698;831672;0;831672;0;843370
2011;954,00;450958;2943903;0;2943903;1819809;5214670
2011;943,00;79117;351317;;351317;0;430434
2011;949,00;0;783590;0;783590;0;783590
2011;980,00;26867;1881741;;1881741;;1908608
2011;981,00;0;0;0;0;0;0
2011;1024,00;0;582794;0;582794;2369301;2952095
2011;1017,00;10259;31396;0;31396;;41655
2011;1000,00;62742;2661083;1159332;1501751;1584100;4307925
2011;1018,00;428;419051;;419051;;419479
2011;1001,00;13722;1444996;0;1444996;0;1458718
2011;1007,00;;214443;;214443;;214443
2011;1008,00;0;274231;274231;;;274231
2011;1009,00;18342;355929;0;355929;0;374271
2011;1010,00;;70777;;70777;;70777
2011;1011,00;27706;4266201;;4266201;90660;4384567
2011;1012,00;4679;242295;0;242295;0;246974
2011;1013,00;0;0;0;0;0;0
2011;1041,00;0;11485;0;11485;0;11485
2011;1073,00;1421996;59102206;0;59102206;0;60524202
2011;789,00;1672;6217886;0;6217886;0;6219558
2011;326,00;2108;218842;0;218842;0;220950
2011;442,00;53723;2815242;;2815242;;2868965
2011;294,00;5135;2285429;;2285429;;2290564
2011;378,00;53855;1391169;;1391169;;1445024
2011;402,00;180347;35885;0;35885;0;216232
2011;29,00;0;23370;0;23370;0;23370
2011;450,00;0;35208;0;35208;79879;115087
2011;656,00;0;0;0;0;0;0
2011;333,00;20945;681444;;681444;;702389
2011;668,00;0;2395;0;2395;0;2395
2011;684,00;0;57683;0;57683;0;57683
2011;422,00;3398;112239;0;112239;0;115637
2011;763,00;0;44958;0;44958;0;44958
2011;741,00;;308965;;308965;;308965
2011;553,00;0;739801;0;739801;0;739801
2011;357,00;13955;74293;0;74293;0;88248
2011;899,00;;53745;;53745;;53745
2011;900,00;0;0;0;0;0;0
2011;932,00;3785;5216;0;5216;0;9001
2011;950,00;0;325000;0;325000;0;325000
2011;966,00;;0;;;;0
2011;967,00;12457;-348537;0;-348537;48957;-287123
2011;982,00;24625;121403;0;121403;0;146028
2011;1014,00;0;54571;0;54571;0;54571
2011;1048,00;0;707;0;707;0;707
2011;1080,00;266729;9273858;;9273858;;9540587
2011;722,00;43622;10505641;0;10505641;0;10549263
2011;660,00;8142;1337500;;1337500;;1345642
2011;75,00;0;10645;0;10645;0;10645
2011;249,00;27696;802668;0;802668;0;830364
2011;275,00;0;34674;0;34674;0;34674
2011;227,00;;2845404;46217;2799187;16433;2861837
2011;150,00;82955;22186;0;22186;0;105141
2011;47,00;410;31688;0;31688;0;32098
2011;172,00;0;277910;0;277910;0;277910
2011;581,00;0;1057157;0;1057157;0;1057157
2011;120,00;;12945;;12945;;12945
2011;445,00;0;361520;0;361520;0;361520
2011;471,00;;311974;;311974;;311974
2011;53,00;;31475;3079;28396;;31475
2011;199,00;9243;217460;;217460;;226703
2011;575,00;677432;20545244;186294;20358950;0;21222676
2011;528,00;;5188922;;5188922;;5188922
2011;631,00;;2482287;;2482287;;2482287
2011;699,00;505117;2032198;;2032198;;2537315
2011;823,00;0;70713;0;70713;32137;102850
2011;849,00;;151371;;151371;;151371
2011;869,00;0;221794;0;221794;0;221794
2011;955,00;;0;;;;0
2011;983,00;0;40844;0;40844;0;40844
2011;1002,00;3449;264228;;264228;;267677
2011;1015,00;0;50692278;0;50692278;0;50692278
2011;51,00;0;0;0;0;0;0
2011;441,00;0;80967;0;80967;1305731;1386698
2011;327,00;3733;223439;0;223439;0;227172
2011;690,00;96574;7735904;0;7735904;0;7832478
2011;262,00;42278;537366;0;537366;0;579644
2011;403,00;0;0;0;0;0;0
2011;312,00;2555;202714;202714;0;0;205269
2011;589,00;0;693421;0;693421;0;693421
2011;665,00;0;7680678;7325745;354933;0;7680678
2011;334,00;0;0;0;0;0;0
2011;1075,00;0;40881921;0;40881921;0;40881921
2011;751,00;28966;0;0;0;357322;386288
2011;186,00;0;8420;0;8420;0;8420
2011;646,00;0;0;0;0;0;0
2011;536,00;0;0;0;0;0;0
2011;242,00;29908;70197;0;70197;0;100105
2011;490,00;0;0;0;0;0;0
2011;500,00;69133;3617082;0;3617082;;3686215
2011;206,00;10490;133285;-812;134097;;143775
2011;58,00;0;4510;0;4510;0;4510
2011;572,00;0;0;0;0;288039;288039
2011;180,00;0;195593;0;195593;;195593
2011;549,00;0;32029;0;32029;0;32029
2011;582,00;0;0;0;0;0;0
2011;743,00;117857;9104089;0;9104089;0;9221946
2011;795,00;6307;116532;0;116532;0;122839
2011;269,00;150;35285;0;35285;0;35435
2011;634,00;82416;630570;0;630570;0;712986
2011;1,00;;23454;;23454;;23454
2011;717,00;0;2544316;0;2544316;0;2544316
2011;373,00;0;112319;0;112319;0;112319
2011;535,00;0;0;0;0;0;0
2011;824,00;0;1833604;0;1833604;0;1833604
2011;888,00;2970;433315;;433315;;436285
2011;902,00;;3635;;3635;;3635
2011;968,00;123;74261;0;74261;0;74384
2011;346,00;0;261393;0;261393;;261393
2011;27,00;13341;1733991;0;1733991;0;1747332
2011;165,00;9070;17499;0;17499;;26569
2011;956,00;0;243084;93536;149548;0;243084
2011;413,00;0;95165;0;95165;0;95165
2011;149,00;0;67988;12521;55467;0;67988
2011;612,00;37154;1359846;;1359846;;1397000
2011;559,00;3232;3083224;0;3083224;105617;3192073
2011;7,00;173;93315;0;93315;0;93488
2011;283,00;0;4949794;0;4949794;0;4949794
2011;37,00;1725;297769;85956;211813;0;299494
2011;153,00;1276;1359961;179499;1180462;0;1361237
2011;547,00;0;0;0;0;0;0
2011;397,00;;123762;;123762;;123762
2011;556,00;0;0;0;0;0;0
2011;42,00;0;32890;0;32890;0;32890
2011;31,00;29302;80136;;80136;;109438
2011;740,00;0;861160;0;861160;0;861160
2011;217,00;15978;695909;0;695909;0;711887
2011;863,00;3509;317819;0;317819;0;321328
2011;889,00;0;0;0;0;0;0
2011;984,00;291597;978675;0;978675;79894;1350166
2011;34,00;0;0;0;0;0;0
2011;791,00;90405;1010551;0;1010551;0;1100956
2011;181,00;90405;1010551;0;1010551;0;1100956
2011;430,00;0;0;0;0;0;0
2011;715,00;481000;815000;0;815000;130000;1426000
2011;521,00;16336;764348;0;764348;0;780684
2011;524,00;134494;160930;0;160930;0;295424
2011;432,00;1604;394874;226513;168361;3000;399478
2011;19,00;13776;31075;0;31075;0;44851
2011;25,00;0;14185;0;14185;0;14185
2011;26,00;0;0;0;0;0;0
2011;890,00;0;302472;0;302472;30400;332872
2011;904,00;0;0;0;0;149839;149839
2011;957,00;29986;31;0;31;0;30017
2011;939,00;1811181;728564;;728564;;2539745
2011;236,00;8646;159435;51078;108357;0;168081
2011;735,00;0;0;0;0;0;0
2011;146,00;0;0;0;0;0;0
2011;363,00;6986;2818191;0;2818191;0;2825177
2011;187,00;0;495584;0;495584;0;495584
2011;265,00;6315;98444;;98444;;104759
2011;295,00;15625;153867;0;153867;0;169492
2011;496,00;10484;504026;0;504026;0;514510
2011;77,00;0;0;0;0;0;0
2011;391,00;0;6196;0;6196;0;6196
2011;240,00;0;359151;0;359151;0;359151
2011;448,00;0;0;0;0;0;0
