"año";"NCODI";"camas_medicina";"estancias_medicina";"altFinal_med";"altCuracion_med";"altTraslaHosp_med";"altExitus_med";"altOtracausa_med";"altTraslaInter_med";"camas_cirugia";"estancias_cirugia";"altFinal_cirugia";"altCuracion_cirugia";"altTraslaHosp_cirugia";"altExitus_cirugia";"altOtracausa_cirugia";"altTraslaInter_cirugia";"camas_trauma";"estancias_trauma";"altFinal_trauma";"altCuracion_trauma";"altTraslaHosp_trauma";"altExitus_trauma";"altOtracausa_trauma";"altTraslaInter_trauma";"camas_gine";"estancias_gine";"altFinal_gine";"altCuracion_gine";"altTraslaHosp_gine";"altExitus_gine";"altOtracausa_gine";"altTraslaInter_gine";"camas_pediatria";"estancias_pediatria";"altFinal_pediatria";"altCuracion_pediatria";"altTraslaHosp_pediatria";"altExitus_pediatria";"altOtracausa_pediatria";"altTraslaInter_pediatria";"camas_neonatologia";"estancias_neonatologia";"altFinal_neonatologia";"altCuracion_neonatologia";"altTraslaHosp_neonatologia";"altExitus_neonatologia";"altOtracausa_neonatologia";"altTraslaInter_neonatologia";"camas_restoPedia";"estancias_restoPedia";"altFinal_restoPedia";"altCuracion_restoPedia";"altTraslaHosp_restoPedia";"altExitus_restoPedia";"altOtracausa_restoPedia";"altTraslaInter_restoPedia";"camas_rehabilitacion";"estancias_rehabilitacion";"altFinal_rehabilitacion";"altCuracion_rehabilitacion";"altTraslaHosp_rehabilitacion";"altExitus_rehabilitacion";"altOtracausa_rehabilitacion";"altTraslaInter_rehabilitacion";"camas_mIntensiva";"estancias_mIntensiva";"aFinales_mIntensiva";"altCuracion_mIntensiva";"altTraslaHosp_mIntensiva";"altExitus_mIntensiva";"altOtracausa_mIntensiva";"altTraslaInter_mIntensiva";"camas_uci";"estancias_uci";"altFinal_uci";"altCuracion_uci";"altTraslaHosp_uci";"altExitus_uci";"altOtracausa_uci";"altTraslaInter_uci";"camas_uCoronarios";"estancias_uCoronarios";"altFinal_uCoronarios";"altCuracion_uCoronarios";"altTraslaHosp_uCoronarios";"altExitus_uCoronarios";"altOtracausa_uCoronarios";"altTraslaInter_uCoronarios";"camas_uNeonatales";"estancias_uNeonatales";"altFinal_uNeonatales";"altCuracion_uNeonatales";"altTraslaHosp_uNeonatales";"altExitus_uNeonatales";"altOtracausa_uNeonatales";"altTraslaInter_uNeonatales";"camas_uQuemados";"estancias_uQuemados";"altFinal_uQuemados";"altCuracion_uQuemados";"altTraslaHosp_uQuemados";"altExitus_uQuemados";"altOtracausa_uQuemados";"altTraslaInter_uQuemados";"camas_largaEstan";"estancias_largaEstan";"altFinal_largaEstan";"altCuracion_largaEstan";"altTraslaHosp_largaEstan";"altExitus_largaEstan";"altOtracausa_largaEstan";"altTraslaInter_largaEstan";"camas_psiquiatria";"estancias_psiquiatria";"altFinal_psiquiatria";"altCuracion_psiquiatria";"altTraslaHosp_psiquiatria";"altExitus_psiquiatria";"altOtracausa_psiquiatria";"altTraslaInter_psiquiatria";"camas_psiAgudo";"estancias_psiAgudo";"altFinal_psiAgudo";"altCuracion_psiAgudo";"altTraslaHosp_psiAgudo";"altExitus_psiAgudo";"altOtracausa_psiAgudo";"altTraslaInter_psiAgudo";"camas_psiquiMedia";"estancias_psiquiMedia";"altFinal_psiquiMedia";"altCuracion_psiquiMedia";"altTraslaHosp_psiquiMedia";"altExitus_psiquiMedia";"altOtracausa_psiquiMedia";"altTraslaInter_psiquiMedia";"camas_paliativos";"estancias_paliativos";"altFinal_paliativos";"altCuracion_paliativos";"altTraslaHosp_paliativos";"altExitus_paliativos";"altOtracausa_paliativos";"altTraslaInter_paliativos";"otros1_texto";"camas_o1";"estancias_o1";"altFinal_o1";"altCuracion_o1";"altTraslaHosp_o1";"altExitus_o1";"altOtracausa_o1";"altTraslaInter_o1";"otros2_texto";"camas_o2";"estancias_o2";"altFinal_o2";"altCuracion_o2";"altTraslaHosp_o2";"altExitus_o2";"altOtracausa_o2";"altTraslaInter_o2";"otros3_texto";"camas_o3";"estancias_o3";"altFinal_o3";"altCuracion_o3";"altTraslaHosp_o3";"altExitus_o3";"altOtracausa_o3";"altTraslaInter_o3";"camas_total";"estancias_total";"altFinal_total";"altCuracion_total";"altTraslaHosp_total";"altExitus_total";"altOtracausa_total";"altTraslaInter_total";"ingreProgr";"ingreUrge";"total_ingresosHops"
2012;1090,00;304;94971;14911;13704;355;788;64;963;162;40289;13370;13202;89;48;31;650;75;19272;3909;3809;73;14;13;57;47;10658;4571;4553;5;0;13;37;36;6098;1049;1020;18;7;4;27;16;3213;376;360;9;5;2;3;20;2885;673;660;9;2;2;24;0;0;0;0;0;0;0;0;31;8979;242;16;57;165;4;1502;31;8979;242;16;57;165;4;1502;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;11658;847;710;108;0;29;16;32;10739;797;663;106;0;28;16;3;919;50;47;2;0;1;0;6;1921;280;125;19;136;0;7;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;696;193846;39179;37139;724;1158;158;3259;17561;21664;39225
2012;764,00;252;90272;9867;8956;91;762;58;1176;129;32495;5928;5814;35;61;18;786;34;8843;1669;1614;17;32;6;65;40;11055;3586;3566;1;2;17;77;41;9109;1969;1934;19;3;13;189;17;4334;524;519;5;0;0;67;24;4775;1445;1415;14;3;13;122;0;0;0;0;0;0;0;0;42;10531;300;51;72;172;5;2024;27;6716;190;9;29;150;2;1166;6;1498;42;3;25;11;3;585;9;2317;68;39;18;11;0;273;0;0;0;0;0;0;0;0;6;1463;44;31;2;11;0;7;92;19230;947;901;23;1;22;13;30;8570;888;868;5;1;14;13;62;10660;59;33;18;0;8;0;8;2829;246;110;1;134;1;5;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;644;185827;24556;22977;261;1178;140;4342;5975;18574;24549
2012;14,00;12;1663;372;322;26;19;5;0;8;813;619;606;7;1;5;0;6;994;536;532;1;0;3;0;14;1814;855;848;5;0;2;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;42;5285;2383;2309;39;20;15;0;2037;346;2383
2012;657,00;28;9507;1291;1091;31;155;14;151;19;6219;1452;1381;36;31;4;15;8;1891;402;394;3;4;1;2;10;1835;746;732;12;0;2;2;6;1399;421;411;8;1;1;0;0;0;0;0;0;0;0;0;6;1399;421;411;8;1;1;0;0;0;0;0;0;0;0;0;4;1136;46;23;6;16;1;111;4;1136;46;23;6;16;1;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;75;21987;4358;4032;96;207;23;281;1105;3270;4375
2012;362,00;15;5194;1422;1150;132;26;114;0;19;6240;4194;4162;17;0;15;0;19;2451;2318;2291;2;6;19;0;2;216;138;138;0;0;0;0;2;206;138;138;0;0;0;0;2;206;138;138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2128;851;718;88;36;9;0;8;2128;851;718;88;36;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;65;16435;9061;8597;239;68;157;0;7576;1090;8666
2012;989,00;26;8307;1012;889;0;123;0;19;8;2260;542;537;0;5;0;64;7;1613;339;336;0;3;0;6;8;1522;646;646;0;0;0;26;4;1112;294;294;0;0;0;0;0;0;0;0;0;0;0;0;4;1112;294;294;0;0;0;0;0;0;0;0;0;0;0;0;2;260;10;0;0;10;0;117;2;260;10;0;0;10;0;117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;55;15074;2843;2702;0;141;0;232;454;2297;2751
2012;990,00;47;14640;1676;1469;30;154;23;100;17;3251;516;456;24;31;5;135;9;2072;435;412;6;12;5;20;10;1962;792;776;10;0;6;13;8;1028;343;310;26;0;7;4;0;0;0;0;0;0;0;0;8;1028;343;310;26;0;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;91;22953;3762;3423;96;197;46;272;563;3187;3750
2012;680,00;325;102787;14794;13428;482;802;82;3124;204;47125;8056;7847;113;74;22;1642;51;12295;2065;2017;25;16;7;83;66;14164;4128;4089;3;3;33;84;79;13092;2491;2439;41;5;6;285;24;4725;542;525;17;0;0;73;55;8367;1949;1914;24;5;6;212;0;0;0;0;0;0;0;0;47;10513;382;117;40;222;3;1332;27;6750;239;9;24;204;2;1106;0;0;0;0;0;0;0;0;12;2813;35;2;15;18;0;215;8;950;108;106;1;0;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;772;199976;31916;29937;704;1122;153;6550;12894;19048;31942
2012;411,00;36;9382;1773;1686;5;82;0;0;28;5079;2170;2167;1;2;0;0;12;4411;1370;1369;0;1;0;0;16;3931;943;943;0;0;0;0;6;347;120;117;3;0;0;0;4;217;81;78;3;0;0;0;2;130;39;39;0;0;0;0;0;0;0;0;0;0;0;0;6;1317;251;238;0;13;0;0;6;1317;251;238;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;104;24467;6627;6520;9;98;0;0;6308;319;6627
2012;241,00;30;5999;1867;1726;48;66;27;0;16;2561;1507;1499;2;6;0;0;16;2473;1487;1478;6;1;2;0;20;3146;1259;1255;2;0;2;0;7;751;477;421;19;0;37;0;3;184;95;95;0;0;0;0;4;567;382;326;19;0;37;0;0;0;0;0;0;0;0;0;7;910;350;332;0;18;0;0;7;910;350;332;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;96;15840;6947;6711;77;91;68;0;4217;2732;6949
2012;558,00;108;29412;4638;4158;106;369;5;548;55;13911;2131;2070;18;39;4;163;15;4524;899;868;22;6;3;19;32;6234;1782;1765;12;1;4;144;14;1782;693;661;30;1;1;0;7;764;228;214;13;1;0;0;7;1018;465;447;17;0;1;0;0;0;0;0;0;0;0;0;7;1488;161;94;19;47;1;400;7;1488;161;94;19;47;1;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2723;349;320;4;0;25;5;12;2723;349;320;4;0;25;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;243;60074;10653;9936;211;463;43;1279;2428;8214;10642
2012;167,00;3;164;112;101;10;1;0;0;6;518;355;353;1;0;1;0;6;397;272;271;0;0;1;0;1;51;35;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;16;1130;774;760;11;1;2;0;665;109;774
2012;248,00;45;16491;2417;2226;19;104;68;0;12;4305;631;597;3;26;5;0;6;2307;338;334;1;0;3;0;1;94;14;14;0;0;0;0;1;12;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;12;2;2;0;0;0;0;0;0;0;0;0;0;0;0;9;3004;748;706;0;42;0;0;9;3004;748;706;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;74;26213;4150;3879;23;172;76;0;2211;2714;4925
2012;224,00;6;2511;683;656;7;20;0;0;6;1002;453;441;5;7;0;0;6;1220;300;300;0;0;0;0;3;1087;367;362;5;0;0;0;2;70;21;21;0;0;0;0;1;0;0;0;0;0;0;0;1;70;21;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;23;5890;1824;1780;17;27;0;0;1170;664;1834
