"año";"NCODI";"60_totalCompra";"600_producFarma";"601_materialSani";"601_1_implantes";"601_2_restoMateriaSani";"606_servContratado";"607_trabajoContratado";"60X_restoCompras";"61_variaExistencias";"62_servExteriores";"628_sumistro";"62X_restoServiExter";"64_gastoPersonal";"640_sueldos";"641_indemnizacion";"642_SegSocEmpresa";"643_649_OtrGasSocial";"68_dotaAmortizacion";"69_perdidaDeterioro";"6X_restoGasto";"tot_compraGasto"
2012;6,00;9365642;833540;2764824;65254;2699570;0;5767278;0;32520;1797975;517238;1280737;5756907;4464981;25965;1120662;145299;922273;130338;853862;18859517
2012;161,00;525125;400865;16616;0;16616;33000;31487;43157;0;275141;216980;58161;8214303;7453136;15110;746057;0;0;0;0;9014569
2012;623,00;55085195;20811061;14803021;4155415;10647606;9935271;8395798;1140044;-22187;4850340;1723489;3126851;88756483;70624828;0;17817433;314222;0;0;0;148669831
2012;489,00;287845;86993;45272;0;45272;108649;1658;45273;21713;1247748;88095;1159653;1309202;1049833;67;256210;3092;7569;20454;48;2894579
2012;875,00;10572565;1951991;2147476;610392;1537084;3781842;2098856;592400;88879;3354386;857511;2496875;17146941;14195612;10730;2906210;34389;1610420;166629;2936530;35876350
2012;940,00;78411;18103;0;0;0;0;16406;43902;0;155779;43298;112481;467623;375111;0;91840;672;5987;0;4416;712216
2012;946,00;7932390;1969165;986557;541800;444757;2704072;309944;1962652;29876;2016024;304088;1711936;12905927;10583126;0;2226152;96649;0;0;276483;23160700
2012;1023,00;45008988;14830806;7282573;0;7282573;18246852;4233047;415710;954040;7880216;1566995;6313221;42389108;34572552;337094;7479462;0;7289440;484045;284611;104290448
2012;1054,00;66056393;13574860;9134314;511518;8622796;22934227;20412992;0;0;4091145;1753395;2337750;44943596;36452010;233206;8258380;0;0;216046;4134462;119441642
2012;1057,00;2479701;543350;510812;0;510812;0;1101027;324512;0;1145410;497510;647900;10251475;8060524;0;2190951;0;0;0;0;13876586
2012;1031,00;11919;1616;392;392;0;0;894;9017;0;189045;16053;172992;612706;456252;10017;143263;3174;20269;0;9246;843185
2012;1032,00;46302320;12115701;7727908;761143;6966765;21697408;4354975;406328;427068;8737515;1961859;6775656;47550895;38564471;188470;8564702;233252;10548838;49094;6745068;120360798
2012;1064,00;2595818;216733;529943;188436;341507;1244468;421643;183031;378081;829695;225326;604369;5564396;4530566;0;1027034;6796;1907801;27213;1928801;13231805
2012;226,00;8152709;1005512;854982;98302;756680;4642965;1285046;364204;24257;1385876;343936;1041940;4935518;3885262;0;1017263;32993;978870;-132569;2035439;17380100
2012;687,00;19105270;4236992;5128754;1114590;4014164;5120980;3675596;942948;0;3167364;922110;2245254;34667163;27148060;838028;6679645;1430;0;0;313234;57253031
2012;745,00;78338602;33772123;21490850;5001630;16489220;9373327;10543847;3158455;0;4562896;1273792;3289104;134067811;109114750;0;24665979;287082;0;0;2580814;219550123
2012;109,00;7062268;889745;863735;93954;769781;3983690;1103728;221370;-13572;1447564;220682;1226882;4725601;3805773;0;897284;22544;304079;393797;451551;14371288
2012;808,00;31412952;8330070;11698769;1547349;10151420;5182052;6199501;2560;-1707206;2202239;1759918;442321;55093880;42777631;0;11941775;374474;3534584;249509;474252;91260210
2012;971,00;2872138;186536;408527;3076;405451;1006157;1270918;0;466696;522397;448023;74374;8853744;7022774;0;1796187;34783;1398410;61193;48537;14223115
2012;128,00;1402175;246139;504523;82450;422073;651513;0;0;-1387;584238;75428;508810;1483916;1196456;0;287460;0;68485;2965;8424;3548816
2012;919,00;33351092;14962838;10940937;2621616;8319321;3117853;3528945;800519;259016;3673424;2040093;1633331;63458270;50452594;0;12901841;103835;0;0;279692;101021494
2012;725,00;78359434;33862526;37345340;15196199;22149141;0;2335856;4815712;2535613;15693485;2413250;13280235;158550360;127019488;14654;31138335;377883;3126485;0;9940874;268206251
2012;3,00;484802;27672;86051;0;86051;51303;291863;27913;0;360998;138484;222514;1886418;1286016;189383;401862;9157;14494;0;53759;2800471
2012;386,00;188795;11229;14480;0;14480;0;120387;42699;0;164348;58551;105797;769956;599803;0;170153;0;44354;0;29060;1196513
2012;306,00;3117744;1558872;0;0;0;0;463744;1095128;0;0;0;0;21416077;10708039;8183461;2524577;0;0;0;41918;24575739
2012;15,00;1234098;46029;473585;0;473585;518886;78435;117163;-2333;274478;69968;204510;1235133;999926;0;230062;5145;149385;118231;54106;3063098
2012;264,00;8842163;2557503;1256297;125666;1130631;3686509;739860;601994;0;1008249;238298;769951;4130776;3158597;7543;944673;19963;664741;369038;179935;15194902
2012;867,00;1437172;34801;513468;236277;277191;0;868284;20619;0;390581;72474;318107;703989;549757;1117;151615;1500;31122;53224;42460;2658548
2012;910,00;17201924;9344556;6297049;1302445;4994604;0;332454;1227865;276997;4672322;1033619;3638703;37948325;30302305;1474;7642408;2138;760188;0;3604188;64463944
2012;1053,00;24628802;13108908;8311209;1465575;6845634;0;1802669;1406016;1110298;7299466;1532284;5767182;82929779;66919832;505;15988221;21221;994691;0;12437;116975473
2012;1055,00;33403566;15410184;13162991;3613663;9549328;0;3275012;1555379;486824;8161206;3330453;4830753;67250912;53631350;1956;13589911;27695;2018350;0;0;111320858
2012;529,00;3798914;215196;2423177;0;2423177;171999;813703;174839;0;413922;225333;188589;11637239;9043621;0;2593618;0;591982;1416705;-23229;17835533
2012;345,00;2808185;538477;63666;0;63666;17413;1557120;631509;0;993055;451063;541992;16703615;13445764;260019;2996155;1677;558438;1659711;-9215;22713789
2012;515,00;3782100;283344;531512;200516;330996;1503653;1249100;214491;19881;1053680;488224;565456;6077076;4474612;66696;1444470;91298;791081;224103;229127;12177048
2012;174,00;1032216;48308;302534;26567;275967;427984;169846;83544;11822;146657;115792;30865;2497463;1959489;0;533113;4861;219936;0;0;3908094
2012;523,00;7033379;430156;2299093;1529218;769875;1586419;2520015;197696;-2116;1169554;419607;749947;8463330;6618767;18079;1809469;17015;1547568;8922;596106;18816743
2012;697,00;5331644;2268678;2304788;469215;1835573;0;419435;338743;11628;12820673;763775;12056898;15804802;12610472;21793;3167836;4701;1117662;0;94105;35180514
2012;239,00;15691040;3273079;4000669;913429;3087240;7525519;511569;380204;40470;4176596;865636;3310960;18028810;14295936;195270;3494606;42998;1542975;1649823;695812;41825526
2012;287,00;12122617;2588127;2352146;223788;2128358;6107642;332727;741975;2270;3619296;704413;2914883;14608886;11614969;12412;2978334;3171;1260561;156996;1649635;33420261
2012;377,00;1555683;339025;154415;0;154415;0;815248;246995;0;376541;230131;146410;9105142;6894119;0;2211023;0;485925;1173699;193;12697183
2012;692,00;21100252;10916590;5187376;1197328;3990048;1417143;2510470;1068673;0;2331351;1320823;1010528;40655196;32245375;0;8140948;268873;0;0;108707;64195506
2012;335,00;367438;6481;188702;0;188702;0;158031;14224;0;473371;371206;102165;5468301;4222098;0;1227107;19096;0;0;43397;6352507
2012;435,00;2641123;72664;1845437;1244832;600605;0;708768;14254;4900;9379981;27777;9352204;3546786;2929396;0;614739;2651;515528;546165;366364;17000847
2012;423,00;4100846;143589;831229;0;831229;2611079;304415;210534;1502;1128872;218065;910807;4010536;3033058;120859;836571;20048;211964;913898;152906;10520524
2012;351,00;5009979;372806;1152103;297386;854717;2400634;992833;91603;0;1837811;189949;1647862;4620228;3670892;4716;932429;12191;355156;418888;990817;13232879
2012;830,00;24849341;10480932;9064220;2306687;6757533;1235925;4101778;-33514;-1352006;1383882;970414;413468;44050549;35290568;6719;8423763;329499;1499019;67258;478031;70976074
2012;892,00;54847152;23156464;14345074;4162624;10182450;8755745;7902347;687522;0;3935474;1881385;2054089;78498875;62861628;0;14987125;650122;2937185;2030405;941895;143190986
2012;921,00;25999980;1846224;4860309;1783759;3076550;15304100;2978412;1010935;4695;8582647;1007164;7575483;16097673;12731855;39909;3204201;121708;1011491;806444;1759832;54262762
2012;991,00;750837;75435;174984;8040;166944;0;485202;15216;-8463;498531;169478;329053;4354382;3523364;69232;754903;6883;0;0;55496;5650783
2012;992,00;16524136;5536693;5610389;961537;4648852;1053518;3934806;388730;0;1563530;1059228;504302;33024372;26068819;0;6364353;591200;3105894;176748;0;54394680
2012;993,00;19632814;10297097;4824306;1153972;3670334;746011;3257068;508332;-663977;2623408;1650607;972801;35204662;27305272;717558;6787621;394211;1135638;0;0;57932545
2012;1071,00;97120365;51140239;36424538;10458369;25966169;6959745;1624509;971334;0;9557427;6826942;2730485;182450472;142978436;2763535;35980650;727851;0;0;0;289128264
2012;473,00;5317576;0;0;0;0;5317575;1;0;0;529021;435927;93094;7477135;5728266;48158;1700711;0;1007493;2907;85822;14419954
2012;663,00;81644363;42329960;18889413;5332406;13557007;12232600;6244862;1947528;0;13062722;2254166;10808556;96340734;75283096;732105;19727426;598107;3678661;3930456;6352700;205009636
2012;552,00;9652800;1992268;4065538;2466049;1599489;1182841;1927956;484197;0;2951528;540277;2411251;17040992;13207109;0;3734806;99077;822985;35796;3103;30507204
2012;772,00;150864299;90076067;42001330;15722204;26279126;1374842;12635754;4776306;1967921;14268634;4115379;10153255;224971424;170334226;4832454;47979566;1825178;17729163;4202613;5888238;419892292
2012;568,00;2416822;228657;457754;3246;454508;3544;1045521;681346;0;640766;0;640766;5705883;4193911;54066;1287944;169962;0;0;22525;8785996
2012;398,00;8458242;466346;2190288;979250;1211038;1364887;3468052;968669;13995;2084427;749556;1334871;11413009;8655486;0;2504397;253126;1120781;35366;99492;23225312
2012;394,00;2778661;181692;1009087;476891;532196;20020;1479352;88510;0;609574;242707;366867;6214038;4786701;8121;1261306;157910;301559;0;134006;10037838
2012;614,00;1315612;73454;463906;160976;302930;4515;640370;133367;0;1112548;33145;1079403;3032429;2348498;0;615992;67939;188001;0;11224;5659814
2012;235,00;813385;126190;395629;6110;389519;0;182446;109120;0;1022742;237607;785135;3154429;2331336;0;804220;18873;492339;0;53524;5536419
2012;616,00;8419997;914913;2452591;1296063;1156528;3853194;637211;562088;120844;2699378;590372;2109006;16002870;12514313;24631;3449827;14099;1077911;19628;860617;29201245
2012;267,00;14042357;2686884;3188523;2412548;775975;1330779;6344170;492001;197217;3535710;996933;2538777;14208671;11155843;94911;2955757;2160;1187506;-239576;3934769;36866654
2012;565,00;8287154;1408838;2657120;1118297;1538823;2653410;1206714;361072;43443;2182108;579678;1602430;16284192;12665526;206529;3333160;78977;1786081;0;1261001;29843979
2012;220,00;3739370;0;305222;67670;237552;2039630;1410251;-15733;2309826;1445536;405520;1040016;7602820;5838383;85881;1649713;28843;1247392;40128;193597;16578669
2012;278,00;8791514;1686909;2173865;0;2173865;2326639;2314717;289384;4544;1511181;473042;1038139;9593149;7497792;27412;2049099;18846;1154609;91732;585824;21732553
2012;107,00;1330873;177004;76426;0;76426;184354;739401;153688;-3311;745251;233791;511460;6216818;4863452;0;1334428;18938;566366;0;342682;9198679
2012;141,00;188211;14066;8268;0;8268;1089;149642;15146;0;235505;46102;189403;946328;717312;100;228916;0;0;0;36456;1406500
2012;711,00;107295411;50168140;35948193;14301298;21646895;5771035;13335681;2072362;0;22171019;6129092;16041927;150399929;117550815;483664;31045205;1320245;9444841;3149669;11367585;303828454
2012;204,00;1137230;127025;160003;0;160003;357516;247054;245632;3747;376122;114835;261287;3494959;2638725;64341;774164;17729;167638;-1636;62039;5240099
2012;579,00;1593891;480118;166151;0;166151;90395;449143;408084;10681;5586951;277779;5309172;6190725;4880557;3461;1285457;21250;905610;0;301875;14589733
2012;348,00;5825959;597659;2437460;2075088;362372;499591;1968328;322921;0;2500026;532573;1967453;13717505;10709219;12000;2708734;287552;394729;-29342;958014;23366891
2012;766,00;16867282;3717451;5568614;864380;4704234;3679442;2924802;976973;0;3905579;1603716;2301863;30253499;21811931;400;5637422;2803746;3123968;113768;2032222;56296318
2012;761,00;2041289;151540;206039;0;206039;27530;1577668;78512;-30773;3811288;394067;3417221;4552488;3539748;16004;996736;0;80053;450754;232171;11137270
2012;728,00;27644994;5675014;5538301;2474348;3063953;13071483;2709402;650794;-46199;7059057;1505631;5553426;33516839;25394083;810495;6447913;864348;2731091;0;2670618;73576400
2012;280,00;12147224;2602093;2544861;348606;2196255;4521668;2275181;203421;34075;2948226;634839;2313387;12082991;9608597;2738;2430889;40767;1629335;326744;468907;29637502
2012;222,00;2217648;1262613;0;0;0;430587;430587;93861;72889;1132934;319599;813335;4603724;3371176;294124;922731;15693;330321;640180;1297703;10295399
2012;276,00;17678840;5334618;5477189;198432;5278757;902549;4378308;1586176;105713;30932550;1180804;29751746;19779039;15004255;91593;4655679;27512;1216526;436204;1627971;71776843
2012;11,00;5960682;1615952;1774874;138452;1636422;1800174;92986;676696;23956;6354675;892805;5461870;9410549;7308616;0;2101933;0;1097282;3123;320677;23170944
2012;302,00;3769059;142742;216830;9740;207090;3170062;135362;104063;8952;748378;213001;535377;2582056;2003662;50153;463250;64991;304084;173310;75056;7660895
2012;682,00;12299907;2994365;2856126;787060;2069066;4575336;1648045;226035;66986;4506043;592657;3913386;20813647;16803357;19645;3914193;76452;2569300;713769;4076548;45046200
2012;279,00;18098945;3447333;4030557;4030557;0;2090400;1648022;6882633;-35451;4729449;984656;3744793;18667065;14152557;510832;3887183;116493;3474859;457917;7875964;53268748
2012;282,00;22036904;6323030;9249179;85995;9163184;2799350;2189227;1476118;0;18190480;1192067;16998413;26113002;20046963;301634;5644362;120043;0;749623;6259599;73349608
2012;281,00;13046452;3704147;3923244;601477;3321767;2492449;466742;2459870;0;5291360;1276224;4015136;31465491;24222682;9910;6361941;870958;2213364;0;2046342;54063009
2012;183,00;510780;123080;121000;85000;36000;226700;40000;0;0;823300;58000;765300;639700;483000;0;156700;0;0;0;457100;2430880
2012;610,00;6343530;2129398;2763249;2763249;0;4082;4082;1442719;-42624;4196698;512311;3684387;17649720;14837184;232486;2530539;49511;700625;339194;484536;29671679
2012;116,00;4005215;643596;397848;0;397848;163224;2689346;111201;-35907;2532656;496557;2036099;8483872;6711080;2001;1746856;23935;592049;934533;1550316;18062734
2012;115,00;577590;168006;17199;0;17199;172398;92863;127124;0;432388;36674;395714;1858961;1480422;1647;375887;1005;13490;0;331322;3213751
2012;114,00;618969;27696;51837;0;51837;2547;512939;23950;0;830225;69771;760454;1044923;825892;9442;206685;2904;48761;127900;62460;2733238
2012;126,00;1108363;106484;86620;0;86620;40467;863984;10808;0;1097241;135069;962172;3945389;3093158;1380;850851;0;111586;6992;160705;6430276
2012;119,00;1963598;841772;681656;264186;417470;133947;86217;220006;-8517;4638809;285123;4353686;3085842;2475601;43000;561576;5665;191298;257299;454593;10582922
2012;770,00;83580288;37111495;26876274;9426551;17449723;5431363;12486257;1674899;-105581;12166713;2852003;9314710;107356159;85563475;0;21529118;263566;2745438;68926;6830976;212642919
2012;583,00;8565068;2254168;2263129;1219047;1044082;1675861;2040708;331202;38643;2378655;598466;1780189;26963467;20986331;0;5776601;200535;1978635;0;2038898;41963366
2012;136,00;2371771;212504;274301;0;274301;69931;1720867;94168;-9404;703161;229219;473942;6807356;5195700;0;1585491;26165;434524;0;909061;11216469
2012;469,00;5586156;1771339;1142582;204944;937638;1523536;1029510;119189;-12406;896902;385737;511165;11121225;8660443;1081;2429787;29914;674406;25082;451937;18743302
2012;642,00;40002;40000;0;0;0;1;1;0;0;0;0;0;60001;60000;0;1;0;0;0;0;100003
2012;674,00;38870510;13681710;10867237;4053035;6814202;4746590;8046021;1528952;66172;19338298;1984667;17353631;73695853;58402555;0;15185056;108242;5578864;513971;1152745;139216413
2012;193,00;1293568;106281;162743;0;162743;828077;84947;111520;0;611599;105377;506222;5043142;4090702;0;951770;670;290858;0;41103;7280270
2012;526,00;30677045;13313035;8539082;3174510;5364572;1939634;4309699;2575595;-217027;6259147;1544284;4714863;63200729;48857874;101162;14204543;37150;2496694;66349;1074191;103557128
2012;698,00;113356447;47273961;41589913;14397295;27192618;10340839;11184714;2967020;-356582;11267775;3390980;7876795;160056774;127906991;0;31030951;1118832;3405116;161252;10925519;298816301
2012;630,00;13384763;2218683;4477909;1458350;3019559;4102394;1943937;641840;-59286;5050155;1204365;3845790;40395327;31758402;55511;8519587;61827;2208368;85537;1848342;62913206
2012;124,00;1162720;51290;84061;0;84061;150;151;1027068;0;758751;127837;630914;4685327;3666742;0;1018585;0;57293;119951;66192;6850234
2012;364,00;1335017;107920;83303;0;83303;1;1095800;47993;0;309553;258391;51162;3385465;2723626;0;661839;0;532374;0;305372;5867781
2012;604,00;39983058;15843197;12129624;3566703;8562921;6367418;3623085;2019734;-523528;8434442;2376053;6058389;78390368;62617534;92416;15410395;270023;5149502;909571;3515674;135859087
2012;123,00;1722767;210289;152019;0;152019;0;1199835;160624;-1989;739335;318563;420772;5873930;4588287;120637;1165006;0;603079;0;147241;9084363
2012;310,00;3966771;539611;207225;0;207225;220275;2563362;436298;6665;2484793;556793;1928000;19748554;15489418;27892;4175215;56029;1560796;0;846351;28613930
2012;571,00;12624706;3707774;2793552;765424;2028128;658317;5061845;403218;-53297;1785530;372512;1413018;23378719;18597067;182125;4323818;275709;585976;12448;969253;39303335
2012;296,00;1685188;298232;230112;0;230112;520145;494602;142097;-7730;1476130;210474;1265656;4085648;3144534;3944;935814;1356;91842;0;90397;7421475
2012;566,00;17304571;4824053;3438277;1048220;2390057;2182079;5727523;1132639;-30995;5229111;1712421;3516690;32937990;26669507;0;6268483;0;2488396;-221538;1607322;59314857
2012;784,00;78873572;32165673;14656597;5568685;9087912;24170710;5096050;2784542;111607;7214145;2251597;4962548;123072927;96409371;41274;26622282;0;5541907;17808;1137647;215969613
2012;102,00;5361566;848876;154545;0;154545;337703;3387064;633378;12323;2394978;718412;1676566;26329722;20313098;4800;5843468;168356;1717855;0;1800336;37616780
2012;379,00;6683194;609095;211244;0;211244;184398;4264264;1414193;0;2747443;894217;1853226;36056407;28401396;0;7655011;0;2737507;4513;663435;48892499
2012;639,00;13756379;2769320;3020781;0;3020781;2992849;3684853;1288576;0;3083352;1129618;1953734;34530888;27817383;0;6713505;0;8173884;3829;3207208;62755540
2012;457,00;3492826;493805;814426;382544;431882;1200463;852189;131943;93606;922863;209630;713233;8878106;7156648;5691;1702512;13255;448683;5380;55982;13897446
2012;609,00;23698056;3168632;8231208;3206792;5024416;378259;1844641;10075316;-142683;8772906;2559315;6213591;42332776;33458926;131258;8368904;373688;3470032;1946852;1846824;81924763
2012;101,00;434144;122346;49468;0;49468;8400;33225;220705;2160;250100;56680;193420;2525596;2017764;0;507832;0;85054;4148;52266;3353468
2012;454,00;15526361;6019974;3018449;1265871;1752578;4051758;1417391;1018789;0;2280783;902702;1378081;29584965;22998879;99847;6420083;66156;1603173;0;783450;49778732
2012;318,00;4308399;293912;275211;0;275211;148613;3296851;293812;0;2566863;560311;2006552;16232709;12671666;0;3521675;39368;880606;1568086;33029;25589692
2012;600,00;12829980;4643751;3465798;1407004;2058794;4095447;189396;435588;-75325;1768620;729812;1038808;27799811;21636262;236186;5904307;23056;3291745;114891;653524;46383246
2012;545,00;22745847;9132113;6223868;1702550;4521318;4241278;2364039;784549;0;4817118;1989933;2827185;64470619;49685407;-195122;14865946;114388;4074905;0;1046088;97154577
2012;100,00;499849;54249;87246;0;87246;2962;340734;14658;0;456650;118043;338607;2115795;1563497;497;536854;14947;6286;0;0;3078580
2012;702,00;49588553;19845915;10107782;5636562;4471220;7169190;9537896;2927770;0;9101759;2266749;6835010;67952060;53140764;101426;14197591;512279;4451787;0;-322904;130771255
2012;778,00;26837194;10294871;6967824;1889211;5078613;2318350;6676469;579680;9227;1935304;986028;949276;44521278;35038519;33571;9448570;618;2438875;37412;210835;75990125
2012;341,00;309012;70814;22725;735;21990;47899;7966;159608;621;600612;43226;557386;934974;727029;0;207945;0;149904;0;100470;2095593
2012;99,00;1752091;200650;193311;0;193311;288714;1012591;56825;2216;610600;267323;343277;4875488;3732556;65000;1045774;32158;474851;0;104619;7819865
2012;767,00;11547991;4641354;3144822;1056510;2088312;766625;2394990;600200;890;1379090;444810;934280;24090170;19429814;0;4641109;19247;1333716;0;1618001;39969858
2012;359,00;7187084;893973;450814;0;450814;4295422;1361957;184918;0;1091659;432063;659596;9450916;7350061;31031;2049264;20560;1028430;0;384045;19142134
2012;98,00;1147393;127088;204570;0;204570;48246;476964;290525;0;363545;88179;275366;3686667;2916639;0;759177;10851;162295;0;17887;5377787
2012;132,00;743860;51935;96922;0;96922;7298;562223;25482;0;713977;112373;601604;1459843;1063427;118744;277672;0;120162;156938;154193;3348973
2012;97,00;1038500;116558;52406;0;52406;94061;753630;21845;0;615731;82773;532958;2309572;1782274;16324;502433;8541;20559;0;311519;4295881
2012;103,00;873205;123451;203607;95636;107971;300115;213047;32985;23402;230714;52407;178307;2219525;1789162;1422;425628;3313;112171;1345;13981;3474343
2012;110,00;266802;41337;31289;0;31289;1;1;194174;0;383238;58362;324876;2022169;1617946;7201;396934;88;30274;0;147166;2849649
2012;94,00;375184;13813;2544;0;2544;0;63121;295706;0;170775;71092;99683;1709205;1342547;0;361074;5584;150612;80782;5096;2491654
2012;91,00;346593;38792;56833;0;56833;0;0;250968;124;349515;77706;271809;3086094;2393450;14172;675970;2502;47940;0;94061;3924327
2012;664,00;25919577;11082202;7208173;2398029;4810144;949686;6482880;196636;0;5147483;1442406;3705077;56146434;44032396;58926;11843777;211335;1970918;0;735701;89920113
2012;918,00;237866598;111138647;62768103;16363337;46404766;28599681;27986622;7373545;28524;19415870;8047819;11368051;302491590;240455427;25186;58361948;3649029;15886875;661213;19461632;595812302
2012;92,00;534056;113445;62705;0;62705;8624;302921;46361;0;290100;135475;154625;2345578;1805108;0;507603;32867;1511;309;63401;3234955
2012;95,00;1194495;140769;230158;0;230158;15620;755400;52548;0;340227;187099;153128;3575517;2801872;0;760232;13413;431982;0;810756;6352977
2012;96,00;439447;46733;4036;0;4036;5804;361262;21612;0;435233;26478;408755;249684;196303;0;53381;0;783;10217;224;1135588
2012;301,00;846823;194507;207782;0;207782;161010;204805;78719;3722;1942278;343806;1598472;5432274;4374433;0;868177;189664;407453;0;78209;8710759
2012;492,00;10303809;2842950;2090421;1121515;968906;2110481;2797445;462512;70133;1440950;667779;773171;19272838;15086181;29232;4095961;61464;1445807;-150613;71025;32453949
2012;811,00;2384663;34902;52051;52051;0;2186563;90436;20711;0;447310;51803;395507;1045143;780309;0;251719;13115;95245;4235;46068;4022664
2012;812,00;36486255;19779292;2201775;0;2201775;11180372;2902583;422233;-189146;9369475;2090458;7279017;32376626;25274419;0;6903551;198656;2753256;24120;172828;80993414
2012;832,00;51802;374;2232;0;2232;1140;1140;46916;1582;103789;13311;90478;190236;140312;176;49689;59;6136;551;3151;357247
2012;841,00;47400;40000;3000;3000;0;0;0;4400;0;25676;15100;10576;135000;89000;4500;38000;3500;0;0;0;208076
2012;856,00;801926;102818;100416;0;100416;372876;139681;86135;0;278346;105008;173338;2566804;1999077;0;541229;26498;88776;636;70386;3806874
2012;859,00;275425;48289;0;0;0;66980;16575;143581;0;571406;27198;544208;1026039;813047;0;209173;3819;19701;4282;267637;2164490
2012;861,00;92571;82249;1436;0;1436;1500;7386;0;0;394735;33050;361685;1122644;899884;0;224345;-1585;1210;0;21114;1632274
2012;880,00;1151842;167976;167993;0;167993;0;770498;45375;0;623205;122871;500334;4258979;3202669;42296;999236;14778;183036;0;2409;6219471
2012;883,00;291175;25424;1032;0;1032;3593;249415;11711;0;1213614;102557;1111057;1545630;1226615;0;312305;6710;170707;0;376;3221502
2012;884,00;884117;104312;51746;0;51746;26083;672082;29894;0;650880;121587;529293;2327810;1749845;41950;528164;7851;16310;29734;252577;4161428
