"año";"NCODI";"inver_iIntangible";"inver_IMaterial";"inver_IMterrenos";"inver_IMresto";"inver_Otras";"inver_Total"
2012;399,00;65235;494073;0;494073;0;559308
2012;195,00;0;44007;0;44007;0;44007
2012;783,00;0;2525998;0;2525998;0;2525998
2012;263,00;44394;524039;524039;0;0;568433
2012;194,00;4250;14486;0;14486;0;18736
2012;214,00;0;20000;0;20000;0;20000
2012;785,00;0;3746702;0;3746702;0;3746702
2012;780,00;0;26802;0;26802;0;26802
2012;782,00;2817475;4740404;0;4740404;0;7557879
2012;369,00;0;16617;0;16617;0;16617
2012;84,00;0;0;0;0;26750;26750
2012;713,00;0;2534011;0;2534011;0;2534011
2012;941,00;69338;38186;0;38186;0;107524
2012;1091,00;0;569674;0;569674;0;569674
2012;1045,00;0;66531;0;66531;0;66531
2012;1086,00;985605;7523555;0;7523555;209242;8718402
2012;937,00;1063;12501;0;12501;0;13564
2012;1004,00;450845;74189;0;74189;0;525034
2012;737,00;0;464951;0;464951;0;464951
2012;765,00;0;948546;0;948546;0;948546
2012;329,00;0;144441;0;144441;0;144441
2012;87,00;0;6839;0;6839;0;6839
2012;527,00;0;60002;60002;0;0;60002
2012;562,00;13430;383925;0;383925;0;397355
2012;251,00;83819;195445;0;195445;289386;568650
2012;129,00;5406;391460;0;391460;0;396866
2012;154,00;75942;87248;0;87248;0;163190
2012;516,00;18831;550683;312964;237719;0;569514
2012;184,00;0;137468;0;137468;0;137468
2012;652,00;0;0;0;0;447056;447056
2012;637,00;0;66847;0;66847;0;66847
2012;88,00;0;0;0;0;39663;39663
2012;907,00;169;4326;0;4326;0;4495
2012;970,00;20407;23174;0;23174;0;43581
2012;1019,00;0;23515;0;23515;0;23515
2012;1016,00;0;178884;0;178884;0;178884
2012;1047,00;0;78132;0;78132;0;78132
2012;635,00;0;1686060;0;1686060;0;1686060
