"año";"NCODI";"biopsias_hosp";"biopsias_CEP";"necropsias_hosp";"angio_hosp";"angio_CEP";"densiometrias_hosp";"densiometrias_CEP";"gamma_hosp";"gamma_CEP";"mamo_hosp";"mamo_CEP";"pet_hosp";"pet_CEP";"resonancia_hosp";"resonancia_CEP";"rx_hosp";"rx_CEP";"spect_hosp";"spect_CEP";"tac_hosp";"tac_CEP";"Colonosopia";"Broncoscopia";"ERCP"
2012;687,00;10833;0;9;0;0;0;0;0;0;3059;0;0;0;8443;0;76938;0;0;0;6987;0;1373;127;0
2012;745,00;10641;0;19;597;0;2498;0;3583;0;8406;12910;0;0;3814;0;166113;64649;1194;0;12395;4751;3623;245;280
2012;109,00;4388;0;0;0;0;1484;0;0;0;1855;0;0;0;5478;0;38734;0;0;0;3068;0;843;8;0
2012;808,00;14174;0;19;0;0;0;0;0;0;3145;0;0;0;6138;0;85626;0;0;0;12191;0;2999;271;154
2012;971,00;2570;0;0;0;0;0;0;0;0;488;0;0;0;0;0;27409;0;0;0;1261;0;644;0;0
2012;128,00;0;0;0;0;0;422;0;0;0;915;0;0;0;0;0;14015;0;0;0;0;0;198;0;0
2012;919,00;11188;0;12;0;0;795;0;0;0;8367;0;0;0;6428;0;85666;16708;0;0;11331;0;2184;164;88
2012;725,00;23399;0;13;245;0;3945;0;0;0;5892;0;2051;0;12809;0;65267;0;11956;0;13145;0;2604;550;346
2012;3,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;386,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;121;0;0;0;0;0;0;0;0
2012;306,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;15,00;165;0;0;0;0;0;0;0;0;106;0;0;0;0;0;4018;0;0;0;0;0;48;0;0
2012;264,00;0;0;0;0;0;0;0;0;0;842;0;0;0;49;0;20916;0;0;0;3668;0;645;12;0
2012;867,00;0;0;0;0;0;0;0;0;0;769;0;0;0;0;0;8759;0;0;0;0;0;420;0;0
2012;910,00;7876;0;1;0;0;0;0;0;0;3694;0;0;0;2773;0;68089;0;0;0;8199;0;454;101;0
2012;1053,00;12478;0;12;0;0;0;0;0;0;6777;0;0;0;4454;0;72784;7791;0;0;10628;0;2710;184;0
2012;1055,00;9505;0;9;0;0;0;0;0;0;6713;0;0;0;2674;0;98840;0;0;0;13932;0;1923;265;0
2012;529,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1488;0;0;0;0;0;0;0;0
2012;345,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;515,00;0;0;0;0;0;0;0;0;0;0;0;0;0;2351;0;20037;0;0;0;0;0;0;0;0
2012;174,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;523,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12338;0;0;0;0;0;0;0;0
2012;697,00;0;0;0;84;0;3326;0;1026;0;6991;0;527;0;9686;0;74365;0;240;0;8589;0;1154;25;4
2012;239,00;7477;0;0;0;0;1373;0;0;0;2987;0;0;0;7674;0;34773;0;0;0;8154;0;1419;76;32
2012;287,00;33;0;34;54;0;2897;0;761;0;4091;0;0;0;9818;0;56023;0;118;0;5458;0;965;40;0
2012;377,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1267;0;0;0;0;0;0;0;0
2012;692,00;8525;0;11;0;0;475;0;0;0;6688;0;0;0;0;0;74095;0;0;0;7678;0;1258;120;0
2012;335,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;435,00;1414;0;0;0;0;586;0;0;0;1514;0;0;0;6313;0;22868;0;0;0;3607;0;346;13;0
2012;423,00;0;0;0;0;0;339;0;0;0;476;0;0;0;1714;0;10613;0;0;0;1542;0;0;0;0
2012;351,00;0;0;0;0;0;0;0;0;0;746;0;0;0;854;0;9124;0;0;0;1407;0;0;0;0
2012;830,00;8004;0;9;0;0;0;0;0;0;2235;0;0;0;0;0;0;0;0;0;6694;0;969;164;43
2012;892,00;16896;0;91;0;0;186;0;0;0;3906;0;0;0;5664;0;0;0;0;0;13637;0;1266;430;134
2012;921,00;1174;0;3;523;0;2668;0;1302;0;5546;0;0;0;13199;0;55616;0;165;0;9015;0;721;48;39
2012;991,00;0;0;0;0;0;0;0;0;0;388;0;0;0;0;0;5728;0;0;0;0;0;0;0;0
2012;992,00;5962;0;15;0;0;0;0;0;0;1146;0;0;0;3005;0;52147;0;0;0;5585;0;900;70;24
2012;993,00;4314;0;7;0;0;561;0;0;0;1119;0;0;0;2977;0;30787;16451;0;0;4982;0;924;57;0
2012;1071,00;19753;0;136;3113;0;0;0;6757;0;6644;0;1245;0;14584;0;139914;0;1055;0;23594;0;2717;184;203
2012;473,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14068;0;0;0;0;0;0;0;0
2012;663,00;19717;0;0;1646;0;2690;0;2742;0;17954;0;306;0;11260;0;100567;8555;787;0;20282;0;0;0;0
2012;552,00;0;0;0;1034;0;1471;0;0;0;8811;0;0;0;0;0;29253;0;0;0;6163;0;0;0;0
2012;772,00;40831;0;374;3708;0;4429;0;6867;0;8310;0;1747;0;16072;0;207055;0;1343;0;32834;0;0;0;0
2012;568,00;0;0;0;0;0;0;0;0;0;0;0;0;0;5400;0;16988;0;0;0;1232;0;0;0;0
2012;398,00;179;0;0;0;0;0;0;0;0;0;0;0;0;6622;0;9692;0;0;0;4002;0;0;0;0
2012;394,00;0;0;0;0;0;0;0;0;0;0;0;0;0;436;0;12201;0;0;0;0;0;0;0;0
2012;614,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;235,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12872;0;0;0;0;0;0;0;0
2012;616,00;3671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;267,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;565,00;0;0;0;0;0;0;0;0;0;672;0;0;0;0;0;15351;0;0;0;3449;0;0;0;0
2012;220,00;0;0;0;81;0;155;0;0;0;402;0;0;0;0;0;11425;0;0;0;1916;0;0;0;0
2012;278,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;107,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;141,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147;0;0;0;0;0;0;0;0
2012;711,00;21320;0;99;892;0;3486;0;0;0;22421;0;2185;0;9329;0;99907;0;6265;0;24590;0;0;0;0
2012;204,00;0;0;0;0;0;0;0;0;0;192;0;0;0;0;0;2258;0;0;0;0;0;0;0;0
2012;579,00;654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40374;0;0;0;0;0;0;0;0
2012;348,00;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3772;0;0;0;0;0;0;0;0
2012;766,00;4021;0;0;178;0;0;0;484;0;0;0;0;0;129;0;25886;0;0;0;2803;0;0;0;0
2012;761,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;728,00;11159;0;0;2;0;82;0;723;0;478;0;0;0;2111;0;77687;0;2;0;6938;0;0;0;0
2012;280,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;222,00;0;0;0;0;0;325;0;0;0;1725;0;0;0;0;0;7736;0;0;0;1455;0;0;0;0
2012;276,00;12829;0;10;0;0;3077;0;3502;0;6922;0;1902;0;16130;0;102453;0;0;0;23064;0;0;0;0
2012;11,00;3023;0;0;821;0;3877;0;6149;0;2833;0;90;0;7032;0;14287;0;149;0;13985;0;0;0;0
2012;302,00;0;0;0;0;0;0;0;0;0;2966;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;682,00;4281;0;0;0;0;352;0;0;0;263;0;0;0;3127;0;28532;0;0;0;4638;0;0;0;0
2012;279,00;10786;0;23;0;0;0;0;0;0;0;0;0;0;17213;0;70149;0;0;0;14311;0;0;0;0
2012;282,00;18340;0;0;719;0;2077;0;0;0;8310;0;2520;0;20668;0;84811;0;5415;0;16949;0;0;0;0
2012;281,00;5395;0;0;219;0;0;0;0;0;64;0;0;0;1209;0;37427;0;0;0;6357;0;;;
2012;183,00;0;0;0;0;0;647;0;0;0;582;0;0;0;1678;0;6626;0;0;0;402;0;0;0;0
2012;610,00;0;0;0;1338;0;0;0;0;0;0;0;0;0;0;0;4560;0;0;0;0;0;0;0;0
2012;116,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2012;115,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;234;0;0;0;0;0;0;0;0
2012;114,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;126,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;119,00;0;0;0;0;0;0;0;0;0;552;0;0;0;0;0;975;0;0;0;0;0;0;0;0
2012;770,00;23262;0;60;3399;0;3335;0;0;0;23892;0;0;0;9818;0;351495;0;7773;0;20250;0;0;0;0
2012;583,00;3884;0;0;0;0;1211;0;0;0;6127;0;0;0;5898;0;72900;0;0;0;7467;0;0;0;0
2012;136,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;0;0;0;0;0;0;0;0
2012;469,00;3004;0;1;0;0;0;0;0;0;2568;0;0;0;0;0;29031;0;0;0;2477;0;0;0;0
2012;642,00;8936;0;0;0;0;0;0;0;0;7133;0;0;0;0;0;73184;0;0;0;7452;0;0;0;0
2012;674,00;4493;0;76;448;0;670;0;0;0;4900;0;0;0;4904;0;61140;0;0;0;3854;0;0;0;0
2012;193,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;957;0;0;0;0;0;0;0;0
2012;526,00;14165;0;29;0;0;0;0;0;0;12618;0;0;0;5373;0;101073;0;0;0;10603;0;0;0;0
2012;698,00;32520;0;104;918;0;8050;0;12860;0;5726;0;0;0;0;0;146535;0;0;0;31396;0;0;0;0
2012;630,00;3862;0;17;0;0;0;0;0;0;5330;0;0;0;5131;0;21344;0;0;0;6797;0;0;0;0
2012;124,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;364,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;604,00;13294;0;18;0;0;0;0;0;0;4091;0;0;0;0;0;138181;0;0;0;15440;0;0;0;0
2012;123,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;310,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;571,00;0;0;0;230;0;0;0;0;0;7667;0;0;0;0;0;60669;0;0;0;4123;0;0;0;0
2012;296,00;0;0;0;0;0;0;0;0;0;554;0;0;0;0;0;7017;0;0;0;0;0;0;0;0
2012;566,00;7542;0;0;0;0;0;0;0;0;3905;0;0;0;4771;0;21833;0;0;0;7053;0;0;0;0
2012;784,00;16111;0;112;0;0;0;0;8293;0;28251;0;293;0;17228;0;147188;0;0;0;24160;0;0;0;0
2012;102,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1071;0;0;0;0;0;0;0;0
2012;379,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;639,00;10612;0;17;0;0;531;0;0;0;6212;0;0;0;3578;0;70773;0;0;0;7361;0;0;0;0
2012;457,00;1518;0;0;0;0;0;0;0;0;1031;0;0;0;0;0;27977;0;0;0;3104;0;0;0;0
2012;609,00;11799;0;11;1351;0;2007;0;0;0;5873;0;0;0;8269;0;67311;0;361;0;11395;0;0;0;0
2012;101,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;454,00;5314;0;20;0;0;0;0;0;0;2737;0;0;0;5062;0;40940;0;0;0;7231;0;0;0;0
2012;318,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;600,00;4772;0;10;0;0;853;0;0;0;5089;0;0;0;0;0;54497;0;0;0;6119;0;0;0;0
2012;545,00;10234;0;32;943;0;1837;0;0;0;7944;0;0;0;5956;0;82809;0;0;0;11596;0;0;0;0
2012;100,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;702,00;12370;0;64;0;0;0;0;0;0;11891;0;0;0;8641;0;158280;0;0;0;12292;0;0;0;0
2012;778,00;8386;0;26;0;0;0;0;0;0;10983;0;0;0;5939;0;46244;0;0;0;9968;0;0;0;0
2012;341,00;0;0;0;0;0;0;0;0;0;601;0;0;0;0;0;10093;0;0;0;0;0;0;0;0
2012;99,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;767,00;0;0;0;0;0;0;0;0;0;2184;0;0;0;5181;0;52560;0;0;0;6624;0;0;0;0
2012;359,00;0;0;0;0;0;1863;0;0;0;4525;0;0;0;0;0;24681;0;0;0;0;0;0;0;0
2012;98,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;132,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;97,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2012;103,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;110,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;94,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;91,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;664,00;9524;0;39;127;0;0;0;0;0;1958;0;0;0;7768;0;91888;0;0;0;15820;0;0;0;0
2012;918,00;31245;0;340;1981;0;6491;0;5931;0;9414;0;0;0;22849;0;202601;0;5498;0;70900;0;0;0;0
2012;92,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;95,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;96,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;301,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9309;0;0;0;0;0;0;0;0
2012;492,00;0;0;0;0;0;0;0;0;0;8107;0;0;0;0;0;47968;0;0;0;8698;0;0;0;0
2012;811,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106;0;0;0;0;0;0;0;0
2012;812,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;832,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;841,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;856,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;859,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;861,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;880,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;883,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;884,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;877,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;911,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;913,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;922,00;3907;0;0;0;0;709;0;0;0;1445;0;0;0;5396;0;13256;0;0;0;3300;0;0;0;0
2012;923,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;924,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;947,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;951,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;972,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;973,00;617;0;0;0;0;438;0;0;0;568;0;0;0;11504;0;8154;0;0;0;2815;0;0;0;0
2012;974,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;975,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;960,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;1027,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;1028,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;976,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;977,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;1020,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;994,00;0;0;0;0;0;0;0;0;0;5564;0;0;0;3456;0;61224;0;0;0;7177;0;0;0;0
2012;995,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;1060,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;1005,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;1061,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;1006,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;1088,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;1089,00;0;0;0;0;0;641;0;0;0;766;0;0;0;2117;0;6467;0;0;0;940;0;0;0;0
2012;1076,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;1078,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;1033,00;6292;0;21;0;0;0;0;0;0;194;0;0;0;6563;0;15861;0;0;0;8943;0;0;0;0
2012;1036,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;1037,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;1039,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;1067,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;1065,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;235;0;0;0;0;0;0;0;0
2012;1066,00;0;0;0;0;0;411;0;0;0;331;0;0;0;2052;0;3703;0;0;0;1366;0;0;0;0
2012;207,00;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;484;8;0
2012;431,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1931;0;0;0;0;0;0;0;0
2012;387,00;4050;0;1;0;0;0;0;0;0;4683;0;0;0;0;0;41498;0;0;0;3636;0;793;0;0
2012;179,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;0;0;0;0;0;0;0;0
2012;606,00;4084;0;3;0;0;0;0;0;0;4353;340;0;0;0;0;28107;3394;0;0;4022;0;682;0;0
2012;925,00;14900;0;32;2011;0;204;0;5344;0;5020;0;0;0;1019;0;147801;0;0;0;13413;0;3722;417;0
2012;541,00;4305;0;0;0;0;0;0;0;0;2192;0;0;0;0;0;29414;0;0;0;3608;0;442;0;0
2012;797,00;19350;0;0;0;0;0;0;0;0;1441;0;0;0;0;0;31389;0;0;0;5001;0;390;0;0
2012;627,00;8616;0;0;0;0;0;0;0;0;2884;0;0;0;3395;0;48426;19055;0;0;7255;0;1534;249;0
2012;173,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;636,00;15026;0;15;0;0;0;0;10194;0;10406;0;0;0;5213;0;112185;0;0;0;13782;0;2347;1025;233
2012;205,00;399;0;0;0;0;0;0;0;0;153;0;0;0;268;0;0;0;0;0;0;0;0;0;0
2012;814,00;756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;623;0;0;0;0;0;132;0;0
2012;881,00;0;0;0;0;0;0;0;0;0;1086;0;0;0;0;0;17304;0;0;0;0;0;0;0;0
2012;771,00;9517;0;8;596;0;0;2320;7591;0;3892;13;0;0;7003;0;169509;27907;1866;0;13364;2940;1830;400;285
2012;533,00;0;0;2;0;0;739;0;0;0;0;0;0;0;0;0;6100;0;0;0;0;0;0;0;0
2012;447,00;15464;0;14;0;0;0;0;0;0;97;0;0;0;3492;0;22922;0;0;0;1834;0;548;19;28
2012;815,00;260;0;0;17;0;1620;0;0;0;2176;0;0;0;201;0;6240;0;0;0;253;0;0;0;0
2012;801,00;13508;1079;23;0;0;3840;0;0;0;4293;0;0;0;5743;0;154367;26662;0;0;16315;0;3420;277;221
2012;800,00;3978;0;0;0;0;0;0;0;0;594;0;0;0;1186;0;11054;0;0;0;323;0;1064;0;0
2012;389,00;7545;0;4;0;0;0;0;0;0;889;0;0;0;1340;0;75854;0;0;0;3264;0;634;2;46
2012;759,00;1185;0;0;0;0;681;0;0;0;2302;0;0;0;0;0;36642;0;0;0;638;0;106;6;0
2012;695,00;9368;0;8;1036;0;667;0;0;0;7001;0;0;0;8054;0;113067;45545;0;0;15677;0;2472;27;30
