"año";"NCODI";"progAngioVasc_hosp";"urgeAngioVasc_hosp";"progAngioVasc_cma";"urgeAngioVasc_cma";"progAngioVasc_resto";"urgeAngioVasc_resto";"progAngioVasc_total";"urgeAngioVasc_total";"progCirCardio_hosp";"urgeCirCardio_hosp";"progCirCardio_cma";"urgeCirCardio_cma";"progCirCardio_resto";"urgeCirCardio_resto";"progCirCardio_total";"urgeCirCardio_total";"progCirGeneral_hosp";"urgeCirGeneral_hosp";"progCirGeneral_cma";"urgeCirGeneral_cma";"progCirGeneral_resto";"urgeCirGeneral_resto";"progCirGeneral_total";"urgeCirGeneral_total";"progMaxilo_hosp";"urgeMaxilo_hosp";"progMaxilo_cma";"urgeMaxilo_cma";"progMaxilo_resto";"urgeMaxilo_resto";"progMaxilo_total";"urgeMaxilo_total";"progCirPediat_hosp";"urgeCirPediat_hosp";"progCirPediat_cma";"urgeCirPediat_cma";"progCirPediat_resto";"urgeCirPediat_resto";"progCirPediat_total";"urgeCirPediat_total";"progPlastica_hosp";"urgePlastica_hosp";"progPlastica_cma";"urgePlastica_cma";"progPlastica_resto";"urgePlastica_resto";"progPlastica_total";"urgePlastica_total";"progToracica_hosp";"urgeToracica_hosp";"progToracica_cma";"urgeToracica_cma";"progToracica_resto";"urgeToracica_resto";"progToracica_total";"urgeToracica_total";"progDerma_hosp";"urgeDerma_hosp";"progDerma_cma";"urgeDerma_cma";"progDerma_resto";"urgeDerma_resto";"progDerma_total";"urgeDerma_total";"progGine_hosp";"urgeGine_hosp";"progGine_cma";"urgeGine_cma";"progGine_resto";"urgeGine_resto";"progGine_total";"urgeGine_total";"progCirNeuro_hosp";"urgeCirNeuro_hosp";"progCirNeuro_cma";"urgeCirNeuro_cma";"progCirNeuro_resto";"urgeCirNeuro_resto";"progCirNeuro_total";"urgeCirNeuro_total";"progOftalmo_hosp";"urgeOftalmo_hosp";"progOftalmo_cma";"urgeOftalmo_cma";"progOftalmo_resto";"urgeOftalmo_resto";"progOftalmo_total";"urgeOftalmo_total";"progORL_hosp";"urgeORL_hosp";"progORL_cma";"urgeORL_cma";"progORL_resto";"urgeORL_resto";"progORL_total";"urgeORL_total";"progTrauma_hosp";"urgeTrauma_hosp";"progTrauma_cma";"urgeTrauma_cma";"progTrauma_resto";"urgeTrauma_resto";"progTrauma_total";"urgeTrauma_total";"progUrolog_hosp";"urgeUrolog_hosp";"progUrolog_cma";"urgeUrolog_cma";"progUrolog_resto";"urgeUrolog_resto";"progUrolog_total";"urgeUrolog_total";"progOtrasCirugias_hosp";"urgeOtrasCirugias_hosp";"progOtrasCirugias_cma";"urgeOtrasCirugias_cma";"progOtrasCirugias_resto";"urgeOtrasCirugias_resto";"progOtrasCirugias_total";"urgeOtrasCirugias_total";"totalProg_hosp";"totalUrge_hosp";"totalProg_cma";"totalUrge_cma";"totalProg_resto";"totalUrge_resto";"total_programada";"total_urgente"
2012;989,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190;170;519;17;0;0;709;187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;324;0;0;0;324;0;42;164;49;7;0;0;91;171;0;0;0;0;0;0;0;0;0;0;561;14;0;0;561;14;24;0;93;1;0;0;117;1;235;72;418;47;0;0;653;119;0;1;135;0;0;0;135;1;0;0;0;0;0;0;0;0;491;407;2099;86;0;0;2590;493
2012;990,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144;185;164;4;173;10;481;199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;1;0;29;0;55;158;52;7;2;8;109;173;0;0;0;0;0;0;0;0;0;0;385;0;65;4;450;4;34;2;60;2;11;1;105;5;303;92;201;7;122;80;626;179;0;1;30;0;104;0;134;1;0;0;0;0;0;0;0;0;536;438;920;20;478;103;1934;561
2012;680,00;550;48;0;0;42;0;592;48;234;37;0;0;0;0;234;37;1562;968;381;0;621;0;2564;968;4;0;29;0;0;0;33;0;684;248;501;0;0;0;1185;248;809;63;49;0;189;0;1047;63;290;40;1;0;1;0;292;40;16;0;210;0;1909;0;2135;0;915;840;165;0;0;0;1080;840;470;200;7;0;115;0;592;200;334;30;1259;0;571;0;2164;30;721;145;60;0;94;0;875;145;1996;285;398;0;27;0;2421;285;678;131;4;0;570;0;1252;131;0;21;0;0;0;0;0;21;9263;3056;3064;0;4139;0;16466;3056
2012;411,00;198;22;131;0;35;0;364;22;24;4;0;0;0;0;24;4;1399;33;322;3;0;0;1721;36;0;0;0;0;0;0;0;0;11;2;4;1;0;0;15;3;32;0;69;2;107;0;208;2;61;0;0;0;0;0;61;0;14;0;162;0;64;0;240;0;685;18;207;0;29;0;921;18;42;0;0;0;0;0;42;0;5;7;1004;9;59;0;1068;16;75;0;58;0;12;0;145;0;995;46;315;28;63;0;1373;74;137;6;106;0;0;0;243;6;0;0;0;0;0;0;0;0;3678;138;2378;43;369;0;6425;181
2012;241,00;246;7;255;0;0;0;501;7;32;15;2;0;0;0;34;15;746;173;126;0;0;0;872;173;64;1;539;0;0;0;603;1;108;2;2;0;0;0;110;2;168;4;44;0;0;0;212;4;21;5;0;0;0;0;21;5;1;0;283;0;0;0;284;0;689;473;71;0;0;0;760;473;117;4;15;0;0;0;132;4;159;9;386;0;0;0;545;9;5;0;14;0;0;0;19;0;1194;218;561;0;0;0;1755;218;124;6;106;0;0;0;230;6;0;0;0;0;0;0;0;0;3674;917;2404;0;0;0;6078;917
2012;558,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;728;365;272;0;897;9;1897;374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;419;0;419;0;376;389;165;0;371;1;912;390;0;0;0;0;0;0;0;0;18;0;1623;0;382;6;2023;6;195;18;95;0;62;2;352;20;691;91;185;0;91;9;967;100;303;10;20;0;302;0;625;10;0;0;0;0;0;0;0;0;2311;873;2360;0;2524;27;7195;900
2012;167,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;296;6;0;0;105;5;401;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;3;0;39;0;0;0;42;0;39;0;0;0;0;0;39;0;272;0;0;0;30;52;302;52;0;0;0;0;10;0;10;0;0;0;0;0;0;0;0;0;656;6;39;0;145;57;840;63
2012;248,00;7;0;34;0;0;0;41;0;112;0;4;0;0;0;116;0;773;0;148;0;0;0;921;0;24;0;26;0;0;0;50;0;0;0;0;0;0;0;0;0;226;0;30;0;0;0;256;0;0;0;0;0;0;0;0;0;12;0;138;0;0;0;150;0;55;0;2;0;0;0;57;0;138;0;91;0;0;0;229;0;86;0;77;0;0;0;163;0;95;0;14;0;0;0;109;0;572;0;41;0;0;0;613;0;135;0;41;0;0;0;176;0;54;0;54;0;0;0;108;0;2289;0;700;0;0;0;2989;0
2012;224,00;10;0;3;0;0;0;13;0;0;0;0;0;0;0;0;0;163;110;341;0;0;0;504;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;7;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;201;0;0;0;201;0;324;42;207;0;0;0;531;42;10;0;10;0;0;0;20;0;0;0;92;0;0;0;92;0;36;1;25;0;0;0;61;1;297;54;373;0;0;0;670;54;88;0;14;0;0;0;102;0;0;0;0;0;0;0;0;0;948;207;1273;0;0;0;2221;207
2012;591,00;218;25;69;0;0;0;287;25;0;0;0;0;0;0;0;0;981;505;681;0;0;215;1662;720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;179;5;25;0;79;0;283;5;0;0;0;0;0;0;0;0;0;0;206;0;2160;2;2366;2;390;638;70;0;736;2;1196;640;231;0;2;0;103;0;336;0;20;28;1961;0;743;3;2724;31;464;65;54;0;8;28;526;93;1309;176;432;0;281;6;2022;182;397;36;57;0;434;0;888;36;0;0;0;0;0;0;0;0;4189;1478;3557;0;4544;256;12290;1734
2012;586,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1351;541;993;0;234;295;2578;836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;750;0;1253;4;2003;4;402;219;184;0;0;228;586;447;0;0;0;0;0;0;0;0;118;1;2338;0;268;18;2724;19;265;20;274;0;61;6;600;26;1221;71;743;0;122;142;2086;213;480;12;661;0;355;63;1496;75;0;0;0;0;0;0;0;0;3837;864;5943;0;2293;756;12073;1620
2012;453,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;145,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;511,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;665;399;444;0;372;64;1481;463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;90;0;938;3;1031;3;296;510;196;0;4;2;496;512;0;0;0;0;0;0;0;0;59;2;1193;0;554;4;1806;6;178;26;211;0;11;0;400;26;993;147;356;0;94;52;1443;199;283;46;83;0;529;11;895;57;0;0;243;0;169;0;412;0;2477;1130;2816;0;2671;136;7964;1266
2012;530,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;908;442;215;0;594;81;1717;523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1077;0;1077;0;227;599;75;0;309;7;611;606;0;0;0;0;0;0;0;0;6;11;1801;0;829;15;2636;26;457;14;138;0;149;2;744;16;1384;195;528;0;347;12;2259;207;403;22;206;0;370;5;979;27;0;0;0;0;0;0;0;0;3385;1283;2963;0;3675;122;10023;1405
2012;6,00;65;0;6;0;0;0;71;0;0;0;0;0;0;0;0;0;346;0;159;0;0;0;505;0;84;0;12;0;0;0;96;0;61;0;25;0;0;0;86;0;659;0;810;0;0;0;1469;0;8;0;1;0;0;0;9;0;0;0;515;0;0;0;515;0;992;0;283;0;0;0;1275;0;34;0;7;0;0;0;41;0;22;0;1189;0;0;0;1211;0;160;0;52;0;0;0;212;0;1054;0;374;0;0;0;1428;0;285;0;784;0;0;0;1069;0;1635;0;1664;0;0;0;3299;0;5405;0;5881;0;0;0;11286;0
2012;161,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;623,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;674;511;340;0;170;27;1184;538;332;31;343;0;2195;422;2870;453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;1;11;0;1699;466;1723;467;425;539;230;0;157;3;812;542;0;0;0;0;0;0;0;0;150;21;2770;0;1;6;2921;27;304;44;176;0;43;3;523;47;1021;236;326;0;95;20;1442;256;463;97;110;0;148;10;721;107;0;0;0;0;0;0;0;0;3382;1480;4306;0;4508;957;12196;2437
2012;489,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;13;0;0;323;87;390;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;8;0;0;0;0;83;8;0;0;0;0;0;0;0;0;23;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;124;15;0;0;0;0;124;15;21;1;0;0;0;0;21;1;0;0;0;0;0;0;0;0;321;37;0;0;323;87;644;124
2012;875,00;59;0;8;0;0;0;67;0;4;0;0;0;0;0;4;0;774;20;348;0;0;0;1122;20;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;75;0;67;0;0;0;142;0;16;0;0;0;0;0;16;0;0;0;63;0;0;0;63;0;210;0;6;0;0;0;216;0;64;0;0;0;0;0;64;0;421;0;121;0;0;0;542;0;252;0;54;0;0;0;306;0;1082;12;485;0;0;0;1567;12;140;0;168;0;0;0;308;0;0;0;0;0;0;0;0;0;3098;32;1320;0;0;0;4418;32
2012;940,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;946,00;121;0;0;0;0;0;121;0;1;0;0;0;0;0;1;0;428;55;992;0;0;0;1420;55;0;0;11;0;0;0;11;0;0;0;0;0;0;0;0;0;403;0;60;0;0;0;463;0;1;0;21;0;0;0;22;0;0;0;157;0;0;0;157;0;435;25;12;0;0;0;447;25;25;0;11;0;0;0;36;0;27;0;0;0;0;0;27;0;110;1;28;0;0;0;138;1;803;16;138;0;0;0;941;16;42;2;131;0;0;0;173;2;0;0;0;0;0;0;0;0;2396;99;1561;0;0;0;3957;99
2012;1023,00;109;77;235;12;1;0;345;89;0;0;0;0;0;0;0;0;868;1187;666;12;0;14;1534;1213;29;5;1773;2;1;2;1803;9;0;0;0;0;0;0;0;0;18;0;9;0;4;2;31;2;0;0;0;0;0;0;0;0;0;0;213;0;1296;0;1509;0;308;665;214;0;308;36;830;701;0;0;0;0;0;0;0;0;1;0;2509;22;0;0;2510;22;172;26;319;2;42;40;533;68;608;1596;1108;30;0;7;1716;1633;407;202;177;5;586;11;1170;218;0;0;39;0;548;0;587;0;2520;3758;7262;85;2786;112;12568;3955
2012;1054,00;81;54;208;1;0;0;289;55;0;0;0;0;0;0;0;0;550;563;567;10;406;0;1523;573;8;4;274;0;230;0;512;4;0;0;0;0;0;0;0;0;123;4;107;1;16;0;246;5;49;12;5;0;2;0;56;12;1;0;1;0;1073;0;1075;0;201;490;203;9;113;0;517;499;68;20;1;0;1;0;70;20;33;5;1342;1;510;0;1885;6;265;46;426;3;39;0;730;49;1124;265;646;3;150;0;1920;268;288;63;293;0;765;0;1346;63;4;0;0;0;0;0;4;0;2795;1526;4073;28;3305;0;10173;1554
2012;1057,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;1031,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;1032,00;126;74;292;3;18;6;436;83;442;13;3;0;1;0;446;13;556;683;776;63;301;45;1633;791;33;6;2045;1;49;21;2127;28;0;0;0;0;0;0;0;0;47;0;17;0;53;1;117;1;150;75;19;0;0;2;169;77;0;0;370;0;2057;0;2427;0;379;702;343;51;153;61;875;814;0;0;0;0;0;0;0;0;6;2;2188;3;234;2;2428;7;206;19;389;13;32;20;627;52;936;364;1021;21;4;20;1961;405;424;134;1200;17;29;33;1653;184;4;6;110;3;848;20;962;29;3309;2078;8773;175;3779;231;15861;2484
2012;1064,00;21;0;0;0;0;0;21;0;3;0;0;0;0;0;3;0;297;123;0;0;0;0;297;123;7;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;511;0;0;0;0;0;511;0;1;0;0;0;0;0;1;0;122;0;0;0;0;0;122;0;141;180;0;0;0;0;141;180;122;0;0;0;0;0;122;0;123;0;0;0;0;0;123;0;90;0;0;0;0;0;90;0;430;286;0;0;0;0;430;286;135;57;0;0;0;0;135;57;491;317;0;0;0;0;491;317;2494;963;0;0;0;0;2494;963
2012;226,00;44;0;116;2;0;0;160;2;0;0;0;0;0;0;0;0;846;53;275;16;0;0;1121;69;36;4;406;2;0;0;442;6;0;0;0;0;0;0;0;0;239;2;381;1;0;0;620;3;0;0;0;0;0;0;0;0;0;0;423;28;0;0;423;28;404;182;113;0;0;0;517;182;36;3;38;0;0;0;74;3;27;2;738;0;0;0;765;2;146;13;142;6;0;0;288;19;549;188;506;136;0;0;1055;324;241;42;329;167;0;0;570;209;0;0;0;0;0;0;0;0;2568;489;3467;358;0;0;6035;847
2012;687,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191;355;352;7;382;16;925;378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;211;0;1595;8;1808;8;220;270;293;179;10;2;523;451;0;0;0;0;0;0;0;0;10;15;1106;14;10;7;1126;36;245;12;136;1;9;6;390;19;321;445;389;18;1016;108;1726;571;275;55;373;3;30;4;678;62;0;0;0;0;0;0;0;0;1264;1152;2860;222;3052;151;7176;1525
2012;745,00;331;231;739;0;38;31;1108;262;0;0;0;0;0;0;0;0;1162;1199;728;0;182;434;2072;1633;288;84;1067;0;580;83;1935;167;242;173;132;0;49;52;423;225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1413;0;4;0;1422;0;710;955;161;0;89;29;960;984;349;207;99;0;2;22;450;229;173;25;1972;0;71;5;2216;30;271;41;247;0;38;6;556;47;799;702;636;0;226;198;1661;900;391;68;744;0;252;17;1387;85;0;0;0;0;179;16;179;16;4721;3685;7938;0;1710;893;14369;4578
