"año";"NCODI";"70_tIngresos";"700_particular";"701_AsegPriv";"701_1_AsistSanitaria";"701_2_AccTrafic";"702_MATEPSS";"704_SNS";"705_1_FdirectaSS";"705_2_FdirectaAPriv_MATEPSS";"706_OyEntiPublica";"708_bonificaciones";"709_Otros_Ips";"74_Total_Subvencion";"740_subvenciones";"741_otraSubvencion";"7X_restoIngresos";"total_ventasIngresos";"70_Hospital";"70_consulExter";"70_CMA";"70_hospDia";"70_Urgencia";"70_hospDom";"700_Hospital";"700_consulExter";"700_CMA";"700_hospDia";"700_Urgencia";"700_hospDom";"701_Hospital";"701_consulExter";"701_CMA";"701_hospDia";"701_Urgencia";"701_hospDom";"701_1Hospital";"701_1consulExter";"701_1CMA";"701_1hospDia";"701_1Urgencia";"701_1hospDom";"701_2Hospital";"701_2consulExter";"701_2CMA";"701_2hospDia";"701_2Urgencia";"701_2hospDom";"702_Hospital";"702_consulExter";"702_CMA";"702_hospDia";"702_Urgencia";"702_hospDom";"704_Hospital";"704_consulExter";"704_CMA";"704_hospDia";"704_Urgencia";"704_hospDom";"705_1Hospital";"705_1consulExter";"705_1CMA";"705_1hospDia";"705_1Urgencia";"705_1hospDom";"705_2Hospital";"705_2consulExter";"705_2CMA";"705_2hospDia";"705_2Urgencia";"705_2hospDom";"706_Hospital";"706_consulExter";"706_CMA";"706_hospDia";"706_Urgencia";"706_hospDom";"708_Hospital";"708_consulExter";"708_CMA";"708_hospDia";"708_Urgencia";"708_hospDom"
2012;692,00;4052893;966984;516013;153620;362393;362260;2189841;0;0;17795;0;0;0;0;0;98098;4150991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;586,00;136001335;26092;1458532;81195;1377337;93283;157156;134028840;0;237432;0;0;0;0;0;0;136001335;252740;85769;1899;0;1533871;0;10626;4440;0;0;8986;0;85800;56187;0;0;1442552;0;28618;2993;0;0;36465;0;57182;53194;0;0;1406087;0;20065;257;1899;0;61763;0;136249;5650;0;0;13759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19235;0;0;6811;0;0;0;0;0;0;0
2012;453,00;14046973;2670;395;395;0;1958;3967;14037983;0;0;0;0;0;0;0;0;14046973;0;1224;0;0;2615;0;0;243;0;0;394;0;0;0;0;0;263;0;0;0;0;0;263;0;0;0;0;0;0;0;0;0;0;0;1958;0;0;981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;145,00;1045241;0;0;0;0;0;1045241;0;0;0;0;0;721047;31635;689412;42980;1809268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;511,00;80614412;283006;999861;230785;769076;154472;1884870;77292203;0;0;0;0;0;0;0;0;80614412;1916588;78195;0;670;1176075;0;130690;9584;0;558;72778;0;128047;37096;0;112;804809;0;94729;11648;0;112;86535;0;33318;25448;0;0;718274;0;41931;10699;0;0;63805;0;1615920;20816;0;0;234683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;530,00;84280424;109232;1934283;69803;1864480;131000;399120;81706789;0;0;0;0;0;0;0;0;84280424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;6,00;19429053;5804970;13249560;13249560;0;0;374523;0;0;0;0;0;0;0;0;0;19429053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;161,00;9014569;0;0;0;0;0;0;9014569;0;0;0;0;0;0;0;0;9014569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;623,00;148642000;252245;1350782;267921;1082861;54696;1002534;145981591;0;152;0;0;0;0;0;27831;148669831;1157041;54688;4108;0;1651382;0;144966;5504;0;0;45874;0;167183;16085;0;0;1129110;0;162496;3901;0;0;46161;0;4687;12184;0;0;1082949;0;8146;218;0;0;369918;0;836746;32881;4108;0;106349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131;0;0;0;0;0;0;0
2012;489,00;3109690;376524;2611491;2567645;43846;121675;0;0;0;0;0;0;0;0;0;19599;3129289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;875,00;34767932;8209207;23552224;22522337;1029887;238042;3627274;0;0;0;-866219;7404;1138;0;1138;715678;35484748;17610395;13429126;1724143;0;2842834;0;4093762;3599295;0;0;461642;0;12583889;8244672;1724143;0;2349463;0;12580198;7918842;1724143;0;1724193;0;3691;325830;0;0;625270;0;42180;96824;0;0;99038;0;1543786;1612856;0;0;21167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-653222;-124521;0;0;-88476;0
2012;113,00;25842257;407;190645;190645;0;85;25651120;0;0;0;0;0;395290;0;395290;97147;26334694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;619,00;12392383;679541;8303785;8060959;242826;2407185;268797;0;0;299316;0;433759;25254;25254;0;565024;12982661;5130095;3696096;3461613;1123446;1218981;0;298998;131559;57886;25470;11207;0;3653665;2842022;2574173;830379;913416;0;3546822;2176459;2498897;806096;886705;0;106843;665563;75276;24283;26711;0;1059161;649940;746227;240718;264790;0;118271;72575;83327;26879;29568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;163,00;7340097;2702131;3964483;3963924;559;243646;0;0;0;429837;0;0;604;604;0;78874;7419575;2900325;0;409604;0;147201;0;485673;0;129998;0;5135;0;2172084;0;266653;0;136059;0;2171694;0;266484;0;136059;0;390;0;169;0;0;0;3854;0;0;0;6007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;238714;0;0;0;0;0;0;0;12953;0;0;0
2012;131,00;2206464;12054;9717;9717;0;0;1622968;0;0;561725;0;0;0;0;0;3564;2210028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;375,00;7684007;13822;66964;0;66964;301;7602920;0;0;0;0;0;744;744;0;0;7684751;5985319;1638591;0;0;60098;0;13822;0;0;0;0;0;66376;588;0;0;0;0;0;0;0;0;0;0;66376;588;0;0;0;0;0;203;0;0;98;0;5905121;1637800;0;0;60000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;1090,00;275464274;287190;2102081;792849;1309232;567195;272452742;35326;19740;0;0;0;99633;0;99633;8297499;283861406;147379946;43354306;0;0;17476647;0;186352;12266;0;0;49557;0;1250821;52078;0;0;577606;0;487010;52078;0;0;49786;0;763811;0;0;0;527820;0;273518;29082;0;0;232269;0;145660667;43254497;0;0;16596073;0;8588;4079;0;0;21142;0;0;2304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;764,00;250391271;0;3948904;2819898;1129006;580772;1311;245508334;303937;48013;0;0;1396368;0;1396368;0;251787639;3581541;251899;0;0;839284;0;0;0;0;0;0;0;3045947;166680;0;0;581043;0;2278171;165893;0;0;230415;0;767776;787;0;0;350628;0;311025;46400;0;0;188806;0;0;0;0;0;866;0;0;0;0;0;0;0;199722;25854;0;0;63528;0;24847;12965;0;0;5041;0;0;0;0;0;0;0
2012;14,00;3929297;136558;3576406;3560174;16232;103930;0;0;0;0;0;112403;0;0;0;173095;4102392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;657,00;34066723;210;139380;22544;116836;79677;0;33660764;0;186692;0;0;0;0;0;69866;34136589;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;362,00;17101152;655769;3859807;3859807;0;475874;11908689;62435;0;11191;0;127387;13800;13800;0;6729082;23844034;1386113;259427;1398527;261869;445109;0;160036;11318;263441;0;3460;0;876257;193048;172381;0;413820;0;876257;193048;172381;0;413820;0;0;0;0;0;0;0;80195;55061;17626;0;27829;0;269625;0;945079;261869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;989,00;119324;2834;75140;210;74930;28397;0;0;0;8335;0;4618;19514082;19514082;0;15804;19649210;38853;8688;0;64121;3044;0;0;0;0;0;2834;0;31470;4496;0;38964;210;0;0;0;0;0;210;0;31470;4496;0;38964;0;0;7383;3692;0;17322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;0;7835;0;0;0;0;0;0;0;0
2012;990,00;305321;3216;239328;99092;140236;62777;0;0;0;0;0;0;0;0;0;1845;307166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;680,00;266625333;1291595;3902895;1755030;2147865;240185;1780282;259274308;0;136068;0;0;0;0;0;153292;266778625;3531292;36733;12346;11753;2529187;809;748502;10168;3799;7873;173197;809;910500;4566;8547;1940;2167146;0;812837;3966;8547;1940;145621;0;97663;600;0;0;2021525;0;118153;738;0;0;87395;0;1633889;17217;0;0;98965;0;0;0;0;0;0;0;0;0;0;0;0;0;120248;4044;0;1940;2484;0;0;0;0;0;0;0
2012;411,00;30306216;3428975;3522190;3522190;0;94645;4017359;0;0;18457465;93457;692125;0;0;0;1033794;31340010;11421173;12687820;2298740;985959;2220399;0;697684;2557958;79248;0;94085;0;1582740;1412280;14577;101315;411278;0;1582740;1412280;14577;101315;411278;0;0;0;0;0;0;0;37912;40516;5077;0;11140;0;903554;2105464;1006328;0;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;8199283;6478145;1193510;884644;1701883;0;0;93457;0;0;0;0
2012;241,00;20828379;1053765;10633217;10291473;341744;1373995;7415182;0;0;0;0;352220;0;0;0;1237662;22066041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;558,00;76866753;53681;627690;99545;528145;51949;133939;75999494;0;0;0;0;10122447;10122447;0;3702;86992902;776038;11189;950;0;610424;0;35809;765;950;0;16157;0;597604;3828;0;0;557600;0;590380;2796;0;0;37711;0;7224;1032;0;0;519889;0;25279;1010;0;0;25660;0;117346;5586;0;0;11007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;167,00;1544228;152065;617659;617659;0;57629;716875;0;0;0;0;0;0;0;0;4696;1548924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;248,00;39278258;17678981;9751048;9751048;0;357385;11489865;0;0;0;0;979;77;77;0;8567406;47845741;23415262;13960967;0;0;1901049;0;15989476;1504;0;0;1688001;0;0;9751048;0;0;0;0;0;9751048;0;0;0;0;0;0;0;0;0;0;165074;57270;0;0;135040;0;7260712;4151145;0;0;78008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;224,00;7074851;1507905;5293731;5293731;0;50595;0;0;53854;47127;36996;84643;35;0;35;58493;7133379;3315921;2362540;0;459108;825641;0;738041;547597;0;109016;86251;0;2512028;1727297;0;333763;720643;0;2512028;1727297;0;333763;720643;0;0;0;0;0;0;0;11607;4830;0;15746;18413;0;0;0;0;0;0;0;0;0;0;0;0;0;17249;35689;0;583;334;0;0;47127;0;0;0;0;36996;0;0;0;0;0
2012;591,00;126100567;131520;1579017;150750;1428267;243567;997199;123149264;0;0;0;0;0;0;0;11538;126112105;1059904;61958;6162;0;1603115;0;55515;3937;0;0;41015;0;89942;12050;0;0;1436600;0;60758;8048;0;0;35162;0;29184;4002;0;0;1401438;0;43604;6744;950;0;66748;0;870843;39227;5212;0;58752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;940,00;767030;767030;0;0;0;0;0;0;0;0;0;0;0;0;0;0;767030;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;946,00;28562679;5379839;21937684;21847647;90037;552135;693021;0;0;0;0;0;0;0;0;1223673;29786352;9246682;9731508;6287537;0;3296953;0;1613358;1881125;1208001;0;677355;0;6883807;7493098;5050156;0;2510623;0;6866662;7458563;5022624;0;2499798;0;17145;34535;27532;0;10825;0;202568;221228;26037;0;102302;0;546949;136057;3343;0;6673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;1023,00;137145665;487233;3440195;1893701;1546494;176723;0;132726070;315444;0;0;0;8529;8529;0;3670073;140824267;43389734;28483135;5862090;49245;11935184;8256;193483;1238;0;0;292512;0;1694586;13791;0;0;1733288;0;1638087;13791;0;0;243293;0;56499;0;0;0;1489995;0;150273;0;0;0;26449;0;0;0;0;0;0;0;41124198;28454939;5862090;49245;9807852;8256;227194;13167;0;0;75083;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;1054,00;121124264;394463;2371816;2371816;0;0;118357985;0;0;0;0;0;1033;1033;0;5715948;126841245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;1057,00;13876586;0;0;0;0;0;0;13876586;0;0;0;0;0;0;0;0;13876586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;1031,00;747200;713058;0;0;0;0;0;0;0;0;0;34142;0;0;0;43157;790357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;1032,00;120538710;35919;1882318;0;1882318;131175;0;118111105;123291;0;0;254902;0;0;0;871716;121410426;9845237;269421;832080;108567;2582669;17915;16504;1897;0;0;13138;0;79464;0;0;0;1802854;0;0;0;0;0;0;0;79464;0;0;0;1802854;0;55611;0;0;0;75564;0;0;0;0;0;0;0;9681763;267277;832080;108207;674212;17915;11895;247;0;360;16901;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;1064,00;10548472;2451466;6431402;5645371;786031;464036;1201568;0;0;0;0;0;0;0;0;274789;10823261;5274235;3164541;0;0;2109694;0;1225733;735440;0;0;490293;0;3215700;1929420;0;0;1286280;0;2822685;1693611;0;0;1129074;0;393015;235809;0;0;157206;0;232018;139211;0;0;92807;0;600784;360470;0;0;240314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;226,00;19987650;1070117;14830736;14548466;282270;1163329;2673661;0;0;147826;0;101981;0;0;0;564863;20552513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;687,00;57253031;238420;470798;94941;375857;141022;0;55063238;0;38758;0;1300795;0;0;0;0;57253031;531124;12936;0;0;344939;0;181991;1145;0;0;55284;0;287700;7186;0;0;175913;0;72471;456;0;0;22015;0;215229;6730;0;0;153898;0;43170;4605;0;0;93247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18263;0;0;0;20495;0;0;0;0;0;0;0
2012;745,00;219369661;533608;2374883;654221;1720662;587056;1743882;213937901;192331;0;0;0;0;0;0;180462;219550123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;109,00;14818027;999312;11088000;11088000;0;820747;1775115;0;0;218459;-83606;0;13639;13639;0;293644;15125310;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;808,00;1489679;120193;1095027;90675;1004352;274459;0;0;0;0;0;0;86019921;83445105;2574816;3750610;91260210;485964;156060;0;0;847655;0;53955;24246;0;0;41992;0;346046;108162;0;0;640819;0;52738;10858;0;0;27079;0;293308;97304;0;0;613740;0;85963;23652;0;0;164844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;971,00;476905;47168;348837;13921;334916;80900;0;0;0;0;0;0;12345269;12160816;184453;1400941;14223115;3845;33479;0;0;439580;0;2308;6284;0;0;38577;0;528;25700;0;0;322609;0;0;125;0;0;13796;0;528;25575;0;0;308813;0;1009;1495;0;0;78394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;128,00;4194002;67003;3940466;3912801;27665;65293;82963;74409;0;0;-36132;0;750;750;0;130537;4325289;443135;0;67333;0;521243;0;3752;0;5422;0;3002;0;437789;0;60507;0;500389;0;436546;0;59462;0;494100;0;1243;0;1045;0;6289;0;1594;0;1404;0;17852;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;919,00;101021494;49031;1046856;555934;490922;53085;58040;99598043;0;96951;0;119488;0;0;0;0;101021494;766553;62730;6913;298;216366;0;20613;2491;218;0;12352;0;705262;33431;2679;298;183031;0;372885;33431;2679;298;37832;0;332377;0;0;0;145199;0;16202;4592;2436;0;19879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24476;22216;1580;0;1104;0;0;0;0;0;0;0
2012;725,00;8041324;2664616;1531055;0;1531055;1162295;0;0;0;2618069;0;65289;0;0;0;0;8041324;6721358;231824;0;0;952853;0;2497528;91883;0;0;75205;0;1049125;0;0;0;481930;0;0;0;0;0;0;0;1049125;0;0;0;481930;0;720164;65411;0;0;306720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2454541;74530;0;0;88998;0;0;0;0;0;0;0
2012;3,00;2327686;238714;0;0;0;0;0;0;0;2088972;0;0;95085;95085;0;12463;2435234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;386,00;1014632;557262;49886;49886;0;0;395000;0;0;0;0;12484;57446;57446;0;70046;1142124;956201;42412;29490;0;0;0;554839;1773;650;0;0;0;6362;40639;28840;0;0;0;6362;40639;28840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;395000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;306,00;1180361;1180361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1180361;1180361;0;0;0;0;0;1180361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;15,00;2805479;144829;680403;680403;0;45121;1933502;0;0;1624;0;0;0;0;0;231103;3036582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
