"año";"NCODI";"primDiges_hosp";"totDiges_hosp";"primDigestivo_CEP";"totDigestivo_CEP";"primCardio_hosp";"totCardio_hosp";"primCardio_CEP";"totCardio_CEP";"primDerma_hosp";"totDerma_hosp";"primDerma_CEP";"totDerma_CEP";"primNeurolog_hosp";"totNeurolog_hosp";"primNeurolog_CEP";"totNeurolog_CEP";"primPsquia_hosp";"totPsquia_hosp";"primPsquia_CEP";"totPsquia_CEP";"primRestoMed_hosp";"totRestoMed_hosp";"primRestoMed_CEP";"totRestoMed_CEP";"primCirGeneral_hosp";"totCirGeneral_hosp";"primCirGeneral_CEP";"totCirGeneral_CEP";"primTrauma_hosp";"totTrauma_hosp";"primTrauma_CEP";"totTrauma_CEP";"primGine_hosp";"totGine_hosp";"primGine_CEP";"totGine_CEP";"primOftalmo_hosp";"totOftalmo_hosp";"primOftalmo_CEP";"totOftalmo_CEP";"primOrl_hosp";"totOrl_hosp";"primOrl_CEP";"totOrl_CEP";"primUrolog_hosp";"totUrolog_hosp";"primUrolog_CEP";"totUrolog_CEP";"primRestoQuirurg_hosp";"totRestoQuirurg_hosp";"primRestoQuirurg_CEP";"totRestoQuirurg_CEP";"primPediatria_hosp";"totPediatria_hosp";"primPediatria_CEP";"totPediatria_CEP";"primPreAnest_hosp";"totPreAnest_hosp";"primPreAnest_CEP";"totPreAnest_CEP";"primRehabil_hosp";"totRehabil_hosp";"primRehabil_CEP";"totRehabil_CEP";"primOtrasConsul_hosp";"totOtrasConsul_hosp";"primOtrasConsul_CEP";"totOtrasConsul_CEP";"primTotal_hosp";"total_hosp";"primTotal_CEP";"total_CEP";"otrasTexto"
2012;1037,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
2012;1039,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1546;6728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1546;6728;0;0;"Otros"
2012;1067,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
2012;1065,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
2012;1066,00;197;589;0;0;533;1217;0;0;2460;4134;0;0;421;796;0;0;0;0;0;0;4011;12472;0;0;2373;9930;0;0;8545;32688;0;0;1088;2967;0;0;1968;5161;0;0;1910;3664;0;0;1411;4763;0;0;1883;5335;0;0;773;1718;0;0;2483;2732;0;0;940;1481;0;0;40;100;0;0;31036;89747;0;0;"Otros"
2012;207,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2646;3541;0;0;0;0;0;0;0;0;0;0;255;373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1652;2056;0;0;0;0;0;0;4553;5970;0;0;"Otros"
2012;431,00;0;0;0;0;197;482;0;0;0;0;0;0;0;0;0;0;148;148;0;0;624;3386;0;0;0;0;0;0;641;2364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;245;1358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241;934;0;0;0;0;0;0;2096;8672;0;0;"Otros"
2012;387,00;1312;4737;0;0;920;3713;0;0;0;0;2066;4105;0;0;0;0;0;0;963;5810;0;0;2449;13558;0;0;1340;3501;0;0;3755;9733;0;0;2728;8184;0;0;3996;9494;0;0;2528;5476;0;0;1168;4955;0;0;0;0;0;0;348;3226;2006;2137;0;0;0;0;1944;3954;0;0;0;0;4238;10587;23285;71996;"Otros"
2012;179,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
2012;606,00;663;3108;179;643;856;2259;0;0;2719;5039;204;300;0;0;0;0;484;490;201;760;1968;13289;0;0;1586;4015;0;0;3859;9557;818;1590;3114;11300;818;2407;3461;7609;452;813;2104;6250;380;834;753;3136;0;0;0;0;0;0;741;2467;0;0;2618;2963;0;0;2101;5538;0;0;0;0;0;0;27027;77020;3052;7347;"Otros"
2012;925,00;1219;10513;0;0;4170;12621;0;0;12323;21253;0;0;3678;11061;0;0;5499;38112;0;0;15985;100429;0;0;4191;10369;0;0;11940;32552;0;0;10974;44543;0;0;15564;44632;0;0;7712;22287;0;0;3770;19112;0;0;5601;27459;0;0;2946;11688;0;0;7840;7874;0;0;7192;15749;0;0;0;0;0;0;120604;430254;0;0;"Otros"
2012;541,00;968;1809;0;0;1255;2774;0;0;2167;4431;0;0;0;0;0;0;1378;6527;0;0;4253;16016;0;0;1160;2611;0;0;3424;9705;0;0;3613;9019;0;0;6055;11615;0;0;1755;3559;0;0;1519;3745;0;0;0;0;0;0;424;1219;0;0;2052;2052;0;0;1497;4971;0;0;0;0;0;0;31520;80053;0;0;"Otros"
2012;797,00;0;0;0;0;1206;2046;0;0;1985;3334;0;0;0;0;0;0;430;3703;0;0;3052;10040;0;0;1050;1471;0;0;3030;8412;0;0;1850;4757;0;0;4316;12172;0;0;1790;5094;0;0;1057;3388;0;0;0;0;0;0;294;1033;0;0;2252;2252;0;0;1033;3017;0;0;0;0;0;0;23345;60719;0;0;"Otros"
2012;627,00;1191;4519;0;0;1531;3486;0;0;3910;8021;0;0;2835;9389;0;0;0;0;1131;8101;11453;49037;0;0;3183;7789;0;0;3317;11674;2494;6066;3436;11076;985;3673;3402;9187;7768;16869;1885;5024;2075;3968;1945;5187;0;0;0;0;0;0;1033;3185;0;0;5104;5104;0;0;2615;6610;0;0;0;0;0;0;46840;139288;14453;38677;"Otros"
2012;173,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
2012;636,00;2578;7282;0;0;2378;6442;0;0;6316;11674;0;0;3269;9649;0;0;0;0;0;0;17645;67527;0;0;4249;10484;0;0;11068;32381;1840;3183;7820;21863;0;0;13891;36965;3150;4404;4572;14282;3422;7028;3423;10848;1002;2942;12159;20633;0;0;2599;8684;0;0;0;0;0;0;7879;13053;0;0;810;980;0;0;100656;272747;9414;17557;"Otros"
2012;205,00;258;816;0;0;1;1;0;0;0;0;0;0;218;564;0;0;0;0;0;0;395;0;0;0;53;127;0;0;1281;4887;0;0;0;0;0;0;15;418;0;0;0;0;0;0;11;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;256;1195;0;0;0;0;0;0;2488;8020;0;0;"Otros"
2012;814,00;561;961;0;0;142;252;0;0;0;0;0;0;0;0;0;0;6;18;0;0;10;25;0;0;74;102;0;0;1070;2480;0;0;1503;3064;0;0;0;0;0;0;0;0;0;0;10;25;0;0;0;0;0;0;0;0;0;0;132;143;0;0;0;0;0;0;0;0;0;0;3508;7070;0;0;"Otros"
2012;881,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
2012;771,00;1421;6574;2966;8155;1650;6123;3232;9751;2164;7768;5587;9260;2484;9487;1123;1785;0;0;5839;23011;13606;74909;5552;18111;1285;3924;2388;4469;4354;14292;13606;23528;4010;10046;5458;9668;4496;16567;8452;20186;3273;8940;3740;5877;1739;7842;3104;8435;9436;32762;2303;3199;2377;8082;0;0;7750;13834;456;456;5519;14501;635;1109;0;0;0;0;65564;235651;64441;147000;"Otros"
2012;533,00;1050;2645;0;0;850;1465;0;0;1432;1887;0;0;365;874;0;0;1652;2921;0;0;4682;10320;0;0;2616;2958;0;0;1976;3124;0;0;1630;2381;0;0;418;1608;0;0;1745;2430;0;0;1595;3204;0;0;0;0;0;0;695;1012;0;0;1200;1438;0;0;512;2951;0;0;0;0;0;0;22418;41218;0;0;"Otros"
2012;447,00;413;413;0;0;14;62;0;0;0;0;0;0;653;662;0;0;0;0;0;0;233;3230;0;0;474;1299;0;0;5603;12021;0;0;1585;4250;0;0;1339;3100;0;0;408;1979;0;0;625;940;0;0;1293;2356;0;0;250;925;0;0;1959;2044;0;0;0;0;0;0;0;0;0;0;14849;33281;0;0;"Otros"
2012;815,00;316;1056;0;0;317;1564;0;0;264;1320;0;0;99;660;0;0;32;463;0;0;4167;6856;0;0;961;1372;0;0;961;1372;0;0;402;1436;0;0;0;0;0;0;92;946;0;0;215;903;0;0;3328;11048;0;0;168;1135;0;0;1065;1065;0;0;914;1372;0;0;0;0;0;0;13301;32568;0;0;"Otros"
2012;801,00;8825;16829;0;0;5834;16573;0;0;12117;17849;0;0;5044;15036;0;0;0;0;13453;79031;29785;108611;3;13;8584;18199;58;91;20771;37804;1883;2473;16773;36088;2415;4001;17688;39886;1807;3099;8649;22416;1789;2948;10937;15928;0;0;0;0;0;0;3945;11234;0;0;9844;15199;0;0;4831;10696;1315;2957;0;0;0;0;163627;382348;22723;94613;"Otros"
2012;800,00;655;1617;0;0;201;584;0;0;153;170;0;0;122;122;0;0;55;63;0;0;5179;11044;0;0;3513;4953;0;0;3501;7729;0;0;3592;7031;0;0;2993;10776;0;0;147;160;0;0;193;305;0;0;1501;4144;0;0;7;7;0;0;28;34;0;0;2519;4411;0;0;0;0;0;0;24359;53150;0;0;"Otros"
2012;389,00;473;1005;0;0;348;1018;0;0;0;0;0;0;976;3013;0;0;0;0;0;0;412;8308;0;0;896;3044;0;0;5264;18845;0;0;3462;14147;0;0;1193;2306;0;0;2;2;0;0;436;3674;0;0;45;319;0;0;81;801;0;0;976;1133;0;0;1174;4838;0;0;0;0;0;0;15738;62453;0;0;"Otros"
2012;759,00;98;772;0;0;394;1269;0;0;1371;1940;0;0;122;1334;0;0;81;1050;0;0;1061;7168;0;0;785;1933;0;0;642;2809;0;0;1604;2167;0;0;1325;1859;0;0;201;2504;0;0;389;1251;0;0;0;0;0;0;388;473;0;0;239;244;0;0;367;1371;0;0;218;1641;0;0;9285;29785;0;0;"Otros"
2012;695,00;2177;6350;3708;7185;2592;6936;2093;7887;7777;16116;3830;5168;4368;9626;0;0;2581;14067;3941;29931;15954;59840;1129;2992;5737;9351;0;0;14045;22250;8337;14741;7803;20996;8531;13550;11494;21999;7404;10850;5412;8754;4706;7442;2603;9729;3023;4750;0;0;0;0;3008;7715;0;0;9302;14051;0;0;6584;15091;2673;5536;0;0;0;0;101437;242871;49375;110032;"Otros"
2012;816,00;363;2015;0;0;536;1183;0;0;3341;5852;0;0;341;1051;0;0;0;0;0;0;4146;15026;0;0;1949;3934;0;0;5199;12861;0;0;1919;7254;0;0;3711;10760;0;0;1555;4025;0;0;1413;4195;0;0;193;606;0;0;423;2094;0;0;2333;2345;0;0;681;2001;0;0;19;591;0;0;28122;75793;0;0;"Otros"
2012;833,00;800;2068;0;0;1251;2824;0;0;3612;6323;0;0;1020;2324;0;0;476;1910;0;0;5081;24622;0;0;2599;6400;0;0;8190;20340;0;0;3886;10157;0;0;3731;10233;0;0;2665;6257;0;0;1847;5788;0;0;214;688;0;0;1321;4147;0;0;1931;1964;0;0;651;1164;0;0;0;0;0;0;39275;107209;0;0;"Otros"
2012;870,00;662;1981;0;0;542;1996;0;0;1522;3353;0;0;477;896;0;0;398;1216;0;0;4066;12440;0;0;750;2401;0;0;2485;4529;0;0;2660;5902;0;0;8166;8844;0;0;1210;2853;0;0;968;2833;0;0;1289;3474;0;0;3328;6964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28523;59682;0;0;"Otros"
2012;927,00;362;604;0;0;705;2351;0;0;2390;3984;0;0;607;759;0;0;340;1133;0;0;4850;12124;0;0;371;1238;0;0;7772;9715;0;0;5112;6817;0;0;2093;2463;0;0;2077;2968;0;0;2365;2956;0;0;1656;3011;0;0;1474;1734;0;0;1151;1151;0;0;896;943;0;0;98;98;0;0;34319;54049;0;0;"Otros"
2012;961,00;3262;9210;2500;6744;3250;8855;0;0;10138;18349;565;816;1879;4661;1782;4829;0;0;3791;22891;10161;61200;3639;17475;6766;14881;1156;1776;9301;20631;11608;28732;8921;26457;0;0;7218;14657;3638;7891;7830;15958;69;220;5842;12311;0;0;0;0;0;0;1019;2603;956;2693;3386;3736;0;0;2580;5720;2066;5598;0;0;0;0;81553;219229;31770;99665;"Otros"
2012;962,00;272;325;0;0;529;632;0;0;417;483;0;0;190;313;0;0;66;98;0;0;0;0;0;0;136;276;0;0;1235;1404;0;0;560;792;0;0;184;286;0;0;694;813;0;0;185;287;0;0;256;334;0;0;175;592;0;0;37;40;0;0;0;0;0;0;0;0;0;0;4936;6675;0;0;"Otros"
2012;1079,00;206;531;0;0;187;319;0;0;632;1815;0;0;68;96;0;0;120;200;0;0;6400;22033;0;0;133;214;0;0;1996;9624;0;0;1080;6980;0;0;0;0;0;0;490;864;0;0;361;602;0;0;139;450;0;0;402;1349;0;0;250;250;0;0;2700;84321;0;0;0;0;0;0;15164;129648;0;0;"Otros"
2012;666,00;760;3285;2535;7046;689;2340;2757;9693;4236;9247;6762;12748;695;3882;2328;6230;108;108;0;0;13479;106772;5615;18848;2449;11852;1004;3571;1986;13182;6066;16222;3804;14381;3783;12910;4447;16499;8712;27582;3382;6793;5894;10887;659;3922;3097;13629;4964;12827;0;0;3037;11013;0;0;8135;8431;0;0;7914;19433;0;0;1864;6634;0;0;62608;250601;48553;139366;"Otros"
2012;768,00;550;1886;0;0;260;998;0;0;0;0;0;0;285;782;0;0;0;0;0;0;1303;4929;0;0;1191;3361;0;0;2489;6796;0;0;2077;5459;0;0;1230;4106;0;0;704;1366;0;0;342;1375;0;0;202;209;0;0;44;51;0;0;1525;1571;0;0;78;252;0;0;380;1305;0;0;12660;34446;0;0;"Otros"
2012;617,00;951;3406;0;0;1042;4657;0;0;3078;7574;0;0;1388;4280;0;0;0;0;0;0;3404;14215;0;0;2346;6153;0;0;5600;13274;0;0;3614;10566;0;0;4094;8395;0;0;2428;7986;0;0;1632;4648;0;0;2276;7228;0;0;1719;5162;0;0;3788;3809;0;0;2853;7202;0;0;0;0;0;0;40213;108555;0;0;"Otros"
2012;297,00;123;4347;0;0;712;3385;0;0;0;0;0;0;0;0;0;0;28;362;0;0;64;796;0;0;1129;6361;0;0;3743;10683;0;0;1047;8846;0;0;62;3448;0;0;695;2573;0;0;624;2867;0;0;0;0;0;0;135;972;0;0;694;694;0;0;0;0;0;0;0;0;0;0;9056;45334;0;0;"Otros"
2012;544,00;545;1446;0;0;478;2188;0;0;2058;4356;0;0;709;1885;0;0;0;0;0;0;3022;20613;0;0;2181;6675;0;0;4940;17063;0;0;3305;7411;0;0;5041;8334;0;0;1364;2161;0;0;1016;4600;0;0;90;202;0;0;648;1671;0;0;3181;3212;0;0;2002;4489;0;0;93;223;0;0;30673;86529;0;0;"Otros"
2012;804,00;2756;7950;0;0;1542;3409;0;0;2813;7013;0;0;1009;2163;0;0;0;0;0;0;4091;21330;0;0;2492;6436;0;0;5339;20958;0;0;1024;10911;0;0;5727;10590;0;0;3388;5612;0;0;1995;8617;0;0;129;588;0;0;759;2866;0;0;5661;6156;0;0;7049;14758;0;0;0;0;0;0;45774;129357;0;0;"Otros"
2012;470,00;56;100;0;0;5;31;0;0;223;417;0;0;0;0;0;0;372;3216;0;0;728;2682;0;0;632;1798;0;0;1884;5075;0;0;536;3750;0;0;927;2775;0;0;372;894;0;0;231;785;0;0;127;228;0;0;1999;7816;0;0;793;836;0;0;374;1741;0;0;591;637;0;0;9850;32781;0;0;"Otros"
2012;104,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
2012;20,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
2012;550,00;359;1628;0;0;827;2676;0;0;1702;5399;0;0;726;2726;0;0;0;0;0;0;3413;21195;0;0;1659;5236;0;0;7289;24380;0;0;1128;4455;0;0;4682;8375;0;0;1471;4415;0;0;1182;3808;0;0;918;3125;0;0;783;3084;0;0;3122;3858;0;0;1679;3688;0;0;147;501;0;0;31087;98549;0;0;"Otros"
2012;112,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
2012;818,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
2012;914,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;505;1121;0;0;505;1121;0;0;"Otros"
2012;928,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4527;38842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4527;38842;0;0;"Otros"
2012;964,00;2516;7091;0;0;1851;5248;0;0;3043;6322;0;0;1217;2938;0;0;0;0;0;0;3504;13500;0;0;2071;5493;0;0;5607;12976;0;0;4207;16445;0;0;7498;19819;0;0;2672;4539;0;0;1764;5929;0;0;173;712;0;0;1237;2497;0;0;3246;4176;0;0;0;0;0;0;5381;11465;0;0;45987;119150;0;0;"Otros"
2012;1026,00;0;0;0;0;0;0;0;0;0;0;0;0;753;2232;0;0;0;0;0;0;135;573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;320;0;0;947;3125;0;0;"Otros"
2012;1068,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1271;3402;0;0;1271;3402;0;0;"Otros"
2012;738,00;3775;8961;4881;10226;3505;11151;1949;2556;12049;21550;659;859;7780;19696;0;0;0;729;5627;28262;21048;79652;6745;12613;5567;11771;375;592;6986;22772;14857;24831;4278;6346;18087;31180;0;12567;10908;15041;9659;19086;566;863;8630;24156;0;0;7854;14533;0;0;5091;20213;0;0;10301;11129;0;0;1462;4894;5378;8400;0;0;0;0;107985;289206;70032;135423;"Otros"
2012;404,00;1059;1059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172;361;0;0;490;726;0;0;1152;3370;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;926;926;0;0;2885;6089;0;0;0;0;0;0;6684;12531;0;0;"Otros"
2012;274,00;222;887;0;0;321;1285;0;0;0;0;0;0;1087;4348;0;0;33;131;0;0;1974;7898;0;0;400;1602;0;0;933;3732;0;0;637;2547;0;0;1080;4322;0;0;0;0;0;0;497;1989;0;0;1009;4034;0;0;0;0;0;0;330;1319;0;0;429;1714;0;0;0;0;0;0;8952;35808;0;0;"Otros"
2012;270,00;1609;2586;0;0;3910;4864;0;0;0;0;0;0;820;976;0;0;370;423;0;0;0;0;0;0;822;1080;0;0;10605;12961;0;0;7830;8579;0;0;0;0;0;0;1978;2452;0;0;950;1195;0;0;17025;19330;0;0;13649;15996;0;0;350;350;0;0;932;1232;0;0;0;0;0;0;60850;72024;0;0;"Otros"
2012;676,00;1465;3555;0;0;1367;4062;0;0;3055;5058;0;0;0;0;0;0;2449;14460;0;0;3945;15121;0;0;1277;2195;0;0;6147;13629;0;0;2896;9310;0;0;3999;9728;0;0;2717;6471;0;0;1292;3862;0;0;12;401;0;0;382;2128;0;0;1875;1894;0;0;2699;6310;0;0;0;0;0;0;35577;98184;0;0;"Otros"
2012;709,00;2036;4805;0;0;1936;4814;0;0;4670;7557;0;0;0;0;0;0;1016;11342;0;0;4207;60894;0;0;4031;7252;0;0;9585;19768;0;0;5491;16705;0;0;4363;8626;0;0;2952;5797;0;0;2453;5366;0;0;0;0;0;0;1109;5296;0;0;4174;4735;0;0;4086;7211;0;0;0;0;0;0;52109;170168;0;0;"Otros"
2012;754,00;6473;21539;0;0;7850;16466;0;0;11326;20453;0;0;5724;16767;0;0;9634;40860;0;0;30369;184706;0;0;7240;15325;0;0;26960;58257;0;0;20594;56331;0;0;14464;42176;0;0;9473;28077;0;0;8695;26357;0;0;16975;40577;0;0;6199;24871;0;0;17310;20333;0;0;19428;36861;0;0;0;0;0;0;218714;649956;0;0;"Otros"
2012;997,00;2045;6316;0;0;1010;2104;0;0;2642;6117;0;0;0;0;0;0;0;0;0;0;2211;7846;0;0;722;1243;0;0;4000;7227;0;0;2217;7038;0;0;2472;7635;0;0;1794;4507;0;0;804;2077;0;0;0;0;0;0;220;506;0;0;1980;3383;0;0;1677;3802;0;0;0;0;0;0;23794;59801;0;0;"Otros"
2012;734,00;3018;10493;734;1755;2986;11788;486;724;6918;16743;2034;3439;3743;10732;583;1065;1116;8913;2105;13940;18665;77476;345;1205;3516;8695;873;1296;9913;30349;2782;5071;1702;11670;9422;31122;10091;29565;2699;3452;5678;13331;1298;2430;3590;14148;571;1643;5159;11901;0;0;2937;11233;0;0;8605;10643;702;726;5737;12968;1263;2586;0;0;0;0;93374;290648;25897;70454;"Otros"
2012;299,00;572;703;0;0;413;531;0;0;3067;3455;0;0;478;598;0;0;450;558;0;0;11245;14422;0;0;466;694;0;0;4343;7197;0;0;4106;5299;0;0;1790;2190;0;0;1366;1750;0;0;1615;1952;0;0;449;508;0;0;3022;4539;0;0;418;418;0;0;0;0;0;0;0;0;0;0;33800;44814;0;0;"Otros"
2012;645,00;5545;12089;0;0;7323;14093;0;0;8368;11029;0;0;5697;6725;0;0;1123;1397;0;0;3530;7200;0;0;1425;2678;0;0;1812;4603;0;0;2950;7312;0;0;1501;2513;0;0;1423;2512;0;0;1358;2358;0;0;0;0;0;0;5957;6823;0;0;602;703;0;0;1305;3120;0;0;0;0;0;0;49919;85155;0;0;"Otros"
2012;17,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
2012;1046,00;0;0;0;0;0;0;0;0;0;0;0;0;43;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;73;0;0;0;0;0;0;86;146;0;0;"Otros"
2012;420,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;935;0;0;0;0;0;0;4774;12701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;853;5188;0;0;0;0;0;0;5637;18824;0;0;"Otros"
2012;802,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1186;3068;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5726;16054;0;0;0;0;0;0;6912;19122;0;0;"Otros"
2012;266,00;0;0;0;0;570;1225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;121;177;0;0;402;991;0;0;1058;2129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;277;2408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2428;6930;0;0;"Otros"
2012;580,00;1718;2569;0;0;194;671;0;0;1251;2898;0;0;483;1424;0;0;110;615;0;0;2897;5251;0;0;565;1037;0;0;4643;9393;0;0;3703;4400;0;0;2746;5360;0;0;1311;2177;0;0;333;612;0;0;607;1262;0;0;7201;9857;0;0;1692;1692;0;0;206;492;0;0;0;0;0;0;29660;49710;0;0;"Otros"
2012;137,00;441;1324;0;0;40;120;0;0;1264;3793;0;0;279;836;0;0;895;5371;0;0;2354;7063;0;0;579;1736;0;0;4540;13621;0;0;4148;12444;0;0;865;2596;0;0;570;1709;0;0;751;2254;0;0;1135;3406;0;0;1157;3472;0;0;1052;3156;0;0;533;1600;0;0;0;0;0;0;20603;64501;0;0;"Otros"
2012;769,00;0;0;0;0;0;0;0;0;981;6002;0;0;0;0;0;0;378;855;0;0;1692;17948;0;0;998;3503;0;0;0;0;0;0;1688;5793;0;0;0;0;0;0;663;2693;0;0;163;962;0;0;638;1820;0;0;0;0;0;0;126;1688;0;0;0;0;0;0;0;0;0;0;7327;41264;0;0;"Otros"
2012;776,00;1296;5763;0;0;1119;5868;0;0;4091;7953;0;0;1364;4311;0;0;0;0;0;0;2765;14713;0;0;1686;4410;501;623;782;5498;4226;8266;930;3157;3793;8848;3312;13193;0;0;472;1817;2436;4855;661;3109;841;4372;0;0;0;0;0;0;0;0;2588;2588;0;0;1951;6452;232;665;0;0;0;0;23017;78832;12029;27629;"Otros"
2012;640,00;1618;6062;0;0;1225;3869;0;0;2160;4300;0;0;0;0;0;0;0;0;0;0;2454;11788;0;0;1206;3043;0;0;4175;14516;0;0;2958;9387;0;0;3399;17315;0;0;2294;9223;0;0;1138;5111;0;0;0;0;0;0;423;3305;0;0;2799;2941;0;0;2115;7219;0;0;0;0;0;0;27964;98079;0;0;"Otros"
2012;315,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;284;2660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166;25099;0;0;0;1029;0;0;450;28788;0;0;"Otros"
