"año";"NCODI";"due_cTotal";"matronas_cTotal";"oDueEspeciali_cTotal";"fisioterapeutas_cTotal";"terapeutas_cTotal";"logopedas_cTotal";"oSaniMedio_cTotal";"gMedioSani_cTotal";"gSuperiorSani_cTotal";"tecSani_cTotal";"restSani_cTotal2";"due_cMujeres";"matronas_cMujeres";"oDueEspeciali_cMujeres";"fisioterapeutas_cMujeres";"terapeutas_cMujeres";"logopedas_cMujeres";"oSaniMedio_cMujeres";"gMedioSani_cMujeres";"gSuperiorSani_cMujeres";"tecSani_cMujeres";"restSani_cMujeres2";"due_pTotal";"matronas_pTotal";"oDueEspeciali_pTotal";"fisioterapeutas_pTotal";"terapeutas_pTotal";"logopedas_pTotal";"oSaniMedio_pTotal";"gMedioSani_pTotal";"gSuperiorSani_pTotal";"tecSani_pTotal";"restSani_pTotal2";"due_pMujeres";"matronas_pMujeres";"oDueEspeciali_pMujeres";"fisioterapeutas_pMujeres";"terapeutas_pMujeres";"logopedas_pMujeres";"oSaniMedio_pMujeres";"gMedioSani_pMujeres";"gSuperiorSani_pMujeres";"tecSani_pMujeres";"restSani_pMujeres2";"due_colabTotal";"matronas_colabTotal";"oDueEspeciali_colabTotal";"fisioterapeutas_colabTotal";"terapeutas_colabTotal";"logopedas_colabTotal";"oSaniMedio_colabTotal";"gMedioSani_colabTotal";"gSuperiorSani_colabTotal";"tecSani_colabTotal";"restSani_colabTotal2";"due_colabMujeres";"matronas_colabMujeres";"oDueEspeciali_colabMujeres";"fisioterapeutas_colabMujeres";"terapeutas_colabMujeres";"logopedas_colabMujeres";"oSaniMedio_colabMujeres";"gMedioSani_colabMujeres";"gSuperiorSani_colabMujeres";"tecSani_colabMujeres";"restSani_colabMujeres2";"direccion_cTotal";"trabSocial_cTotal";"perOficio_cTotal";"administrativos_cTotal";"oNoSani_cTotal";"direccion_cMujeres";"trabSocial_cMujeres";"perOficio_cMujeres";"administrativos_cMujeres";"oNoSani_cMujeres";"direccion_pTotal";"trabSocial_pTotal";"perOficio_pTotal";"administrativos_pTotal";"oNoSani_pTotal";"direccion_pMujeres";"trabSocial_pMujeres";"perOficio_pMujeres";"administrativos_pMujeres";"oNoSani_pMujeres";"direccion_colabTotal";"trabSocial_colabTotal";"perOficio_colabTotal";"administrativos_colabTotal";"oNoSani_colabTotal";"direccion_colabMujeres";"trabSocial_colabMujeres";"perOficio_colabMujeres";"administrativos_colabMujeres";"oNoSani_colabMujeres"
2012;616,00;81;0;0;2;0;0;2;46;4;50;0;76;0;0;2;0;0;1;34;4;38;0;42;0;0;3;0;0;1;25;4;29;0;38;0;0;2;0;0;1;23;4;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;8;51;26;3;1;1;39;22;0;1;4;12;11;0;1;3;11;11;0;0;0;0;0;0;0;0;0;0
2012;267,00;128;0;0;0;0;0;0;113;18;131;0;110;0;0;0;0;0;0;98;9;107;0;13;0;0;0;0;0;0;5;3;8;0;11;0;0;0;0;0;0;3;3;6;0;0;23;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;1;0;6;56;57;0;0;0;40;11;0;0;4;3;6;0;0;0;2;5;0;0;0;0;0;0;0;0;0;0
2012;565,00;80;0;0;4;0;0;1;78;6;84;0;69;0;0;3;0;0;1;74;5;79;0;19;0;0;7;0;0;15;40;2;42;0;18;0;0;3;0;0;0;36;1;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;44;32;6;3;2;30;23;0;2;0;9;10;0;0;0;6;9;0;0;0;0;0;0;0;0;0;0;0
2012;220,00;54;0;0;0;0;0;0;63;0;63;0;49;0;0;0;0;0;0;54;0;54;0;6;0;0;0;0;0;0;7;0;7;0;5;0;0;0;0;0;0;6;0;6;0;0;8;0;6;0;0;0;1;0;1;0;0;8;0;6;0;0;0;1;0;1;0;7;0;5;26;2;3;0;0;24;1;0;0;2;9;1;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0
2012;278,00;75;3;0;0;0;0;0;57;0;57;0;65;3;0;0;0;0;0;55;0;55;0;15;1;0;0;0;0;0;0;0;0;0;15;1;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;4;0;4;19;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;107,00;24;0;0;0;0;0;0;50;0;50;0;17;0;0;0;0;0;0;38;0;38;0;7;0;0;0;0;0;3;33;0;33;0;3;0;0;0;0;0;2;27;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;9;13;1;3;0;9;12;0;1;0;5;9;0;1;0;5;9;0;0;0;0;0;0;0;0;0;0
2012;141,00;4;0;0;0;0;0;0;14;0;14;0;4;0;0;0;0;0;0;14;0;14;0;0;0;0;1;1;0;0;3;0;3;0;0;0;0;1;1;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;2;5;2;0;1;2;5;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
2012;711,00;758;22;13;19;0;4;0;341;99;440;0;684;21;10;14;0;4;0;306;66;372;0;161;1;0;3;0;1;0;89;36;125;0;144;1;0;2;0;1;0;83;20;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;13;35;327;120;15;13;1;244;39;0;1;2;31;33;0;1;0;24;5;0;0;0;0;0;0;0;0;0;0
2012;204,00;14;0;0;1;0;0;0;30;0;30;0;12;0;0;1;0;0;0;27;0;27;0;6;0;1;0;1;0;0;4;1;5;0;6;0;1;0;1;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;4;3;13;1;1;3;1;13;1;1;1;1;5;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
2012;579,00;33;0;0;0;0;0;0;52;7;59;0;29;0;0;0;0;0;0;52;4;56;0;6;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;8;1;0;21;1;2;1;0;15;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;348,00;60;0;0;18;10;3;0;67;2;69;0;44;0;0;9;8;3;0;13;1;14;0;24;0;0;0;0;0;0;37;1;38;0;21;0;0;0;0;0;0;20;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;9;35;10;2;4;2;23;6;0;0;1;5;2;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0
2012;766,00;20;0;46;0;0;0;1;20;8;28;0;16;0;45;0;0;0;1;13;8;21;0;83;0;50;0;0;0;0;95;30;125;0;72;0;45;0;0;0;0;79;27;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;2;33;44;20;9;2;5;32;12;2;0;16;48;32;0;0;3;31;15;0;0;0;0;0;0;0;0;0;0
2012;761,00;40;0;0;2;1;0;0;105;0;105;0;35;0;0;1;1;0;0;98;0;98;0;3;0;0;1;0;0;0;10;0;10;0;3;0;0;1;0;0;0;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;11;6;0;1;2;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;728,00;189;1;0;3;0;0;0;154;10;164;0;173;1;0;3;0;0;0;120;10;130;0;77;1;0;3;0;0;0;72;2;74;0;73;1;0;3;0;0;0;62;2;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1;15;79;27;18;1;13;66;2;3;0;5;48;5;3;0;2;42;1;0;0;0;0;0;0;0;0;0;0
2012;280,00;90;10;8;0;0;0;0;80;0;80;0;83;8;8;0;0;0;0;74;0;74;0;11;2;0;0;0;0;0;7;0;7;0;11;2;0;0;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;24;15;4;0;0;16;4;0;0;0;13;7;0;0;0;11;2;0;0;0;0;0;0;0;0;0;0
2012;222,00;27;0;0;0;0;0;4;29;0;29;0;27;0;0;0;0;0;2;27;0;27;0;4;0;0;0;0;0;0;4;0;4;0;4;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;16;30;1;0;0;10;18;0;0;1;4;2;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0
2012;276,00;121;0;3;0;0;0;0;141;4;145;0;114;0;3;0;0;0;0;137;3;140;0;16;0;0;0;0;0;0;38;2;40;0;14;0;0;0;0;0;0;36;1;37;0;0;12;0;5;0;2;0;0;0;0;0;0;12;0;4;0;2;0;0;0;0;0;23;0;16;92;0;11;0;1;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;11,00;75;0;0;0;0;0;0;89;0;89;0;66;0;0;0;0;0;0;70;0;70;0;2;0;0;0;0;0;0;4;0;4;0;2;0;0;0;0;0;0;4;0;4;0;0;1;0;4;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;5;0;90;26;0;1;0;33;23;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
2012;302,00;14;0;0;0;0;0;0;9;0;9;0;12;0;0;0;0;0;0;9;0;9;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;5;0;0;15;4;2;0;0;9;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;682,00;107;0;0;1;0;0;0;84;12;96;0;92;0;0;1;0;0;0;59;8;67;0;3;0;0;1;0;0;0;4;0;4;0;3;0;0;1;0;0;0;2;0;2;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;22;1;5;37;4;11;1;0;33;1;0;0;0;23;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0
2012;279,00;111;15;0;0;0;0;0;68;15;83;0;103;15;0;0;0;0;0;58;10;68;0;47;11;0;0;0;0;0;42;14;56;0;44;11;0;0;0;0;0;41;7;48;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;17;0;38;54;40;15;0;34;44;34;1;0;20;24;18;1;0;18;22;18;0;0;0;0;0;0;0;0;0;0
2012;282,00;176;0;0;2;0;0;0;103;32;135;0;164;0;0;2;0;0;0;94;21;115;0;20;0;0;6;0;0;0;18;5;23;0;18;0;0;6;0;0;0;18;4;22;0;0;11;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;61;0;13;138;95;37;0;13;116;73;4;0;0;51;28;4;0;0;51;18;0;0;0;0;0;0;0;0;0;0
2012;281,00;85;0;0;0;0;0;0;111;19;130;0;79;0;0;0;0;0;0;100;17;117;0;151;1;0;0;0;0;0;37;15;52;0;0;0;0;0;0;0;0;33;13;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;133;67;15;6;0;92;46;2;0;0;28;27;6;0;0;19;19;0;0;0;0;0;0;0;0;0;0;0
2012;183,00;4;0;0;0;0;0;2;6;2;8;0;4;0;0;0;0;0;2;6;2;8;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;1;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;610,00;50;0;0;0;0;0;37;20;43;63;0;48;0;0;0;0;0;31;20;12;32;0;1;0;0;0;0;0;1;0;3;3;0;1;0;0;0;0;0;1;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;12;40;30;0;0;0;24;8;0;1;0;8;1;0;1;0;8;1;0;0;0;0;0;0;0;0;0;0
2012;116,00;44;0;0;0;1;0;0;130;0;130;0;40;0;0;0;1;0;0;119;0;119;0;15;0;0;3;2;1;0;40;0;40;0;15;0;0;3;2;1;0;40;0;40;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;3;8;9;0;2;3;0;9;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
2012;115,00;14;0;0;1;0;0;0;12;0;12;0;7;0;0;0;0;0;0;11;0;11;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;18;4;0;1;3;17;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;114,00;7;0;0;0;1;0;0;22;0;22;0;7;0;0;0;1;0;0;22;0;22;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;2;0;1;0;0;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2012;126,00;19;0;0;1;1;0;1;34;0;34;0;16;0;0;1;1;0;1;31;0;31;0;4;0;0;0;0;0;0;9;0;9;0;3;0;0;0;0;0;0;7;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;13;3;0;0;2;12;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
2012;119,00;18;0;0;0;0;0;0;6;0;6;0;18;0;0;0;0;0;0;4;0;4;0;9;0;0;0;0;0;0;9;0;9;0;9;0;0;0;0;0;0;8;0;8;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;2;0;2;0;1;0;5;6;20;0;0;0;4;19;0;0;1;2;4;0;0;0;2;4;3;0;0;0;0;1;0;0;0;0
2012;770,00;790;18;2;11;3;2;0;389;83;472;0;669;18;1;8;3;2;0;374;70;444;0;136;0;1;3;0;0;0;87;6;93;0;119;0;1;1;0;0;0;79;6;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;6;63;250;174;11;6;17;190;51;0;0;3;4;5;0;0;3;2;1;0;0;0;0;0;0;0;0;0;0
2012;583,00;134;0;0;2;0;0;1;59;27;86;0;115;0;0;1;0;0;1;54;21;75;0;31;0;0;1;0;0;1;25;13;38;0;25;0;0;0;0;0;1;24;12;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;26;110;19;3;1;1;83;3;0;0;0;25;9;0;0;0;21;3;0;0;0;0;0;0;0;0;0;0
2012;136,00;40;0;0;5;1;0;0;67;0;67;0;33;0;0;4;1;0;0;63;0;63;0;10;0;0;3;2;1;0;28;0;28;0;9;0;0;3;2;1;0;28;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;7;5;0;4;0;6;0;0;3;0;1;2;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0
2012;469,00;61;3;0;4;1;0;0;53;8;61;0;57;3;0;3;1;0;0;49;7;56;0;6;2;2;0;0;0;0;7;4;11;0;6;2;0;0;0;0;0;7;4;11;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;2;5;35;5;3;2;1;27;2;0;1;2;5;4;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0
2012;642,00;1;1;1;1;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;674,00;335;17;0;10;0;3;7;188;59;247;0;310;17;0;7;0;3;5;148;41;189;0;131;6;0;8;2;8;8;86;11;97;0;126;6;0;6;2;8;6;78;11;89;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;8;8;37;173;13;2;5;19;140;7;0;4;12;57;5;0;4;6;54;2;0;0;0;1;0;0;0;0;1;0
2012;193,00;26;0;0;4;0;0;0;57;0;57;0;25;0;0;3;0;0;0;54;0;54;0;1;0;0;1;0;0;0;11;0;11;0;0;0;0;1;0;0;0;11;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;1;5;1;2;2;1;3;1;0;1;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;526,00;232;7;4;3;0;0;0;226;51;277;0;210;7;4;2;0;0;0;184;45;229;0;205;28;1;6;0;1;0;121;18;139;0;189;26;0;2;0;1;0;93;15;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;2;13;122;127;31;1;6;87;100;5;2;6;49;68;5;2;2;43;51;0;0;0;0;0;0;0;0;0;0
2012;698,00;927;0;0;20;2;1;17;513;78;591;0;798;0;0;12;2;1;12;496;66;562;0;18;0;0;0;0;0;0;8;1;9;0;16;0;0;0;0;0;0;8;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;3;59;278;279;24;3;1;222;111;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2012;630,00;200;14;0;0;0;0;0;105;27;132;0;177;13;0;0;0;0;0;81;22;103;0;73;1;0;0;0;0;1;62;14;76;0;66;1;0;0;0;0;1;50;11;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;8;6;77;37;14;7;2;58;36;0;0;0;19;24;0;0;0;13;24;0;0;0;0;0;0;0;0;0;0
2012;124,00;10;0;0;3;0;3;0;26;2;28;0;9;0;0;2;0;3;0;25;1;26;0;2;0;0;1;0;1;0;4;0;4;0;2;0;0;1;0;1;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;4;8;6;2;3;1;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;364,00;12;0;0;3;0;0;0;15;0;15;0;12;0;0;2;0;0;0;15;0;15;0;11;0;0;2;1;0;0;21;0;21;0;11;0;0;2;1;0;0;20;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;11;4;0;0;3;10;2;0;0;1;3;1;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0
2012;604,00;368;15;0;19;1;0;0;233;55;288;0;337;13;0;12;1;0;0;206;32;238;0;96;6;2;5;3;0;0;90;16;106;0;89;6;1;4;3;0;0;84;13;97;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;8;71;177;114;2;8;36;139;74;0;0;29;31;25;0;0;26;24;13;0;0;0;0;0;0;0;0;0;0
2012;123,00;40;0;0;7;0;0;0;95;0;95;0;33;0;0;7;0;0;0;72;0;72;0;0;0;0;0;0;0;0;6;0;6;0;0;0;0;0;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;4;4;0;3;3;0;3;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;310,00;60;0;0;0;0;0;15;110;0;110;0;45;0;0;0;0;0;13;83;0;83;0;14;0;0;0;0;0;14;53;0;53;0;13;0;0;0;0;0;10;44;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;15;24;0;4;6;7;18;0;0;15;5;8;0;0;14;3;7;0;0;0;0;0;0;0;0;0;0;0
2012;571,00;94;6;0;0;0;0;0;61;9;70;0;84;6;0;0;0;0;0;51;4;55;0;44;7;0;2;0;0;1;50;8;58;0;38;7;0;2;0;0;0;41;7;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;5;45;5;1;0;0;32;3;4;1;1;12;1;1;1;0;11;0;0;0;0;0;0;0;0;0;0;0
2012;296,00;14;0;0;4;1;0;0;38;1;39;0;13;0;0;3;1;0;0;35;1;36;0;14;0;0;4;0;0;0;26;1;27;0;14;0;0;3;0;0;0;26;1;27;0;0;0;1;0;0;2;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;3;2;1;5;6;2;2;0;5;6;1;0;0;5;13;0;0;0;5;13;0;0;0;0;0;0;0;0;0;0
2012;566,00;143;6;0;1;2;0;0;89;24;113;0;115;6;0;1;2;0;0;83;19;102;0;89;2;0;2;6;0;0;69;13;82;0;78;2;0;2;6;0;0;63;12;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;3;16;57;23;6;3;0;48;2;0;3;0;34;19;0;3;0;32;1;0;0;0;0;0;0;0;0;0;0
2012;784,00;617;27;0;15;0;7;5;423;105;528;0;541;27;0;13;0;7;4;393;89;482;0;255;6;0;13;0;3;3;192;13;205;0;228;6;0;13;0;3;1;182;10;192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;19;76;266;289;48;19;16;194;222;11;3;10;43;156;7;3;5;31;117;0;0;0;0;0;0;0;0;0;0
2012;102,00;70;0;0;3;6;0;0;202;0;202;0;51;0;0;1;5;0;0;147;0;147;0;12;0;0;0;2;0;0;125;1;126;0;10;0;0;0;2;0;0;98;0;98;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;10;34;24;0;4;10;8;17;0;0;0;13;5;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0
2012;379,00;145;0;50;0;10;0;0;236;0;236;0;75;0;15;0;5;0;0;128;0;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;34;62;89;44;2;27;10;74;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;639,00;172;14;7;7;0;0;46;155;0;155;0;107;7;3;4;0;0;21;112;0;112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;52;74;36;2;0;8;60;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;457,00;36;0;1;0;0;0;0;34;9;43;0;31;0;1;0;0;0;0;32;4;36;0;19;0;0;3;1;0;0;16;5;21;0;16;0;0;2;1;0;0;14;3;17;0;0;0;0;6;0;1;0;0;0;0;0;0;0;0;5;0;1;0;0;0;0;0;7;2;6;22;14;5;2;1;15;11;0;1;1;9;4;0;1;1;7;3;0;0;0;0;23;0;0;0;0;20
2012;609,00;367;7;0;2;0;0;64;136;0;136;0;333;6;0;2;0;0;56;118;0;118;0;75;1;0;7;0;0;8;34;0;34;0;71;0;0;5;0;0;8;32;0;32;0;0;2;0;8;0;0;0;0;0;0;0;0;2;0;5;0;0;0;0;0;0;0;7;1;0;117;33;3;1;0;94;6;0;0;0;34;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0
2012;101,00;9;0;0;1;1;0;0;28;2;30;0;9;0;0;1;1;0;0;27;2;29;0;1;0;0;1;0;0;1;1;0;1;0;1;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;3;9;1;1;5;3;8;0;0;0;0;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
2012;454,00;148;8;0;16;3;1;17;144;0;144;0;128;8;0;9;2;1;10;128;0;128;0;53;4;0;3;0;3;4;65;0;65;0;44;4;0;1;0;3;3;62;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;32;64;67;2;2;14;51;45;1;1;13;13;23;1;1;9;7;23;0;0;0;0;0;0;0;0;0;0
2012;318,00;30;0;0;0;3;0;0;51;0;51;0;18;0;0;0;1;0;0;36;0;36;0;48;0;0;0;0;0;0;124;0;124;0;41;0;0;0;0;0;0;105;0;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;12;7;0;1;1;6;4;0;6;0;8;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;600,00;115;3;0;2;0;0;1;71;18;89;0;101;3;0;2;0;0;1;56;14;70;0;66;16;0;4;0;0;0;65;9;74;0;60;16;0;2;0;0;0;53;7;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;37;61;0;3;1;27;43;0;0;1;16;17;0;0;1;15;13;0;0;0;0;0;0;0;0;0;0;0
2012;545,00;264;17;0;7;1;1;1;172;42;214;0;223;17;0;6;1;1;1;150;32;182;0;157;12;0;11;0;0;2;125;32;157;0;141;0;0;9;0;0;2;117;26;143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;3;132;61;0;5;3;99;23;0;1;3;28;23;0;1;3;17;5;0;0;0;0;0;0;0;0;0;0;0
2012;100,00;10;0;0;3;0;0;1;21;0;21;0;9;0;0;2;0;0;1;21;0;21;0;7;0;1;0;0;0;0;44;0;44;0;5;0;0;0;0;0;0;39;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;13;9;2;1;3;13;8;1;0;2;1;0;2;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2012;702,00;378;14;0;8;0;0;3;157;36;193;0;341;14;0;7;0;0;2;152;25;177;0;74;8;0;4;0;0;1;58;2;60;0;67;8;0;4;0;0;1;49;1;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;12;0;123;44;3;12;0;103;1;2;0;0;22;7;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0
2012;778,00;184;11;8;9;0;0;0;98;34;132;0;168;10;8;8;0;0;0;93;27;120;0;108;7;1;9;0;0;0;103;14;117;0;101;6;1;7;0;0;0;96;13;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;39;80;18;3;5;10;70;14;0;0;13;33;5;0;0;1;29;5;0;0;0;0;0;0;0;0;0;0
2012;341,00;0;0;0;2;0;0;0;13;0;13;0;0;0;0;2;0;0;0;13;0;13;0;5;0;0;0;1;0;0;3;1;4;0;5;0;0;0;1;0;0;3;1;4;0;6;0;0;0;0;0;0;10;0;10;0;6;0;0;0;0;0;0;10;0;10;0;0;0;0;2;5;0;0;0;2;4;1;0;1;0;0;1;0;1;0;0;2;0;0;0;0;2;0;0;0;0
2012;99,00;25;0;0;1;1;0;0;29;0;29;0;24;0;0;1;1;0;0;29;0;29;0;9;0;0;4;1;0;0;15;0;15;0;9;0;0;4;1;0;0;14;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;8;3;0;2;0;7;2;1;1;0;1;2;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0
