"año";"NCODI";"pacienteTot_hospDom";"visitaTot_hospDom"
2012;585,00;0;0
2012;245,00;0;0
2012;603,00;0;0
2012;426,00;0;0
2012;232,00;0;0
2012;288,00;0;0
2012;246,00;0;0
2012;284,00;0;0
2012;18,00;0;0
2012;356,00;0;0
2012;401,00;3;116
2012;733,00;0;0
2012;243,00;0;0
2012;380,00;0;0
2012;716,00;0;0
2012;534,00;0;0
2012;185,00;0;0
2012;258,00;0;0
2012;505,00;0;0
2012;268,00;0;0
2012;602,00;0;0
2012;254,00;0;0
2012;705,00;0;0
2012;133,00;0;0
2012;33,00;0;0
2012;143,00;0;0
2012;36,00;0;0
2012;756,00;0;0
2012;662,00;0;0
2012;192,00;0;0
2012;382,00;0;0
2012;322,00;0;0
2012;478,00;0;0
2012;352,00;0;0
2012;628,00;0;0
2012;291,00;0;0
2012;495,00;0;0
2012;845,00;409;4295
2012;498,00;0;0
2012;314,00;0;0
2012;720,00;0;0
2012;721,00;0;0
2012;485,00;0;0
2012;273,00;0;0
2012;846,00;0;0
2012;847,00;0;0
2012;848,00;5;93
2012;864,00;0;0
2012;916,00;0;0
2012;930,00;0;0
2012;954,00;0;0
2012;943,00;0;0
2012;949,00;327;3228
2012;980,00;0;0
2012;981,00;0;0
2012;1024,00;0;0
2012;1017,00;61;271
2012;1000,00;0;0
2012;1018,00;0;0
2012;1001,00;0;0
2012;1007,00;0;0
2012;1008,00;0;0
2012;1009,00;0;0
2012;1010,00;0;0
2012;1011,00;0;0
2012;1012,00;0;0
2012;1013,00;0;0
2012;1041,00;0;0
2012;1073,00;439;563
2012;1087,00;0;0
2012;789,00;0;0
2012;326,00;0;0
2012;442,00;0;0
2012;294,00;0;0
2012;378,00;0;0
2012;402,00;0;0
2012;29,00;0;0
2012;450,00;0;0
2012;656,00;0;0
2012;333,00;0;0
2012;668,00;0;0
2012;684,00;0;0
2012;422,00;0;0
2012;763,00;256;5811
2012;741,00;0;0
2012;553,00;0;0
2012;357,00;0;0
2012;899,00;0;0
2012;900,00;0;0
2012;932,00;0;0
2012;950,00;0;0
2012;966,00;0;0
2012;967,00;740;3548
2012;982,00;0;0
2012;1014,00;0;0
2012;1048,00;0;0
2012;1080,00;0;0
2012;1074,00;0;0
2012;722,00;278;9308
2012;660,00;258;1601
2012;75,00;43;1875
2012;249,00;0;0
2012;275,00;0;0
2012;227,00;0;0
2012;150,00;0;0
2012;47,00;0;0
2012;172,00;0;0
2012;581,00;0;0
2012;120,00;0;0
2012;445,00;0;0
2012;471,00;0;0
2012;53,00;0;0
2012;199,00;0;0
2012;575,00;0;0
2012;528,00;0;0
2012;631,00;0;0
2012;699,00;0;0
2012;823,00;0;0
2012;849,00;0;0
2012;869,00;0;0
2012;955,00;0;0
2012;983,00;0;0
2012;1002,00;0;0
2012;1015,00;0;0
2012;51,00;0;0
2012;441,00;0;0
2012;327,00;0;0
2012;690,00;0;0
2012;262,00;0;0
2012;403,00;0;0
2012;312,00;0;0
2012;589,00;265;0
2012;665,00;461;4914
2012;334,00;0;0
2012;1075,00;592;7548
2012;751,00;1108;14433
2012;186,00;0;0
2012;646,00;0;0
2012;536,00;0;0
2012;242,00;0;0
2012;490,00;0;0
2012;500,00;0;0
2012;206,00;0;0
2012;58,00;0;0
2012;572,00;367;18052
2012;180,00;0;0
2012;549,00;0;0
2012;582,00;0;0
2012;743,00;466;7890
2012;795,00;0;0
2012;269,00;0;0
2012;634,00;0;0
2012;1,00;0;0
2012;717,00;0;0
2012;373,00;0;0
2012;535,00;0;0
2012;824,00;0;0
2012;888,00;0;0
2012;902,00;0;0
2012;968,00;0;0
2012;346,00;0;0
2012;27,00;0;0
2012;165,00;0;0
2012;956,00;139;2028
2012;413,00;0;0
2012;149,00;0;0
2012;612,00;0;0
2012;559,00;0;0
2012;7,00;0;0
2012;283,00;0;0
2012;37,00;0;0
2012;153,00;0;0
2012;547,00;432;4828
2012;397,00;0;0
2012;556,00;0;0
2012;42,00;0;0
2012;31,00;0;0
2012;740,00;77;2484
2012;217,00;0;0
2012;863,00;0;0
2012;889,00;453;10058
2012;984,00;0;0
2012;34,00;0;0
2012;791,00;0;0
2012;181,00;0;0
2012;430,00;0;0
2012;715,00;390;3183
2012;521,00;0;0
2012;524,00;0;0
2012;432,00;0;0
2012;19,00;0;0
2012;25,00;0;0
2012;26,00;0;0
2012;890,00;754;6640
2012;904,00;237;1864
2012;957,00;874;14405
2012;939,00;0;0
2012;236,00;0;0
2012;735,00;150;1011
2012;146,00;0;0
2012;363,00;0;0
2012;187,00;0;0
2012;265,00;0;0
2012;295,00;0;0
2012;496,00;0;0
2012;77,00;0;0
2012;391,00;0;0
2012;240,00;0;0
2012;448,00;0;0
2012;151,00;0;0
2012;425,00;0;0
2012;300,00;0;0
2012;339,00;0;0
2012;826,00;0;0
2012;874,00;0;0
2012;905,00;91;1545
2012;736,00;1439;20175
2012;459,00;0;0
2012;320,00;0;0
2012;45,00;0;0
2012;292,00;0;0
2012;618,00;0;0
2012;463,00;0;0
2012;891,00;0;0
2012;958,00;0;0
2012;244,00;0;0
2012;28,00;0;0
2012;444,00;0;0
2012;479,00;0;0
2012;285,00;0;0
2012;253,00;0;0
2012;481,00;0;0
2012;540,00;2322;2322
2012;332,00;0;0
2012;41,00;0;0
2012;510,00;0;0
2012;305,00;0;0
2012;708,00;0;0
2012;755,00;796;8761
2012;750,00;1803;4954
2012;696,00;282;282
2012;434,00;0;0
2012;421,00;0;0
2012;827,00;0;0
2012;933,00;0;0
2012;1030,00;0;0
2012;1003,00;0;0
2012;1050,00;0;0
2012;1043,00;0;0
2012;934,00;0;0
2012;629,00;786;9962
2012;21,00;0;0
2012;615,00;0;0
2012;626,00;0;0
2012;417,00;0;0
2012;597,00;0;0
2012;539,00;0;0
2012;343,00;0;0
2012;135,00;0;0
2012;158,00;0;0
2012;775,00;343;3327
2012;177,00;0;0
2012;578,00;0;0
2012;416,00;0;0
2012;561,00;147;978
2012;828,00;0;0
2012;860,00;0;0
2012;935,00;0;0
2012;936,00;0;0
2012;986,00;0;0
2012;987,00;0;0
2012;1021,00;0;0
2012;1085,00;0;0
2012;658,00;0;0
2012;353,00;529;901
2012;323,00;0;0
2012;620,00;0;0
2012;384,00;0;0
2012;484,00;0;0
2012;554,00;0;0
2012;209,00;0;0
2012;707,00;0;0
2012;395,00;0;0
2012;969,00;0;0
2012;1052,00;0;0
2012;739,00;3554;27869
2012;613,00;1450;16649
2012;593,00;1324;5380
2012;704,00;1619;14411
2012;493,00;0;0
2012;686,00;2170;14765
2012;257,00;0;0
2012;494,00;0;0
2012;681,00;603;28419
2012;286,00;0;0
2012;255,00;0;0
2012;79,00;0;0
2012;81,00;0;0
2012;688,00;743;9516
2012;531,00;1781;17266
2012;514,00;316;2159
2012;499,00;0;0
2012;532,00;1022;7983
2012;190,00;0;0
2012;598,00;0;0
2012;260,00;0;0
2012;838,00;0;0
2012;839,00;0;0
2012;851,00;0;0
2012;852,00;1029;17236
2012;988,00;0;0
2012;1056,00;574;5845
2012;1044,00;0;0
2012;644,00;387;2827
2012;752,00;1916;14012
2012;238,00;0;0
2012;325,00;0;0
2012;622,00;0;0
2012;879,00;0;0
2012;906,00;0;0
2012;370,00;0;0
2012;418,00;0;0
2012;574,00;0;0
2012;399,00;0;0
2012;195,00;0;0
2012;783,00;2104;14670
2012;263,00;0;0
2012;194,00;0;0
2012;214,00;0;0
2012;785,00;2236;21355
2012;780,00;137;1633
2012;782,00;446;6126
2012;369,00;0;0
2012;84,00;0;0
2012;713,00;0;0
2012;941,00;0;0
2012;1091,00;224;3200
2012;1045,00;0;0
2012;1086,00;0;0
2012;937,00;329;3398
2012;1004,00;0;0
2012;737,00;0;0
2012;765,00;0;0
2012;329,00;0;0
2012;87,00;0;0
2012;527,00;0;0
2012;562,00;0;0
2012;251,00;0;0
2012;129,00;0;0
2012;154,00;0;0
2012;516,00;0;0
2012;184,00;0;0
2012;652,00;0;0
2012;637,00;0;0
2012;88,00;0;0
2012;907,00;0;0
2012;970,00;0;0
2012;1019,00;0;0
2012;1016,00;0;0
2012;1047,00;0;0
2012;635,00;0;0
