"año";"NCODI";"pacienteTot_med";"sesionTot_med";"pacienteTot_psiquia";"sesionTot_psiquia";"pacienteTot_geria";"sesionTot_geria"
2013;1033,00;7569;32806;0;0;0;0
2013;1036,00;0;0;0;0;0;0
2013;1037,00;0;0;191;7017;0;0
2013;1039,00;0;0;218;11800;0;0
2013;1067,00;0;0;0;0;137;11152
2013;1065,00;0;0;0;0;0;0
2013;1066,00;215;1591;0;0;0;0
2013;207,00;28;191;0;0;0;0
2013;431,00;0;0;0;0;0;0
2013;387,00;546;2558;0;0;0;0
2013;179,00;0;0;0;0;0;0
2013;606,00;2008;4472;0;0;0;0
2013;925,00;7182;28729;190;15911;0;0
2013;541,00;206;1860;0;0;0;0
2013;797,00;125;963;0;0;0;0
2013;627,00;582;4252;0;0;0;0
2013;173,00;0;0;4;730;0;0
2013;636,00;3600;14402;0;0;220;5059
2013;205,00;0;0;0;0;0;0
2013;814,00;0;0;0;0;0;0
2013;881,00;0;0;0;0;0;0
2013;771,00;4088;15101;0;0;0;0
2013;533,00;60;60;0;0;0;0
2013;447,00;160;1073;0;0;0;0
2013;815,00;0;0;0;0;0;0
2013;801,00;7689;27479;0;0;0;0
2013;800,00;0;0;0;0;0;0
2013;389,00;0;0;0;0;0;0
2013;695,00;3223;38756;0;0;0;0
2013;816,00;215;1449;0;0;0;0
2013;833,00;3018;4583;0;0;0;0
2013;870,00;202;1243;0;0;0;0
2013;927,00;39;117;0;0;0;0
2013;961,00;4444;7706;0;0;0;0
2013;962,00;1;10;0;0;0;0
2013;1079,00;0;0;0;0;0;0
2013;1101,00;12;46;0;0;0;0
2013;666,00;734;6338;0;0;0;0
2013;392,00;0;0;0;0;0;0
2013;790,00;1221;15122;526;25348;0;0
2013;650,00;3738;9128;0;0;0;0
2013;876,00;2633;5480;0;0;0;0
2013;944,00;0;0;0;0;0;0
2013;952,00;216;1177;0;0;0;0
2013;54,00;0;0;30;10950;0;0
2013;367,00;95;549;0;0;0;0
2013;538,00;747;9718;103;1659;0;0
2013;557,00;2146;3441;0;0;0;0
2013;653,00;426;2080;0;0;0;0
2013;647,00;259;518;0;0;0;0
2013;978,00;3428;4180;3360;2911;0;0
2013;996,00;473;1791;0;0;0;0
2013;729,00;3167;31670;332;32563;0;0
2013;182,00;0;0;0;0;0;0
2013;633,00;0;0;0;0;0;0
2013;685,00;305;824;90;1856;0;0
2013;683,00;356;824;0;0;0;0
2013;945,00;0;0;0;0;0;0
2013;953,00;0;0;0;0;0;0
2013;1022,00;0;0;0;0;0;0
2013;1049,00;0;0;0;0;0;0
2013;794,00;9875;39498;74;3044;0;0
2013;415,00;877;8013;0;0;0;0
2013;592,00;0;0;0;0;0;0
2013;497,00;0;0;0;0;0;0
2013;726,00;460;9500;175;6989;0;0
2013;272,00;0;0;0;0;0;0
2013;805,00;2950;22602;54;4068;0;0
2013;5,00;110;189;0;0;0;0
2013;234,00;80;343;0;0;0;0
2013;64,00;0;0;0;0;0;0
2013;842,00;0;0;0;0;0;0
2013;843,00;785;2534;0;0;0;0
2013;1025,00;0;0;0;0;0;0
2013;803,00;1282;10608;46;439;0;0
2013;211,00;0;0;0;0;0;0
2013;773,00;3722;9253;0;0;0;0
2013;424,00;0;0;0;0;0;0
2013;298,00;0;0;0;0;0;0
2013;594,00;0;0;0;0;0;0
2013;237,00;0;0;0;0;58;6306
2013;16,00;0;0;0;0;0;0
2013;768,00;262;885;0;0;72;6067
2013;617,00;1385;6851;0;0;0;0
2013;297,00;0;0;0;0;0;0
2013;105,00;0;0;0;0;43;1581
2013;544,00;0;0;0;0;36;3966
2013;804,00;1313;6046;0;0;0;0
2013;470,00;184;716;0;0;66;2388
2013;104,00;0;0;142;4297;0;0
2013;20,00;0;0;0;0;0;0
2013;550,00;125;728;0;0;0;0
2013;112,00;0;0;0;0;78;6143
2013;818,00;0;0;0;0;19;7020
2013;914,00;0;0;0;0;90;9786
2013;928,00;3004;20774;0;0;0;0
2013;964,00;7390;14410;0;0;0;0
2013;1026,00;0;0;0;0;42;3406
2013;1068,00;0;0;0;0;489;11560
2013;738,00;16929;42763;0;0;0;0
2013;404,00;0;0;0;0;0;0
2013;274,00;121;1107;16;843;0;0
2013;270,00;309;1437;0;0;0;0
2013;676,00;1677;3382;0;0;0;0
2013;709,00;440;5189;75;6748;0;0
2013;754,00;24093;31471;282;16588;0;0
2013;997,00;1916;1916;0;0;0;0
2013;734,00;1539;8995;387;2488;1178;2423
2013;299,00;315;365;0;0;0;0
2013;645,00;0;0;0;0;0;0
2013;17,00;0;0;0;0;0;0
2013;1046,00;0;0;0;0;18;954
2013;420,00;0;0;0;0;0;0
2013;802,00;0;0;0;0;0;0
2013;266,00;1958;1958;0;0;0;0
2013;580,00;0;0;0;0;0;0
2013;137,00;0;0;0;0;0;0
2013;769,00;651;2416;0;0;0;0
2013;776,00;3200;6595;0;0;0;0
2013;640,00;1571;2215;0;0;0;0
2013;315,00;0;0;45;8855;0;0
2013;40,00;0;0;0;0;0;0
2013;508,00;0;0;0;0;0;0
2013;46,00;0;0;0;0;0;0
2013;590,00;2846;3853;0;0;0;0
2013;777,00;530;1409;0;0;0;0
2013;897,00;8144;52257;0;0;0;0
2013;965,00;0;0;0;0;0;0
2013;671,00;499;1548;0;0;0;0
2013;461,00;10;81;0;0;0;0
2013;376,00;0;0;0;0;0;0
2013;621,00;446;2055;0;0;0;0
2013;793,00;2833;12935;39;4377;0;0
2013;1102,00;0;0;0;0;0;0
2013;712,00;932;5808;0;0;0;0
2013;32,00;0;0;0;0;0;0
2013;361,00;0;0;0;0;176;2366
2013;486,00;0;0;0;0;0;0
2013;595,00;435;3841;0;0;0;0
2013;433,00;0;0;0;0;0;0
2013;1058,00;0;0;0;0;0;0
2013;261,00;0;0;0;0;0;0
2013;730,00;3114;8710;141;5031;0;0
2013;577,00;1069;3404;0;0;0;0
2013;788,00;3873;25035;0;0;0;0
2013;865,00;0;0;0;0;0;0
2013;979,00;0;0;0;0;0;0
2013;998,00;0;0;0;0;0;0
2013;221,00;0;0;0;0;0;0
2013;506,00;0;0;0;0;0;0
2013;727,00;1178;8130;0;0;0;0
2013;355,00;0;0;0;0;0;0
2013;487,00;0;0;0;0;0;0
2013;938,00;1546;12276;76;3607;0;0
2013;886,00;0;0;0;0;0;0
2013;835,00;155;173;0;0;0;0
2013;999,00;0;0;0;0;0;0
2013;798,00;5666;33296;0;0;0;0
2013;504,00;83;622;166;5344;202;3453
2013;247,00;101;608;0;0;0;0
2013;216,00;26;104;0;0;0;0
2013;654,00;0;0;0;0;0;0
2013;65,00;0;0;20;6301;0;0
2013;472,00;105;914;0;0;31;2384
2013;427,00;0;0;0;0;19;2322
2013;491,00;15;191;0;0;0;0
2013;551,00;559;591;0;0;0;0
2013;106,00;0;0;0;0;0;0
2013;819,00;0;0;0;0;0;0
2013;836,00;0;0;0;0;0;0
2013;915,00;0;0;0;0;60;5796
2013;942,00;0;0;0;0;0;0
2013;748,00;12112;17262;4;380;0;0
2013;198,00;0;0;0;0;0;0
2013;871,00;457;1828;0;0;0;0
2013;948,00;0;0;0;0;0;0
2013;1051,00;0;0;0;0;0;0
2013;1083,00;0;0;0;0;0;0
2013;1096,00;0;0;0;0;0;0
2013;679,00;685;2016;300;2731;3851;4959
2013;176,00;56;316;0;0;0;0
2013;537,00;0;0;0;0;0;0
2013;608,00;514;2571;0;0;0;0
2013;596,00;692;935;0;0;0;0
2013;749,00;10939;37043;3372;3372;0;0
2013;758,00;15054;45526;651;12349;0;0
2013;1104,00;4315;46779;214;9604;491;1603
2013;436,00;294;335;0;0;0;0
2013;567,00;0;0;145;6172;0;0
2013;677,00;4965;25130;79;11866;0;0
2013;670,00;1616;11476;1339;12999;0;0
2013;588,00;8195;8195;0;0;258;4656
2013;446,00;885;5775;0;0;0;0
2013;753,00;10857;60754;56;3332;0;0
2013;887,00;0;0;0;0;0;0
2013;585,00;0;0;0;0;0;0
2013;245,00;0;0;0;0;0;0
2013;603,00;1044;1044;0;0;0;0
2013;426,00;0;0;0;0;0;0
2013;232,00;0;0;0;0;0;0
2013;288,00;368;6211;0;0;0;0
2013;246,00;0;0;0;0;0;0
2013;284,00;0;0;0;0;0;0
2013;18,00;0;0;0;0;0;0
2013;356,00;0;0;208;11219;0;0
2013;401,00;46;3593;0;0;0;0
2013;733,00;26562;63901;1167;8372;0;0
2013;243,00;0;0;0;0;0;0
2013;380,00;0;0;0;0;0;0
2013;716,00;219;1179;0;0;0;0
2013;534,00;1401;6520;0;0;0;0
2013;185,00;0;0;0;0;0;0
2013;258,00;211;1349;0;0;0;0
2013;505,00;2093;2118;0;0;0;0
2013;268,00;120;1770;0;0;0;0
2013;602,00;3149;3922;0;0;0;0
2013;254,00;582;739;0;0;0;0
2013;705,00;362;2731;0;0;0;0
2013;133,00;0;0;0;0;0;0
2013;33,00;0;0;16;1067;0;0
2013;143,00;0;0;25;1203;0;0
2013;36,00;0;0;68;4106;0;0
2013;756,00;302;2891;0;0;0;0
2013;662,00;6573;10596;546;5161;0;0
2013;192,00;0;0;0;0;0;0
2013;382,00;0;0;0;0;0;0
2013;322,00;0;0;0;0;0;0
2013;478,00;0;0;0;0;0;0
2013;352,00;0;0;0;0;116;895
2013;628,00;2117;12800;0;0;0;0
2013;291,00;0;0;192;11577;0;0
2013;495,00;0;0;0;0;0;0
2013;845,00;5706;8836;288;6039;0;0
2013;498,00;362;512;0;0;0;0
2013;314,00;0;0;0;0;0;0
2013;720,00;4516;5291;0;0;0;0
2013;721,00;2864;11760;69;4046;291;2185
2013;485,00;4203;4972;994;1006;0;0
2013;273,00;1414;9525;0;0;0;0
2013;846,00;8605;21320;12;236;0;0
2013;847,00;0;0;0;0;0;0
2013;848,00;1363;4522;0;0;0;0
2013;864,00;0;0;0;0;0;0
2013;916,00;1029;8779;0;0;0;0
2013;930,00;431;1342;0;0;0;0
2013;954,00;3430;16294;0;0;0;0
2013;943,00;1587;1972;0;0;0;0
2013;949,00;10741;53355;155;1742;65;1333
2013;980,00;389;4310;0;0;0;0
2013;981,00;262;294;0;0;0;0
2013;1024,00;1280;12659;0;0;0;0
2013;1017,00;0;0;0;0;0;0
2013;1000,00;5450;16350;0;0;0;0
2013;1018,00;9117;14411;12;48;8;23
2013;1001,00;0;0;0;0;0;0
2013;1007,00;15727;23298;283;3029;0;0
2013;1008,00;7903;10250;0;0;0;0
2013;1009,00;15140;20735;613;6808;0;0
2013;1010,00;5477;6700;0;0;0;0
2013;1011,00;3434;4893;0;0;0;0
2013;1012,00;4209;10104;0;0;0;0
2013;1013,00;24800;33466;237;8438;0;0
2013;1041,00;0;0;0;0;0;0
2013;1073,00;3921;17112;35;1317;0;0
2013;1087,00;6392;10283;0;0;0;0
2013;789,00;0;0;0;0;0;0
2013;326,00;0;0;0;0;0;0
2013;442,00;111;1113;0;0;0;0
2013;294,00;121;842;0;0;0;0
2013;378,00;331;1324;0;0;0;0
2013;402,00;0;0;0;0;0;0
2013;29,00;0;0;0;0;0;0
2013;450,00;0;0;0;0;0;0
2013;656,00;1014;4054;351;4363;0;0
2013;333,00;362;3616;0;0;0;0
2013;668,00;370;2431;0;0;0;0
2013;684,00;376;1635;69;5998;0;0
2013;422,00;212;245;0;0;0;0
2013;763,00;8663;16613;0;0;0;0
2013;741,00;15846;27248;98;6873;0;0
2013;553,00;1419;8171;0;0;0;0
2013;357,00;0;0;0;0;0;0
2013;899,00;0;0;0;0;0;0
2013;900,00;0;0;0;0;0;0
2013;932,00;11;11;0;0;0;0
2013;950,00;0;0;0;0;0;0
2013;966,00;0;0;0;0;0;0
2013;967,00;71;755;0;0;0;0
2013;982,00;344;2129;0;0;0;0
2013;1014,00;222;246;0;0;0;0
2013;1048,00;0;0;0;0;0;0
2013;1080,00;1225;2026;0;0;0;0
2013;1074,00;729;1234;0;0;0;0
2013;722,00;4342;21498;0;0;0;0
2013;660,00;3489;6159;0;0;0;0
2013;75,00;0;0;88;8708;0;0
2013;249,00;285;356;0;0;0;0
2013;275,00;0;0;0;0;0;0
2013;227,00;0;0;0;0;0;0
2013;150,00;0;0;0;0;0;0
2013;47,00;0;0;0;0;0;0
2013;172,00;23;108;0;0;0;0
2013;581,00;65;2696;0;0;0;0
2013;120,00;0;0;0;0;0;0
2013;445,00;0;0;0;0;0;0
2013;471,00;0;0;0;0;0;0
2013;53,00;0;0;0;0;0;0
2013;199,00;0;0;0;0;0;0
2013;575,00;337;2221;0;0;0;0
2013;528,00;236;673;0;0;0;0
2013;631,00;886;4528;0;0;0;0
2013;699,00;2853;21861;0;0;0;0
2013;823,00;0;0;0;0;0;0
2013;849,00;0;0;0;0;0;0
2013;869,00;0;0;0;0;0;0
2013;955,00;0;0;0;0;0;0
2013;983,00;0;0;0;0;0;0
2013;1002,00;0;0;0;0;0;0
2013;1015,00;3066;15106;0;0;0;0
2013;51,00;0;0;40;4623;0;0
2013;441,00;0;0;0;0;0;0
2013;327,00;0;0;11;332;49;8190
2013;690,00;1370;6770;0;0;0;0
2013;262,00;74;514;0;0;0;0
2013;403,00;0;0;0;0;0;0
2013;312,00;0;0;16;2086;0;0
2013;589,00;82;329;0;0;0;0
2013;665,00;564;5641;0;0;0;0
2013;334,00;0;0;0;0;0;0
2013;1075,00;3770;31873;589;36539;0;0
2013;751,00;2965;15271;40;4504;0;0
2013;186,00;0;0;0;0;0;0
2013;646,00;731;1126;0;0;0;0
2013;536,00;567;884;0;0;0;0
2013;242,00;0;0;0;0;0;0
2013;490,00;0;140;0;0;55;1490
2013;500,00;203;1591;0;0;0;0
2013;206,00;0;0;0;0;0;0
2013;58,00;0;0;0;0;0;0
2013;572,00;3782;13023;30;594;0;0
2013;180,00;0;0;0;0;0;0
2013;549,00;30;543;0;0;0;0
2013;582,00;103;1337;0;0;0;0
2013;743,00;3087;13634;0;0;0;0
2013;795,00;0;0;0;0;0;0
2013;269,00;0;0;0;0;0;0
2013;634,00;547;2186;0;0;0;0
2013;1,00;22;34;0;0;0;0
2013;717,00;164;1964;33;6076;0;0
2013;373,00;0;0;0;0;0;0
2013;535,00;384;2056;22;2168;0;0
2013;824,00;11631;46523;49;1995;0;0
2013;888,00;0;0;0;0;0;0
2013;902,00;0;0;0;0;0;0
2013;968,00;0;0;0;0;0;0
2013;346,00;0;0;0;0;0;0
2013;27,00;0;0;0;0;0;0
2013;165,00;101;145;0;0;0;0
2013;956,00;1422;8485;48;1911;0;0
2013;413,00;0;0;0;0;0;0
2013;149,00;0;0;0;0;0;0
2013;612,00;57;365;0;0;0;0
2013;559,00;0;0;0;0;0;0
2013;7,00;0;0;0;0;0;0
2013;283,00;0;0;0;0;0;0
2013;37,00;0;0;0;0;0;0
2013;153,00;0;0;0;0;0;0
2013;547,00;702;9674;0;0;0;0
2013;397,00;0;0;0;0;924;15978
2013;556,00;158;6121;0;0;0;0
2013;42,00;0;0;0;0;0;0
2013;31,00;0;0;0;0;117;2340
2013;740,00;6624;11257;62;2385;0;0
2013;217,00;0;0;0;0;0;0
2013;863,00;0;0;0;0;0;0
2013;889,00;16616;29158;0;0;0;0
2013;984,00;0;0;0;0;0;0
2013;34,00;0;0;0;0;0;0
2013;791,00;0;0;0;0;0;0
2013;181,00;0;0;0;0;0;0
2013;430,00;0;0;0;0;0;0
2013;715,00;557;1755;0;0;0;0
2013;521,00;3;32;0;0;0;0
2013;524,00;230;1157;0;0;0;0
2013;432,00;0;0;0;0;0;0
2013;19,00;0;0;0;0;0;0
2013;25,00;0;0;0;0;0;0
2013;26,00;0;0;0;0;0;0
2013;890,00;362;4587;62;4748;0;0
2013;904,00;55;168;0;0;0;0
2013;957,00;3140;39814;89;8164;0;0
2013;939,00;2273;22817;316;4162;0;0
2013;236,00;2942;3725;0;0;0;0
2013;735,00;1249;9528;849;12317;0;0
2013;146,00;0;0;0;0;0;0
2013;363,00;0;0;0;0;0;0
2013;187,00;0;0;0;0;0;0
2013;265,00;0;0;0;0;0;0
2013;295,00;0;0;0;0;0;0
2013;496,00;0;0;0;0;0;0
2013;77,00;0;0;0;0;0;0
2013;391,00;0;0;0;0;0;0
2013;240,00;0;0;0;0;0;0
2013;448,00;0;0;0;0;0;0
2013;151,00;0;0;0;0;0;0
2013;425,00;0;0;0;0;0;0
2013;300,00;0;0;0;0;0;0
2013;339,00;0;0;0;0;0;0
2013;826,00;0;0;0;0;0;0
2013;874,00;630;5595;0;0;0;0
2013;905,00;2473;17373;0;0;0;0
2013;736,00;9286;31360;251;4493;0;0
2013;459,00;0;0;0;0;0;0
2013;320,00;0;0;0;0;18;3081
2013;45,00;0;0;265;23532;63;9710
2013;292,00;0;0;54;3136;0;0
2013;618,00;1755;4429;0;0;0;0
2013;463,00;2784;12654;142;2730;0;0
2013;891,00;0;0;0;0;0;0
2013;958,00;813;8127;0;0;46;1708
2013;244,00;0;0;0;0;0;0
2013;28,00;0;0;0;0;0;0
2013;444,00;82;82;0;0;0;0
2013;479,00;0;0;0;0;0;0
2013;285,00;601;1459;0;0;0;0
2013;253,00;0;0;0;0;0;0
2013;481,00;0;0;0;0;0;0
2013;540,00;0;0;0;0;0;0
2013;332,00;0;0;0;0;0;0
2013;41,00;0;0;0;0;0;0
2013;510,00;64;457;0;0;0;0
2013;305,00;51;57;0;0;0;0
2013;708,00;2333;2899;0;0;0;0
2013;755,00;35937;51750;126;4511;0;0
2013;750,00;13420;66620;50;2032;0;0
2013;696,00;5169;18092;0;0;0;0
2013;434,00;1158;1325;0;0;0;0
2013;421,00;0;0;0;0;0;0
2013;827,00;0;0;0;0;0;0
2013;933,00;4706;5545;0;0;0;0
2013;1030,00;90;588;0;0;0;0
2013;1003,00;1071;1184;0;0;0;0
2013;1050,00;389;441;0;0;0;0
2013;1043,00;0;0;0;0;0;0
2013;934,00;777;4566;0;0;0;0
2013;629,00;3878;16766;11;826;0;0
2013;21,00;0;0;0;0;946;11298
2013;615,00;0;0;0;0;0;0
2013;626,00;0;0;0;0;0;0
2013;417,00;424;1696;0;0;0;0
2013;597,00;515;2318;0;0;21;1824
2013;539,00;1311;9478;0;0;115;2683
2013;343,00;0;0;0;0;0;0
2013;135,00;0;0;0;0;0;0
2013;158,00;0;0;144;10026;67;5450
2013;775,00;2950;12950;0;0;0;0
2013;177,00;0;0;0;0;133;5384
2013;578,00;0;0;0;0;0;0
2013;416,00;0;0;0;0;24;3761
2013;561,00;2706;5121;0;0;108;8398
2013;828,00;0;0;0;0;32;5252
2013;860,00;0;0;0;0;0;0
2013;935,00;0;0;0;0;70;4836
2013;936,00;0;0;0;0;0;0
2013;986,00;0;0;40;6621;0;0
2013;987,00;0;0;0;0;0;0
2013;1021,00;0;0;0;0;0;0
2013;1085,00;0;0;0;0;0;0
2013;658,00;2019;3566;0;0;0;0
2013;353,00;0;0;0;0;496;2767
2013;323,00;0;0;45;4022;0;0
2013;620,00;0;0;0;0;0;0
2013;384,00;177;421;0;0;0;0
2013;554,00;989;7712;150;2233;0;0
2013;209,00;0;0;0;0;0;0
2013;707,00;2346;15392;32;1774;109;1590
2013;395,00;0;0;0;0;0;0
2013;969,00;29;250;0;0;0;0
2013;1052,00;0;0;0;0;0;0
2013;739,00;1179;9605;0;0;0;0
2013;613,00;6580;19740;0;0;0;0
2013;593,00;2528;12641;0;0;0;0
