"año";"NCODI";"progAngioVasc_hosp";"urgeAngioVasc_hosp";"progAngioVasc_cma";"urgeAngioVasc_cma";"progAngioVasc_resto";"urgeAngioVasc_resto";"progAngioVasc_total";"urgeAngioVasc_total";"progCirCardio_hosp";"urgeCirCardio_hosp";"progCirCardio_cma";"urgeCirCardio_cma";"progCirCardio_resto";"urgeCirCardio_resto";"progCirCardio_total";"urgeCirCardio_total";"progCirGeneral_hosp";"urgeCirGeneral_hosp";"progCirGeneral_cma";"urgeCirGeneral_cma";"progCirGeneral_resto";"urgeCirGeneral_resto";"progCirGeneral_total";"urgeCirGeneral_total";"progMaxilo_hosp";"urgeMaxilo_hosp";"progMaxilo_cma";"urgeMaxilo_cma";"progMaxilo_resto";"urgeMaxilo_resto";"progMaxilo_total";"urgeMaxilo_total";"progCirPediat_hosp";"urgeCirPediat_hosp";"progCirPediat_cma";"urgeCirPediat_cma";"progCirPediat_resto";"urgeCirPediat_resto";"progCirPediat_total";"urgeCirPediat_total";"progPlastica_hosp";"urgePlastica_hosp";"progPlastica_cma";"urgePlastica_cma";"progPlastica_resto";"urgePlastica_resto";"progPlastica_total";"urgePlastica_total";"progToracica_hosp";"urgeToracica_hosp";"progToracica_cma";"urgeToracica_cma";"progToracica_resto";"urgeToracica_resto";"progToracica_total";"urgeToracica_total";"progDerma_hosp";"urgeDerma_hosp";"progDerma_cma";"urgeDerma_cma";"progDerma_resto";"urgeDerma_resto";"progDerma_total";"urgeDerma_total";"progGine_hosp";"urgeGine_hosp";"progGine_cma";"urgeGine_cma";"progGine_resto";"urgeGine_resto";"progGine_total";"urgeGine_total";"progCirNeuro_hosp";"urgeCirNeuro_hosp";"progCirNeuro_cma";"urgeCirNeuro_cma";"progCirNeuro_resto";"urgeCirNeuro_resto";"progCirNeuro_total";"urgeCirNeuro_total";"progOftalmo_hosp";"urgeOftalmo_hosp";"progOftalmo_cma";"urgeOftalmo_cma";"progOftalmo_resto";"urgeOftalmo_resto";"progOftalmo_total";"urgeOftalmo_total";"progORL_hosp";"urgeORL_hosp";"progORL_cma";"urgeORL_cma";"progORL_resto";"urgeORL_resto";"progORL_total";"urgeORL_total";"progTrauma_hosp";"urgeTrauma_hosp";"progTrauma_cma";"urgeTrauma_cma";"progTrauma_resto";"urgeTrauma_resto";"progTrauma_total";"urgeTrauma_total";"progUrolog_hosp";"urgeUrolog_hosp";"progUrolog_cma";"urgeUrolog_cma";"progUrolog_resto";"urgeUrolog_resto";"progUrolog_total";"urgeUrolog_total";"progOtrasCirugias_hosp";"urgeOtrasCirugias_hosp";"progOtrasCirugias_cma";"urgeOtrasCirugias_cma";"progOtrasCirugias_resto";"urgeOtrasCirugias_resto";"progOtrasCirugias_total";"urgeOtrasCirugias_total";"totalProg_hosp";"totalUrge_hosp";"totalProg_cma";"totalUrge_cma";"totalProg_resto";"totalUrge_resto";"total_programada";"total_urgente"
2013;113,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;619,00;82;0;50;0;0;0;132;0;3;0;15;0;0;0;18;0;446;82;1824;45;0;0;2270;127;6;0;0;0;182;0;188;0;0;0;0;0;0;0;0;0;52;4;0;0;48;0;100;4;0;0;0;0;0;0;0;0;0;0;0;0;22;0;22;0;105;0;76;0;0;0;181;0;0;0;0;0;0;0;0;0;5;0;237;0;0;0;242;0;71;0;3;0;0;0;74;0;717;68;70;0;312;12;1099;80;62;3;0;0;197;9;259;12;0;0;0;0;0;0;0;0;1549;157;2275;45;761;21;4585;223
2013;163,00;79;0;201;0;5;0;285;0;0;0;0;0;0;0;0;0;84;0;24;0;886;0;994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;0;64;0;267;0;415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;2;0;1;0;33;0;632;0;245;0;43;0;920;0;83;0;70;0;122;0;275;0;0;0;0;0;0;0;0;0;992;0;606;0;1324;0;2922;0
2013;131,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;375,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;1090,00;532;105;393;409;6;0;931;514;0;882;0;0;0;0;0;882;2107;990;439;106;1250;0;3796;1096;114;83;610;20;637;0;1361;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;3;266;1;12933;0;13248;4;812;1125;438;9;119;0;1369;1134;183;87;41;0;13;0;237;87;89;27;3475;593;354;0;3918;620;448;45;333;12;126;0;907;57;2427;684;336;305;108;0;2871;989;1354;57;216;11;469;0;2039;68;3;42;1;0;6;0;10;42;8118;4130;6548;1466;16021;0;30687;5596
2013;764,00;350;181;51;0;112;7;513;188;0;0;0;0;0;0;0;0;777;780;484;5;76;4;1337;789;184;19;39;0;22;0;245;19;230;104;177;1;136;0;543;105;294;7;106;2;85;0;485;9;310;38;0;0;0;0;310;38;1;0;157;0;50;0;208;0;353;798;94;1;192;110;639;909;386;154;4;0;3;0;393;154;40;26;2143;1;947;8;3130;35;286;53;263;0;106;1;655;54;1351;394;315;6;253;70;1919;470;779;181;172;0;191;2;1142;183;4;34;0;0;238;4;242;38;5345;2769;4005;16;2411;206;11761;2991
2013;14,00;42;0;328;0;0;0;370;0;0;0;0;0;0;0;0;0;383;24;967;0;0;0;1350;24;11;0;4;0;0;0;15;0;24;0;4;0;0;0;28;0;42;0;22;0;0;0;64;0;0;0;0;0;0;0;0;0;1;0;203;0;0;0;204;0;347;30;35;0;0;0;382;30;34;0;14;0;0;0;48;0;0;0;21;0;0;0;21;0;63;4;22;2;0;0;85;6;622;22;223;40;0;0;845;62;89;5;161;0;0;0;250;5;0;0;0;0;0;0;0;0;1658;85;2004;42;0;0;3662;127
2013;657,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169;216;522;0;223;18;914;234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;219;0;220;0;134;51;0;0;68;0;202;51;0;0;0;0;0;0;0;0;150;12;465;0;372;7;987;19;69;10;17;0;48;1;134;11;236;189;245;0;250;3;731;192;140;12;0;0;348;0;488;12;27;128;0;0;0;0;27;128;926;618;1249;0;1528;29;3703;647
2013;362,00;0;4;311;0;0;0;311;4;387;26;0;0;0;0;387;26;362;37;1280;0;0;0;1642;37;207;0;0;0;2424;0;2631;0;0;0;0;0;0;0;0;0;203;0;28;0;0;0;231;0;0;0;0;0;0;0;0;0;0;0;0;0;110;0;110;0;98;0;28;0;0;0;126;0;184;3;0;0;0;0;184;3;64;0;1302;0;0;0;1366;0;16;0;83;0;0;0;99;0;574;56;1792;0;0;0;2366;56;49;0;0;0;221;0;270;0;0;0;0;0;0;0;0;0;2144;126;4824;0;2755;0;9723;126
2013;989,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;130;489;20;0;0;720;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139;0;0;0;139;0;90;87;77;15;0;0;167;102;0;0;0;0;0;0;0;0;0;0;676;3;0;0;676;3;25;0;77;0;0;0;102;0;302;79;441;15;0;0;743;94;70;2;140;0;0;0;210;2;0;0;0;0;0;0;0;0;718;298;2039;53;0;0;2757;351
2013;990,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;204;209;362;5;39;9;605;223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;1;11;0;50;1;70;197;42;14;22;2;134;213;0;0;0;0;0;0;0;0;2;0;533;0;142;0;677;0;54;1;88;1;61;0;203;2;334;221;225;5;180;31;739;257;91;7;101;1;90;0;282;8;0;0;0;0;52;0;52;0;755;635;1390;27;597;42;2742;704
2013;680,00;447;45;240;0;55;0;742;45;270;45;0;0;0;0;270;45;1413;1008;645;0;359;0;2417;1008;0;0;30;0;0;0;30;0;448;243;925;0;1;0;1374;243;741;73;86;0;238;0;1065;73;317;31;0;0;0;0;317;31;14;2;176;0;1995;0;2185;2;796;706;137;0;0;0;933;706;538;232;5;0;127;0;670;232;181;35;2049;0;863;0;3093;35;781;122;51;0;110;0;942;122;1942;379;742;0;42;0;2726;379;675;139;1;0;657;0;1333;139;0;21;0;0;0;0;0;21;8563;3081;5087;0;4447;0;18097;3081
2013;411,00;49;0;96;0;12;0;157;0;2;0;1;0;0;0;3;0;804;174;622;4;5;0;1431;178;39;0;1;0;0;0;40;0;46;6;1;0;0;0;47;6;73;1;70;0;0;0;143;1;15;1;0;1;0;0;15;2;3;0;852;0;238;0;1093;0;389;152;35;4;4;0;428;156;42;0;10;0;0;0;52;0;1;0;0;0;0;0;1;0;137;1;7;0;0;0;144;1;1007;44;281;6;42;0;1330;50;175;7;259;1;0;0;434;8;419;0;85;2;0;0;504;2;3201;386;2320;18;301;0;5822;404
2013;241,00;55;10;88;0;0;0;143;10;47;17;5;0;0;0;52;17;345;206;1230;0;0;0;1575;206;1;0;2;0;0;0;3;0;0;2;0;0;0;0;0;2;138;3;68;0;0;0;206;3;24;9;212;0;0;0;236;9;2;0;0;0;0;0;2;0;508;501;62;0;0;0;570;501;37;4;8;0;0;0;45;4;4;0;390;0;0;0;394;0;104;7;13;0;0;0;117;7;769;174;473;0;0;0;1242;174;91;7;91;0;0;0;182;7;0;0;0;0;0;0;0;0;2125;940;2642;0;0;0;4767;940
2013;558,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;828;369;331;0;814;11;1973;380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;667;0;667;0;304;373;126;0;355;1;785;374;0;0;0;0;0;0;0;0;15;3;1723;0;382;7;2120;10;203;14;71;0;64;2;338;16;771;56;271;0;143;12;1185;68;303;7;29;0;234;0;566;7;0;0;0;0;0;0;0;0;2424;822;2551;0;2659;33;7634;855
2013;167,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;3;0;0;166;6;285;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;42;0;12;0;0;0;0;0;12;0;69;0;0;0;13;16;82;16;3;0;0;0;12;0;15;0;0;0;0;0;0;0;0;0;241;3;42;0;191;22;474;25
2013;248,00;41;0;46;0;0;0;87;0;40;0;0;0;0;0;40;0;348;0;85;0;22;0;455;0;28;0;15;0;12;0;55;0;0;0;0;0;0;0;0;0;60;0;100;0;0;0;160;0;10;0;0;0;0;0;10;0;2;0;0;0;199;0;201;0;27;0;7;0;0;0;34;0;190;0;127;0;21;0;338;0;8;0;182;0;0;0;190;0;43;0;26;0;0;0;69;0;563;0;86;0;0;0;649;0;111;0;48;0;0;0;159;0;131;0;50;0;40;0;221;0;1602;0;772;0;294;0;2668;0
2013;224,00;10;1;2;0;0;0;12;1;0;0;0;0;0;0;0;0;171;120;305;0;0;0;476;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;6;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;225;0;0;0;225;0;331;40;214;0;0;0;545;40;9;0;9;0;0;0;18;0;0;0;125;0;0;0;125;0;42;2;29;0;0;0;71;2;315;72;341;0;0;0;656;72;72;0;11;0;0;0;83;0;0;0;0;0;0;0;0;0;981;235;1267;0;0;0;2248;235
2013;591,00;241;54;119;0;3;0;363;54;0;0;0;0;0;0;0;0;935;607;809;0;291;97;2035;704;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;274;4;45;0;72;1;391;5;0;0;0;0;0;0;0;0;0;0;249;0;2390;0;2639;0;411;606;75;0;682;81;1168;687;256;52;0;0;0;1;256;53;0;4;2316;0;824;5;3140;9;511;49;103;0;0;41;614;90;1232;191;606;0;301;26;2139;217;397;98;61;0;297;5;755;103;0;0;50;0;0;0;50;0;4257;1665;4433;0;4860;257;13550;1922
2013;586,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1402;737;1308;1;2;41;2712;779;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;1946;7;2036;7;486;371;168;0;0;22;654;393;0;0;0;0;0;0;0;0;208;17;2875;2;5;9;3088;28;224;23;410;1;2;3;636;27;735;285;1033;8;56;496;1824;789;591;30;837;13;9;57;1437;100;0;0;0;0;0;0;0;0;3646;1463;6721;25;2020;635;12387;2123
2013;453,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;145,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;511,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;689;511;378;0;302;63;1369;574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;49;0;1064;1;1114;2;265;488;266;0;4;1;535;489;0;0;0;0;0;0;0;0;44;3;1204;0;744;4;1992;7;234;11;214;0;4;2;452;13;992;145;284;0;95;22;1371;167;270;77;88;0;629;2;987;79;0;0;349;0;212;2;561;2;2495;1236;2832;0;3054;97;8381;1333
2013;530,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1082;472;132;0;556;109;1770;581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1028;0;1028;0;306;583;60;0;83;1;449;584;0;0;0;0;0;0;0;0;0;6;1831;0;814;3;2645;9;314;10;183;0;161;3;658;13;1480;184;675;0;576;18;2731;202;339;17;187;0;294;8;820;25;0;0;0;0;0;0;0;0;3521;1272;3068;0;3512;142;10101;1414
2013;6,00;47;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;361;0;108;0;0;0;469;0;58;0;9;0;0;0;67;0;94;0;29;0;0;0;123;0;440;0;394;0;0;0;834;0;10;0;0;0;0;0;10;0;856;0;856;0;0;0;1712;0;1028;0;294;0;0;0;1322;0;38;0;6;0;0;0;44;0;17;0;819;0;0;0;836;0;140;0;48;0;0;0;188;0;967;0;365;0;0;0;1332;0;307;0;778;0;0;0;1085;0;711;0;1525;0;0;0;2236;0;5074;0;5231;0;0;0;10305;0
2013;161,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;623,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;701;608;581;0;168;1;1450;609;287;113;415;0;2194;364;2896;477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;7;11;0;2122;477;2145;484;444;491;283;0;161;0;888;491;0;0;0;0;0;0;0;0;184;8;2918;0;1;9;3103;17;328;39;152;0;25;0;505;39;1074;218;466;0;82;1;1622;219;458;92;146;0;124;0;728;92;0;0;0;0;0;0;0;0;3488;1576;4972;0;4877;852;13337;2428
2013;489,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;19;0;0;215;64;280;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163;13;0;0;0;0;163;13;0;0;0;0;0;0;0;0;8;0;0;0;0;0;8;0;1;0;0;0;0;0;1;0;126;18;0;0;0;0;126;18;12;1;0;0;0;0;12;1;0;0;0;0;0;0;0;0;375;51;0;0;215;64;590;115
2013;875,00;53;4;9;0;0;0;62;4;5;0;4;0;0;0;9;0;774;35;287;0;0;0;1061;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;52;0;0;0;112;0;18;0;0;0;0;0;18;0;0;0;188;0;0;0;188;0;221;2;6;0;0;0;227;2;1;0;0;0;0;0;1;0;0;0;439;0;0;0;439;0;195;0;53;0;0;0;248;0;866;15;550;0;0;0;1416;15;177;4;168;0;0;0;345;4;0;0;0;0;0;0;0;0;2370;60;1756;0;0;0;4126;60
2013;940,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;946,00;118;0;0;0;0;0;118;0;22;0;0;0;0;0;22;0;489;63;1033;0;0;0;1522;63;0;0;8;0;0;0;8;0;0;0;0;0;0;0;0;0;231;0;40;0;0;0;271;0;1;0;0;0;0;0;1;0;0;0;345;0;0;0;345;0;389;43;20;0;0;0;409;43;26;0;12;0;0;0;38;0;134;0;0;0;0;0;134;0;66;3;23;0;0;0;89;3;787;20;148;0;0;0;935;20;201;4;62;0;0;0;263;4;0;0;0;0;0;0;0;0;2464;133;1691;0;0;0;4155;133
2013;1023,00;74;102;105;2;0;0;179;104;0;0;0;0;0;0;0;0;791;1298;678;29;0;28;1469;1355;23;5;1242;7;0;0;1265;12;0;0;0;0;0;0;0;0;17;1;5;0;4;0;26;1;0;0;0;0;0;0;0;0;0;0;220;0;1232;0;1452;0;295;634;218;5;376;53;889;692;0;0;0;0;0;0;0;0;2;1;1777;7;97;0;1876;8;183;10;322;6;58;48;563;64;595;1586;936;32;0;0;1531;1618;408;209;235;9;451;19;1094;237;0;1;35;0;3;49;38;50;2388;3847;5773;97;2221;197;10382;4141
2013;1054,00;94;59;154;0;0;0;248;59;0;0;0;0;0;0;0;0;610;513;646;10;333;0;1589;523;8;4;221;0;200;0;429;4;0;0;0;0;0;0;0;0;131;2;152;0;48;0;331;2;41;11;3;0;0;0;44;11;1;0;0;0;1131;0;1132;0;181;445;185;10;93;0;459;455;77;17;1;0;0;0;78;17;25;12;1506;10;620;0;2151;22;300;45;426;3;84;0;810;48;1190;268;749;3;157;0;2096;271;324;77;284;3;759;0;1367;80;0;0;0;0;0;0;0;0;2982;1453;4327;39;3425;0;10734;1492
2013;1057,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;1031,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;1032,00;81;24;184;0;1;1;266;25;458;17;4;0;4;1;466;18;460;666;645;124;142;62;1247;852;31;4;2285;3;41;12;2357;19;0;0;0;0;0;0;0;0;48;2;8;0;33;0;89;2;133;53;5;0;2;20;140;73;1;0;337;0;1902;1;2240;1;263;335;348;92;312;38;923;465;0;0;0;0;0;0;0;0;3;3;2264;2;138;1;2405;6;138;13;450;15;50;34;638;62;932;231;959;32;50;26;1941;289;439;138;705;14;49;29;1193;181;93;195;19;35;194;21;306;251;3080;1681;8213;317;2918;246;14211;2244
2013;1064,00;15;0;0;0;0;0;15;0;17;0;0;0;0;0;17;0;276;161;0;0;0;0;276;161;9;0;0;0;0;0;9;0;4;0;0;0;0;0;4;0;606;0;0;0;0;0;606;0;0;0;0;0;0;0;0;0;377;0;0;0;0;0;377;0;151;352;0;0;0;0;151;352;182;0;0;0;0;0;182;0;110;0;0;0;0;0;110;0;95;0;0;0;0;0;95;0;598;422;0;0;0;0;598;422;174;57;0;0;0;0;174;57;807;97;0;0;0;0;807;97;3421;1089;0;0;0;0;3421;1089
2013;226,00;11;0;106;2;194;0;311;2;0;0;0;0;0;0;0;0;624;62;252;16;245;17;1121;95;42;6;372;2;213;5;627;13;0;0;0;0;0;0;0;0;152;0;349;1;138;3;639;4;0;0;0;0;0;0;0;0;0;0;387;29;698;10;1085;39;186;171;103;0;52;0;341;171;0;0;35;0;0;0;35;0;25;6;675;0;637;0;1337;6;84;14;130;6;30;4;244;24;947;170;463;138;480;138;1890;446;185;25;301;171;257;140;743;336;199;10;0;0;263;14;462;24;2455;464;3173;365;3207;331;8835;1160
2013;687,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240;399;362;8;383;4;985;411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;376;0;1883;14;2263;14;249;235;477;202;12;12;738;449;0;0;0;0;0;0;0;0;13;18;1521;15;11;18;1545;51;198;20;171;1;8;9;377;30;366;419;359;9;689;106;1414;534;275;68;366;2;31;7;672;77;0;0;0;0;0;0;0;0;1345;1159;3632;237;3017;170;7994;1566
2013;745,00;154;376;551;0;62;1;767;377;0;0;0;0;0;0;0;0;900;886;1155;0;158;111;2213;997;243;105;340;0;1612;137;2195;242;189;164;323;0;72;6;584;170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;1379;0;57;0;1437;4;806;847;200;0;68;54;1074;901;405;332;84;0;2;0;491;332;87;30;2048;0;140;2;2275;32;186;50;406;0;139;3;731;53;817;794;802;0;212;77;1831;871;311;68;948;0;205;13;1464;81;0;0;0;0;0;0;0;0;4099;3656;8236;0;2727;404;15062;4060
2013;109,00;194;0;0;0;0;0;194;0;0;0;0;0;0;0;0;0;491;76;0;0;0;0;491;76;44;0;0;0;0;0;44;0;121;0;0;0;0;0;121;0;37;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;44;0;373;74;0;0;0;0;373;74;27;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;168;0;0;0;0;0;168;0;746;323;0;0;0;0;746;323;98;0;0;0;0;0;98;0;0;0;0;0;0;0;0;0;2343;473;0;0;0;0;2343;473
2013;808,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;729;575;658;0;574;220;1961;795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;765;0;571;5;1337;5;611;576;810;0;148;17;1569;593;0;0;0;0;0;0;0;0;34;10;2384;0;102;20;2520;30;378;26;341;0;110;8;829;34;862;599;836;0;216;101;1914;700;359;51;627;0;61;4;1047;55;0;0;0;0;0;0;0;0;2974;1837;6421;0;1782;375;11177;2212
2013;971,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;132;0;135;0;311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;0;205;0;339;0;0;0;213;0;4;0;217;0;0;0;0;0;0;0;0;0;1;0;412;0;8;0;421;0;50;0;33;0;7;0;90;0;8;0;233;0;36;0;277;0;20;0;202;0;37;0;259;0;0;0;0;0;0;0;0;0;123;0;1359;0;432;0;1914;0
2013;128,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;38;96;0;0;0;186;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;60;0;0;0;62;0;35;8;18;0;0;0;53;8;0;0;0;0;0;0;0;0;156;2;18;0;0;0;174;2;36;20;26;0;0;0;62;20;29;49;18;0;0;0;47;49;115;8;14;0;0;0;129;8;41;0;0;0;335;0;376;0;504;125;251;0;335;0;1090;125
2013;919,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1159;455;263;0;54;11;1476;466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;3;777;0;185;1;1007;4;403;414;54;0;5;15;462;429;0;0;0;0;0;0;0;0;96;8;1680;0;693;8;2469;16;377;71;52;0;95;14;524;85;850;200;231;0;119;24;1200;224;582;62;126;0;409;4;1117;66;0;0;0;0;0;0;0;0;3512;1213;3183;0;1560;77;8255;1290
