"año";"NCODI";"camas_medicina";"estancias_medicina";"altFinal_med";"altCuracion_med";"altTraslaHosp_med";"altExitus_med";"altOtracausa_med";"altTraslaInter_med";"camas_cirugia";"estancias_cirugia";"altFinal_cirugia";"altCuracion_cirugia";"altTraslaHosp_cirugia";"altExitus_cirugia";"altOtracausa_cirugia";"altTraslaInter_cirugia";"camas_trauma";"estancias_trauma";"altFinal_trauma";"altCuracion_trauma";"altTraslaHosp_trauma";"altExitus_trauma";"altOtracausa_trauma";"altTraslaInter_trauma";"camas_gine";"estancias_gine";"altFinal_gine";"altCuracion_gine";"altTraslaHosp_gine";"altExitus_gine";"altOtracausa_gine";"altTraslaInter_gine";"camas_pediatria";"estancias_pediatria";"altFinal_pediatria";"altCuracion_pediatria";"altTraslaHosp_pediatria";"altExitus_pediatria";"altOtracausa_pediatria";"altTraslaInter_pediatria";"camas_neonatologia";"estancias_neonatologia";"altFinal_neonatologia";"altCuracion_neonatologia";"altTraslaHosp_neonatologia";"altExitus_neonatologia";"altOtracausa_neonatologia";"altTraslaInter_neonatologia";"camas_restoPedia";"estancias_restoPedia";"altFinal_restoPedia";"altCuracion_restoPedia";"altTraslaHosp_restoPedia";"altExitus_restoPedia";"altOtracausa_restoPedia";"altTraslaInter_restoPedia";"camas_rehabilitacion";"estancias_rehabilitacion";"altFinal_rehabilitacion";"altCuracion_rehabilitacion";"altTraslaHosp_rehabilitacion";"altExitus_rehabilitacion";"altOtracausa_rehabilitacion";"altTraslaInter_rehabilitacion";"camas_mIntensiva";"estancias_mIntensiva";"aFinales_mIntensiva";"altCuracion_mIntensiva";"altTraslaHosp_mIntensiva";"altExitus_mIntensiva";"altOtracausa_mIntensiva";"altTraslaInter_mIntensiva";"camas_uci";"estancias_uci";"altFinal_uci";"altCuracion_uci";"altTraslaHosp_uci";"altExitus_uci";"altOtracausa_uci";"altTraslaInter_uci";"camas_uCoronarios";"estancias_uCoronarios";"altFinal_uCoronarios";"altCuracion_uCoronarios";"altTraslaHosp_uCoronarios";"altExitus_uCoronarios";"altOtracausa_uCoronarios";"altTraslaInter_uCoronarios";"camas_uNeonatales";"estancias_uNeonatales";"altFinal_uNeonatales";"altCuracion_uNeonatales";"altTraslaHosp_uNeonatales";"altExitus_uNeonatales";"altOtracausa_uNeonatales";"altTraslaInter_uNeonatales";"camas_uQuemados";"estancias_uQuemados";"altFinal_uQuemados";"altCuracion_uQuemados";"altTraslaHosp_uQuemados";"altExitus_uQuemados";"altOtracausa_uQuemados";"altTraslaInter_uQuemados";"camas_largaEstan";"estancias_largaEstan";"altFinal_largaEstan";"altCuracion_largaEstan";"altTraslaHosp_largaEstan";"altExitus_largaEstan";"altOtracausa_largaEstan";"altTraslaInter_largaEstan";"camas_psiquiatria";"estancias_psiquiatria";"altFinal_psiquiatria";"altCuracion_psiquiatria";"altTraslaHosp_psiquiatria";"altExitus_psiquiatria";"altOtracausa_psiquiatria";"altTraslaInter_psiquiatria";"camas_psiAgudo";"estancias_psiAgudo";"altFinal_psiAgudo";"altCuracion_psiAgudo";"altTraslaHosp_psiAgudo";"altExitus_psiAgudo";"altOtracausa_psiAgudo";"altTraslaInter_psiAgudo";"camas_psiquiMedia";"estancias_psiquiMedia";"altFinal_psiquiMedia";"altCuracion_psiquiMedia";"altTraslaHosp_psiquiMedia";"altExitus_psiquiMedia";"altOtracausa_psiquiMedia";"altTraslaInter_psiquiMedia";"camas_paliativos";"estancias_paliativos";"altFinal_paliativos";"altCuracion_paliativos";"altTraslaHosp_paliativos";"altExitus_paliativos";"altOtracausa_paliativos";"altTraslaInter_paliativos";"otros1_texto";"camas_o1";"estancias_o1";"altFinal_o1";"altCuracion_o1";"altTraslaHosp_o1";"altExitus_o1";"altOtracausa_o1";"altTraslaInter_o1";"otros2_texto";"camas_o2";"estancias_o2";"altFinal_o2";"altCuracion_o2";"altTraslaHosp_o2";"altExitus_o2";"altOtracausa_o2";"altTraslaInter_o2";"otros3_texto";"camas_o3";"estancias_o3";"altFinal_o3";"altCuracion_o3";"altTraslaHosp_o3";"altExitus_o3";"altOtracausa_o3";"altTraslaInter_o3";"camas_total";"estancias_total";"altFinal_total";"altCuracion_total";"altTraslaHosp_total";"altExitus_total";"altOtracausa_total";"altTraslaInter_total";"ingreProgr";"ingreUrge";"total_ingresosHops"
2013;586,00;164;47731;8806;8187;131;436;52;1191;68;15935;3214;3172;17;20;5;782;34;8131;1520;1492;15;8;5;38;42;7318;2525;2494;9;0;22;70;22;4254;1504;1468;32;0;4;36;10;2012;485;481;4;0;0;16;12;2242;1019;987;28;0;4;20;0;0;0;0;0;0;0;0;14;3287;359;236;35;88;0;724;10;2791;344;228;28;88;0;667;0;0;0;0;0;0;0;0;4;496;15;8;7;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;3095;251;242;6;0;3;2;15;3095;251;242;6;0;3;2;0;0;0;0;0;0;0;0;5;436;136;40;0;96;0;4;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;364;90187;18315;17331;245;648;91;2847;4422;12984;17406
2013;453,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;27722;830;632;39;159;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;5469;173;36;4;133;0;3;"Otros";0;0;0;0;0;0;0;0;"Otros";12;3471;29;26;2;1;0;15;"Otros";0;0;0;0;0;0;0;0;137;36662;1032;694;45;293;0;52;929;119;1048
2013;145,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;13513;35;21;11;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;96;13513;35;21;11;3;0;0;35;0;35
2013;511,00;92;33717;6010;5402;198;339;71;714;47;11290;2275;2212;21;28;14;363;31;5362;1165;1113;27;9;16;17;26;5862;1932;1877;22;2;31;31;32;2769;667;637;23;2;5;7;11;1121;226;217;9;0;0;0;21;1648;441;420;14;2;5;7;0;0;0;0;0;0;0;0;12;2328;125;39;26;58;2;169;12;2328;125;39;26;58;2;169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;3715;438;414;13;0;11;16;14;3715;438;414;13;0;11;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";3;468;195;194;0;1;0;2;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;257;65511;12807;11888;330;439;150;1319;2730;10081;12811
2013;530,00;137;44182;7214;6657;139;387;31;877;50;10050;2517;2495;7;12;3;303;25;5200;1269;1255;8;2;4;72;35;7115;2359;2329;8;1;21;50;35;3959;1156;1117;34;2;3;39;14;1477;455;444;9;2;0;10;21;2482;701;673;25;0;3;29;0;0;0;0;0;0;0;0;14;2936;292;166;45;81;0;551;14;2936;292;166;45;81;0;551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;5596;228;220;1;1;6;20;23;5596;228;220;1;1;6;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;319;79038;15035;14239;242;486;68;1912;3689;11354;15043
2013;113,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;219;57006;171;156;8;5;2;0;0;0;0;0;0;0;0;0;219;57006;171;156;8;5;2;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;219;57006;171;156;8;5;2;0;162;9;171
2013;619,00;16;2205;312;287;6;19;0;0;28;2632;627;622;3;2;0;0;18;2005;947;942;5;0;0;0;3;24;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;429;163;159;2;2;0;0;4;429;163;159;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;69;7295;2058;2019;16;23;0;0;1912;412;2324
2013;163,00;4;552;328;319;5;2;2;0;5;735;735;732;0;0;3;0;11;1319;917;913;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;20;2606;1980;1964;7;2;7;0;1904;76;1980
2013;131,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;5893;13;0;2;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;6875;110;0;11;92;7;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;35;12768;123;0;13;99;11;0;121;0;121
2013;375,00;30;8731;249;197;21;28;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;8630;172;134;34;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;462;23;4;1;18;0;6;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;63;17823;444;335;56;50;3;6;283;161;444
2013;1090,00;293;102765;23060;21759;402;802;97;2212;162;30711;5869;5752;64;44;9;976;75;18941;4204;4094;73;29;8;131;47;9595;4270;4262;4;0;4;30;36;6396;1083;1066;16;1;0;17;16;3601;385;376;8;1;0;2;20;2795;698;690;8;0;0;15;0;0;0;0;0;0;0;0;31;8113;243;14;52;171;6;133;31;8113;243;14;52;171;6;133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;10829;784;700;61;1;22;73;32;9975;784;700;61;1;22;73;3;854;0;0;0;0;0;0;6;2308;319;139;28;152;0;109;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;685;189658;39832;37786;700;1200;146;3681;18157;21669;39826
2013;764,00;242;83091;9620;8765;131;685;39;1297;116;35491;6084;5944;41;75;24;782;34;9127;1734;1682;25;21;6;88;41;10244;3451;3431;2;0;18;29;41;8485;1899;1863;29;1;6;154;17;4037;512;501;10;0;1;53;24;4448;1387;1362;19;1;5;101;0;0;0;0;0;0;0;0;42;10478;321;55;87;178;1;2070;27;6447;206;24;34;147;1;1224;6;1478;59;7;33;19;0;584;9;2553;56;24;20;12;0;262;0;0;0;0;0;0;0;0;6;1208;57;42;2;12;1;5;93;17645;1036;980;37;0;19;18;31;7807;849;828;9;0;12;18;62;9838;187;152;28;0;7;0;9;2856;276;126;0;149;1;5;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;624;178625;24478;22888;354;1121;115;4448;6821;17649;24470
2013;14,00;16;2649;593;545;18;25;5;0;8;1591;659;656;1;1;1;0;7;1343;669;666;3;0;0;0;10;1868;922;918;2;0;2;0;1;2;2;1;1;0;0;0;1;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;42;7453;2845;2786;25;26;8;0;2252;606;2858
2013;657,00;32;9879;1355;1184;31;126;14;152;19;4708;1171;1099;36;32;4;12;6;1839;416;405;3;7;1;0;12;2022;779;765;12;0;2;1;7;1377;461;452;8;0;1;0;0;0;0;0;0;0;0;0;7;1377;461;452;8;0;1;0;0;0;0;0;0;0;0;0;4;1119;70;47;6;16;1;82;4;1119;70;47;6;16;1;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;80;20944;4252;3952;96;181;23;247;998;3227;4225
