"año";"NCODI";"inver_iIntangible";"inver_IMaterial";"inver_IMterrenos";"inver_IMresto";"inver_Otras";"inver_Total"
2013;811,00;2125;122336;0;122336;0;124461
2013;812,00;349729;1032326;0;1032326;0;1382055
2013;832,00;0;3496;0;3496;0;3496
2013;841,00;0;1208;0;1208;0;1208
2013;856,00;0;23876;0;23876;0;23876
2013;859,00;0;1222;0;1222;0;1222
2013;861,00;0;858;0;858;0;858
2013;880,00;0;122982;0;122982;0;122982
2013;883,00;0;192;0;192;0;192
2013;884,00;0;118418;0;118418;0;118418
2013;877,00;0;108087;0;108087;0;108087
2013;911,00;160155;1963175;0;1963175;0;2123330
2013;913,00;0;0;0;0;1;1
2013;922,00;9896044;2730597;0;2730597;0;12626641
2013;923,00;0;5143;0;5143;0;5143
2013;924,00;0;2448544;0;2448544;0;2448544
2013;947,00;0;1792;0;1792;0;1792
2013;951,00;0;37588;0;37588;0;37588
2013;1103,00;0;27212;0;27212;0;27212
2013;972,00;0;6374;0;6374;0;6374
2013;973,00;0;78975;0;78975;0;78975
2013;974,00;0;13717;0;13717;0;13717
2013;975,00;0;34875;0;34875;0;34875
2013;960,00;28364;236493;0;236493;0;264857
2013;1028,00;0;860;0;860;0;860
2013;976,00;0;7729;0;7729;0;7729
2013;977,00;392;3851;0;3851;0;4243
2013;1020,00;0;27029;0;27029;0;27029
2013;994,00;13798;121904;0;121904;52157;187859
2013;995,00;0;10739;0;10739;0;10739
2013;1060,00;0;1090;0;1090;0;1090
2013;1005,00;0;3725;0;3725;0;3725
2013;1061,00;0;400421;0;400421;0;400421
2013;1006,00;0;1;0;1;0;1
2013;1088,00;2368;23665;0;23665;0;26033
2013;1089,00;89085;131495;0;131495;0;220580
2013;1076,00;0;448;0;448;0;448
2013;1078,00;0;36024;0;36024;0;36024
2013;1033,00;71511;854394;2468;851926;0;925905
2013;1036,00;245;2074;0;2074;0;2319
2013;1037,00;0;0;0;0;1;1
2013;1039,00;0;13827;0;13827;0;13827
2013;1067,00;2628;6828;0;6828;0;9456
2013;1065,00;1667;44231;0;44231;0;45898
2013;1066,00;217568;1372336;0;1372336;0;1589904
2013;207,00;0;16963;0;16963;0;16963
2013;431,00;0;11079;0;11079;0;11079
2013;387,00;0;130634;0;130634;0;130634
2013;179,00;383;34728;0;34728;0;35111
2013;606,00;0;166042;0;166042;0;166042
2013;925,00;3305;0;0;0;77476;80781
2013;541,00;0;98607;0;98607;0;98607
2013;797,00;0;57728;0;57728;0;57728
2013;627,00;0;122989;0;122989;0;122989
2013;173,00;0;182407;0;182407;0;182407
2013;636,00;0;482057;0;482057;0;482057
2013;205,00;0;219872;0;219872;0;219872
2013;814,00;0;0;0;0;0;0
2013;881,00;35690;0;0;0;0;35690
2013;771,00;0;0;0;0;0;0
2013;533,00;0;574981;0;574981;0;574981
2013;447,00;506;23046;0;23046;0;23552
2013;815,00;0;92824;0;92824;6995;99819
2013;801,00;0;0;0;0;0;0
2013;800,00;0;748705;78589;670116;0;748705
2013;389,00;0;35790;0;35790;0;35790
2013;695,00;0;0;0;0;0;0
2013;816,00;0;30340;0;30340;0;30340
2013;833,00;0;32301;0;32301;0;32301
2013;870,00;2052;0;0;0;1427316;1429368
2013;927,00;0;90147;0;90147;0;90147
2013;961,00;0;0;0;0;0;0
2013;962,00;1162;51411;0;51411;0;52573
2013;1079,00;0;25935;0;25935;0;25935
2013;1101,00;0;2342386;0;2342386;0;2342386
2013;666,00;0;355235;99000;256235;0;355235
2013;392,00;0;0;0;0;0;0
2013;790,00;0;2263271;0;2263271;0;2263271
2013;650,00;0;305800;0;305800;0;305800
2013;876,00;0;79866;0;79866;0;79866
2013;944,00;0;113999;0;113999;0;113999
2013;952,00;0;721713;0;721713;0;721713
2013;54,00;0;0;0;0;0;0
2013;367,00;9147;797131;0;797131;0;806278
2013;538,00;0;532934;0;532934;0;532934
2013;557,00;0;268543;0;268543;0;268543
2013;653,00;0;375348;0;375348;24588;399936
2013;647,00;0;142549;0;142549;0;142549
2013;978,00;0;436389;92684;343705;0;436389
2013;996,00;0;65601;0;65601;0;65601
2013;729,00;0;0;0;0;0;0
2013;182,00;52107;138019;0;138019;0;190126
2013;633,00;0;15218751;0;15218751;0;15218751
2013;685,00;0;0;0;0;0;0
2013;683,00;0;0;0;0;0;0
2013;945,00;0;117415;0;117415;0;117415
2013;953,00;0;68564;0;68564;0;68564
2013;1022,00;0;0;0;0;22132;22132
2013;1049,00;0;81657;0;81657;0;81657
2013;794,00;0;361694;0;361694;0;361694
2013;415,00;0;23352;0;23352;0;23352
2013;592,00;11131;779035;0;779035;0;790166
2013;497,00;730;1724517;0;1724517;0;1725247
2013;726,00;0;397188;0;397188;109962;507150
2013;272,00;0;414176;0;414176;0;414176
2013;805,00;95575;875052;0;875052;0;970627
2013;5,00;0;209812;0;209812;0;209812
2013;234,00;0;307562;0;307562;0;307562
2013;64,00;8000;1442;0;1442;0;9442
2013;842,00;0;38500;0;38500;0;38500
2013;843,00;0;5210;0;5210;0;5210
2013;1025,00;27226;803985;0;803985;0;831211
2013;803,00;0;355370;0;355370;0;355370
2013;211,00;0;128053;0;128053;0;128053
2013;773,00;0;611932;0;611932;665;612597
2013;424,00;19653;167177;0;167177;0;186830
2013;298,00;50976;256664;0;256664;16410;324050
2013;594,00;5868;33192;0;33192;0;39060
2013;237,00;0;320501;0;320501;0;320501
2013;16,00;0;22919;0;22919;0;22919
2013;768,00;65864;181664;37125;144539;0;247528
2013;617,00;182249;362519;0;362519;0;544768
2013;297,00;0;34700;0;34700;0;34700
2013;105,00;0;9804;0;9804;0;9804
2013;544,00;43252;61870;0;61870;0;105122
2013;804,00;11185;227056;0;227056;0;238241
2013;470,00;5929;15438;0;15438;0;21367
2013;104,00;105761;64194;0;64194;0;169955
2013;20,00;0;1;0;1;0;1
2013;550,00;26131;160883;0;160883;0;187014
2013;112,00;0;613197;0;613197;0;613197
2013;818,00;0;64141;0;64141;0;64141
2013;914,00;0;1150;0;1150;0;1150
2013;928,00;0;194776;0;194776;0;194776
2013;964,00;190068;803673;0;803673;0;993741
2013;1026,00;0;36597;0;36597;0;36597
2013;1068,00;23029;8271;0;8271;0;31300
2013;738,00;0;0;0;0;0;0
2013;404,00;1567;3732539;0;3732539;83122;3817228
2013;274,00;57869;435005;0;435005;0;492874
2013;270,00;0;1236854;0;1236854;0;1236854
2013;676,00;0;0;0;0;0;0
2013;709,00;0;0;0;0;0;0
2013;754,00;0;0;0;0;0;0
2013;997,00;0;7432;0;7432;0;7432
2013;734,00;0;527666;0;527666;0;527666
2013;299,00;0;210354;0;210354;0;210354
2013;645,00;0;11197;0;11197;0;11197
2013;17,00;0;0;0;0;0;0
2013;1046,00;0;159663;0;159663;0;159663
2013;420,00;0;53946;0;53946;0;53946
2013;802,00;0;46878;0;46878;0;46878
2013;266,00;145078;2110524;0;2110524;0;2255602
2013;580,00;18310;107760;0;107760;0;126070
2013;137,00;0;256321;0;256321;0;256321
2013;769,00;0;35154;0;35154;0;35154
2013;776,00;0;28498;0;28498;0;28498
2013;640,00;0;98200;0;98200;0;98200
2013;315,00;0;1451408;0;1451408;0;1451408
2013;40,00;3210;267346;0;267346;0;270556
2013;508,00;0;203393;0;203393;0;203393
2013;46,00;0;11750;0;11750;0;11750
2013;590,00;-73401;518938;0;518938;0;445537
2013;777,00;0;539818;0;539818;0;539818
2013;897,00;0;725548;0;725548;0;725548
2013;965,00;409;14678;0;14678;28800;43887
2013;671,00;0;0;0;0;0;0
2013;461,00;0;28312;0;28312;0;28312
2013;376,00;0;1881671;1881671;0;0;1881671
2013;621,00;0;0;0;0;0;0
2013;793,00;0;294240;0;294240;0;294240
2013;1102,00;30661;6215334;0;6215334;0;6245995
2013;712,00;0;92191;0;92191;0;92191
2013;32,00;0;869;0;869;0;869
2013;361,00;0;0;0;0;0;0
2013;486,00;0;33757;0;33757;0;33757
2013;595,00;0;79000;0;79000;0;79000
2013;433,00;0;35384;0;35384;0;35384
2013;1058,00;0;5392;0;5392;0;5392
2013;261,00;0;14935;0;14935;0;14935
2013;730,00;0;0;0;0;0;0
2013;577,00;0;0;0;0;0;0
2013;788,00;0;617814;0;617814;40635;658449
2013;865,00;70879;202571;0;202571;0;273450
2013;979,00;0;0;0;0;24753;24753
2013;998,00;0;0;0;0;50428;50428
2013;221,00;12000;150000;0;150000;0;162000
2013;506,00;0;29902;0;29902;0;29902
2013;727,00;206;282876;0;282876;0;283082
2013;355,00;1078;392543;61404;331139;0;393621
2013;487,00;6130;64259;0;64259;0;70389
2013;938,00;0;374118;0;374118;277233;651351
2013;886,00;0;25411;0;25411;0;25411
2013;835,00;720;-36112;0;-36112;0;-35392
2013;999,00;0;244294;0;244294;0;244294
2013;798,00;32053;1678907;0;1678907;0;1710960
2013;504,00;11425;1989047;0;1989047;0;2000472
2013;247,00;41761;922404;0;922404;0;964165
2013;216,00;0;106173;0;106173;722;106895
2013;654,00;69631;49068;0;49068;0;118699
2013;65,00;0;6967;0;6967;0;6967
2013;472,00;128079;76318;0;76318;0;204397
2013;427,00;0;73459;0;73459;0;73459
2013;491,00;363;82812;0;82812;0;83175
2013;551,00;69921;225672;0;225672;0;295593
2013;106,00;0;1978;0;1978;247085;249063
2013;819,00;0;5261;0;5261;0;5261
2013;836,00;0;1000;0;1000;0;1000
2013;915,00;0;23166;0;23166;0;23166
2013;942,00;5140;178810;0;178810;0;183950
2013;748,00;0;60490;0;60490;334765;395255
2013;198,00;0;164082;0;164082;0;164082
2013;871,00;0;107224;0;107224;0;107224
2013;948,00;0;750350;0;750350;0;750350
2013;1051,00;0;26784;0;26784;0;26784
2013;1083,00;0;0;0;0;3000;3000
2013;1096,00;0;0;0;0;6300852;6300852
2013;679,00;120919;272090;0;272090;0;393009
2013;176,00;18129;2181511;232258;1949253;0;2199640
2013;537,00;0;0;0;0;0;0
2013;608,00;0;37280;0;37280;0;37280
2013;596,00;0;60241;0;60241;0;60241
2013;749,00;0;710944;0;710944;0;710944
2013;758,00;0;599150;0;599150;0;599150
2013;1104,00;0;1156649;0;1156649;0;1156649
2013;436,00;0;83574;0;83574;0;83574
2013;567,00;0;120358;0;120358;0;120358
2013;677,00;0;1422384;0;1422384;0;1422384
2013;670,00;0;20062;0;20062;0;20062
2013;588,00;0;101742;0;101742;0;101742
2013;446,00;0;113950;0;113950;0;113950
2013;753,00;0;1064404;0;1064404;0;1064404
2013;887,00;0;88620;0;88620;0;88620
2013;585,00;409769;409769;0;409769;0;819538
2013;245,00;45833;517516;0;517516;0;563349
2013;603,00;0;1692926;0;1692926;0;1692926
2013;426,00;93116;249808;0;249808;0;342924
2013;232,00;95930;1167295;0;1167295;0;1263225
2013;288,00;727;461735;0;461735;0;462462
2013;246,00;3274;1105636;0;1105636;0;1108910
2013;284,00;17653;5115302;0;5115302;0;5132955
2013;18,00;0;2522048;0;2522048;0;2522048
2013;356,00;0;130713;0;130713;0;130713
2013;401,00;3297;504782;0;504782;0;508079
2013;733,00;11555;5765081;0;5765081;0;5776636
2013;243,00;5830;52183;0;52183;0;58013
2013;380,00;0;400052;0;400052;0;400052
2013;716,00;84865;489597;0;489597;0;574462
2013;534,00;55749;2074015;0;2074015;0;2129764
2013;185,00;0;1202202;0;1202202;0;1202202
2013;258,00;142703;5327688;0;5327688;0;5470391
2013;505,00;0;91246;0;91246;0;91246
2013;268,00;24619;1914157;0;1914157;2771428;4710204
2013;602,00;0;938601;0;938601;1878918;2817519
2013;254,00;0;770642;0;770642;0;770642
2013;705,00;64665;32423012;4936541;27486471;0;32487677
2013;133,00;0;207875;0;207875;0;207875
2013;33,00;0;0;0;0;0;0
2013;143,00;22261;121951;0;121951;0;144212
2013;36,00;0;1953;0;1953;0;1953
2013;756,00;0;4030312;0;4030312;0;4030312
2013;662,00;6879;860665;0;860665;0;867544
2013;192,00;0;78967;0;78967;0;78967
2013;382,00;363825;28755098;23465190;5289908;0;29118923
2013;322,00;0;1257741;0;1257741;0;1257741
2013;478,00;0;480077;0;480077;0;480077
2013;352,00;0;8273;0;8273;0;8273
2013;628,00;0;152648;0;152648;0;152648
2013;291,00;0;54515;0;54515;0;54515
2013;495,00;0;281363;0;281363;0;281363
2013;845,00;0;224280;0;224280;0;224280
2013;498,00;0;46671;0;46671;0;46671
2013;314,00;0;21390;0;21390;0;21390
2013;720,00;272;1379912;0;1379912;0;1380184
2013;721,00;0;328498;0;328498;0;328498
2013;485,00;0;0;0;0;0;0
2013;273,00;0;1573853;0;1573853;0;1573853
2013;846,00;133437;1049816;0;1049816;0;1183253
2013;847,00;78103;224118;0;224118;0;302221
2013;848,00;366;3773731;0;3773731;0;3774097
2013;864,00;0;0;0;0;0;0
2013;916,00;56249;3418711;0;3418711;0;3474960
2013;930,00;10659;653581;27010;626571;0;664240
2013;954,00;123505;562791;0;562791;0;686296
2013;943,00;655;1210807;0;1210807;0;1211462
2013;949,00;0;743381;0;743381;0;743381
2013;980,00;42787;1807325;0;1807325;0;1850112
2013;981,00;0;774095;0;774095;0;774095
2013;1024,00;0;4305250;0;4305250;403897;4709147
2013;1017,00;8400;15299;0;15299;0;23699
2013;1000,00;143031;4321773;0;4321773;0;4464804
2013;1018,00;0;532711;0;532711;0;532711
2013;1001,00;22623;1282803;0;1282803;0;1305426
2013;1007,00;1254;2077664;0;2077664;0;2078918
2013;1008,00;13466;2474753;0;2474753;0;2488219
2013;1009,00;0;116506;0;116506;0;116506
2013;1010,00;0;103658;0;103658;0;103658
2013;1011,00;8210;195363;0;195363;37409;240982
2013;1012,00;0;171877;0;171877;0;171877
2013;1013,00;0;0;0;0;0;0
2013;1041,00;0;62704;0;62704;0;62704
2013;1073,00;444779;1404789;0;1404789;0;1849568
2013;1087,00;305601;1766399;0;1766399;0;2072000
2013;789,00;0;240251;0;240251;0;240251
2013;326,00;334;367372;0;367372;0;367706
2013;442,00;205298;1052595;0;1052595;0;1257893
2013;294,00;55275;3781034;0;3781034;0;3836309
2013;378,00;14968;318837;0;318837;0;333805
2013;402,00;30665;78500;0;78500;0;109165
2013;29,00;0;125929;0;125929;0;125929
2013;450,00;0;0;0;0;0;0
2013;656,00;0;0;0;0;0;0
2013;333,00;6950;751122;0;751122;0;758072
2013;668,00;0;0;0;0;0;0
2013;684,00;0;23468;0;23468;0;23468
2013;422,00;0;213803;0;213803;0;213803
2013;763,00;242011;357823;0;357823;0;599834
2013;741,00;0;0;0;0;0;0
2013;553,00;0;1311751;0;1311751;0;1311751
2013;357,00;0;33101;0;33101;0;33101
2013;899,00;0;72317;0;72317;0;72317
2013;900,00;0;599614;0;599614;0;599614
2013;932,00;3175;7205;0;7205;0;10380
2013;950,00;51214;9755647;3113225;6642422;0;9806861
2013;966,00;0;8848;0;8848;0;8848
2013;967,00;0;12300;0;12300;5494;17794
2013;982,00;7589;17884;0;17884;0;25473
2013;1014,00;0;66275;0;66275;0;66275
2013;1048,00;0;0;0;0;0;0
2013;1080,00;0;238560;0;238560;0;238560
2013;1074,00;0;64305;0;64305;0;64305
2013;722,00;35969;1956773;0;1956773;0;1992742
2013;660,00;10212;1124306;0;1124306;0;1134518
2013;75,00;0;10119;0;10119;0;10119
2013;249,00;3006;1801457;0;1801457;0;1804463
2013;275,00;0;51608;0;51608;0;51608
2013;227,00;1861;5953353;0;5953353;0;5955214
2013;150,00;23008;66085;0;66085;14141;103234
2013;47,00;0;34890;0;34890;0;34890
2013;172,00;0;160305;0;160305;0;160305
2013;581,00;0;388903;0;388903;0;388903
2013;120,00;0;0;0;0;0;0
2013;445,00;0;0;0;0;0;0
2013;471,00;0;1414683;0;1414683;0;1414683
2013;53,00;0;41048;0;41048;0;41048
2013;199,00;1720;216459;0;216459;0;218179
2013;575,00;0;25728;0;25728;0;25728
2013;528,00;0;93248;0;93248;0;93248
2013;631,00;0;438772;0;438772;0;438772
2013;699,00;264848;487778;0;487778;0;752626
2013;823,00;0;0;0;0;9044;9044
2013;849,00;0;87783;0;87783;0;87783
2013;869,00;45980;46719;0;46719;0;92699
2013;955,00;0;0;0;0;0;0
2013;983,00;294;35196;0;35196;0;35490
2013;1002,00;0;27398;0;27398;0;27398
2013;1015,00;3039;265851;0;265851;0;268890
2013;51,00;0;692;0;692;0;692
2013;441,00;8195;94047;0;94047;10095269;10197511
2013;327,00;8510;149672;0;149672;0;158182
2013;690,00;7766;7268341;1297430;5970911;0;7276107
2013;262,00;202340;44859;0;44859;521564;768763
2013;403,00;0;0;0;0;0;0
2013;312,00;8861;182275;0;182275;0;191136
2013;589,00;0;104102;0;104102;0;104102
2013;665,00;0;64351;64351;0;56333;120684
2013;334,00;0;0;0;0;0;0
2013;1075,00;0;7970056;0;7970056;0;7970056
2013;751,00;58056;254789;0;254789;0;312845
2013;186,00;20680;46829;0;46829;30035;97544
2013;646,00;0;0;0;0;0;0
2013;536,00;0;2529;0;2529;0;2529
2013;242,00;23506;230878;0;230878;0;254384
2013;490,00;0;0;0;0;0;0
2013;500,00;79616;145490;0;145490;0;225106
2013;206,00;5452;507009;905;506104;0;512461
2013;58,00;0;0;0;0;0;0
2013;572,00;0;528523;0;528523;0;528523
2013;180,00;0;284684;0;284684;0;284684
2013;549,00;0;182879;0;182879;0;182879
2013;582,00;0;184554;0;184554;0;184554
2013;743,00;100709;8084565;0;8084565;0;8185274
2013;795,00;0;266542;0;266542;0;266542
2013;269,00;295;46525;0;46525;0;46820
2013;634,00;41875;703205;0;703205;0;745080
2013;1,00;9084;90750;0;90750;0;99834
2013;717,00;0;3461195;0;3461195;0;3461195
2013;373,00;-2370;11520;0;11520;0;9150
2013;535,00;0;43312;0;43312;0;43312
2013;824,00;0;627464;0;627464;0;627464
2013;888,00;7260;435179;0;435179;0;442439
2013;902,00;0;2451;0;2451;0;2451
2013;968,00;0;308200;0;308200;0;308200
2013;346,00;2925;154196;0;154196;0;157121
2013;27,00;0;5682618;0;5682618;251;5682869
2013;165,00;0;53841;0;53841;0;53841
2013;956,00;0;98361;0;98361;25143;123504
2013;413,00;0;10141;10141;0;0;10141
2013;149,00;0;39800;0;39800;0;39800
2013;612,00;141104;1259839;0;1259839;0;1400943
2013;559,00;3222;410424;0;410424;0;413646
2013;7,00;0;49728;0;49728;0;49728
2013;283,00;10075;2955095;0;2955095;0;2965170
2013;37,00;0;556207;0;556207;0;556207
2013;153,00;51165;1814436;507382;1307054;0;1865601
2013;547,00;0;50010;0;50010;0;50010
2013;397,00;0;25493;0;25493;0;25493
2013;556,00;0;0;0;0;0;0
2013;42,00;45765;397876;0;397876;0;443641
2013;31,00;331;469273;0;469273;0;469604
2013;740,00;0;578147;0;578147;0;578147
2013;217,00;20173;1279541;1279541;0;0;1299714
2013;863,00;2285;166323;0;166323;0;168608
2013;889,00;16240;695759;0;695759;0;711999
2013;984,00;0;0;0;0;0;0
2013;34,00;0;238377;0;238377;0;238377
2013;791,00;21122;602249;0;602249;12210;635581
2013;181,00;21122;602249;0;602249;12210;635581
2013;430,00;0;0;0;0;0;0
2013;715,00;204000;1828000;0;1828000;22000;2054000
2013;521,00;78695;456761;0;456761;7358;542814
2013;524,00;82026;497723;0;497723;0;579749
2013;432,00;40000;288304;17729;270575;0;328304
2013;19,00;0;3969;0;3969;0;3969
2013;25,00;0;1598;0;1598;0;1598
2013;26,00;0;87213;0;87213;0;87213
2013;890,00;63507;0;0;0;184821;248328
2013;904,00;6632;0;0;0;19402;26034
2013;957,00;112020;283861;0;283861;0;395881
2013;939,00;1087316;119565;0;119565;0;1206881
2013;236,00;20980;2942240;0;2942240;0;2963220
2013;735,00;0;0;0;0;0;0
2013;146,00;0;2854;0;2854;0;2854
2013;363,00;17474;1862294;0;1862294;0;1879768
2013;187,00;0;0;0;0;0;0
2013;265,00;24404;382330;0;382330;0;406734
2013;295,00;90343;155650;0;155650;0;245993
