"año";"NCODI";"70_tIngresos";"700_particular";"701_AsegPriv";"701_1_AsistSanitaria";"701_2_AccTrafic";"702_MATEPSS";"704_SNS";"705_1_FdirectaSS";"705_2_FdirectaAPriv_MATEPSS";"706_OyEntiPublica";"708_bonificaciones";"709_Otros_Ips";"74_Total_Subvencion";"740_subvenciones";"741_otraSubvencion";"7X_restoIngresos";"total_ventasIngresos";"70_Hospital";"70_consulExter";"70_CMA";"70_hospDia";"70_Urgencia";"70_hospDom";"700_Hospital";"700_consulExter";"700_CMA";"700_hospDia";"700_Urgencia";"700_hospDom";"701_Hospital";"701_consulExter";"701_CMA";"701_hospDia";"701_Urgencia";"701_hospDom";"701_1Hospital";"701_1consulExter";"701_1CMA";"701_1hospDia";"701_1Urgencia";"701_1hospDom";"701_2Hospital";"701_2consulExter";"701_2CMA";"701_2hospDia";"701_2Urgencia";"701_2hospDom";"702_Hospital";"702_consulExter";"702_CMA";"702_hospDia";"702_Urgencia";"702_hospDom";"704_Hospital";"704_consulExter";"704_CMA";"704_hospDia";"704_Urgencia";"704_hospDom";"705_1Hospital";"705_1consulExter";"705_1CMA";"705_1hospDia";"705_1Urgencia";"705_1hospDom";"705_2Hospital";"705_2consulExter";"705_2CMA";"705_2hospDia";"705_2Urgencia";"705_2hospDom";"706_Hospital";"706_consulExter";"706_CMA";"706_hospDia";"706_Urgencia";"706_hospDom";"708_Hospital";"708_consulExter";"708_CMA";"708_hospDia";"708_Urgencia";"708_hospDom"
2013;453,00;14099238;1287;2804;710;2094;39760;8870;14046517;0;0;0;0;0;0;0;0;14099238;4503;1695;0;0;8983;0;0;244;0;0;2648;0;0;0;0;0;2756;0;0;0;0;0;662;0;0;0;0;0;2094;0;0;206;0;0;3579;0;4503;1245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;113,00;25363113;0;158552;158552;0;1041;25203520;0;0;0;0;0;0;0;0;72961;25436074;14131040;0;0;0;0;0;0;0;0;0;0;0;158145;0;0;0;0;0;158145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13972895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;619,00;12657979;826905;8882520;8452733;429787;2151350;82147;0;0;157543;0;557514;49;49;0;651299;13309327;5515623;1161849;0;0;0;0;477217;16298;0;0;0;0;4250824;176892;0;0;0;0;4132722;22691;0;0;0;0;118102;154201;0;0;0;0;725206;961395;0;0;0;0;62376;7264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;163,00;7741366;2889111;3453388;3445341;8047;269358;0;0;0;184259;0;945250;0;0;0;134314;7875680;747875;203966;1557863;0;180738;0;211124;62530;1516028;0;3673;0;517596;92156;38488;0;170442;0;517096;90631;38488;0;164420;0;500;1525;0;0;6022;0;5380;219;500;0;6577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13775;49061;2847;0;46;0;0;0;0;0;0;0
2013;131,00;1691433;56470;0;0;0;0;1634963;0;0;0;0;0;0;0;0;3016685;4708118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;375,00;7477019;12701;47912;0;47912;663;7415743;0;0;0;0;0;0;0;0;0;7477019;5771559;180000;0;0;52500;0;12701;0;0;0;0;0;46790;0;0;0;0;0;0;0;0;0;0;0;46790;0;0;0;0;0;0;0;0;0;0;0;5712068;180000;0;0;52500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;1090,00;282141025;187564;2072382;752940;1319442;500348;279323205;57526;0;0;0;0;0;0;0;564879;282705904;150913250;43362431;8768330;0;16962468;6889;129911;9373;430;0;39398;0;1193011;45846;11180;0;98525;3440;424598;45846;11180;0;45631;3440;768413;0;0;0;52894;0;208632;43754;0;0;204028;3449;149365194;43254497;8756720;0;16596073;0;16502;8961;0;0;24444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;764,00;235681219;369537;3746754;2826393;920361;586780;0;230708056;326;269766;0;0;0;0;0;1496119;237177338;3771181;404650;0;0;797332;0;235697;64220;0;0;69620;0;3013094;184600;0;0;549060;0;2461223;181090;0;0;184080;0;551871;3510;0;0;364980;0;265428;147420;0;0;173932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;236;0;256962;8320;0;0;4484;0;0;0;0;0;0;0
2013;14,00;5870098;192535;5139966;5036815;103151;204413;201246;0;0;0;0;131938;0;0;0;178919;6049017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;657,00;33154463;1033;163321;31405;131916;150526;0;32563995;0;275588;0;0;0;0;0;4899;33159362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;362,00;17230055;685571;4222224;4222224;0;304713;11129888;141759;0;618796;0;127104;0;0;0;323282;17553337;1176457;412989;1562103;0;616561;0;167019;25178;241651;0;5895;0;823722;343193;376333;0;577397;0;823722;343193;376333;0;577397;0;0;0;0;0;0;0;6327;44618;27415;0;33269;0;179389;0;916704;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;989,00;172076;0;72196;9191;63005;53312;0;0;0;46568;0;0;26225417;26225417;0;22523;26420016;17441;28652;0;0;125983;0;0;0;0;0;0;0;3163;15834;0;0;53199;0;913;1583;0;0;6695;0;2250;14251;0;0;46504;0;3496;12818;0;0;36998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10782;0;0;0;35786;0;0;0;0;0;0;0
2013;145,00;1014673;0;0;0;0;0;1014673;0;0;0;0;0;662760;33381;629379;55975;1733408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;511,00;82476481;273186;840830;261664;579166;123968;2077531;79160966;0;0;0;0;0;0;0;1041;82477522;2115453;40494;950;0;1046978;0;154341;4634;0;0;93593;0;141608;6429;950;0;661922;0;133142;6429;950;0;102270;0;8466;0;0;0;559652;0;17674;13514;0;0;47232;0;1801830;15917;0;0;244231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;530,00;160855037;154313;1800490;95755;1704735;76744;429559;158393931;0;0;0;0;0;0;0;0;160855037;2265123;220771;4775;0;2524147;0;59853;6563;0;0;43640;0;54509;3548;0;0;1722932;0;48254;2014;0;0;28273;0;6255;1534;0;0;1694659;0;3251;3459;0;0;51513;0;360419;12299;4775;0;48263;0;1787091;194902;0;0;657799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;6,00;19127331;5014012;13981964;13981964;0;0;131355;0;0;0;0;0;0;0;0;169353;19296684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;161,00;751500;0;0;0;0;0;0;0;0;0;0;751500;4100;0;4100;0;755600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;623,00;149615867;243248;1187409;178094;1009315;105560;1008635;147067974;0;3041;0;0;0;0;0;0;149615867;918747;135282;1908;4199;1291230;0;37369;14354;959;4199;60677;0;46624;80995;0;0;1067343;0;29121;8839;0;0;66238;0;17503;72156;0;0;1001105;0;13979;2040;0;0;47328;0;820775;37737;949;0;115485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156;0;0;397;0;0;0;0;0;0;0
2013;489,00;3215608;383788;2673970;2637949;36021;150547;0;0;0;0;0;7303;0;0;0;3669;3219277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;875,00;33919833;7784886;25662031;24741817;920214;245704;1927182;0;0;0;-1699970;0;0;0;0;430120;34349953;17843244;13120807;0;0;2945785;0;3955603;3387359;0;0;441925;0;14528424;8573297;0;0;2550310;0;14464008;8278829;0;0;1988980;0;64416;294468;0;0;561330;0;44226;98281;0;0;103197;0;672872;1254195;0;0;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1357881;-192325;0;0;-149762;0
2013;940,00;583444;583444;0;0;0;0;0;0;0;0;0;0;0;0;0;17425;600869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;946,00;28529650;4889884;22701912;22434120;267792;823224;114630;0;0;0;0;0;0;0;0;1523651;30053301;8960900;9823650;6369691;0;3368393;0;1466425;1709806;1097985;0;615666;0;7101982;7761493;5239336;0;2599097;0;7050989;7658778;5157450;0;2566901;0;50993;102715;81886;0;32196;0;302025;329847;31820;0;152530;0;90468;22504;550;0;1100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;1023,00;130696274;729923;2345384;681038;1664346;200409;0;127109573;0;310985;0;0;19515;19515;0;1710859;132426648;34358770;29019055;4751440;34269;18175182;4040;468403;3172;0;0;258349;0;633021;5863;0;0;1706499;0;555926;5863;0;0;119248;0;77095;0;0;0;1587251;0;158224;0;0;0;42165;0;0;0;0;0;0;0;32876362;28998471;4751440;34269;16091502;4040;0;0;0;0;0;0;222760;11549;0;0;76667;0;0;0;0;0;0;0
2013;1054,00;109666828;428757;1791735;1791735;0;0;107446336;0;0;0;0;0;0;0;0;779508;110446336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;1057,00;13892890;0;29165;11779;17386;0;12607;13851118;0;0;0;0;0;0;0;0;13892890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;1031,00;683506;674484;0;0;0;0;0;0;0;0;0;9022;13108;13108;0;38423;735037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;1032,00;114336452;48990;1783652;0;1783652;122476;0;112057037;69395;0;0;254902;0;0;0;2012514;116348966;10216011;232830;631165;112061;2426783;7561;32206;1791;0;0;13194;0;96456;0;0;0;1690196;0;0;0;0;0;0;0;96456;0;0;0;1690196;0;64469;0;0;0;58007;0;0;0;0;0;0;0;10012897;230585;630065;112061;656532;7561;9983;454;1100;0;8854;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;1064,00;16069871;3229866;9711437;8894888;816549;674675;2453893;0;0;0;0;0;224;224;0;262353;16332448;5519411;5769550;3039812;0;1741088;0;968959;1130453;645973;0;484479;0;2670208;3706676;2290788;0;1043760;0;2490568;3380057;2045824;0;978437;0;179640;326619;244964;0;65323;0;236136;269870;53974;0;114694;0;1644108;662551;49077;0;98155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;226,00;19761261;1346263;14645449;13598564;1046885;1141674;1286001;0;0;157351;0;1184523;31275;31275;0;496708;20289244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;687,00;56701072;276375;432240;88699;343541;239320;0;54251842;0;42688;0;1458607;0;0;0;0;56701072;533598;4873;0;0;452153;0;200963;2639;0;0;72773;0;228103;2234;0;0;201904;0;64497;847;0;0;23356;0;163606;1387;0;0;178548;0;86745;0;0;0;152575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17787;0;0;0;24901;0;0;0;0;0;0;0
2013;745,00;217263501;184214;2583639;1200713;1382926;492281;1059249;212865021;79097;0;0;0;0;0;0;199970;217463471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;109,00;15154164;1134838;11796738;10457979;1338759;814363;1173522;0;0;270214;-35511;0;12723;12723;0;761115;15928002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;808,00;1584244;54126;1211666;99079;1112587;275323;42386;0;743;0;0;0;84717776;84717776;0;4089237;90391257;638144;116604;0;0;829497;0;23138;0;0;0;31133;0;516219;91305;0;0;647126;0;84328;29207;0;0;28528;0;431891;62098;0;0;618598;0;98787;25299;0;0;151238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;971,00;476322;42190;344740;7283;337457;84685;4419;0;288;0;0;0;12174606;12174606;0;1241689;13892617;4447;41804;0;0;430074;0;2310;15679;0;0;24779;0;1636;23451;0;0;323784;0;0;1744;0;0;9670;0;1636;21707;0;0;314114;0;501;2674;0;0;81511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;128,00;4402330;81530;3899200;3867931;31269;48634;297862;88944;0;0;-13840;0;0;0;0;135227;4537557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;919,00;102272985;102498;884803;488488;396315;42216;55349;101022922;0;165197;0;0;0;0;0;176777;102449762;637783;78076;0;3000;218477;0;71102;3188;0;0;12709;0;514913;38642;0;199;187496;0;295475;38642;0;199;25903;0;219438;0;0;0;161593;0;13478;19747;0;0;15662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38290;16499;0;2801;2610;0;0;0;0;0;0;0
2013;725,00;4706950;119653;3254606;1790565;1464041;866124;51755;0;0;349812;0;65000;0;0;0;0;4706950;3094527;608180;0;0;939243;0;98109;6468;0;0;15076;0;2279182;301531;0;0;673893;0;1428410;276882;0;0;85273;0;850772;24649;0;0;588620;0;506525;136521;0;0;223078;0;45805;5950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164906;157710;0;0;27196;0;0;0;0;0;0;0
2013;3,00;2598398;257888;0;0;0;0;0;0;0;2088972;0;251538;132304;118929;13375;9094;2739796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;386,00;1222089;583487;57331;57331;0;0;577190;0;0;0;0;4081;0;0;0;4749;1226838;1172410;42954;3094;0;0;0;582387;620;480;0;0;0;12833;42334;2614;0;0;0;12833;42334;2614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;577190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;306,00;942929;942929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;942929;942929;0;0;0;0;0;942929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;15,00;1528218;225036;633106;633106;0;47544;622532;0;0;0;0;0;0;0;0;3138;1531356;185049;249563;257616;0;168394;0;69626;72427;81905;0;1078;0;114325;159668;175711;0;152394;0;114325;159668;175711;0;152394;0;0;0;0;0;0;0;1098;17468;0;0;14922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;264,00;15650950;1211447;13919213;13919213;0;154258;354282;0;0;11750;0;0;30;0;30;827164;16478144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;867,00;2021912;356881;1021762;1021762;0;60948;524495;0;0;0;0;57826;0;0;0;111193;2133105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;910,00;64565590;546;423427;173556;249871;134077;0;63902358;0;67228;0;37954;0;0;0;0;64565590;390;1510;0;0;1039;0;0;15;0;0;0;0;297;338;0;0;701;0;117;332;0;0;213;0;180;6;0;0;488;0;93;1157;0;0;338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;1053,00;81675416;58181;1440558;311686;1128872;297433;19830;79551472;0;307942;0;0;0;0;0;0;81675416;607958;8384;0;0;398074;0;9113;143;0;0;14556;0;324898;656;0;0;186714;0;1529;656;0;0;4927;0;323369;0;0;0;181787;0;39943;7157;0;0;141340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;234004;428;0;0;55464;0;0;0;0;0;0;0
2013;1055,00;1171747;13490;687393;412952;274441;155404;0;0;0;1557;0;313903;0;0;0;0;1171747;427250;89608;0;0;340986;0;8221;567;0;0;4702;0;374783;67680;0;0;244930;0;301434;41403;0;0;70115;0;73349;26277;0;0;174815;0;44246;21089;0;0;90069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;272;0;0;1285;0;0;0;0;0;0;0
2013;1081,00;3079962;130327;26800;26800;0;0;2915867;0;0;0;0;6968;12380;12380;0;2167;3094509;3072994;0;0;0;0;0;130327;0;0;0;0;0;26800;0;0;0;0;0;26800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2915867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;1099,00;1559285;293040;530603;424482;106121;37930;697712;0;0;0;0;0;4000;4000;0;526;1563811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;529,00;12578727;0;135724;0;135724;0;0;12443003;0;0;0;0;0;0;0;0;12578727;11260874;325153;0;0;0;0;0;0;0;0;0;0;135724;0;0;0;0;0;0;0;0;0;0;0;135724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11125150;325153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;345,00;19381871;0;0;0;0;0;0;19381871;0;0;0;0;0;0;0;0;19381871;19381871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19381871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;515,00;12145633;1124403;0;0;0;37253;159874;0;10824103;0;0;0;0;0;0;0;12145633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;174,00;3664366;11850;0;0;0;0;3652516;0;0;0;0;0;1934;1934;0;63704;3730004;910487;411087;0;101154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;910487;411087;0;101154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
