"año";"NCODI";"altas_particular";"estancias_particular";"sesionHdia_particular";"consulta_particular";"cma_particular";"urge_particular";"hospDom_particular";"altas_AsegPriv";"estancias_AsegPriv";"sesionHdia_AsegPriv";"consulta_AsegPriv";"cma_AsegPriv";"urge_AsegPriv";"hospDom_AsegPriv";"altas_sns";"estancias_sns";"sesionHdia_sns";"consulta_sns";"cma_sns";"urge_sns";"hospDom_sns";"altas_MutuaFun";"estancias_MutuaFun";"sesionHdia_MutuaFun";"consulta_MutuaFun";"cma_MutuaFun";"urge_MutuaFun";"hospDom_MutuaFun";"altas_otrEntiPublica";"estancias_otrEntiPublica";"sesionHdia_otrEntiPublica";"consulta_otrEntiPublica";"cma_otrEntiPublica";"urge_otrEntiPublica";"hospDom_otrEntiPublica";"altas_MATEPSS";"estancias_MATEPSS";"sesionHdia_MATEPSS";"consulta_MATEPSS";"cma_MATEPSS";"urge_MATEPSS";"hospDom_MATEPSS";"altas_convIntern";"estancias_conveInter";"sesionHdia_conveInter";"consulta_conveInter";"cma_conveInter";"urge_conveInter";"hospDom_conveInter";"altas_AccTrafic";"estancias_AccTrafic";"sesionHdia_AccTrafic";"consulta_AccTrafic";"cma_AccTrafic";"urge_AccTrafic";"hospDom_AccTrafic";"otroRegimen";"altas_otroRegim";"estancias_otroRegim";"sesionHdia_otroRegim";"consulta_otroRegim";"cma_otroRegim";"urge_otroRegim";"hospDom_otroRegim";"total_altas";"total_estancias";"total_sesionHdia";"total_consulta";"total_cma";"total_urgencias";"total_hospDom"
2013;989,00;0;0;0;0;0;0;0;8;15;0;26;2;108;0;2990;14590;2712;95601;2086;21359;0;16;94;0;0;0;312;0;0;0;0;0;0;0;0;4;12;0;44;2;125;0;0;0;0;0;0;216;0;3;6;0;38;0;124;0;"Otros";9;24;0;0;2;0;0;3030;14741;2712;95709;2092;22244;0
2013;990,00;65;382;0;1;3;557;0;7;41;0;3;0;56;0;4018;23609;2541;95525;1412;28190;0;13;76;0;1;0;90;0;6;35;0;12;1;146;0;17;100;0;7;1;382;0;2;12;0;0;0;21;0;19;112;0;16;0;430;0;"Otros";0;0;0;0;0;0;0;4147;24367;2541;95565;1417;29872;0
2013;680,00;118;740;40;176;0;1198;0;50;313;0;34;1;396;0;30282;189841;48849;474948;5077;135485;4077;96;602;81;282;4;104;0;11;69;5;74;0;17;0;17;107;0;67;0;503;0;132;828;0;271;5;782;0;87;545;0;79;0;2761;0;"Otros";0;0;0;0;0;0;0;30793;193045;48975;475931;5087;141246;4077
2013;411,00;268;893;0;5631;242;352;0;5056;22430;1619;87518;1701;33263;0;761;1707;0;3475;352;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;349;0;551;43;273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;6166;25379;1619;97175;2338;33906;0
2013;241,00;373;753;28;0;303;351;0;2722;7803;981;0;2084;29884;0;51;73;0;0;53;6;0;1352;4290;0;0;0;0;0;0;0;0;0;0;0;0;675;888;0;0;202;1448;0;0;0;0;0;0;0;0;40;82;0;0;0;416;0;"Otros";0;0;0;0;0;0;0;5213;13889;1009;0;2642;32105;0
2013;558,00;2;15;0;42;0;238;0;25;121;0;527;0;638;0;10699;57374;56430;225608;2551;42788;1411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;16;0;127;0;259;0;0;0;0;0;0;0;0;36;188;0;759;0;708;0;"Otros";0;0;0;0;0;0;0;10768;57714;56430;227063;2551;44631;1411
2013;167,00;138;276;0;0;7;18;0;186;215;0;0;35;991;0;26;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;30;0;0;0;905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;368;581;0;0;42;1914;0
2013;248,00;577;3672;155;13310;211;1542;0;3005;19103;456;87871;533;9070;0;311;1973;1367;5055;28;187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;296;0;1210;0;755;0;0;0;0;0;0;0;0;44;283;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;3983;25327;1978;107446;772;11554;0
2013;224,00;494;982;0;0;396;968;0;1170;5030;0;0;861;16841;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;1664;6012;0;0;1267;18092;0
2013;591,00;33;209;0;43;0;268;0;5;32;0;22;1;198;0;16043;101625;39633;327939;4426;75272;462;17;108;0;34;0;60;0;0;0;0;0;0;0;0;10;63;0;29;0;478;0;150;950;0;499;6;419;0;37;234;0;19;0;1524;0;"Otros";0;0;0;0;0;0;0;16295;103221;39633;328585;4433;78219;462
2013;586,00;8;9;0;5;0;148;0;0;0;0;0;0;0;0;18295;90046;42926;287823;6746;74103;3168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;81;0;49;0;63;0;0;0;0;0;0;0;0;8;51;0;25;0;1253;0;"Otros";0;0;0;0;0;0;0;18315;90187;42926;287902;6746;75567;3168
2013;453,00;1;19;0;6;0;2;0;1;5;0;3;0;0;0;1024;35970;0;55540;0;1239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;225;0;0;0;29;0;5;443;0;76;0;0;0;0;0;0;0;0;2;0;"Otros";0;0;0;0;0;0;0;1032;36662;0;55625;0;1272;0
2013;145,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;13513;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;35;13513;0;42;0;0;0
2013;511,00;9;32;0;0;0;469;0;12;52;0;0;0;483;0;12732;65049;17439;244846;2832;58659;2507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;34;0;0;0;402;0;0;0;0;0;0;0;0;47;344;0;0;0;991;0;"Otros";0;0;0;0;0;0;0;12807;65511;17439;244846;2832;61004;2507
2013;530,00;607;826;0;1992;9;6402;0;8;48;0;24;9;389;0;14306;77850;33368;251398;3036;58833;1079;1;3;0;2;0;90;0;0;0;0;0;0;0;0;5;16;0;1;4;322;0;89;150;0;243;3;369;0;19;145;0;2;7;2018;0;"Otros";0;0;0;0;0;0;0;15035;79038;33368;253662;3068;68423;1079
2013;6,00;1090;2309;0;26995;1881;855;0;3984;9198;0;114703;3242;11414;0;0;0;0;0;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;5074;11507;0;141698;5231;12269;0
2013;161,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;221;106722;0;20221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;221;106722;0;20221;0;0;0
2013;623,00;53;218;0;136;0;439;0;0;0;0;632;0;119;0;17130;89458;10716;301572;4972;80218;908;49;463;0;86;0;94;0;0;0;0;0;0;0;0;3;4;0;0;0;300;0;188;975;0;701;0;872;0;39;254;0;1;0;1120;0;"Otros";0;0;0;0;0;0;0;17462;91372;10716;303128;4972;83162;908
2013;489,00;136;423;0;7654;0;345;0;838;2322;0;36880;0;3158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;42;0;11453;0;986;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;"Otros";0;0;0;0;0;0;0;1004;2787;0;55987;0;4553;0
2013;875,00;557;1915;410;12508;444;2651;0;4160;14600;125;111218;1277;28209;0;404;795;18;4066;27;59;0;24;72;0;531;8;760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;5145;17382;553;128323;1756;31679;0
2013;940,00;82;3677;0;1838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;82;3677;0;1838;0;0;0
2013;946,00;1254;3059;0;12057;235;2550;0;6099;18505;0;103620;1218;22763;0;114;210;0;1443;4;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131;394;0;4295;35;1013;0;2098;10497;0;5436;198;3413;0;20;107;0;2865;1;534;0;"Otros";0;0;0;0;0;0;0;9716;32772;0;129716;1691;30330;0
2013;1023,00;119;609;26;87;4;1160;0;125;482;0;50;0;993;0;16336;68054;50738;212772;5858;65322;812;71;306;191;412;4;461;0;0;0;0;0;0;0;0;26;59;0;13;1;258;0;0;0;0;0;0;0;0;77;271;1;20;3;1666;0;"Otros";0;0;0;0;0;0;0;16754;69781;50956;213354;5870;69860;812
2013;1054,00;0;0;12;200;3;269;0;306;1621;78;202;1;3922;1;9965;49288;10267;233980;4362;40345;1303;0;0;0;0;0;0;0;1000;4669;126;2430;0;8722;32;0;0;0;0;0;0;0;1216;7255;16;41;0;198;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;12487;62833;10499;236853;4366;53456;1336
2013;1057,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360;25306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;360;25306;0;0;0;0;0
2013;1031,00;49;4440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;49;4440;0;0;0;0;0
2013;1032,00;3;10;21;30;0;104;0;0;0;0;0;0;0;0;13383;61580;36334;233018;8520;82729;752;5;47;9;34;5;96;0;0;0;0;0;0;0;0;7;13;0;0;1;261;0;66;344;13;38;1;262;0;88;396;0;5;0;3036;0;"Otros";78;394;0;1;3;506;0;13630;62784;36377;233126;8530;86994;752
2013;1064,00;1008;2009;0;6934;0;980;0;5086;12469;0;51052;0;28491;0;405;1292;0;1214;0;221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;339;838;0;924;0;858;0;0;0;0;0;0;0;0;38;142;0;3573;0;1041;0;"Otros";0;0;0;0;0;0;0;6876;16750;0;63697;0;31591;0
2013;226,00;372;1227;0;4027;184;175;0;3248;10720;0;53458;2494;30284;0;371;1224;0;5944;488;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;293;967;0;2217;202;1100;0;258;851;0;4325;122;1916;0;308;1016;0;5105;48;2355;0;"Otros";0;0;0;0;0;0;0;4850;16005;0;75076;3538;35884;0
2013;687,00;17;99;0;10;0;194;0;4;33;0;3;0;45;0;7177;42348;7859;134626;3869;52957;0;0;0;0;0;0;0;0;2;4;0;0;0;28;0;23;73;0;0;0;642;0;44;378;0;93;0;295;0;26;173;0;11;0;944;0;"Otros";0;0;0;0;0;0;0;7293;43108;7859;134743;3869;55105;0
2013;745,00;16;219;0;0;0;0;0;6;58;0;0;0;476;0;24611;196071;18149;466446;8236;142800;185;5;67;0;0;0;0;0;0;0;0;0;0;0;0;3;44;0;0;0;691;0;4;14;0;0;0;168;0;19;275;0;0;0;3668;0;"Otros";0;0;0;0;0;0;0;24664;196748;18149;466446;8236;147803;185
2013;109,00;287;506;0;0;0;436;0;4053;13077;0;0;0;36580;0;109;432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;310;0;0;0;530;0;0;0;0;0;0;0;0;0;0;0;0;0;2150;0;"Otros";0;0;0;0;0;0;0;4585;14325;0;0;0;39696;0
2013;808,00;49;623;0;0;0;776;0;0;0;0;0;0;92;0;13179;81538;5876;282215;6421;112048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;169;0;0;0;1249;0;70;595;0;0;0;463;0;97;992;0;0;0;3841;0;"Otros";0;0;0;0;0;0;0;13431;83917;5876;282215;6421;118469;0
2013;971,00;2;2;0;0;0;194;0;0;0;0;0;0;51;0;654;1339;1808;54573;1359;54247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;607;0;2;2;0;0;0;437;0;1;1;0;0;0;2182;0;"Otros";0;0;0;0;0;0;0;659;1344;1808;54573;1359;57718;0
2013;128,00;39;54;0;0;12;25;0;1328;3427;0;0;233;9584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;0;0;5;200;0;0;0;0;0;0;0;0;7;17;0;0;1;33;0;"Otros";0;0;0;0;0;389;0;1378;3503;0;0;251;10231;0
2013;919,00;15;109;0;20;0;127;0;125;643;4;215;0;258;0;13702;100578;10228;234992;3183;38380;159;0;0;0;0;0;0;0;14;65;11;94;0;26;0;8;34;0;26;0;156;0;0;0;0;0;0;0;0;83;410;0;0;0;701;0;"Otros";0;0;0;0;0;0;0;13947;101839;10243;235347;3183;39648;159
2013;725,00;174;1409;0;0;0;0;0;110;785;0;0;0;0;0;31437;212599;11119;499650;12757;140287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;470;0;0;0;0;0;0;0;0;0;0;0;0;143;1035;0;0;0;0;0;"Otros";67;495;0;0;0;0;0;31989;216793;11119;499650;12757;140287;0
2013;3,00;14;6153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147;25930;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;161;32083;0;0;0;0;0
2013;386,00;53;11678;0;2325;0;0;0;0;0;0;4533;0;18;0;76;11719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;129;23397;0;6858;0;18;0
2013;306,00;182;96042;0;64;0;0;0;0;0;0;0;0;0;0;167;16136;0;207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";12;4250;0;0;0;0;0;361;116428;0;271;0;0;0
2013;15,00;57;57;0;2280;23;54;0;151;151;0;3125;40;1939;0;0;0;0;1241;0;22;0;129;129;0;3213;65;5307;0;163;497;0;0;0;0;0;4;4;0;623;1;199;0;0;0;0;0;0;0;0;8;8;0;17;0;0;0;"Otros";0;0;0;0;0;0;0;512;846;0;10499;129;7521;0
2013;264,00;133;246;0;2986;9;110;0;1390;3525;0;26205;97;24520;0;129;311;0;685;2;5;0;3192;13022;0;15937;49;4710;0;0;0;0;0;0;0;0;32;60;0;333;1;468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";38;48;0;46;0;1;0;4914;17212;0;46192;158;29814;0
2013;867,00;4;6;0;6327;66;88;0;80;89;0;17769;322;6534;0;77;274;0;0;76;0;0;0;0;0;0;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;161;369;0;24096;528;6622;0
2013;910,00;0;0;0;15;0;0;0;50;132;0;341;0;228;0;10185;51136;4439;153654;1744;39886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;95;0;1157;0;338;0;0;0;0;0;0;0;0;44;180;0;6;0;488;0;"Otros";0;0;0;0;0;0;0;10307;51543;4439;155173;1744;40940;0
2013;1053,00;4;19;0;0;0;58;0;67;275;0;3;0;362;0;12145;72209;6329;197198;1844;61462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;87;0;18;1;802;0;4;18;0;0;0;62;0;42;542;0;5;0;996;0;"Otros";0;0;0;0;0;8;0;12280;73150;6329;197224;1845;63750;0
2013;1055,00;38;238;29;515;6;166;0;106;655;80;1419;16;457;0;16171;100575;12267;217617;2508;70107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;224;1393;170;3014;35;971;0;6;38;5;82;1;26;0;299;1865;227;4035;47;1300;0;"Otros";0;0;0;0;0;0;0;16844;104764;12778;226682;2613;73027;0
2013;1081,00;7;1090;0;79;0;0;0;0;0;0;0;0;0;0;135;21497;0;2235;0;0;0;2;131;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;1;0;0;0;"Otros";0;0;0;0;0;0;0;144;22726;0;2338;0;0;0
2013;1099,00;100;105;0;0;0;12;0;209;356;0;0;0;468;0;255;555;0;4547;0;9;0;0;0;0;0;0;76;0;0;0;0;0;0;0;0;18;23;0;0;0;0;0;0;0;0;0;0;0;0;13;23;0;0;0;26;0;"Otros";0;0;0;0;0;0;0;595;1062;0;4547;0;591;0
2013;529,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1345;27837;0;3150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;387;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;1350;28224;0;3150;0;0;0
2013;345,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;392;56575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;392;56575;0;0;0;0;0
2013;515,00;39;39;0;49;0;25;0;206;231;0;1925;0;889;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;788;1958;0;29118;0;8008;0;0;0;0;0;0;0;0;135;574;0;4453;0;1091;0;"Otros";0;0;0;0;0;0;0;1168;2802;0;35548;0;10013;0
2013;174,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1261;10640;1799;12319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;1261;10640;1799;12319;0;0;0
2013;523,00;4;231;211;122;0;0;0;3;181;0;1148;0;0;0;1919;51379;5080;55871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;730;0;26;0;0;0;0;0;0;0;0;0;0;7;644;0;214;0;0;0;"Otros";0;0;0;0;0;0;0;1933;53165;5291;57381;0;0;0
2013;697,00;302;700;66;1181;186;585;0;13903;39354;1917;103433;704;74769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;240;0;251;9;667;0;0;0;0;0;0;0;0;151;463;0;3598;2;1521;0;"Otros";0;0;0;0;0;0;0;14435;40757;1983;108463;901;77542;0
2013;239,00;659;1917;57;13685;144;2106;0;8767;35658;911;149279;465;38985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;423;4;537;9;723;0;0;0;0;0;0;0;0;192;1277;0;5861;5;2692;0;"Otros";0;0;0;0;0;0;0;9754;39275;972;169362;623;44506;0
2013;287,00;283;532;0;4865;25;279;0;7158;50707;0;128926;1709;46928;0;112;820;0;16321;49;23;0;481;1882;0;7085;105;3021;0;0;0;0;0;0;0;0;219;584;0;1872;4;776;0;137;786;0;1346;5;448;0;118;700;0;1462;3;1189;0;"Otros";0;0;0;0;0;4090;0;8508;56011;0;161877;1900;56754;0
2013;377,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1320;31044;0;2114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;1320;31044;0;2114;0;0;0
2013;692,00;342;2462;0;0;0;5003;0;0;0;0;0;0;82;0;8796;52676;7315;155637;1960;41195;467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;149;0;0;0;804;0;169;1053;0;0;0;2308;0;54;262;0;0;0;1204;0;"Otros";0;0;0;0;0;0;0;9383;56602;7315;155637;1960;50596;467
2013;335,00;49;46472;0;0;0;0;0;0;0;0;0;0;0;0;25;3458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;74;49930;0;0;0;0;0
2013;435,00;353;1503;0;4152;0;2262;0;1330;3907;0;69327;69;11222;0;257;288;0;0;0;8;0;0;0;0;0;0;1197;0;0;0;0;0;0;0;0;141;596;0;2076;0;964;0;0;0;0;0;0;0;0;405;2772;0;4050;0;1170;0;"Otros";0;0;0;0;0;0;0;2486;9066;0;79605;69;16823;0
2013;423,00;100;187;0;5727;39;334;0;1430;2918;0;24597;409;5178;0;0;0;0;0;0;0;0;134;448;0;5660;0;1482;0;0;0;0;0;79;0;0;34;52;0;323;1;287;0;759;1741;0;361;6;1411;0;22;65;0;282;0;84;0;"Otros";0;0;0;0;0;0;0;2479;5411;0;36950;534;8776;0
2013;351,00;207;297;0;4499;9;2438;0;1764;6928;0;45405;338;11857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;50;0;1020;1;1186;0;1880;5886;0;724;4;3600;0;102;237;0;1801;4;506;0;"Otros";0;0;0;0;0;0;0;3976;13398;0;53449;356;19587;0
2013;810,00;29;43;0;9333;45;430;0;445;543;0;26099;598;4771;0;0;0;0;0;0;0;0;121;164;0;8214;0;1485;0;0;0;0;0;0;8;0;14;24;0;1344;0;255;0;188;252;0;240;0;677;0;2;2;0;307;0;36;0;"Otros";11;18;0;1558;3;543;0;810;1046;0;47095;646;8205;0
2013;830,00;78;254;0;22;0;144;0;12;31;0;96;2;814;0;11530;62930;12186;161427;4142;61958;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;31;0;16;0;489;0;0;0;0;0;0;0;0;50;174;0;60;1;1184;0;"Otros";0;0;0;0;0;0;0;11677;63420;12186;161621;4145;64589;0
2013;892,00;39;68;0;45;0;645;0;21;106;0;136;0;48;0;16374;102896;30823;288315;4892;92243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;34;0;200;0;177;0;165;649;0;179;0;1502;0;25;269;0;24;0;625;0;"Otros";0;0;0;0;0;0;0;16632;104022;30823;288899;4892;95240;0
2013;921,00;830;2911;266;9850;71;8417;0;8990;36959;4027;186389;2507;58526;0;0;0;0;0;0;0;0;1567;7482;723;41982;512;12114;0;0;0;0;0;0;0;0;35;100;4;0;0;803;0;0;0;0;0;0;0;0;712;2745;293;8389;0;6327;0;"Otros";0;0;0;0;0;0;0;12134;50197;5313;246610;3090;86187;0
