"año";"NCODI";"primDiges_hosp";"totDiges_hosp";"primDigestivo_CEP";"totDigestivo_CEP";"primCardio_hosp";"totCardio_hosp";"primCardio_CEP";"totCardio_CEP";"primDerma_hosp";"totDerma_hosp";"primDerma_CEP";"totDerma_CEP";"primNeurolog_hosp";"totNeurolog_hosp";"primNeurolog_CEP";"totNeurolog_CEP";"primPsquia_hosp";"totPsquia_hosp";"primPsquia_CEP";"totPsquia_CEP";"primRestoMed_hosp";"totRestoMed_hosp";"primRestoMed_CEP";"totRestoMed_CEP";"primCirGeneral_hosp";"totCirGeneral_hosp";"primCirGeneral_CEP";"totCirGeneral_CEP";"primTrauma_hosp";"totTrauma_hosp";"primTrauma_CEP";"totTrauma_CEP";"primGine_hosp";"totGine_hosp";"primGine_CEP";"totGine_CEP";"primOftalmo_hosp";"totOftalmo_hosp";"primOftalmo_CEP";"totOftalmo_CEP";"primOrl_hosp";"totOrl_hosp";"primOrl_CEP";"totOrl_CEP";"primUrolog_hosp";"totUrolog_hosp";"primUrolog_CEP";"totUrolog_CEP";"primRestoQuirurg_hosp";"totRestoQuirurg_hosp";"primRestoQuirurg_CEP";"totRestoQuirurg_CEP";"primPediatria_hosp";"totPediatria_hosp";"primPediatria_CEP";"totPediatria_CEP";"primPreAnest_hosp";"totPreAnest_hosp";"primPreAnest_CEP";"totPreAnest_CEP";"primRehabil_hosp";"totRehabil_hosp";"primRehabil_CEP";"totRehabil_CEP";"primOtrasConsul_hosp";"totOtrasConsul_hosp";"primOtrasConsul_CEP";"totOtrasConsul_CEP";"primTotal_hosp";"total_hosp";"primTotal_CEP";"total_CEP";"otrasTexto"
2013;680,00;1026;10379;7302;13307;1041;7484;6429;10272;1935;9545;15080;21620;1125;9149;4318;5861;0;0;0;0;13420;82595;10242;19756;869;5626;3913;5300;7088;31248;12561;18584;1775;13718;21166;31164;2367;17856;16979;30972;1528;9380;9397;13620;782;7009;5409;11079;5407;25969;11364;11931;5406;24291;0;0;16345;16359;0;0;4053;11857;0;0;0;0;0;0;64167;282465;124160;193466;"Otros"
2013;411,00;1213;3846;0;0;725;1922;0;0;6104;13078;0;0;1;5;0;0;0;0;0;0;4974;16959;0;0;2060;5546;0;0;29;429;0;0;3750;15844;0;0;0;0;0;0;2309;4061;0;0;3112;8546;0;0;3619;12604;0;0;7718;8864;0;0;2890;3679;0;0;1067;1792;0;0;0;0;0;0;39571;97175;0;0;"Otros"
2013;241,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
2013;558,00;2640;6470;0;0;432;3196;1438;3746;0;0;4897;8560;2118;5806;0;0;243;4420;2350;24719;9772;49626;1965;3502;5345;10470;0;0;2770;9915;4451;12273;5740;14620;0;0;4227;10594;8702;17594;1013;4076;4059;7680;2438;7977;0;0;0;0;5058;5058;1606;4646;0;0;4260;4286;0;0;1921;5118;678;2711;0;0;0;0;44525;141220;33598;85843;"Otros"
2013;167,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
2013;248,00;9;1210;0;0;2364;11636;0;0;1341;3009;0;0;838;3200;0;0;49;159;0;0;5941;30920;0;0;631;1805;0;0;288;7615;0;0;1128;3154;0;0;2126;2580;0;0;506;1198;0;0;960;1093;0;0;1285;2669;0;0;1377;4194;0;0;2268;2268;0;0;1209;15746;0;0;749;14990;0;0;23069;107446;0;0;"Otros"
2013;224,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
2013;591,00;4044;10978;0;0;5001;10199;0;0;7871;13082;0;0;4000;11979;0;0;4866;28749;0;0;25763;87677;0;0;3512;9325;0;0;14047;28026;0;0;12477;24690;0;0;21459;35717;0;0;8327;12356;0;0;4545;11575;0;0;2676;7348;0;0;2194;7957;0;0;10333;11395;0;0;7607;17532;0;0;0;0;0;0;138722;328585;0;0;"Otros"
2013;586,00;454;2657;2125;4621;727;4955;2397;5476;3065;7391;6407;11541;1609;5122;1688;3654;5473;37742;0;0;11939;47401;7694;14145;3745;7452;4400;6000;3517;9135;8057;12540;2453;7032;2641;4687;6258;14075;10145;19476;1934;4485;5565;7141;1312;4666;2976;6575;0;0;0;0;1986;6871;47;90;7999;8283;0;0;8492;23110;692;1579;0;0;0;0;60963;190377;54834;97525;"Otros"
2013;453,00;0;0;2529;4570;2888;3847;0;0;0;0;2767;3876;1892;5992;0;0;0;0;0;0;6264;14174;0;0;0;0;1173;1924;0;0;2452;3093;0;0;5020;6067;0;0;2801;4383;0;0;2489;3139;0;0;1712;2937;0;0;0;0;0;0;0;0;0;0;0;0;991;1623;0;0;0;0;0;0;12035;25636;20943;29989;"Otros"
2013;145,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;42;0;0;2;42;0;0;"Otros"
2013;511,00;698;4506;3064;7554;1483;4197;1847;3450;1899;4786;5833;9080;1072;4515;1747;4519;194;1168;11688;30514;8804;37005;6329;14364;606;2522;3310;4253;1712;9575;6296;11554;2815;9732;3806;5953;1748;7968;20100;23514;1073;2606;4562;7190;1239;4824;3582;6568;0;0;4703;5015;1397;6079;0;0;4265;4444;0;0;2073;4408;1809;2983;0;0;0;0;31078;108335;78676;136511;"Otros"
2013;530,00;334;2827;2545;5218;470;3067;2907;4061;772;2605;7116;8774;581;3303;3627;7647;554;3955;0;0;7377;37470;7435;14220;1799;6876;3657;5554;3129;10963;9820;15633;1814;9272;6580;7790;2581;14494;12207;20839;2654;6721;4781;6589;908;6713;3352;6145;0;0;3407;7349;2739;10877;0;0;6225;6369;0;0;7706;18331;0;0;0;0;0;0;39643;143843;67434;109819;"Otros"
2013;6,00;1580;4493;0;0;739;2051;0;0;3895;8539;0;0;1634;5688;0;0;415;2122;0;0;13203;37031;0;0;940;2532;0;0;6997;21000;0;0;1373;6940;0;0;1980;3102;0;0;4346;7793;0;0;2032;8689;0;0;4136;5191;0;0;1627;12721;0;0;10305;10305;0;0;1325;3501;0;0;0;0;0;0;56527;141698;0;0;"Otros"
2013;161,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169;13070;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169;7151;0;0;338;20221;0;0;"Otros"
2013;623,00;581;4378;3195;5787;1474;7250;3379;5114;1463;6035;8322;12948;2271;4755;1788;2433;628;3959;80;216;10471;63184;9919;15876;928;4790;3309;4061;2335;13447;6160;13404;5058;13348;8244;14201;3748;18913;11849;16876;2454;6989;6387;8975;839;7939;3050;6488;4941;11280;0;0;3381;11318;0;0;8800;8864;0;0;5048;10300;0;0;0;0;0;0;54420;196749;65682;106379;"Otros"
2013;489,00;1424;2328;0;0;1640;2943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6422;13452;0;0;4840;7684;0;0;8196;17833;0;0;4500;8320;0;0;0;0;0;0;0;0;0;0;1201;1493;0;0;640;846;0;0;434;732;0;0;350;356;0;0;0;0;0;0;0;0;0;0;29647;55987;0;0;"Otros"
2013;875,00;2416;3487;0;0;3124;4870;0;0;8767;11398;0;0;974;1320;0;0;700;793;0;0;17948;27995;0;0;3247;6199;0;0;12356;17553;0;0;8431;12146;0;0;6176;10234;0;0;4760;7370;0;0;3809;5913;0;0;2234;3392;0;0;6035;7253;0;0;1801;1837;0;0;2620;6563;0;0;0;0;0;0;85398;128323;0;0;"Otros"
2013;940,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;1838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;1838;0;0;"Otros"
2013;946,00;1548;2185;0;0;2686;7510;0;0;3746;5202;0;0;2899;5502;0;0;494;786;0;0;9253;19212;0;0;1272;2536;0;0;8339;17295;0;0;6237;14131;0;0;1645;4210;0;0;2647;3946;0;0;1863;3245;0;0;2463;3015;0;0;3034;7401;0;0;2247;3048;0;0;5021;30492;0;0;0;0;0;0;55394;129716;0;0;"Otros"
2013;1023,00;1544;6831;0;0;1484;5323;0;0;5169;9725;0;0;2364;7009;0;0;0;0;0;0;8453;49604;0;0;2996;6722;0;0;7476;18882;0;0;4661;16432;0;0;8159;28612;0;0;4456;13942;0;0;2450;11833;0;0;3058;5316;0;0;1284;5244;0;0;6977;8542;0;0;7065;19337;0;0;0;0;0;0;67596;213354;0;0;"Otros"
2013;1054,00;2636;9104;20;20;2515;9988;0;0;6422;10012;27340;47949;2225;7302;127;127;252;384;0;0;8283;38729;0;0;3484;8470;0;0;3800;12614;0;0;4696;10315;1557;1929;6876;20439;1624;2235;4760;14779;1356;3297;2825;10455;0;0;2624;5946;0;0;1461;4420;0;0;6004;9558;0;0;1461;4420;3423;4361;0;0;0;0;60324;176935;35447;59918;"Otros"
2013;1057,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
2013;1031,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
2013;1032,00;1685;6564;0;0;1724;6104;0;0;5939;13693;0;0;2434;7672;0;0;0;0;0;0;10553;50389;0;0;3356;8628;0;0;8020;19057;0;0;5635;20395;0;0;9143;29253;0;0;4768;11447;0;0;2959;13212;0;0;4458;9758;0;0;2055;8449;0;0;8786;9888;0;0;7667;18617;0;0;0;0;0;0;79182;233126;0;0;"Otros"
2013;1064,00;1243;1567;0;0;1506;1967;0;0;3527;4085;0;0;1131;1482;0;0;706;1075;0;0;6736;8921;0;0;950;1172;0;0;9690;27933;0;0;4100;6816;0;0;15;47;0;0;2108;2360;0;0;1540;1891;0;0;0;0;0;0;1504;2420;0;0;1803;1834;0;0;111;127;0;0;0;0;0;0;36670;63697;0;0;"Otros"
2013;226,00;1296;3889;0;0;2870;8609;0;0;641;1923;0;0;0;0;0;0;0;0;0;0;7645;17003;0;0;883;2650;0;0;2891;8672;0;0;3859;11578;0;0;3749;11247;0;0;97;290;0;0;1387;4162;0;0;412;1237;0;0;861;2583;0;0;0;0;0;0;411;1233;0;0;0;0;0;0;27002;75076;0;0;"Otros"
2013;687,00;3051;7419;0;0;2466;3964;0;0;6025;7963;0;0;0;0;0;0;1532;7334;0;0;5154;15999;0;0;2684;4730;0;0;9264;20372;0;0;5808;20013;0;0;8111;18548;0;0;3640;6904;0;0;2736;7563;0;0;0;0;0;0;1666;3750;0;0;3768;3773;0;0;2545;6411;0;0;0;0;0;0;58450;134743;0;0;"Otros"
2013;745,00;2138;5610;5695;12359;337;1012;3807;12916;1211;3275;8688;15438;1853;6770;6782;16471;0;0;9199;53275;13001;60833;9287;28883;2288;7600;4600;6471;3491;14820;17916;31653;5750;17781;10481;27028;0;0;14418;37331;1581;5915;6337;12506;936;4337;4113;10534;11250;24263;72;243;4742;20543;0;0;7562;11133;565;605;2890;6556;3855;10285;0;0;0;0;59030;190448;105815;275998;"Otros"
2013;109,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
2013;808,00;4777;13444;0;0;3050;9158;0;0;11253;18995;0;0;0;0;0;0;0;0;0;0;6793;31507;0;0;7756;16206;0;0;16741;46510;0;0;9715;37236;0;0;13150;36360;0;0;8088;21293;0;0;4148;11198;0;0;0;0;0;0;3022;7861;0;0;8176;8176;0;0;12805;24271;0;0;0;0;0;0;109474;282215;0;0;"Otros"
2013;971,00;1516;4945;0;0;457;998;0;0;2190;3273;0;0;0;0;0;0;0;0;0;0;1480;6001;0;0;1299;2011;0;0;4227;8836;0;0;1776;5714;0;0;2826;8784;0;0;1491;4016;0;0;1264;4061;0;0;0;0;0;0;0;0;0;0;1419;1419;0;0;2315;4515;0;0;0;0;0;0;22260;54573;0;0;"Otros"
2013;128,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
2013;919,00;3272;6670;220;662;2591;8182;391;889;6178;11257;422;697;2822;7541;0;0;2277;15626;0;0;11676;51914;0;0;2966;9789;0;0;2060;5487;9377;16916;4612;20023;2277;5789;10854;26131;1134;2222;4580;12152;658;1110;3021;11768;287;894;0;0;0;0;1317;5519;0;0;5680;5944;435;454;4226;7123;340;588;0;0;0;0;68132;205126;15541;30221;"Otros"
2013;725,00;3944;14720;0;0;5144;17464;0;0;1291;1366;9105;14562;5410;15682;0;0;97;452;0;0;18429;133999;4801;13468;8814;16725;1940;8013;908;1044;13998;48937;8443;23721;2984;12555;0;0;19765;44724;0;0;8184;20202;4401;15385;0;0;10529;30524;0;0;4732;16629;3207;12589;11998;12064;1060;1060;0;0;8758;23765;0;0;0;0;84140;299775;73802;199875;"Otros"
2013;3,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
2013;386,00;12;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1910;4470;0;0;0;0;0;0;39;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;2325;0;0;0;0;0;0;2044;6858;0;0;"Otros"
2013;306,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116;207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;271;0;0;"Otros"
2013;15,00;220;320;0;0;48;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;385;497;0;0;134;266;0;0;1363;3141;0;0;1548;1667;0;0;1261;1384;0;0;0;0;0;0;292;339;0;0;248;890;0;0;1814;1816;0;0;120;120;0;0;0;0;0;0;0;0;0;0;7433;10499;0;0;"Otros"
2013;264,00;1753;1819;0;0;1081;3705;0;0;332;332;0;0;0;0;0;0;0;0;0;0;6176;6689;0;0;1886;1887;0;0;14958;16446;0;0;1952;1995;0;0;2380;2558;0;0;2878;2935;0;0;3040;3096;0;0;3581;3689;0;0;15;18;0;0;1008;1023;0;0;0;0;0;0;0;0;0;0;41040;46192;0;0;"Otros"
2013;867,00;627;727;0;0;612;705;0;0;526;562;0;0;455;542;0;0;894;1088;0;0;5590;9468;0;0;327;379;0;0;3292;5053;0;0;2222;2611;0;0;418;543;0;0;864;1127;0;0;550;701;0;0;0;0;0;0;489;590;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16866;24096;0;0;"Otros"
2013;910,00;2310;6046;0;0;1871;6139;0;0;3564;5606;0;0;2394;6323;0;0;0;0;0;0;6917;35612;0;0;4452;8935;0;0;6324;14353;0;0;5031;16185;0;0;8919;16275;0;0;3945;8790;0;0;2859;8594;0;0;1529;4099;0;0;1144;2368;0;0;5417;5572;0;0;3600;10276;0;0;0;0;0;0;60276;155173;0;0;"Otros"
2013;1053,00;684;2732;1473;3323;1995;5370;0;0;0;0;6224;7993;759;1596;2364;6972;0;0;1626;11686;5627;26708;5350;19445;3334;7649;2467;4097;3587;12428;6440;12385;1366;5888;5710;11584;3266;10605;5852;8848;2510;6496;2176;4274;1038;5201;2095;7601;0;0;0;0;1363;2646;0;0;4028;4073;0;0;2386;7624;0;0;0;0;0;0;31943;99016;41777;98208;"Otros"
2013;1055,00;2178;5432;0;0;2399;11446;0;0;6597;12241;0;0;2839;8224;0;0;0;0;0;0;16314;63003;0;0;3565;7641;0;0;7342;24988;0;0;8069;24312;0;0;11805;28711;0;0;5450;11150;0;0;3365;13448;0;0;0;0;0;0;1779;4989;0;0;7370;7370;0;0;1320;3727;0;0;0;0;0;0;80392;226682;0;0;"Otros"
2013;1081,00;0;0;0;0;0;0;0;0;0;0;0;0;209;618;0;0;0;0;0;0;209;836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;209;884;0;0;0;0;0;0;627;2338;0;0;"Otros"
2013;1099,00;0;0;0;0;41;122;0;0;0;0;0;0;0;0;0;0;35;207;0;0;113;338;0;0;35;104;0;0;891;2614;0;0;11;32;0;0;129;386;0;0;59;177;0;0;46;139;0;0;107;320;0;0;2;7;0;0;34;101;0;0;0;0;0;0;0;0;0;0;1503;4547;0;0;"Otros"
2013;529,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;312;2070;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20;0;0;0;0;0;0;0;0;0;0;55;170;0;0;238;890;0;0;606;3150;0;0;"Otros"
2013;345,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
2013;515,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6249;23895;0;0;60;172;0;0;896;5782;0;0;0;0;0;0;404;738;0;0;61;106;0;0;0;0;0;0;172;436;0;0;0;0;0;0;0;0;0;0;1846;4150;0;0;40;269;0;0;9728;35548;0;0;"Otros"
2013;174,00;0;0;0;0;0;0;0;0;1545;2030;0;0;0;0;0;0;0;0;0;0;81;167;0;0;1165;1642;0;0;0;0;0;0;0;0;0;0;5204;6317;0;0;277;445;0;0;315;446;0;0;0;0;0;0;0;0;0;0;1239;1239;0;0;21;33;0;0;0;0;0;0;9847;12319;0;0;"Otros"
2013;523,00;0;0;0;0;773;1156;0;0;0;0;0;0;591;1936;0;0;0;0;0;0;498;2243;0;0;0;0;0;0;9382;31373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5886;6793;0;0;3949;13070;0;0;0;810;0;0;21079;57381;0;0;"Otros"
2013;697,00;772;2902;0;0;5588;10468;0;0;0;0;0;0;3161;4462;0;0;0;0;0;0;10365;18350;0;0;1501;3065;0;0;8736;19151;0;0;9995;21643;0;0;0;0;0;0;0;0;0;0;143;530;0;0;379;1265;0;0;9974;18765;0;0;2402;2402;0;0;3210;5460;0;0;0;0;0;0;56226;108463;0;0;"Otros"
2013;239,00;4128;7554;0;0;3425;7364;0;0;5014;6103;0;0;1026;7118;0;0;157;267;0;0;18121;40568;0;0;914;3926;0;0;10254;42223;0;0;4893;11178;0;0;0;0;0;0;931;12808;0;0;3410;9794;0;0;6854;9361;0;0;0;0;0;0;4730;4730;0;0;4187;6368;0;0;0;0;0;0;68044;169362;0;0;"Otros"
2013;287,00;3285;5200;0;0;2360;3554;0;0;3065;3645;0;0;3457;4549;0;0;208;395;0;0;56368;93283;0;0;334;478;0;0;7052;13971;0;0;673;1493;0;0;792;811;0;0;1024;1405;0;0;1924;5477;0;0;800;1331;0;0;690;9859;0;0;7008;7013;0;0;3084;9413;0;0;0;0;0;0;92124;161877;0;0;"Otros"
2013;377,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;112;0;0;0;0;0;0;140;2114;0;0;"Otros"
2013;692,00;2258;8143;0;0;1646;5120;0;0;5493;12232;0;0;1388;3967;0;0;1266;8520;0;0;4931;27619;0;0;3204;8898;0;0;3747;15050;0;0;3177;10381;0;0;6962;14439;0;0;3374;11126;0;0;1811;4874;0;0;1086;3344;0;0;2250;6093;0;0;4989;4989;0;0;4549;10842;0;0;0;0;0;0;52131;155637;0;0;"Otros"
2013;335,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
