"año";"NCODI";"ccaa_Codigo";"ccaa";"cod_finalidad_agrupada";"Finalidad_agrupada";"cod_depend_agrupada";"Depend_agrupada"
2013;623,00;"10";"COMUNIDAD VALENCIANA";"1";"Agudos";"1";"Públicos_SNS"
2013;489,00;"10";"COMUNIDAD VALENCIANA";"1";"Agudos";"2";"Privados"
2013;875,00;"10";"COMUNIDAD VALENCIANA";"1";"Agudos";"2";"Privados"
2013;940,00;"10";"COMUNIDAD VALENCIANA";"2";"Otros";"2";"Privados"
2013;946,00;"10";"COMUNIDAD VALENCIANA";"1";"Agudos";"2";"Privados"
2013;1023,00;"10";"COMUNIDAD VALENCIANA";"1";"Agudos";"1";"Públicos_SNS"
2013;1054,00;"10";"COMUNIDAD VALENCIANA";"1";"Agudos";"1";"Públicos_SNS"
2013;1057,00;"10";"COMUNIDAD VALENCIANA";"2";"Otros";"1";"Públicos_SNS"
2013;1031,00;"10";"COMUNIDAD VALENCIANA";"2";"Otros";"2";"Privados"
2013;1032,00;"10";"COMUNIDAD VALENCIANA";"1";"Agudos";"1";"Públicos_SNS"
2013;1064,00;"10";"COMUNIDAD VALENCIANA";"1";"Agudos";"2";"Privados"
2013;226,00;"01";"ANDALUCÍA";"1";"Agudos";"2";"Privados"
2013;687,00;"01";"ANDALUCÍA";"1";"Agudos";"1";"Públicos_SNS"
2013;745,00;"01";"ANDALUCÍA";"1";"Agudos";"1";"Públicos_SNS"
2013;109,00;"01";"ANDALUCÍA";"1";"Agudos";"2";"Privados"
2013;808,00;"01";"ANDALUCÍA";"1";"Agudos";"1";"Públicos_SNS"
2013;971,00;"01";"ANDALUCÍA";"1";"Agudos";"1";"Públicos_SNS"
2013;128,00;"07";"CASTILLA Y LEÓN";"1";"Agudos";"2";"Privados"
2013;919,00;"07";"CASTILLA Y LEÓN";"1";"Agudos";"1";"Públicos_SNS"
2013;725,00;"11";"EXTREMADURA";"1";"Agudos";"1";"Públicos_SNS"
2013;3,00;"11";"EXTREMADURA";"2";"Otros";"2";"Privados"
2013;386,00;"11";"EXTREMADURA";"2";"Otros";"2";"Privados"
2013;306,00;"11";"EXTREMADURA";"2";"Otros";"1";"Públicos_SNS"
2013;15,00;"11";"EXTREMADURA";"1";"Agudos";"2";"Privados"
2013;264,00;"11";"EXTREMADURA";"1";"Agudos";"2";"Privados"
2013;867,00;"11";"EXTREMADURA";"1";"Agudos";"2";"Privados"
2013;910,00;"11";"EXTREMADURA";"1";"Agudos";"1";"Públicos_SNS"
2013;1053,00;"11";"EXTREMADURA";"1";"Agudos";"1";"Públicos_SNS"
2013;663,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;552,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;772,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;568,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;398,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;545,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;100,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;702,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;778,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;341,00;"09";"CATALUÑA";"1";"Agudos";"2";"Privados"
2013;99,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;767,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;359,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;98,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;132,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;97,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;103,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;110,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;94,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;91,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;664,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;918,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;92,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;95,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;96,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;301,00;"09";"CATALUÑA";"1";"Agudos";"2";"Privados"
2013;492,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;811,00;"09";"CATALUÑA";"1";"Agudos";"2";"Privados"
2013;812,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;832,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;841,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;856,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;859,00;"09";"CATALUÑA";"2";"Otros";"2";"Privados"
2013;861,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;880,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;883,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;884,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;877,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;911,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;913,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;922,00;"09";"CATALUÑA";"1";"Agudos";"2";"Privados"
2013;923,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;924,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;947,00;"09";"CATALUÑA";"2";"Otros";"2";"Privados"
2013;951,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;1103,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;972,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;973,00;"09";"CATALUÑA";"1";"Agudos";"2";"Privados"
2013;974,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;975,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;960,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;1028,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;976,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;977,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;1020,00;"09";"CATALUÑA";"2";"Otros";"2";"Privados"
2013;994,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;995,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;1060,00;"09";"CATALUÑA";"2";"Otros";"2";"Privados"
2013;1005,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;1061,00;"09";"CATALUÑA";"2";"Otros";"2";"Privados"
2013;1006,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;1037,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;1039,00;"09";"CATALUÑA";"2";"Otros";"2";"Privados"
2013;1067,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;1065,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;1066,00;"09";"CATALUÑA";"1";"Agudos";"2";"Privados"
2013;207,00;"07";"CASTILLA Y LEÓN";"1";"Agudos";"2";"Privados"
2013;431,00;"07";"CASTILLA Y LEÓN";"2";"Otros";"2";"Privados"
2013;387,00;"07";"CASTILLA Y LEÓN";"1";"Agudos";"1";"Públicos_SNS"
2013;179,00;"07";"CASTILLA Y LEÓN";"2";"Otros";"2";"Privados"
2013;606,00;"07";"CASTILLA Y LEÓN";"1";"Agudos";"1";"Públicos_SNS"
2013;925,00;"07";"CASTILLA Y LEÓN";"1";"Agudos";"1";"Públicos_SNS"
2013;541,00;"11";"EXTREMADURA";"1";"Agudos";"1";"Públicos_SNS"
2013;797,00;"11";"EXTREMADURA";"1";"Agudos";"1";"Públicos_SNS"
2013;627,00;"11";"EXTREMADURA";"1";"Agudos";"1";"Públicos_SNS"
2013;173,00;"11";"EXTREMADURA";"2";"Otros";"1";"Públicos_SNS"
2013;636,00;"11";"EXTREMADURA";"1";"Agudos";"1";"Públicos_SNS"
2013;205,00;"11";"EXTREMADURA";"1";"Agudos";"2";"Privados"
2013;814,00;"11";"EXTREMADURA";"1";"Agudos";"2";"Privados"
2013;881,00;"11";"EXTREMADURA";"1";"Agudos";"2";"Privados"
2013;771,00;"01";"ANDALUCÍA";"1";"Agudos";"1";"Públicos_SNS"
2013;533,00;"01";"ANDALUCÍA";"1";"Agudos";"2";"Privados"
2013;447,00;"01";"ANDALUCÍA";"1";"Agudos";"2";"Privados"
2013;815,00;"01";"ANDALUCÍA";"1";"Agudos";"2";"Privados"
2013;801,00;"01";"ANDALUCÍA";"1";"Agudos";"1";"Públicos_SNS"
2013;800,00;"01";"ANDALUCÍA";"1";"Agudos";"2";"Privados"
2013;389,00;"01";"ANDALUCÍA";"1";"Agudos";"2";"Privados"
2013;695,00;"01";"ANDALUCÍA";"1";"Agudos";"1";"Públicos_SNS"
2013;816,00;"01";"ANDALUCÍA";"1";"Agudos";"2";"Privados"
2013;833,00;"01";"ANDALUCÍA";"1";"Agudos";"2";"Privados"
2013;870,00;"01";"ANDALUCÍA";"1";"Agudos";"2";"Privados"
2013;927,00;"01";"ANDALUCÍA";"1";"Agudos";"2";"Privados"
2013;961,00;"01";"ANDALUCÍA";"1";"Agudos";"1";"Públicos_SNS"
2013;962,00;"01";"ANDALUCÍA";"1";"Agudos";"2";"Privados"
2013;1079,00;"01";"ANDALUCÍA";"1";"Agudos";"2";"Privados"
2013;1101,00;"01";"ANDALUCÍA";"1";"Agudos";"2";"Privados"
2013;666,00;"10";"COMUNIDAD VALENCIANA";"1";"Agudos";"1";"Públicos_SNS"
2013;392,00;"10";"COMUNIDAD VALENCIANA";"2";"Otros";"1";"Públicos_SNS"
2013;790,00;"10";"COMUNIDAD VALENCIANA";"1";"Agudos";"1";"Públicos_SNS"
2013;650,00;"10";"COMUNIDAD VALENCIANA";"1";"Agudos";"1";"Públicos_SNS"
2013;876,00;"10";"COMUNIDAD VALENCIANA";"1";"Agudos";"1";"Públicos_SNS"
2013;944,00;"10";"COMUNIDAD VALENCIANA";"1";"Agudos";"1";"Públicos_SNS"
2013;952,00;"10";"COMUNIDAD VALENCIANA";"1";"Agudos";"2";"Privados"
2013;54,00;"08";"CASTILLA-LA MANCHA";"2";"Otros";"1";"Públicos_SNS"
2013;367,00;"08";"CASTILLA-LA MANCHA";"1";"Agudos";"2";"Privados"
2013;1055,00;"11";"EXTREMADURA";"1";"Agudos";"1";"Públicos_SNS"
2013;1081,00;"11";"EXTREMADURA";"2";"Otros";"2";"Privados"
2013;1099,00;"11";"EXTREMADURA";"1";"Agudos";"2";"Privados"
2013;529,00;"04";"ILLES BALEARS";"2";"Otros";"1";"Públicos_SNS"
2013;345,00;"04";"ILLES BALEARS";"2";"Otros";"1";"Públicos_SNS"
2013;515,00;"04";"ILLES BALEARS";"1";"Agudos";"1";"Públicos_SNS"
2013;174,00;"04";"ILLES BALEARS";;;"2";"Privados"
2013;523,00;"04";"ILLES BALEARS";"1";"Agudos";"2";"Privados"
2013;697,00;"04";"ILLES BALEARS";"1";"Agudos";"2";"Privados"
2013;239,00;"04";"ILLES BALEARS";"1";"Agudos";"2";"Privados"
2013;287,00;"04";"ILLES BALEARS";"1";"Agudos";"2";"Privados"
2013;377,00;"04";"ILLES BALEARS";"1";"Agudos";"1";"Públicos_SNS"
2013;692,00;"04";"ILLES BALEARS";"1";"Agudos";"1";"Públicos_SNS"
2013;335,00;"04";"ILLES BALEARS";"2";"Otros";"1";"Públicos_SNS"
2013;435,00;"04";"ILLES BALEARS";"1";"Agudos";"2";"Privados"
2013;423,00;"04";"ILLES BALEARS";"1";"Agudos";"2";"Privados"
2013;351,00;"04";"ILLES BALEARS";"1";"Agudos";"2";"Privados"
2013;810,00;"04";"ILLES BALEARS";"1";"Agudos";"2";"Privados"
2013;830,00;"04";"ILLES BALEARS";"1";"Agudos";"1";"Públicos_SNS"
2013;892,00;"04";"ILLES BALEARS";"1";"Agudos";"1";"Públicos_SNS"
2013;921,00;"04";"ILLES BALEARS";"1";"Agudos";"2";"Privados"
2013;991,00;"04";"ILLES BALEARS";"1";"Agudos";"1";"Públicos_SNS"
2013;992,00;"04";"ILLES BALEARS";"1";"Agudos";"1";"Públicos_SNS"
2013;993,00;"04";"ILLES BALEARS";"1";"Agudos";"1";"Públicos_SNS"
2013;1070,00;"04";"ILLES BALEARS";"1";"Agudos";"1";"Públicos_SNS"
2013;1095,00;"04";"ILLES BALEARS";"1";"Agudos";"2";"Privados"
2013;1094,00;"04";"ILLES BALEARS";"1";"Agudos";"2";"Privados"
2013;473,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;394,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;614,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;235,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;616,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;267,00;"09";"CATALUÑA";"1";"Agudos";"2";"Privados"
2013;565,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;220,00;"09";"CATALUÑA";"1";"Agudos";"2";"Privados"
2013;278,00;"09";"CATALUÑA";"1";"Agudos";"2";"Privados"
2013;107,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;141,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;711,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;204,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;579,00;"09";"CATALUÑA";"1";"Agudos";"2";"Privados"
2013;348,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;766,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;761,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;728,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;280,00;"09";"CATALUÑA";"1";"Agudos";"2";"Privados"
2013;914,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;928,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;964,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;1026,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;1068,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;738,00;"01";"ANDALUCÍA";"1";"Agudos";"1";"Públicos_SNS"
2013;404,00;"01";"ANDALUCÍA";"2";"Otros";"2";"Privados"
2013;274,00;"01";"ANDALUCÍA";"1";"Agudos";"2";"Privados"
2013;270,00;"01";"ANDALUCÍA";"1";"Agudos";"2";"Privados"
2013;676,00;"01";"ANDALUCÍA";"1";"Agudos";"1";"Públicos_SNS"
2013;709,00;"01";"ANDALUCÍA";"1";"Agudos";"1";"Públicos_SNS"
2013;754,00;"01";"ANDALUCÍA";"1";"Agudos";"1";"Públicos_SNS"
2013;997,00;"01";"ANDALUCÍA";"1";"Agudos";"1";"Públicos_SNS"
2013;734,00;"08";"CASTILLA-LA MANCHA";"1";"Agudos";"1";"Públicos_SNS"
2013;299,00;"08";"CASTILLA-LA MANCHA";"2";"Otros";"2";"Privados"
2013;645,00;"08";"CASTILLA-LA MANCHA";"2";"Otros";"2";"Privados"
2013;17,00;"08";"CASTILLA-LA MANCHA";"2";"Otros";"1";"Públicos_SNS"
2013;1046,00;"08";"CASTILLA-LA MANCHA";"1";"Agudos";"1";"Públicos_SNS"
2013;420,00;"16";"PAÍS VASCO";"1";"Agudos";"1";"Públicos_SNS"
2013;802,00;"16";"PAÍS VASCO";"2";"Otros";"1";"Públicos_SNS"
2013;266,00;"16";"PAÍS VASCO";"1";"Agudos";"2";"Privados"
2013;580,00;"16";"PAÍS VASCO";"1";"Agudos";"2";"Privados"
2013;137,00;"16";"PAÍS VASCO";"1";"Agudos";"2";"Privados"
2013;769,00;"16";"PAÍS VASCO";"1";"Agudos";"2";"Privados"
2013;776,00;"16";"PAÍS VASCO";"1";"Agudos";"1";"Públicos_SNS"
2013;640,00;"16";"PAÍS VASCO";"1";"Agudos";"1";"Públicos_SNS"
2013;315,00;"16";"PAÍS VASCO";"2";"Otros";"2";"Privados"
2013;40,00;"16";"PAÍS VASCO";"2";"Otros";"1";"Públicos_SNS"
2013;508,00;"16";"PAÍS VASCO";"1";"Agudos";"1";"Públicos_SNS"
2013;46,00;"16";"PAÍS VASCO";"2";"Otros";"2";"Privados"
2013;590,00;"16";"PAÍS VASCO";"1";"Agudos";"1";"Públicos_SNS"
2013;777,00;"16";"PAÍS VASCO";"1";"Agudos";"1";"Públicos_SNS"
2013;897,00;"16";"PAÍS VASCO";"1";"Agudos";"1";"Públicos_SNS"
2013;965,00;"16";"PAÍS VASCO";"2";"Otros";"1";"Públicos_SNS"
2013;671,00;"01";"ANDALUCÍA";"1";"Agudos";"1";"Públicos_SNS"
2013;461,00;"01";"ANDALUCÍA";"1";"Agudos";"2";"Privados"
2013;376,00;"01";"ANDALUCÍA";"1";"Agudos";"2";"Privados"
2013;621,00;"01";"ANDALUCÍA";"1";"Agudos";"1";"Públicos_SNS"
2013;793,00;"01";"ANDALUCÍA";"1";"Agudos";"1";"Públicos_SNS"
2013;1102,00;"01";"ANDALUCÍA";"1";"Agudos";"2";"Privados"
2013;222,00;"09";"CATALUÑA";"1";"Agudos";"2";"Privados"
2013;276,00;"09";"CATALUÑA";"1";"Agudos";"2";"Privados"
2013;11,00;"09";"CATALUÑA";"1";"Agudos";"2";"Privados"
2013;302,00;"09";"CATALUÑA";"1";"Agudos";"2";"Privados"
2013;682,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;279,00;"09";"CATALUÑA";"1";"Agudos";"2";"Privados"
2013;282,00;"09";"CATALUÑA";"1";"Agudos";"2";"Privados"
2013;281,00;"09";"CATALUÑA";"1";"Agudos";"2";"Privados"
2013;183,00;"09";"CATALUÑA";"1";"Agudos";"2";"Privados"
2013;610,00;"09";"CATALUÑA";"1";"Agudos";"2";"Privados"
2013;116,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;115,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;114,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;126,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;119,00;"09";"CATALUÑA";"1";"Agudos";"2";"Privados"
2013;770,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;583,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;136,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;469,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;642,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;674,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;193,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;526,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;698,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;630,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;124,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;364,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;604,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;123,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;310,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;571,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;296,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;566,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;784,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;102,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;379,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;639,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;457,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;609,00;"09";"CATALUÑA";"1";"Agudos";"2";"Privados"
2013;101,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;454,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;318,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;600,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;1088,00;"09";"CATALUÑA";"1";"Agudos";"2";"Privados"
2013;1089,00;"09";"CATALUÑA";"1";"Agudos";"2";"Privados"
2013;1076,00;"09";"CATALUÑA";"2";"Otros";"2";"Privados"
2013;1078,00;"09";"CATALUÑA";"2";"Otros";"2";"Privados"
2013;1033,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;1036,00;"09";"CATALUÑA";"2";"Otros";"1";"Públicos_SNS"
2013;538,00;"08";"CASTILLA-LA MANCHA";"1";"Agudos";"1";"Públicos_SNS"
2013;557,00;"08";"CASTILLA-LA MANCHA";"1";"Agudos";"1";"Públicos_SNS"
2013;653,00;"08";"CASTILLA-LA MANCHA";"1";"Agudos";"1";"Públicos_SNS"
2013;647,00;"08";"CASTILLA-LA MANCHA";"1";"Agudos";"1";"Públicos_SNS"
2013;978,00;"08";"CASTILLA-LA MANCHA";"1";"Agudos";"1";"Públicos_SNS"
2013;996,00;"08";"CASTILLA-LA MANCHA";"1";"Agudos";"1";"Públicos_SNS"
2013;729,00;"01";"ANDALUCÍA";"1";"Agudos";"1";"Públicos_SNS"
2013;182,00;"01";"ANDALUCÍA";"1";"Agudos";"2";"Privados"
2013;633,00;"01";"ANDALUCÍA";"1";"Agudos";"2";"Privados"
2013;685,00;"01";"ANDALUCÍA";"1";"Agudos";"1";"Públicos_SNS"
2013;683,00;"01";"ANDALUCÍA";"1";"Agudos";"1";"Públicos_SNS"
2013;945,00;"01";"ANDALUCÍA";"1";"Agudos";"1";"Públicos_SNS"
2013;953,00;"01";"ANDALUCÍA";"1";"Agudos";"2";"Privados"
2013;1022,00;"01";"ANDALUCÍA";"1";"Agudos";"1";"Públicos_SNS"
2013;1049,00;"01";"ANDALUCÍA";"1";"Agudos";"1";"Públicos_SNS"
2013;794,00;"12";"GALICIA";"1";"Agudos";"1";"Públicos_SNS"
2013;415,00;"12";"GALICIA";"1";"Agudos";"1";"Públicos_SNS"
2013;592,00;"12";"GALICIA";"1";"Agudos";"2";"Privados"
2013;497,00;"12";"GALICIA";"1";"Agudos";"2";"Privados"
2013;726,00;"12";"GALICIA";"1";"Agudos";"1";"Públicos_SNS"
2013;272,00;"12";"GALICIA";"1";"Agudos";"2";"Privados"
2013;805,00;"12";"GALICIA";"1";"Agudos";"1";"Públicos_SNS"
2013;5,00;"12";"GALICIA";"1";"Agudos";"2";"Privados"
2013;234,00;"12";"GALICIA";"1";"Agudos";"2";"Privados"
2013;64,00;"12";"GALICIA";"2";"Otros";"2";"Privados"
2013;842,00;"12";"GALICIA";"1";"Agudos";"1";"Públicos_SNS"
2013;843,00;"12";"GALICIA";"1";"Agudos";"1";"Públicos_SNS"
2013;1025,00;"12";"GALICIA";"1";"Agudos";"2";"Privados"
2013;803,00;"08";"CASTILLA-LA MANCHA";"1";"Agudos";"1";"Públicos_SNS"
2013;211,00;"08";"CASTILLA-LA MANCHA";"1";"Agudos";"2";"Privados"
2013;773,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;424,00;"09";"CATALUÑA";"1";"Agudos";"2";"Privados"
2013;298,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
2013;594,00;"09";"CATALUÑA";"1";"Agudos";"2";"Privados"
2013;237,00;"09";"CATALUÑA";"1";"Agudos";"1";"Públicos_SNS"
