"año";"NCODI";"60_totalCompra";"600_producFarma";"601_materialSani";"601_1_implantes";"601_2_restoMateriaSani";"606_servContratado";"607_trabajoContratado";"60X_restoCompras";"61_variaExistencias";"62_servExteriores";"628_sumistro";"62X_restoServiExter";"64_gastoPersonal";"640_sueldos";"641_indemnizacion";"642_SegSocEmpresa";"643_649_OtrGasSocial";"68_dotaAmortizacion";"69_perdidaDeterioro";"6X_restoGasto";"tot_compraGasto"
2013;423,00;4139792;177526;811507;0;811507;2636306;326905;187548;-16979;1204525;205023;999502;4195816;3216758;22747;946819;9492;221494;1665701;180004;11590353
2013;351,00;5287580;380355;1333651;425649;908002;2412529;1077069;83976;0;1795241;226575;1568666;5066387;4000896;11263;1055794;-1566;417707;486885;224619;13278419
2013;810,00;1774196;76082;347789;0;347789;1129845;140103;80377;-7278;516225;87868;428357;1798207;1378610;9750;405780;4067;94926;713872;77151;4967299
2013;830,00;23883343;9006415;9152404;2645002;6507402;1284231;4440293;0;1203391;1503600;957714;545886;43489461;35745098;774967;6483653;485743;0;0;237213;70317008
2013;892,00;55853651;23869320;18216676;3846745;14369931;3227279;9546638;993738;0;3869767;2021456;1848311;78115556;66669714;0;11445842;0;0;0;0;137838974
2013;921,00;27439136;2349401;5027141;2340805;2686336;15604146;3223345;1235103;-50370;8614903;1103324;7511579;16564102;13059095;68950;3393098;42959;996735;46697;3323813;56935016
2013;991,00;756419;84345;190518;7652;182866;0;469104;12452;-3701;517512;164661;352851;4418778;3560539;71417;756480;30342;73333;0;46169;5808510
2013;992,00;15932165;5323713;5147421;1149885;3997536;975777;3805328;679926;447942;1918264;1283522;634742;32232047;26641619;576887;4709529;304012;0;7605;0;50538023
2013;993,00;20063712;11235202;4907533;1325976;3581557;749120;3107911;63946;91712;2107605;508779;1598826;34482950;27872362;27849;6360224;222515;1046867;0;39146;57831992
2013;1070,00;96426508;51427639;35599569;10481955;25117614;6804358;1553843;1041099;0;10792535;8940247;1852288;170603054;134928696;2975429;31925728;773201;0;0;19094;277841191
2013;1095,00;337787;88765;228730;132189;96541;0;9139;11153;-142113;537002;40992;496010;1570124;1251288;0;316672;2164;90243;0;62426;2455469
2013;1094,00;260978;45880;76190;12881;63309;115408;12488;11012;0;182325;11656;170669;279242;210409;0;67194;1639;0;0;9157;731702
2013;473,00;6343972;0;0;0;0;6343971;1;0;0;567733;444806;122927;6803715;5322011;0;1481704;0;992187;0;86212;14793819
2013;663,00;81005376;41206944;19119607;5420573;13699034;12464930;6186358;2027537;0;12490864;2235288;10255576;96128770;75019498;1572791;18943210;593271;3728811;470040;6097016;199920877
2013;552,00;8931039;1497130;3980073;2376796;1603277;1122889;1849859;481088;0;3231795;545613;2686182;17456765;13479183;283825;3605957;87800;794464;25543;23517;30463123
2013;772,00;151810454;90726081;45706465;15149962;30556503;1128550;12495775;1753583;-448825;15736850;4210045;11526805;227325165;177192906;1732636;46648152;1751471;19006434;4184008;4984523;422598609
2013;568,00;3005530;246996;925332;460000;465332;3922;1081218;748062;0;691012;0;691012;5889188;4430541;23950;1246650;188047;0;0;22413;9608143
2013;398,00;7638674;502463;2358656;1208993;1149663;1583956;2118620;1074979;-20723;2464864;922312;1542552;11680338;8905549;0;2612979;161810;1130218;59946;106931;23060248
2013;394,00;2705039;152558;971140;442603;528537;27237;1434362;119742;0;546409;241395;305014;6294779;4859591;1717;1257651;175820;334948;0;134312;10015487
2013;614,00;1230588;14859;503203;193037;310166;8725;586975;116826;0;994845;31991;962854;2939050;2248596;0;619148;71306;74689;0;13604;5252776
2013;235,00;765017;77710;351986;3007;348979;0;269653;65668;0;1072280;300805;771475;3299906;2444179;38492;801948;15287;637521;0;56883;5831607
2013;616,00;9134551;1849693;2613448;1368751;1244697;3361498;624472;685440;18904;2644890;664190;1980700;15987345;12514932;7097;3449840;15476;921158;901;207992;28915741
2013;267,00;12746105;2718324;2771263;2371687;399576;1246522;5682110;327886;-102575;3105445;866708;2238737;13128628;10253714;129142;2745016;756;1167305;22873708;6700929;59619545
2013;565,00;7352016;1343234;2457701;995199;1462502;2043178;1165308;342595;93;2140229;512356;1627873;15633053;11558900;641780;3368994;63379;1783511;0;1665085;28573987
2013;220,00;3951951;4453;293802;71118;222684;2205625;1444287;3784;1989902;1842674;413437;1429237;7461281;5715315;78640;1619500;47826;1158863;50235;184570;16639476
2013;278,00;9642965;1705077;2224128;0;2224128;3084571;2317067;312122;-9968;1458881;491639;967242;9398597;7317040;27476;2024558;29523;1169324;85510;568258;22313567
2013;107,00;946291;122459;56361;0;56361;95249;585780;86442;-1935;380361;149457;230904;4051919;3102056;20189;928304;1370;386588;26;341032;6104282
2013;141,00;174294;14779;9818;0;9818;1272;136178;12247;0;354939;45074;309865;892138;680009;8316;203813;0;0;0;39816;1461187
2013;711,00;107354646;50635099;37013321;14804199;22209122;5393507;13149674;1163045;0;21796612;6282071;15514541;154458892;122026665;146239;31721524;564464;9082731;1343537;11225933;305262351
2013;204,00;920258;129654;149441;0;149441;107098;287842;246223;9442;375149;121458;253691;3439026;2606625;2934;819611;9856;180528;11612;69404;5005419
2013;579,00;1529218;439332;180885;0;180885;97144;433073;378784;-12119;5696722;281237;5415485;6594023;5149390;20906;1388669;35058;937549;0;275344;15020737
2013;348,00;5735378;572544;2294177;1953270;340907;505204;1999925;363528;0;2460423;555696;1904727;13676246;10665555;12000;2730614;268077;480244;-50156;991946;23294081
2013;766,00;17569619;3570552;5935287;975948;4959339;4063917;3002748;997115;0;3986095;1594201;2391894;27488224;20626476;93590;5821992;946166;3101421;166474;2678324;54990157
2013;761,00;2123785;144992;229011;0;229011;38758;1617885;93139;-23386;3859108;420865;3438243;4561094;3506112;0;1041050;13932;141856;32608;265332;10960397
2013;728,00;27452907;5804416;5918944;2725917;3193027;13413938;1305350;1010259;-183965;11747133;1950971;9796162;32664896;25036684;635284;6480383;512545;3148766;1427931;4663209;80920877
2013;280,00;13082859;2405072;2637726;453947;2183779;5445950;2280782;313329;-145900;3176825;576686;2600139;12859976;10192593;39270;2576157;51956;1595106;295998;479764;31344628
2013;222,00;2441403;766769;623719;0;623719;635225;383804;31886;-26585;1123742;330453;793289;4248093;3160004;177840;889147;21102;255452;0;2860398;10902503
2013;276,00;19047437;5594925;5955133;490901;5464232;1091847;4776803;1628729;15743;32584612;1193514;31391098;21063228;16251692;25073;4756088;30375;0;354134;961604;74026758
2013;11,00;5341341;1644369;1688671;15285;1673386;1383131;144807;480363;-85965;5702777;815100;4887677;10148316;7826329;48410;2273577;0;1162780;232107;481374;22982730
2013;302,00;3742163;126290;219622;8991;210631;3167506;131602;97143;34618;819506;194588;624918;2588029;2022337;13710;486376;65606;412994;67275;135254;7799839
2013;682,00;12666678;3209962;2930483;807185;2123298;4725093;1617141;183999;-121003;4683546;579455;4104091;17865766;13615161;127258;4027911;95436;2482925;588323;2992405;41158640
2013;279,00;19687920;3315375;4488274;0;4488274;2058023;1586807;8239441;33344;5224146;1105174;4118972;18894380;14676499;-9406;4166558;60729;3584785;3326410;7972601;58723586
2013;282,00;23128652;6398962;10051274;1806480;8244794;2807448;3132073;738895;0;17577804;1148336;16429468;27357170;21285336;300321;5656346;115167;0;768196;6125141;74956963
2013;281,00;12705786;3850546;3703867;528200;3175667;2454285;294615;2402473;0;5387294;1283354;4103940;31348042;23848602;181828;6416341;901271;2214371;0;2187191;53842684
2013;183,00;818686;207430;197986;96986;101000;370700;42570;0;36428;1081813;75627;1006186;667800;516107;0;151693;0;145761;0;474309;3224797
2013;610,00;7031618;2360226;3054672;0;3054672;4000;1000;1611720;15225;4337272;553875;3783397;18126761;15248924;42511;2769469;65857;644668;262086;418295;30835925
2013;116,00;3974401;594371;451674;0;451674;138892;2688066;101398;3603;2456831;452395;2004436;8351173;6518121;63000;1744692;25360;607114;0;860321;16253443
2013;115,00;604295;164833;20424;0;20424;140565;138697;139776;0;425516;34252;391264;1704559;1343462;0;351739;9358;14732;0;314149;3063251
2013;114,00;676718;32761;68567;0;68567;147577;409111;18702;0;774594;64243;710351;1064484;868208;0;192112;4164;23296;0;52811;2591903
2013;126,00;1128309;149864;99585;0;99585;4618;869553;4689;0;931773;141486;790287;3906664;3037399;11021;858244;0;112416;663291;178106;6920559
2013;119,00;1935656;841158;662786;250789;411997;221489;41938;168285;41327;4125707;319795;3805912;2828482;2243485;0;579957;5040;188734;219491;474707;9814104
2013;770,00;83006639;34723614;29646646;10344841;19301805;5076721;12184652;1375006;311172;7993056;2905795;5087261;109099297;87488564;0;21326960;283773;2513635;252294;7324910;210501003
2013;583,00;8784105;2369829;2456789;1354511;1102278;1614154;2074274;269059;81904;2317245;641710;1675535;26980720;21099866;0;5732959;147895;1702250;0;321295;40187519
2013;136,00;2413370;243019;261527;0;261527;70771;1740097;97956;13156;798063;247415;550648;6735841;5155343;4025;1549724;26749;392917;0;397395;10750742
2013;469,00;5605731;1851637;1176845;536268;640577;1014326;1440199;122724;-18499;789623;385007;404616;10839717;8413802;31097;2372548;22270;985719;17023;418647;18637961
2013;642,00;11890235;4009252;2392924;705943;1686981;1892256;3392028;203775;288950;2243943;506379;1737564;28113678;22034554;7100;5968439;103585;428196;57897;390967;43413866
2013;674,00;40312578;13675299;11471640;2177934;9293706;4968660;8819816;1377163;-167007;16555042;2215604;14339438;73342341;57881619;0;15370641;90081;6229013;104703;1498601;137875271
2013;193,00;1353103;125397;159219;0;159219;866113;72403;129971;0;619183;109996;509187;5025332;4085105;0;925993;14234;173817;0;-35143;7136292
2013;526,00;31156896;14117110;8580605;3112260;5468345;1503519;4352094;2603568;-344186;6355996;1548625;4807371;59167395;47086051;91999;11979574;9771;2436126;0;1304900;100077127
2013;698,00;114861490;47226265;43273302;14898138;28375164;10029893;11475559;2856471;398653;11886541;3726733;8159808;156480209;125512371;0;29788089;1179749;3593800;427308;10646953;298294954
2013;630,00;12297416;4713541;3149330;949206;2200124;2201331;1019427;1213787;149986;4274329;949929;3324400;32996773;25803026;99481;7052949;41317;1816991;1252;93678;51630425
2013;124,00;1044565;48285;60396;0;60396;18476;44054;873354;0;720264;125465;594799;4766314;3519449;185000;1061865;0;60555;0;56064;6647762
2013;364,00;849386;82144;69583;0;69583;1;639704;57954;0;293632;238850;54782;3729264;3067425;0;661839;0;516373;0;178297;5566952
2013;604,00;41070787;15494457;12649543;3846948;8802595;6974433;3818565;2133789;-149488;8763356;2436051;6327305;73530290;57549658;194744;15599621;186267;5316405;672049;2620331;131823730
2013;123,00;1583155;226187;189830;0;189830;0;954562;212576;-11462;727683;306887;420796;5959671;4796574;6797;1156300;0;590295;0;90958;8940300
2013;310,00;3826526;511221;231877;0;231877;216414;2541947;325067;-11432;1883825;548345;1335480;18394403;14392470;598;3957508;43827;1525488;0;1227679;26846489
2013;571,00;13108568;3779738;2407769;977993;1429776;611692;5913877;395492;-29910;2026174;413165;1613009;21916502;17319961;-99213;4457550;238204;802159;13607;594646;38431746
2013;296,00;1691981;309669;250965;0;250965;503269;494602;133476;-5757;1540285;218000;1322285;4018360;3150363;18000;847806;2191;83246;0;-21909;7306206
2013;566,00;17578944;5090472;3326428;902475;2423953;3744722;4059286;1358036;0;4672794;1628015;3044779;34501894;27870794;0;6631100;0;2582526;6350;436637;59779145
2013;784,00;80907681;34423914;15352197;6159628;9192569;23338648;5159129;2633793;-167509;6940120;2209642;4730478;120715681;94696045;66657;25952979;0;5561329;62;418168;214375532
2013;102,00;5269413;749374;171612;0;171612;1677153;236062;2435212;52173;2071717;757543;1314174;25647463;19597549;17011;5871913;160990;1621142;0;1873784;36535692
2013;379,00;7384405;766637;143115;0;143115;386790;4654002;1433861;0;2523486;1317525;1205961;32248321;24905869;0;7342452;0;2960439;0;781680;45898331
2013;639,00;14259912;3223866;2983922;0;2983922;2745653;3950858;1355613;0;2886142;980214;1905928;33104872;26168775;0;6936097;0;8434774;0;2816876;61502576
2013;457,00;3537192;485779;822438;418779;403659;1242090;812259;174626;35714;925522;208270;717252;8930404;7086230;19520;1799936;24718;408604;25686;63286;13926408
2013;609,00;22956852;2955888;8143034;3262365;4880669;9626329;1325030;906571;59304;11985207;2562153;9423054;42224785;33932046;71600;8189572;31567;3286946;903316;480046;81896456
2013;101,00;422734;119854;53097;0;53097;8652;37380;203751;-587;235080;52904;182176;2387857;1870361;0;517496;0;89567;0;55496;3190147
2013;454,00;15396556;6473702;2820723;778716;2042007;3733251;1364206;1004674;0;2339706;880626;1459080;28410258;22230062;95876;6003883;80437;1472958;0;721752;48341230
2013;318,00;4196788;285079;276024;0;276024;158325;3236085;241275;0;2789046;591830;2197216;16128953;12719216;82919;3310161;16657;863038;942811;1460;24922096
2013;600,00;12760127;4697564;3535529;1397683;2137846;3278261;742074;506699;-13358;1866365;764176;1102189;28037730;21744888;179874;6073305;39663;3829032;363665;424753;47268314
2013;545,00;23749276;9818998;6866439;1950202;4916237;3885659;2352512;825668;0;4955481;2212752;2742729;59147984;47032911;-1818105;13859929;73249;3609390;0;1344763;92806894
2013;100,00;489273;54865;95156;0;95156;11211;313117;14924;0;510615;128586;382029;2215047;1655441;651;558955;0;8046;0;48;3223029
2013;702,00;50946949;20826080;10340528;6994723;3345805;6244776;11745899;1789666;0;10369133;1666677;8702456;58672203;44742043;118719;13166185;645256;3598397;0;2093694;125680376
2013;778,00;27414273;10499995;6874139;1915682;4958457;2548328;6959980;531831;42311;1893876;991535;902341;43588852;34180503;37230;9371119;0;2700873;42687;68295;75751167
2013;341,00;302180;68329;23010;1950;21060;47061;8960;154820;750;494051;62366;431685;1032049;791944;0;240105;0;149747;0;98610;2077387
2013;99,00;1665903;188193;146167;0;146167;259512;1014129;57902;7015;541710;227657;314053;4562090;3514125;23488;992798;31679;423823;0;108100;7308641
2013;767,00;11940197;4881989;3347116;1133735;2213381;816505;2370137;524450;41400;1323736;445681;878055;24028206;19358012;0;4650407;19787;1352079;0;1680677;40366295
2013;359,00;6939765;961352;525264;0;525264;3954079;1306076;192994;0;1119862;421497;698365;9058786;7089774;29797;1914216;24999;944898;0;346917;18410228
2013;98,00;1019056;82323;139966;0;139966;44342;486043;266382;0;258167;95492;162675;3526487;2664971;114796;740619;6101;153851;0;47553;5005114
2013;132,00;812868;53778;102724;0;102724;125597;501311;29458;0;710839;107128;603711;1339566;1045556;0;288747;5263;123813;0;165226;3152312
2013;97,00;1028834;112884;56038;0;56038;35975;814942;8995;0;660164;77878;582286;2105809;1613044;48709;435454;8602;21445;0;284780;4101032
2013;103,00;884298;121445;205610;104695;100915;310522;203065;43656;8928;231382;52068;179314;2232600;1771557;4880;449984;6179;102152;6421;15821;3481602
2013;110,00;415606;42273;45505;0;45505;0;39786;288042;0;310176;34113;276063;2134830;1675010;16797;443023;0;66007;0;42135;2968754
2013;94,00;379756;22503;1132;0;1132;0;57849;298272;0;151511;65858;85653;1704313;1331018;0;367595;5700;142286;0;4482;2382348
2013;91,00;327887;34428;46956;0;46956;0;0;246503;1;305166;74727;230439;2948142;2292943;0;650417;4782;55913;0;89101;3726210
2013;664,00;26365464;11864117;6699605;2414335;4285270;1039148;6031989;730605;236047;5062890;1352924;3709966;55529780;43354691;16900;11963762;194427;1985756;0;450708;89630645
2013;918,00;231702561;109605531;64274498;15907087;48367411;26256334;24785651;6780547;908688;18648520;8540117;10108403;298980050;238719193;0;56511253;3749604;14294406;781668;18659225;583975118
2013;92,00;320862;63466;14265;0;14265;10010;198149;34972;0;191549;85062;106487;1414357;1067480;858;337931;8088;1741;907;74395;2003811
2013;95,00;1157637;137566;231593;0;231593;20220;708957;59301;0;333843;186511;147332;3318736;2589805;28046;700885;0;437232;0;766555;6014003
2013;96,00;459432;47374;4793;0;4793;6367;375825;25073;0;433875;24460;409415;253593;199454;0;54139;0;783;0;52;1147735
2013;301,00;909762;204482;264225;5570;258655;149238;210415;81402;2020;1769888;334081;1435807;5437477;4344396;13066;865246;214769;393019;0;91061;8603227
2013;492,00;10665056;3030726;2083694;1102598;981096;2201058;2884299;465279;-14515;1260090;671401;588689;19298115;14941632;91750;4238636;26097;1448943;-298085;27793;32387397
2013;811,00;6599230;245240;147243;0;147243;5858339;21890;326518;0;1152668;99985;1052683;2411795;1845297;4216;549020;13262;159555;-12040;42331;10353539
2013;812,00;39331618;22163247;2163583;0;2163583;11587556;3094826;322406;155742;8598529;2047748;6550781;31793826;24957684;0;6645065;191077;2504743;0;125994;82510452
2013;832,00;86011;11278;1734;0;1734;649;27670;44680;1433;89931;17334;72597;196634;146010;129;49928;567;5364;724;2841;382938
2013;841,00;17545;2061;0;0;0;77;0;15407;1967;82535;9844;72691;143675;103261;3004;37103;307;5719;266;7370;259077
2013;856,00;860112;125787;86834;0;86834;261252;310217;76022;0;358139;96989;261150;2286562;1747536;0;524405;14621;106457;6742;108766;3726778
2013;859,00;334619;63430;2075;0;2075;51426;22572;195116;0;683048;114029;569019;1519873;1189984;25761;291676;12452;19627;16466;255075;2828708
2013;861,00;95662;70201;2516;0;2516;5588;17357;0;0;306859;33261;273598;1177142;922445;11785;247289;-4377;373;0;19006;1599042
2013;880,00;1062726;163274;158105;0;158105;0;701190;40157;0;534869;121799;413070;4051115;3120253;0;919349;11513;175601;0;3664;5827975
2013;883,00;47779;32256;680;0;680;4168;4299;6376;0;408950;0;408950;1131338;875111;0;256227;0;311955;0;0;1900022
2013;884,00;923116;103304;53676;0;53676;30137;722470;13529;0;749790;106751;643039;2104346;1625522;13165;458914;6745;17541;0;224966;4019759
2013;877,00;164774;11334;0;0;0;0;139641;13799;0;255372;41022;214350;1399036;1139639;0;241006;18391;63291;0;18544;1901017
2013;911,00;4993393;276778;750211;0;750211;66880;3763787;135737;10360;2362492;1136064;1226428;15299731;11810146;87984;3340309;61292;2467981;-300000;-126273;24707684
2013;913,00;467735;99025;0;0;0;100745;1;267964;0;101406;54714;46692;2278924;1757733;0;511936;9255;10406;0;701;2859172
2013;922,00;11590083;910922;1618511;3905;1614606;8103098;748230;209322;-162399;4582196;502115;4080081;5587214;4235151;52057;1273822;26184;1195769;315930;720290;23829083
2013;923,00;395642;84080;720;0;720;3356;292465;15021;0;317389;0;317389;4960232;3896306;0;1063926;0;8014;0;85;5681362
2013;924,00;20617433;13422139;582959;0;582959;5717967;818827;75541;-111215;1460464;251725;1208739;11205408;8907552;0;2281952;15904;950552;0;137296;34259938
2013;947,00;157548;27;1362;0;1362;21812;116306;18041;0;185645;33173;152472;369572;286577;1570;79248;2177;25119;846;48563;787293
2013;951,00;366492;49156;36982;0;36982;10250;1250;268854;0;647204;169028;478176;2087883;1553050;19058;515539;236;1525;2902;5057;3111063
2013;1103,00;948262;167944;187287;0;187287;21590;510377;61064;0;560694;216090;344604;4360367;3345365;8339;996805;9858;232286;265;8990;6110864
2013;972,00;55575;2876;10682;10682;0;0;0;42017;5527;240676;28387;212289;404043;286025;18068;98828;1122;14642;887;19355;740705
2013;973,00;500653;50880;73610;46218;27392;89605;23596;262962;0;1123536;267685;855851;1002724;731254;22154;249316;0;514045;895;349755;3491608
2013;974,00;1268482;75126;97267;0;97267;37418;1014103;44568;18445;2173755;120642;2053113;1389371;1059556;12000;316940;875;58763;1062;267816;5177694
2013;975,00;1348229;86068;72344;0;72344;6256;1082753;100808;-6861;646150;134289;511861;2478364;1921319;0;542296;14749;67366;0;2062;4535310
2013;960,00;1277894;108124;145368;0;145368;18966;857881;147555;11851;446413;203186;243227;5605896;4312881;0;1263271;29744;719728;20873;75814;8158469
2013;1028,00;114094;3482;2183;0;2183;4278;97442;6709;0;108537;19866;88671;304006;231070;1473;69877;1586;11251;241;40159;578288
2013;976,00;4062385;402569;412036;0;412036;411442;2659694;176644;0;2195500;609746;1585754;21294097;16405055;321207;4512128;55707;490880;13612;670;28057144
2013;977,00;1399116;159908;92756;0;92756;167756;935245;43451;0;994322;267392;726930;4284157;3390090;1341;892726;0;118462;141917;193914;7131888
2013;1020,00;244616;398;3959;0;3959;7575;218877;13807;0;653432;40432;613000;1065902;830372;0;234445;1085;163046;0;135645;2262641
2013;994,00;17367062;5874382;4053568;596530;3457038;2889980;3989277;559855;86478;2911068;908714;2002354;35826436;28254158;236312;7300925;35041;3934248;75901;1762598;61963791
2013;995,00;1068867;82006;129977;0;129977;11319;822636;22929;0;568886;108924;459962;2127481;1676077;0;451271;133;1054;6263;156554;3929105
2013;1060,00;151289;14483;6352;0;6352;109433;21021;0;0;356376;43781;312595;630902;493799;0;137103;0;19387;0;76425;1234379
2013;1005,00;670768;53149;68381;0;68381;729;524446;24063;0;353911;78410;275501;931629;727229;736;203664;0;5468;40348;70854;2072978
2013;1061,00;20341;33;1469;0;1469;0;0;18839;0;27654;6323;21331;73638;57742;821;15075;0;2653;0;118881;243167
2013;1006,00;445313;57628;26523;0;26523;44823;275661;40678;-910;178993;70332;108661;1906785;1459790;9501;436849;645;181924;12;160486;2872603
2013;1088,00;421244;43201;128485;0;128485;230396;4650;14512;0;319300;80461;238839;497806;376099;10000;111707;0;83184;0;279074;1600608
2013;1089,00;6271664;249636;1261460;720621;540839;4501982;240260;18326;-20932;3423494;560737;2862757;5231734;4052057;40058;1109262;30357;1159807;5177351;1356864;22599982
2013;1076,00;9626;1072;58;0;58;6936;800;760;0;3799;462;3337;312755;233627;0;77073;2055;0;0;113;326293
2013;1078,00;471510;1312;1516;0;1516;0;450113;18569;0;463879;106747;357132;155748;115808;4026;35914;0;28446;0;6883;1126466
2013;1033,00;30403071;8066026;8137953;3798652;4339301;7781987;4385123;2031982;-36585;7514424;2159792;5354632;50155614;39353094;93331;10662170;47019;5907256;3678;6085949;100033407
2013;1036,00;885958;107202;80475;0;80475;4298;672097;21886;0;703903;135096;568807;2508328;1937938;3539;566851;0;50439;91152;148013;4387793
2013;1037,00;347976;0;0;0;0;155862;87864;104250;0;146383;96719;49664;1551315;1192801;14900;341363;2251;418888;0;3869;2468431
2013;1039,00;332682;72051;3050;0;3050;50704;15184;191693;0;676869;101656;575213;1833005;1436239;0;385143;11623;44084;16466;250680;3153786
2013;1067,00;2325042;221688;215598;0;215598;73740;1722152;91864;0;383208;190084;193124;3735566;2892803;13185;801556;28022;754779;0;875095;8073690
2013;1065,00;1141934;147746;152866;0;152866;137784;333056;370482;-9067;2141660;319319;1822341;5727725;4512155;21657;1193913;0;584199;0;592911;10179362
2013;1066,00;7776530;1419187;2397335;272462;2124873;1915471;1625366;419171;-16060;5633326;1080296;4553030;9909801;7645631;17933;2232537;13700;1066913;15758;-172917;24213351
2013;207,00;2693675;426178;348009;126;347883;0;1802021;117467;-12778;1907593;177483;1730110;2645726;2018700;0;627026;0;463730;66187;855187;8619320
2013;431,00;1554319;296418;148370;0;148370;36221;1045104;28206;-1145;397927;196044;201883;3107148;2261984;30147;731159;83858;1040136;2537467;415050;9050902
2013;387,00;7339510;3943185;2995472;1132847;1862625;0;293609;107244;11060;2749577;497383;2252194;19080274;15345176;0;3706692;28406;0;0;131345;29311766
2013;179,00;459049;23426;484;0;484;0;354889;80250;0;347483;93591;253892;1315642;1005594;18050;292142;-144;121611;0;21905;2265690
2013;606,00;8602317;3610693;3142750;943982;2198768;271712;850992;726170;30169;1020422;334616;685806;20978428;16840818;0;4107681;29929;0;0;57102;30688438
2013;925,00;80876026;38999514;32827350;10542688;22284662;6132614;1491174;1425374;91445;1679910;482184;1197726;139817016;111131176;0;28163047;522793;0;0;486106;222950503
2013;541,00;7982647;3983605;2323537;369781;1953756;241555;1077999;355951;0;1557687;797951;759736;19381134;15711750;0;3669384;0;0;0;0;28921468
2013;797,00;6385641;3164011;2721229;501613;2219616;0;19000;481401;-15951;1622036;375460;1246576;20603236;16600526;4888;3997822;0;0;0;0;28594962
2013;627,00;22478352;13756476;7818425;2091902;5726523;0;50171;853280;-146457;5779249;1497242;4282007;74205989;59934447;0;14163750;107792;1116211;0;-296774;103136570
2013;173,00;965877;3140;51524;0;51524;0;351769;559444;0;177887;120620;57267;12412177;9474944;0;2937233;0;0;0;7300;13563241
2013;636,00;56904543;28476807;3920727;2736373;1184354;0;4246538;20260471;7489752;10275360;2079274;8196086;97644178;78176484;1494;19196016;270184;1503396;0;28154;173845383
2013;205,00;1132186;192912;221650;81920;139730;436752;234931;45941;-22830;371980;87173;284807;1167757;861708;60771;237967;7311;189927;50913;0;2889933
2013;814,00;151008;106566;4023;0;4023;21272;9408;9739;5;88204;33682;54522;266369;200656;0;65390;323;26182;0;0;531768
2013;881,00;1912517;590977;427716;264071;163645;558991;21489;313344;109413;194007;124355;69652;1843856;1416329;0;427527;0;219195;0;293937;4572925
2013;771,00;79861696;30101683;27697476;9000238;18697238;11662680;7457885;2941972;0;8270659;2294001;5976658;118175754;95660157;0;22367588;148009;0;0;386786;206694895
2013;533,00;156807;69640;54457;6464;47993;0;627;32083;0;434925;506;434419;1152176;916255;0;231465;4456;0;0;3188;1747096
2013;447,00;7279313;1820413;3825701;1001457;2824244;165794;115479;1351926;11346;1236773;525789;710984;14129577;10567481;45792;3507269;9035;198474;109924;317419;23282826
2013;815,00;781460;29488;112239;18090;94149;0;612422;27311;0;273222;51423;221799;542167;419045;7006;102474;13642;68516;0;45374;1710739
2013;801,00;78110375;35775423;20645964;5112409;15533555;11769924;6631595;3287469;0;6038601;2039513;3999088;90146740;73486897;0;16659843;0;0;0;457388;174753104
2013;800,00;4356359;476688;1082749;1082749;0;867383;1477008;452531;581;1558353;460439;1097914;8665285;6636020;-63989;1966343;126911;896641;0;109348;15586567
2013;389,00;7530048;1845595;3699570;1010454;2689116;245186;205273;1534424;12091;1627159;587914;1039245;15183385;11204091;198457;3714850;65987;215479;137865;202920;24908947
2013;695,00;47567387;20343888;13894311;3339632;10554679;7390298;5257635;681255;0;6125879;2144698;3981181;66591232;53569905;0;12876351;144976;0;0;620311;120904809
2013;816,00;4152648;1204861;1615859;429334;1186525;106405;129761;1095762;28298;969609;253886;715723;9904895;7367228;79498;2432502;25667;301729;76729;87302;15521210
2013;833,00;4626848;1222192;1870826;453898;1416928;173946;217276;1142608;15792;1185756;185349;1000407;10673211;7969277;45708;2641787;16439;308124;111816;75935;16997482
2013;870,00;6808512;2233132;941625;115338;826287;2830370;693318;110067;-53341;1564447;370579;1193868;3439096;2560695;38643;782698;57060;482082;191946;113422;12546164
2013;927,00;3765309;204396;268007;52436;215571;0;3107961;184945;2482;877347;224053;653294;1364941;1069389;9553;279204;6795;280585;19869;462380;6772913
2013;961,00;74663909;29223084;14109307;1876258;12233049;12089145;15155659;4086714;0;3724737;2686952;1037785;79637859;63374474;0;16263385;0;0;0;0;158026505
2013;962,00;1364919;66452;150433;62079;88354;1036759;71664;39611;3482;635241;67008;568233;1159761;904967;6603;248191;0;251924;10325;187293;3612945
2013;1079,00;1363804;23772;55316;0;55316;0;1273496;11220;-1838;290755;87847;202908;602540;472854;0;129686;0;459573;0;294473;3009307
2013;1101,00;2890499;245346;460503;5826;454677;1610306;401630;172714;-336337;890075;274402;615673;1865997;1414058;2384;449373;182;628310;0;87965;6026509
2013;666,00;79351383;25048811;24740376;4982366;19758010;20810561;7101668;1649967;817728;4841203;2035234;2805969;100977164;80437960;0;20048844;490360;0;0;0;185987478
2013;392,00;1616077;368729;204526;0;204526;0;854692;188130;0;524166;374398;149768;10099332;7967375;0;2131581;376;0;0;0;12239575
2013;790,00;21605020;13716734;4009817;127218;3882599;1519376;40785;2318308;0;11534394;2111173;9423221;48228720;38563720;0;9665000;0;0;0;7253295;88621429
2013;650,00;16955617;8261687;2317585;581672;1735913;3097002;2933023;346320;0;1130211;310782;819429;44524242;35127971;0;9396271;0;0;0;0;62610070
2013;876,00;22735708;14228384;4602913;1278791;3324122;2811675;428367;664369;404581;3721062;1151365;2569697;43652624;35186408;184631;8281585;0;0;0;1236;70515211
