"año";"NCODI";"partoVaginal";"cesareas";"rNacVivos";"vivos_menor2500";"exitusMaternal"
2013;861,00;0;0;0;0;0
2013;880,00;0;0;0;0;0
2013;883,00;0;0;0;0;0
2013;884,00;0;0;0;0;0
2013;877,00;0;0;0;0;0
2013;911,00;0;0;0;0;0
2013;913,00;0;0;0;0;0
2013;922,00;0;0;0;0;0
2013;923,00;0;0;0;0;0
2013;924,00;0;0;0;0;0
2013;947,00;0;0;0;0;0
2013;951,00;0;0;0;0;0
2013;1103,00;0;0;0;0;0
2013;972,00;0;0;0;0;0
2013;973,00;0;0;0;0;0
2013;974,00;0;0;0;0;0
2013;975,00;0;0;0;0;0
2013;960,00;0;0;0;0;0
2013;1028,00;0;0;0;0;0
2013;976,00;0;0;0;0;0
2013;977,00;0;0;0;0;0
2013;1020,00;0;0;0;0;0
2013;994,00;900;154;1056;44;0
2013;995,00;0;0;0;0;0
2013;1060,00;0;0;0;0;0
2013;1005,00;0;0;0;0;0
2013;1061,00;0;0;0;0;0
2013;1006,00;0;0;0;0;0
2013;1088,00;0;0;0;0;0
2013;1089,00;0;0;0;0;0
2013;1076,00;0;0;0;0;0
2013;1078,00;0;0;0;0;0
2013;1033,00;0;0;0;0;0
2013;1036,00;0;0;0;0;0
2013;1037,00;0;0;0;0;0
2013;1039,00;0;0;0;0;0
2013;1067,00;0;0;0;0;0
2013;1065,00;0;0;0;0;0
2013;1066,00;210;192;410;11;0
2013;207,00;36;30;66;0;0
2013;431,00;0;0;0;0;0
2013;387,00;319;102;428;21;0
2013;179,00;0;0;0;0;0
2013;606,00;178;114;293;13;0
2013;925,00;1710;358;2110;158;0
2013;541,00;230;65;295;13;0
2013;797,00;233;119;361;0;0
2013;627,00;512;254;772;54;0
2013;173,00;0;0;0;0;0
2013;636,00;1003;389;1397;139;0
2013;205,00;0;0;0;0;0
2013;814,00;0;0;0;0;0
2013;881,00;0;10;10;0;0
2013;771,00;1257;505;1821;237;0
2013;533,00;50;38;88;3;0
2013;447,00;214;137;355;12;0
2013;815,00;0;0;0;0;0
2013;801,00;2160;669;2833;229;0
2013;800,00;0;0;0;0;0
2013;389,00;396;205;605;16;0
2013;695,00;1485;493;2010;154;0
2013;816,00;125;149;274;6;0
2013;833,00;206;187;393;9;0
2013;870,00;200;188;393;11;0
2013;927,00;87;38;125;0;0
2013;961,00;1744;580;2348;155;0
2013;962,00;0;0;0;0;0
2013;1079,00;92;10;102;4;0
2013;1101,00;89;56;145;5;0
2013;666,00;1228;633;1908;220;0
2013;392,00;0;0;0;0;0
2013;790,00;0;0;0;0;0
2013;650,00;428;166;597;23;0
2013;876,00;1350;289;1666;72;0
2013;944,00;0;0;0;0;0
2013;952,00;586;410;996;0;0
2013;54,00;0;0;0;0;0
2013;367,00;0;0;0;0;0
2013;538,00;838;310;1167;147;0
2013;557,00;310;86;403;19;0
2013;653,00;248;250;509;41;0
2013;647,00;376;139;512;13;0
2013;978,00;1363;489;1869;176;0
2013;996,00;323;158;480;24;0
2013;729,00;2912;733;3705;326;0
2013;182,00;879;495;1393;78;0
2013;633,00;0;0;0;0;0
2013;685,00;883;306;1190;81;0
2013;683,00;368;141;512;38;0
2013;945,00;386;91;481;19;0
2013;953,00;0;0;0;0;0
2013;1022,00;0;0;0;0;0
2013;1049,00;0;0;0;0;0
2013;794,00;2044;699;2789;167;0
2013;415,00;0;0;0;0;0
2013;592,00;199;175;379;0;0
2013;497,00;0;0;0;0;0
2013;726,00;751;269;1031;67;0
2013;272,00;0;0;0;0;0
2013;805,00;2083;501;2643;244;0
2013;5,00;0;0;0;0;0
2013;234,00;253;101;356;2;0
2013;64,00;0;0;0;0;0
2013;842,00;279;86;364;14;0
2013;843,00;161;60;220;3;0
2013;1025,00;668;468;1129;46;0
2013;803,00;710;164;892;53;0
2013;211,00;0;0;0;0;0
2013;773,00;989;296;1338;213;0
2013;424,00;723;121;852;81;0
2013;298,00;566;310;906;49;0
2013;594,00;0;0;0;0;0
2013;237,00;0;0;0;0;0
2013;16,00;0;0;0;0;0
2013;768,00;100;29;128;2;0
2013;617,00;762;224;1033;41;0
2013;297,00;235;72;307;16;0
2013;105,00;0;0;0;0;0
2013;544,00;332;75;410;14;0
2013;804,00;763;153;919;33;0
2013;470,00;123;27;150;4;0
2013;104,00;0;0;0;0;0
2013;20,00;0;0;0;0;0
2013;550,00;0;0;0;0;0
2013;112,00;0;0;0;0;0
2013;818,00;0;0;0;0;0
2013;914,00;0;0;0;0;0
2013;928,00;0;0;0;0;0
2013;964,00;942;192;1144;58;1
2013;1026,00;0;0;0;0;0
2013;1068,00;0;0;0;0;0
2013;738,00;1832;629;2511;201;0
2013;404,00;0;0;0;0;0
2013;274,00;313;165;478;15;0
2013;270,00;204;140;242;7;0
2013;676,00;398;96;498;41;0
2013;709,00;840;239;1094;65;0
2013;754,00;2762;641;3469;380;1
2013;997,00;251;47;301;13;0
2013;734,00;1420;349;1801;70;0
2013;299,00;0;0;0;0;0
2013;645,00;0;0;0;0;0
2013;17,00;0;0;0;0;0
2013;1046,00;0;0;0;0;0
2013;420,00;0;0;0;0;0
2013;802,00;0;0;0;0;0
2013;266,00;242;72;313;9;0
2013;580,00;17;7;24;0;0
2013;137,00;322;134;452;12;0
2013;769,00;0;0;0;0;0
2013;776,00;0;0;0;0;0
2013;640,00;504;82;587;16;0
2013;315,00;0;0;0;0;0
2013;40,00;0;0;0;0;0
2013;508,00;0;0;0;0;0
2013;46,00;0;0;0;0;0
2013;590,00;686;110;813;31;0
2013;777,00;504;67;571;14;0
2013;897,00;3240;521;3891;369;0
2013;965,00;0;0;0;0;0
2013;671,00;1186;353;1551;94;0
2013;461,00;36;3;39;0;0
2013;376,00;52;22;74;5;0
2013;621,00;394;95;502;29;0
2013;793,00;1868;732;2647;249;0
2013;1102,00;18;6;24;0;0
2013;712,00;488;194;707;55;0
2013;32,00;0;0;0;0;0
2013;361,00;0;0;0;0;0
2013;486,00;41;35;76;0;0
2013;595,00;532;111;649;30;0
2013;433,00;123;34;157;5;0
2013;1058,00;0;0;0;0;0
2013;261,00;81;63;144;0;0
2013;730,00;804;282;1098;66;0
2013;577,00;947;227;1187;62;0
2013;788,00;1778;420;2238;202;0
2013;865,00;475;104;587;36;0
2013;979,00;0;0;0;0;0
2013;998,00;0;0;0;0;0
2013;221,00;0;0;0;0;0
2013;506,00;121;68;193;6;0
2013;727,00;519;132;653;20;0
2013;355,00;0;0;0;0;0
2013;487,00;0;0;0;0;0
2013;938,00;1724;400;2151;175;0
2013;886,00;0;0;0;0;0
2013;835,00;53;58;111;4;0
2013;999,00;0;0;0;0;0
2013;798,00;2171;513;2736;239;0
2013;504,00;0;0;0;0;0
2013;247,00;67;48;115;0;0
2013;216,00;154;153;312;12;0
2013;654,00;144;74;218;3;0
2013;65,00;0;0;0;0;0
2013;472,00;104;36;143;12;0
2013;427,00;0;0;0;0;0
2013;491,00;65;42;107;0;0
2013;551,00;59;38;97;0;0
2013;106,00;0;0;0;0;0
2013;819,00;0;0;0;0;0
2013;836,00;0;0;0;0;0
2013;915,00;0;0;0;0;0
2013;942,00;0;0;0;0;0
2013;748,00;1796;428;2272;186;0
2013;198,00;0;0;0;0;0
2013;871,00;403;115;520;26;0
2013;948,00;86;82;168;3;0
2013;1051,00;0;0;0;0;0
2013;1083,00;0;0;0;0;0
2013;1096,00;0;0;0;0;0
2013;679,00;1055;323;1443;91;0
2013;176,00;0;0;0;0;0
2013;537,00;0;0;0;0;0
2013;608,00;300;92;397;27;0
2013;596,00;140;47;186;9;0
2013;749,00;0;0;0;0;0
2013;758,00;3168;1008;4286;435;0
2013;1104,00;1455;472;1953;187;0
2013;436,00;0;0;0;0;0
2013;567,00;0;0;0;0;0
2013;677,00;0;0;0;0;0
2013;670,00;0;0;0;0;0
2013;588,00;0;0;0;0;0
2013;446,00;0;0;0;0;0
2013;753,00;4300;939;5394;661;0
2013;887,00;0;0;0;0;0
2013;585,00;0;0;0;0;0
2013;245,00;1503;670;2180;199;0
2013;603,00;0;0;0;0;0
2013;426,00;0;0;0;0;0
2013;232,00;1433;761;2242;180;0
2013;288,00;0;0;0;0;0
2013;246,00;989;770;1773;0;0
2013;284,00;238;257;496;9;0
2013;18,00;0;0;0;0;0
2013;356,00;0;0;0;0;0
2013;401,00;0;0;0;0;0
2013;733,00;1589;425;2044;164;0
2013;243,00;0;0;0;0;0
2013;380,00;0;0;0;0;0
2013;716,00;0;0;0;0;0
2013;534,00;0;0;0;0;0
2013;185,00;0;0;0;0;0
2013;258,00;0;0;0;0;0
2013;505,00;0;0;0;0;0
2013;268,00;0;0;0;0;0
2013;602,00;624;398;1058;86;0
2013;254,00;925;611;1546;68;0
2013;705,00;723;293;1037;39;0
2013;133,00;1030;579;1630;55;0
2013;33,00;0;0;0;0;0
2013;143,00;0;0;0;0;0
2013;36,00;0;0;0;0;0
2013;756,00;393;139;531;11;0
2013;662,00;1334;357;1704;102;0
2013;192,00;0;0;0;0;0
2013;382,00;0;0;0;0;0
2013;322,00;0;0;0;0;0
2013;478,00;0;0;0;0;0
2013;352,00;0;0;0;0;0
2013;628,00;1097;346;1471;102;0
2013;291,00;0;0;0;0;0
2013;495,00;0;0;0;0;0
2013;845,00;771;226;1004;88;0
2013;498,00;217;108;329;22;0
2013;314,00;0;0;0;0;0
2013;720,00;0;0;0;0;0
2013;721,00;1397;360;1791;155;0
2013;485,00;0;0;0;0;0
2013;273,00;76;43;118;3;0
2013;846,00;1179;301;1493;82;0
2013;847,00;0;0;0;0;0
2013;848,00;1663;924;2648;122;0
2013;864,00;0;0;0;0;0
2013;916,00;0;0;0;0;0
2013;930,00;561;213;780;29;0
2013;954,00;1652;338;2026;129;0
2013;943,00;679;351;1058;43;0
2013;949,00;4238;1472;5922;783;0
2013;980,00;1387;479;1911;108;0
2013;981,00;0;0;0;0;0
2013;1024,00;1286;490;1829;120;1
2013;1017,00;0;0;0;0;0
2013;1000,00;0;0;0;0;0
2013;1018,00;1118;232;1403;218;0
2013;1001,00;469;485;976;76;0
2013;1007,00;1725;439;2197;131;0
2013;1008,00;856;219;1084;60;0
2013;1009,00;1682;434;2133;149;0
2013;1010,00;774;200;981;48;0
2013;1011,00;537;158;704;42;0
2013;1012,00;1473;361;1860;123;0
2013;1013,00;2511;589;3165;233;0
2013;1041,00;0;0;0;0;0
2013;1073,00;1666;332;2022;97;0
2013;1087,00;1225;179;1432;95;0
2013;789,00;0;0;0;0;0
2013;326,00;0;0;0;0;0
2013;442,00;664;330;994;28;0
2013;294,00;216;167;393;15;0
2013;378,00;421;297;731;28;0
2013;402,00;0;0;0;0;0
2013;29,00;0;0;0;0;0
2013;450,00;0;0;0;0;0
2013;656,00;647;182;845;43;0
2013;333,00;169;162;339;10;0
2013;668,00;451;139;590;36;0
2013;684,00;794;264;1058;50;0
2013;422,00;0;0;0;0;0
2013;763,00;3416;1444;4993;632;0
2013;741,00;1348;307;1656;51;0
2013;553,00;2324;654;3013;178;0
2013;357,00;0;0;0;0;0
2013;899,00;0;0;0;0;0
2013;900,00;0;0;0;0;0
2013;932,00;0;0;0;0;0
2013;950,00;0;0;0;0;0
2013;966,00;185;103;288;7;0
2013;967,00;0;0;0;0;0
2013;982,00;152;101;254;12;0
2013;1014,00;0;0;0;0;0
2013;1048,00;0;0;0;0;0
2013;1080,00;754;220;1005;75;0
2013;1074,00;0;0;0;0;0
2013;722,00;5794;1484;7421;541;0
2013;660,00;0;0;0;0;0
2013;75,00;0;0;0;0;0
2013;249,00;506;345;863;28;0
2013;275,00;0;0;0;0;0
2013;227,00;615;488;1125;54;0
2013;150,00;0;0;0;0;0
2013;47,00;0;0;0;0;0
2013;172,00;0;0;0;0;0
2013;581,00;410;167;577;31;0
2013;120,00;0;0;0;0;0
2013;445,00;0;0;0;0;0
2013;471,00;0;0;0;0;0
2013;53,00;0;0;0;0;0
2013;199,00;0;0;0;0;0
2013;575,00;870;291;1175;53;0
2013;528,00;383;128;503;26;0
2013;631,00;1271;358;1639;91;0
2013;699,00;0;0;0;0;0
2013;823,00;0;0;0;0;0
2013;849,00;0;0;0;0;0
2013;869,00;0;0;0;0;0
2013;955,00;0;0;0;0;0
2013;983,00;0;0;0;0;0
2013;1002,00;0;0;0;0;0
2013;1015,00;2082;721;2878;147;0
2013;51,00;0;0;0;0;0
2013;441,00;0;0;0;0;0
2013;327,00;0;0;0;0;0
2013;690,00;293;91;360;21;0
2013;262,00;116;61;179;1;0
2013;403,00;0;0;0;0;0
2013;312,00;0;0;0;0;0
2013;589,00;223;191;416;17;0
2013;665,00;677;149;842;0;0
2013;334,00;0;0;0;0;0
2013;1075,00;3557;570;4252;358;0
2013;751,00;1137;382;1539;136;0
2013;186,00;0;6;6;0;0
2013;646,00;120;46;165;8;0
2013;536,00;78;32;109;5;0
2013;242,00;0;15;15;0;0
2013;490,00;0;0;0;0;0
2013;500,00;276;135;413;4;0
2013;206,00;0;0;0;0;0
2013;58,00;0;0;0;0;0
2013;572,00;799;147;956;64;0
2013;180,00;0;0;0;0;0
2013;549,00;96;17;113;2;0
2013;582,00;246;57;301;14;0
2013;743,00;1466;275;1786;155;0
2013;795,00;0;0;0;0;0
2013;269,00;0;0;0;0;0
2013;634,00;0;0;0;0;0
2013;1,00;51;35;86;7;0
2013;717,00;287;73;362;24;0
2013;373,00;0;0;0;0;0
2013;535,00;233;67;302;9;0
2013;824,00;1731;439;2222;257;0
2013;888,00;161;60;221;11;0
2013;902,00;0;0;0;0;0
2013;968,00;0;0;0;0;0
2013;346,00;0;0;0;0;0
2013;27,00;0;0;0;0;0
2013;165,00;0;1;1;1;0
2013;956,00;707;306;1044;71;0
2013;413,00;0;0;0;0;0
2013;149,00;0;0;0;0;0
2013;612,00;698;538;1183;53;0
2013;559,00;0;0;0;0;0
2013;7,00;0;0;0;0;0
2013;283,00;0;0;0;0;0
2013;37,00;0;0;0;0;0
2013;153,00;0;0;0;0;0
2013;547,00;946;257;1222;85;0
2013;397,00;0;0;0;0;0
2013;556,00;742;192;942;58;0
2013;42,00;0;0;0;0;0
2013;31,00;0;0;0;0;0
2013;740,00;4286;687;5095;544;0
2013;217,00;0;0;0;0;0
2013;863,00;14;25;39;1;0
2013;889,00;0;0;0;0;0
2013;984,00;0;0;0;0;0
2013;34,00;0;0;0;0;0
2013;791,00;146;75;221;0;0
2013;181,00;0;0;0;0;0
2013;430,00;0;0;0;0;0
2013;715,00;169;69;238;2;0
2013;521,00;0;0;0;0;0
2013;524,00;82;79;164;0;0
2013;432,00;0;0;0;0;0
2013;19,00;127;96;223;5;0
2013;25,00;0;0;0;0;0
2013;26,00;0;0;0;0;0
2013;890,00;1269;354;1662;136;0
2013;904,00;460;104;564;14;0
2013;957,00;2992;806;3864;294;0
2013;939,00;1340;603;1976;146;0
2013;236,00;220;169;389;0;0
2013;735,00;2189;635;2858;281;0
2013;146,00;0;0;0;0;0
2013;363,00;0;0;0;0;0
2013;187,00;0;0;0;0;0
2013;265,00;0;0;0;0;0
2013;295,00;0;0;0;0;0
2013;496,00;579;124;703;26;0
2013;77,00;0;0;0;0;0
2013;391,00;0;0;0;0;0
2013;240,00;146;86;221;2;0
2013;448,00;60;19;79;1;0
2013;151,00;0;0;0;0;0
2013;425,00;33;21;54;0;0
2013;300,00;0;0;0;0;0
2013;339,00;227;112;338;5;0
2013;826,00;0;0;0;0;0
2013;874,00;316;116;436;12;0
2013;905,00;1942;562;2575;284;0
2013;736,00;2723;746;3515;259;0
2013;459,00;0;0;0;0;0
2013;320,00;0;0;0;0;0
2013;45,00;0;0;0;0;0
2013;292,00;0;0;0;0;0
2013;618,00;670;140;510;17;0
2013;463,00;0;0;0;0;0
2013;891,00;316;285;614;13;0
2013;958,00;722;217;958;70;0
2013;244,00;25;5;30;0;0
2013;28,00;0;0;0;0;0
2013;444,00;0;0;0;0;0
2013;479,00;0;0;0;0;0
2013;285,00;120;46;168;0;0
2013;253,00;1076;476;1642;80;0
2013;481,00;142;85;230;9;0
2013;540,00;389;168;523;34;0
2013;332,00;0;0;0;0;0
2013;41,00;0;0;0;0;0
2013;510,00;0;0;0;0;0
2013;305,00;0;0;0;0;0
2013;708,00;745;237;982;65;1
2013;755,00;5250;1404;6783;625;0
2013;750,00;2413;645;3091;242;0
2013;696,00;2339;633;3029;224;0
2013;434,00;238;95;336;10;0
2013;421,00;0;0;0;0;0
2013;827,00;0;0;0;0;0
2013;933,00;0;0;0;0;0
2013;1030,00;580;467;1047;21;0
2013;1003,00;0;0;0;0;0
2013;1050,00;0;0;0;0;0
2013;1043,00;1623;704;2488;170;0
2013;934,00;508;107;625;40;0
2013;629,00;1065;299;1424;203;0
2013;21,00;0;0;0;0;0
2013;615,00;822;207;1035;22;0
2013;626,00;188;159;354;16;0
2013;417,00;0;0;0;0;0
2013;597,00;95;92;189;8;0
2013;539,00;1229;307;1552;131;0
2013;343,00;87;148;235;7;0
2013;135,00;0;0;0;0;0
2013;158,00;0;0;0;0;0
2013;775,00;776;279;1071;75;0
2013;177,00;0;0;0;0;0
2013;578,00;56;52;108;0;0
2013;416,00;0;0;0;0;0
2013;561,00;309;94;407;18;0
2013;828,00;0;0;0;0;0
2013;860,00;36;36;72;0;0
2013;935,00;0;0;0;0;0
2013;936,00;0;0;0;0;0
2013;986,00;0;0;0;0;0
2013;987,00;804;152;1032;35;0
2013;1021,00;0;0;0;0;0
2013;1085,00;0;0;0;0;0
2013;658,00;435;128;563;18;0
2013;353,00;0;0;0;0;0
2013;323,00;0;0;0;0;0
2013;620,00;412;89;507;16;0
2013;384,00;0;0;0;0;0
2013;554,00;923;231;1163;84;0
2013;209,00;0;0;0;0;0
2013;707,00;2921;805;3772;266;0
2013;395,00;0;0;0;0;0
2013;969,00;0;0;0;0;0
2013;1052,00;0;0;0;0;0
2013;739,00;3463;1344;4927;543;0
2013;613,00;907;264;1186;76;0
2013;593,00;0;0;0;0;0
2013;704,00;1072;402;1512;168;0
2013;493,00;0;0;0;0;0
2013;686,00;1110;391;1520;69;0
2013;257,00;1157;855;2080;160;0
2013;494,00;0;0;0;0;0
2013;681,00;0;0;0;0;0
2013;286,00;299;213;556;8;0
2013;255,00;141;148;296;2;0
2013;79,00;0;0;0;0;0
2013;81,00;0;0;0;0;0
2013;688,00;637;222;864;45;0
2013;531,00;693;217;919;54;0
2013;514,00;137;107;245;9;0
2013;499,00;0;0;0;0;0
2013;532,00;512;246;760;40;0
2013;190,00;0;0;0;0;0
2013;598,00;301;55;355;11;0
2013;260,00;2330;2210;4540;376;0
2013;838,00;0;0;0;0;0
2013;839,00;0;0;0;0;0
2013;851,00;0;0;0;0;0
2013;852,00;1449;380;1845;55;0
2013;988,00;0;0;0;0;0
2013;1056,00;1224;174;1418;89;0
2013;1044,00;0;0;0;0;0
2013;644,00;1405;693;2145;152;0
2013;752,00;971;303;1293;129;0
2013;238,00;0;0;0;0;0
2013;325,00;0;0;0;0;0
2013;622,00;176;136;318;7;0
2013;879,00;0;0;0;0;0
2013;906,00;316;362;678;62;0
2013;370,00;0;0;0;0;0
2013;418,00;0;0;0;0;0
2013;574,00;0;0;0;0;0
2013;399,00;0;0;0;0;0
2013;195,00;0;0;0;0;0
2013;783,00;1907;298;2257;172;0
2013;263,00;0;0;0;0;0
2013;194,00;0;0;0;0;0
2013;214,00;0;0;0;0;0
2013;785,00;4962;702;5819;479;0
2013;780,00;0;0;0;0;0
2013;782,00;0;0;0;0;0
2013;369,00;0;0;0;0;0
2013;84,00;0;0;0;0;0
2013;713,00;0;0;0;0;0
2013;941,00;0;0;0;0;0
2013;1091,00;0;0;0;0;0
2013;1045,00;148;105;260;0;0
2013;1086,00;1613;501;2114;0;0
2013;937,00;736;221;957;38;0
2013;1004,00;1;9;9;0;0
2013;737,00;1685;497;2226;169;0
2013;765,00;3333;647;4143;253;0
2013;329,00;0;0;0;0;0
2013;87,00;0;0;0;0;0
2013;527,00;0;0;0;0;0
2013;562,00;0;0;0;0;0
2013;251,00;2;0;2;2;0
2013;129,00;0;0;0;0;0
2013;154,00;0;0;0;0;0
2013;516,00;684;423;1131;0;0
2013;184,00;84;38;126;3;0
2013;652,00;0;0;0;0;0
2013;637,00;174;66;242;10;0
2013;88,00;0;0;0;0;0
2013;907,00;0;0;0;0;0
2013;970,00;0;0;0;0;0
2013;1019,00;0;0;0;0;0
2013;1016,00;495;374;882;46;0
2013;1047,00;1106;262;1384;63;0
2013;635,00;1814;629;2464;139;0
