"año";"NCODI";"totHemodina_Paciente";"totPaciente_radioInterv";"totLitofrag_Paciente";"totLitofrag_Sesion";"totAceleLineal_Paciente";"totAceleLineal_Sesion";"totBomCobal_Paciente";"totBomCobal_Sesion";"totOtraRadio_Paciente";"totOtraRadio_Sesion";"totFisiot_Paciente";"totFisiot_Sesion";"totLogop_Paciente";"totLogop_Sesion";"totTerapOcupa_Paciente";"totTerapOcupa_Sesion";"totHemodial_Paciente";"totHemodial_Sesion";"totHemodialDom_Paciente";"totHemodialDom_Sesion";"totDialPerito_Paciente";"totDialPerito_Sesion"
2013;411,00;8279;271;0;0;0;0;0;0;0;0;611;1093;0;0;0;0;95;14483;0;0;0;0
2013;241,00;241;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;408;34708;0;0;0;0
2013;558,00;0;725;0;0;17;17;0;0;0;0;2016;181469;0;0;0;0;102;12444;12;2528;16;5862
2013;167,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;248,00;234;204;0;0;662;2947;0;0;87;200;1209;15614;0;0;0;0;400;12429;0;0;0;0
2013;224,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;591,00;700;5740;169;169;648;12109;0;0;0;0;17559;389009;0;0;0;0;171;8597;0;0;29;19170
2013;586,00;0;1150;0;0;0;0;0;0;0;0;14141;402009;0;0;0;0;1166;12933;0;0;163;19812
2013;453,00;0;0;0;0;0;0;0;0;0;0;1623;83636;108;2160;548;5084;0;0;0;0;0;0
2013;145,00;0;0;0;0;0;0;0;0;0;0;24;1166;0;0;0;0;0;0;0;0;0;0
2013;511,00;0;739;0;0;0;0;0;0;0;0;6144;110591;0;0;0;0;424;4689;0;0;77;77
2013;530,00;0;0;0;0;0;0;0;0;0;0;6188;247853;0;0;0;0;0;0;0;0;0;0
2013;6,00;0;4;81;81;0;0;0;0;0;0;1315;3407;10;80;0;0;0;0;0;0;0;0
2013;161,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;1260;0;0;0;0;0;0
2013;623,00;1695;1549;0;0;1010;20589;0;0;0;0;10492;209390;0;0;0;0;0;0;0;0;0;0
2013;489,00;0;0;0;0;0;0;0;0;0;0;221;3248;0;0;0;0;0;0;0;0;0;0
2013;875,00;182;603;0;0;478;12767;0;0;0;0;1397;25176;11;247;0;0;0;0;0;0;0;0
2013;940,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;656;0;0;0;0;0;0
2013;946,00;402;412;0;0;0;0;0;0;0;0;2276;23286;0;0;0;0;463;1592;0;0;0;0
2013;1023,00;1113;647;0;0;0;0;0;0;0;0;4815;80640;444;3970;0;0;149;15945;0;0;0;0
2013;1054,00;698;1589;0;0;0;0;0;0;0;0;1865;27312;174;1443;0;0;215;15145;0;0;0;0
2013;1057,00;0;0;0;0;0;0;0;0;0;0;227;24161;104;11857;115;5747;0;0;0;0;0;0
2013;1031,00;0;0;0;0;0;0;0;0;0;0;48;4655;46;2793;49;9310;0;0;0;0;0;0
2013;1032,00;574;684;80;101;0;0;0;0;0;0;6057;99157;399;2858;0;0;95;10860;0;0;0;0
2013;1064,00;0;188;0;0;33;45;0;0;0;0;1570;25746;0;0;0;0;0;0;0;0;0;0
2013;226,00;84;75;41;41;0;0;0;0;0;0;600;9469;0;0;0;0;7;871;0;0;0;0
2013;687,00;0;0;0;0;0;0;0;0;0;0;1019;26070;0;0;262;3729;0;0;0;0;0;0
2013;745,00;1054;2015;0;0;845;19062;0;0;0;0;2866;51600;0;0;206;1525;315;14435;0;0;38;11949
2013;109,00;40;0;0;0;0;0;0;0;0;0;5086;38400;189;3402;0;0;0;0;0;0;0;0
2013;808,00;0;923;0;0;0;0;0;0;0;0;42889;96970;0;0;0;0;60;9295;0;0;0;0
2013;971,00;0;0;0;0;0;0;0;0;0;0;674;9196;0;0;0;0;0;0;0;0;0;0
2013;128,00;0;0;0;0;0;0;0;0;0;0;777;13985;305;5987;0;0;0;0;0;0;0;0
2013;919,00;0;1300;0;0;0;0;0;0;0;0;51938;128192;0;0;3168;9009;48;7292;0;0;18;5688
2013;725,00;2458;928;0;0;1714;25691;0;0;0;0;5397;78487;163;4920;466;13715;73;12936;5;1300;26;9490
2013;3,00;0;0;0;0;0;0;0;0;0;0;53;12614;0;0;0;0;0;0;0;0;0;0
2013;386,00;0;0;0;0;0;0;0;0;0;0;73;2325;0;0;50;1695;0;0;0;0;0;0
2013;306,00;0;129;0;0;0;0;0;0;0;0;0;0;0;0;10;60;0;0;0;0;0;0
2013;15,00;0;0;0;0;0;0;0;0;0;0;371;6683;0;0;0;0;0;0;0;0;0;0
2013;264,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;867,00;0;0;0;0;0;0;0;0;0;0;721;12976;26;292;0;0;0;0;0;0;0;0
2013;910,00;0;0;0;0;0;0;0;0;0;0;1033;23219;0;0;0;0;66;8602;0;0;0;0
2013;1053,00;0;921;0;0;0;0;0;0;0;0;22000;67112;0;0;0;0;0;0;0;0;0;0
2013;1055,00;454;979;496;905;368;396;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;1081,00;0;0;0;0;0;0;0;0;0;0;209;36540;147;17400;209;30682;0;0;0;0;0;0
2013;1099,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;529,00;0;0;0;0;0;0;0;0;0;0;1374;34153;346;8476;501;12882;0;0;0;0;0;0
2013;345,00;0;0;0;0;0;0;0;0;0;0;102;815;0;0;79;3150;0;0;0;0;0;0
2013;515,00;0;0;0;0;0;0;0;0;0;0;1733;46512;0;0;0;0;0;0;0;0;0;0
2013;174,00;0;0;0;0;0;0;0;0;0;0;10;159;0;0;0;0;0;0;0;0;0;0
2013;523,00;0;0;0;0;0;0;0;0;0;0;3055;91679;274;8234;393;11789;0;0;0;0;0;0
2013;697,00;321;395;37;37;0;0;0;0;0;0;3206;3206;0;0;85590;85590;0;0;0;0;0;0
2013;239,00;425;82;0;0;0;0;0;0;0;0;4745;85401;14;154;0;0;0;0;0;0;0;0
2013;287,00;248;0;139;340;457;2119;0;0;0;0;2500;144245;23;420;0;0;226;13723;0;0;0;0
2013;377,00;0;0;0;0;0;0;0;0;0;0;1415;45210;0;0;415;12125;0;0;0;0;0;0
2013;692,00;0;0;0;0;0;0;0;0;0;0;4358;85544;207;2852;0;0;57;7002;0;0;21;7223
2013;335,00;0;0;0;0;0;0;0;0;0;0;320;5294;0;0;108;12338;0;0;0;0;0;0
2013;435,00;379;0;0;0;0;0;0;0;0;0;2226;49490;0;0;0;0;0;0;0;0;0;0
2013;423,00;0;0;0;0;0;0;0;0;0;0;1061;10084;0;0;0;0;0;0;0;0;0;0
2013;351,00;0;0;0;0;0;0;0;0;0;0;2458;38099;0;0;0;0;0;0;0;0;0;0
2013;810,00;0;0;0;0;0;0;0;0;0;0;1559;15596;0;0;0;0;0;0;0;0;0;0
2013;830,00;0;0;0;0;0;0;0;0;0;0;7152;85733;0;0;0;0;65;9677;0;0;6;3900
2013;892,00;0;0;0;0;0;0;0;0;0;0;11157;200835;158;1733;492;8850;67;11667;0;0;13;3541
2013;921,00;663;241;148;150;0;0;0;0;0;0;4763;95279;138;140;0;0;0;0;0;0;0;0
2013;991,00;0;0;0;0;0;0;0;0;0;0;0;4586;0;0;0;0;0;0;0;0;0;0
2013;992,00;0;0;0;0;0;0;0;0;0;0;2113;64436;0;0;189;3192;54;5151;0;0;0;0
2013;993,00;0;53;0;0;0;0;0;0;0;0;64108;209446;185;1521;1444;2452;88;6343;1;240;0;0
2013;1070,00;3304;4535;673;673;1205;28043;0;0;59;160;12067;217209;182;2001;517;9290;62;9729;0;0;19;6304
2013;1095,00;0;0;0;0;0;0;0;0;0;0;150;2195;0;0;0;0;0;0;0;0;0;0
2013;1094,00;0;19;0;0;0;0;0;0;0;0;356;1424;0;0;0;0;0;0;0;0;0;0
2013;473,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;663,00;1046;213;0;0;0;0;0;0;0;0;2454;21570;0;0;0;0;229;11243;0;0;0;0
2013;552,00;0;0;0;0;1376;22849;0;0;120;1987;3467;47113;50;934;242;5365;0;0;0;0;0;0
2013;772,00;3918;4678;0;0;1253;22150;0;0;0;0;2202;39540;0;0;0;0;710;23797;3;579;56;15466
2013;568,00;0;0;0;0;0;0;0;0;0;0;28162;67037;360;360;3184;8479;0;0;0;0;0;0
2013;398,00;0;116;0;0;0;0;0;0;0;0;2287;15509;0;0;154;604;0;0;0;0;0;0
2013;394,00;0;409;0;0;0;0;0;0;0;0;297;12705;0;0;0;0;0;0;0;0;0;0
2013;614,00;0;264;0;0;0;0;0;0;0;0;348;11417;0;0;71;529;0;0;0;0;0;0
2013;235,00;0;0;0;0;0;0;0;0;0;0;383;4602;0;0;0;0;0;0;0;0;0;0
2013;616,00;0;0;0;0;0;0;0;0;0;0;1948;24650;0;0;0;0;0;0;0;0;0;0
2013;267,00;568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;565,00;0;0;0;0;0;0;0;0;0;0;4292;42289;285;3237;0;0;0;0;0;0;0;0
2013;220,00;0;0;0;0;0;0;0;0;0;0;144;4576;0;0;0;0;0;0;0;0;0;0
2013;278,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;107,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;141,00;0;0;0;0;0;0;0;0;0;0;52;3187;0;0;63;4007;0;0;0;0;0;0
2013;711,00;1831;463;0;0;917;22813;0;0;114;513;3685;52418;576;3325;191;2958;0;0;0;0;0;0
2013;204,00;0;0;0;0;0;0;0;0;0;0;521;13309;0;0;230;828;0;0;0;0;0;0
2013;579,00;0;0;0;0;0;0;0;0;0;0;1428;10226;0;0;0;0;0;0;0;0;0;0
2013;348,00;0;0;0;0;0;0;0;0;0;0;442;15826;0;0;0;0;0;0;0;0;0;0
2013;766,00;0;2503;1823;2452;0;0;0;0;9;9;0;0;0;0;0;0;506;20098;0;0;38;9482
2013;761,00;0;0;0;0;0;0;0;0;0;0;1024;14486;0;0;706;3223;0;0;0;0;0;0
2013;728,00;0;0;178;202;0;0;0;0;0;0;2760;32724;0;0;0;0;0;0;0;0;0;0
2013;280,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;222,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;276,00;256;431;245;377;639;15741;0;0;0;0;2750;42976;0;0;0;0;0;0;0;0;0;0
2013;11,00;0;0;0;0;0;0;0;0;0;0;640;20301;0;0;0;0;0;0;0;0;0;0
2013;302,00;0;0;0;0;0;0;0;0;0;0;770;9069;39;369;0;0;0;0;0;0;0;0
2013;682,00;0;0;0;0;1048;24661;0;0;0;0;533;45162;0;0;0;0;0;0;0;0;0;0
2013;279,00;0;0;0;0;0;0;0;0;0;0;1203;6395;0;0;0;0;0;0;0;0;0;0
2013;282,00;507;450;0;0;258;4644;0;0;0;0;2503;15728;0;0;0;0;0;0;0;0;0;0
2013;281,00;501;662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;183,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;610,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;116,00;0;0;0;0;0;0;0;0;0;0;1312;38233;41;474;315;1990;0;0;0;0;0;0
2013;115,00;0;0;0;0;0;0;0;0;0;0;43;2707;0;0;0;0;0;0;0;0;0;0
2013;114,00;0;0;0;0;0;0;0;0;0;0;155;3145;0;0;142;4603;0;0;0;0;0;0
2013;126,00;0;0;0;0;0;0;0;0;0;0;367;12599;0;0;170;2656;0;0;0;0;0;0
2013;119,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;770,00;1830;4160;406;521;0;0;0;0;0;0;459;12387;224;3034;770;6186;640;9111;0;0;60;14847
2013;583,00;0;0;0;0;0;0;0;0;0;0;46;726;0;0;0;0;0;0;0;0;0;0
2013;136,00;0;0;0;0;0;0;0;0;0;0;1625;32010;50;1335;446;14673;0;0;0;0;0;0
2013;469,00;0;203;0;0;0;0;0;0;0;0;2640;14278;118;653;71;81;0;0;0;0;0;0
2013;642,00;0;0;0;0;0;0;0;0;0;0;3132;47906;139;1239;141;4194;0;0;0;0;0;0
2013;674,00;471;41;0;0;0;0;0;0;0;0;2480;19233;380;1343;147;1740;7;193;0;0;6;1474
2013;193,00;0;0;0;0;0;0;0;0;0;0;669;11169;0;0;0;0;0;0;0;0;0;0
2013;526,00;0;1022;0;0;0;0;0;0;0;0;1119;14591;82;561;0;0;0;0;0;0;0;0
2013;698,00;2779;6232;740;1027;0;0;0;0;0;0;2219;35956;87;1512;259;4726;166;5903;0;0;0;0
2013;630,00;0;0;0;0;0;0;0;0;0;0;3754;44997;792;7509;0;0;0;0;0;0;0;0
2013;124,00;0;0;0;0;0;0;0;0;0;0;0;0;353;10980;0;0;0;0;0;0;0;0
2013;364,00;0;0;0;0;0;0;0;0;0;0;2369;7379;0;0;0;0;0;0;0;0;0;0
2013;604,00;0;1646;0;0;0;0;0;0;0;0;6309;78189;0;0;662;7733;186;22549;0;0;52;6285
2013;123,00;0;0;0;0;0;0;0;0;0;0;860;24580;0;0;0;0;0;0;0;0;0;0
2013;310,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;571,00;0;399;0;0;0;0;0;0;0;0;913;3448;0;0;0;0;0;0;0;0;0;0
2013;296,00;0;0;0;0;0;0;0;0;0;0;1219;34008;92;894;282;8966;0;0;0;0;0;0
2013;566,00;0;0;0;0;0;0;0;0;0;0;1837;15798;0;0;0;0;191;8345;7;20;29;5174
2013;784,00;0;6045;0;0;0;0;0;0;0;0;7042;133929;100;1491;149;13401;167;23748;0;0;33;8271
2013;102,00;0;0;0;0;0;0;0;0;0;0;522;21495;0;0;0;0;0;0;0;0;0;0
2013;379,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;25416;0;0;0;0;0;0
2013;639,00;0;624;0;0;0;0;0;0;0;0;3962;72024;0;0;0;0;0;0;0;0;0;0
2013;457,00;0;0;0;0;0;0;0;0;0;0;1329;17224;54;385;14;163;0;0;0;0;0;0
2013;609,00;1178;474;0;0;1046;26143;14;330;0;0;6506;48821;0;0;0;0;5;32;0;0;0;0
2013;101,00;0;0;0;0;0;0;0;0;0;0;213;14244;0;0;155;5678;0;0;0;0;0;0
2013;454,00;0;838;0;0;0;0;0;0;0;0;1031;6298;33;178;127;2248;0;0;0;0;0;0
2013;318,00;0;0;0;0;0;0;0;0;0;0;47;1419;0;0;0;0;0;0;0;0;0;0
2013;600,00;0;0;0;0;0;0;0;0;0;0;95;1703;0;0;0;0;0;0;0;0;0;0
2013;545,00;0;0;0;0;470;10391;0;0;0;0;4011;72627;661;3276;326;2477;121;11056;24;7176;0;0
2013;100,00;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0
2013;702,00;915;1415;0;0;0;0;0;0;0;0;2481;17191;284;1166;144;2641;0;0;0;0;0;0
2013;778,00;0;0;0;0;0;0;0;0;0;0;2555;91601;0;0;0;0;143;13443;0;0;7;144
2013;341,00;0;0;0;0;0;0;0;0;0;0;988;9668;0;0;3;46;0;0;0;0;0;0
2013;99,00;0;0;0;0;0;0;0;0;0;0;844;11760;0;0;316;4647;0;0;0;0;0;0
2013;767,00;0;1175;0;0;0;0;0;0;0;0;713;1924;0;0;0;0;0;0;0;0;0;0
2013;359,00;0;0;0;0;0;0;0;0;0;0;5484;83374;609;9558;260;5309;235;21616;0;0;0;0
2013;98,00;0;0;0;0;0;0;0;0;0;0;469;18480;0;0;393;5586;0;0;0;0;0;0
2013;132,00;0;0;0;0;0;0;0;0;0;0;152;5887;0;0;168;6791;0;0;0;0;0;0
2013;97,00;0;0;0;0;0;0;0;0;0;0;292;9452;0;0;228;1368;0;0;0;0;0;0
2013;103,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;110,00;0;0;0;0;0;0;0;0;0;0;170;5722;0;0;0;0;0;0;0;0;0;0
2013;94,00;0;0;0;0;0;0;0;0;0;0;93;1674;0;0;68;4080;0;0;0;0;0;0
2013;91,00;0;0;0;0;0;0;0;0;0;0;259;6144;20;48;376;3000;0;0;0;0;0;0
2013;664,00;0;0;0;0;0;0;0;0;0;0;3980;53309;62;350;735;5564;0;0;0;0;0;0
2013;918,00;2989;4593;0;0;1350;27000;201;1765;10;28;8758;148794;997;4378;1982;24604;182;8586;0;0;55;10886
2013;92,00;0;0;0;0;0;0;0;0;0;0;118;4665;0;0;159;635;0;0;0;0;0;0
2013;95,00;0;0;0;0;0;0;0;0;0;0;580;11500;0;0;180;540;0;0;0;0;0;0
2013;96,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143;714;0;0;0;0;0;0
2013;301,00;0;0;0;0;0;0;0;0;0;0;4930;35918;0;0;0;0;0;0;0;0;0;0
2013;492,00;0;435;0;0;0;0;0;0;0;0;2217;31906;0;0;0;0;0;0;0;0;0;0
2013;811,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;812,00;0;0;0;0;2619;55095;0;0;0;0;515;3183;0;0;0;0;0;0;0;0;0;0
2013;832,00;0;0;0;0;0;0;0;0;0;0;37;3780;0;0;0;0;0;0;0;0;0;0
2013;841,00;0;0;0;0;0;0;0;0;0;0;79;3520;0;0;70;3115;0;0;0;0;0;0
2013;856,00;0;0;0;0;0;0;0;0;0;0;312;9453;156;1531;393;3446;0;0;0;0;0;0
2013;859,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;861,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;880,00;0;0;0;0;0;0;0;0;0;0;401;9588;55;2172;173;3454;0;0;0;0;0;0
2013;883,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;884,00;0;0;0;0;0;0;0;0;0;0;436;12429;0;0;413;2757;0;0;0;0;0;0
2013;877,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;911,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;913,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;922,00;0;0;0;0;0;0;0;0;0;0;2531;22768;0;0;0;0;0;0;0;0;0;0
2013;923,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;924,00;0;0;0;0;1482;32706;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;947,00;0;0;0;0;0;0;0;0;0;0;32;96;0;0;20;60;0;0;0;0;0;0
2013;951,00;0;0;0;0;0;0;0;0;0;0;1022;1915;0;0;804;1854;0;0;0;0;0;0
2013;1103,00;0;0;0;0;0;0;0;0;0;0;224;401;25;26;265;795;0;0;0;0;0;0
2013;972,00;0;0;0;0;0;0;0;0;0;0;325;1125;59;226;302;1025;0;0;0;0;0;0
2013;973,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;974,00;0;0;0;0;0;0;0;0;0;0;280;6714;0;0;459;5510;0;0;0;0;0;0
2013;975,00;0;0;0;0;0;0;0;0;0;0;277;13890;0;0;130;12934;0;0;0;0;0;0
2013;960,00;0;0;0;0;0;0;0;0;0;0;953;29340;28;602;660;16528;0;0;0;0;0;0
2013;1028,00;0;0;0;0;0;0;0;0;0;0;70;1690;0;0;0;0;0;0;0;0;0;0
2013;976,00;0;0;0;0;0;0;0;0;0;0;585;781;0;0;0;0;0;0;0;0;0;0
2013;977,00;0;0;0;0;0;0;0;0;0;0;793;28151;64;1024;617;12340;0;0;0;0;0;0
2013;1020,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;994,00;0;425;0;0;0;0;0;0;0;0;5602;44509;0;0;0;0;84;11711;0;0;4;1757
2013;995,00;0;0;0;0;0;0;0;0;0;0;367;6433;65;508;97;983;0;0;0;0;0;0
2013;1060,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;1005,00;0;0;0;0;0;0;0;0;0;0;122;3690;0;0;100;2429;0;0;0;0;0;0
2013;1061,00;0;0;0;0;0;0;0;0;0;0;8;597;0;0;0;0;0;0;0;0;0;0
2013;1006,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;1088,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;1089,00;0;0;0;0;0;0;0;0;0;0;215;2886;0;0;0;0;0;0;0;0;0;0
2013;1076,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;1078,00;0;0;0;0;0;0;0;0;0;0;39;9080;0;0;40;10030;0;0;0;0;0;0
2013;1033,00;0;0;0;0;0;0;0;0;0;0;3561;43918;0;0;0;0;0;0;0;0;0;0
2013;1036,00;0;0;0;0;0;0;0;0;0;0;212;3265;0;0;192;3001;0;0;0;0;0;0
2013;1037,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;9892;0;0;0;0;0;0
2013;1039,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;1067,00;0;0;0;0;0;0;0;0;0;0;486;18065;0;0;0;0;0;0;0;0;0;0
2013;1065,00;0;0;0;0;0;0;0;0;0;0;521;22100;0;0;205;4110;0;0;0;0;0;0
2013;1066,00;0;0;0;0;0;0;0;0;0;0;2500;28735;0;0;0;0;0;0;0;0;0;0
2013;207,00;0;0;0;0;0;0;0;0;0;0;2983;26042;0;0;0;0;0;0;0;0;0;0
2013;431,00;0;0;0;0;0;0;0;0;0;0;1661;21547;3;53;251;3101;0;0;0;0;0;0
2013;387,00;0;0;0;0;0;0;0;0;0;0;27400;51169;0;0;0;0;0;0;0;0;0;0
2013;179,00;0;0;0;0;0;0;0;0;0;0;64;7817;0;0;0;0;0;0;0;0;0;0
2013;606,00;0;0;0;0;0;0;0;0;0;0;2134;41296;0;0;0;0;13;1821;0;0;0;0
2013;925,00;1397;2359;0;0;540;13429;102;903;0;0;19110;343980;0;0;1133;20399;215;16191;1;189;20;4047
2013;541,00;0;0;0;0;0;0;0;0;0;0;1949;65263;0;0;0;0;0;0;0;0;0;0
2013;797,00;0;0;0;0;0;0;0;0;0;0;643;11567;0;0;0;0;0;0;0;0;0;0
2013;627,00;0;0;0;0;279;6834;0;0;0;0;3040;91909;0;0;0;0;0;0;0;0;0;0
2013;173,00;0;0;0;0;0;0;0;0;0;0;69;7627;0;0;315;1204;0;0;0;0;0;0
2013;636,00;1814;0;0;0;0;0;0;0;0;0;5289;78378;528;2312;0;0;945;8599;20;942;573;17341
2013;205,00;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;814,00;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;881,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;771,00;410;534;303;442;1099;21479;0;0;0;0;4002;104672;360;4005;92;6755;79;8471;0;0;0;0
2013;533,00;0;0;0;0;0;0;0;0;0;0;552;7530;0;0;0;0;0;0;0;0;0;0
2013;447,00;0;0;0;0;0;0;0;0;0;0;1517;35135;0;0;0;0;0;0;0;0;0;0
2013;815,00;0;6;0;0;0;0;0;0;0;0;604;18120;0;0;0;0;0;0;0;0;0;0
2013;801,00;1291;844;0;0;0;0;0;0;0;0;5187;93369;209;1772;303;1580;686;9822;0;0;246;6863
2013;800,00;0;0;0;0;0;0;0;0;0;0;2430;22168;0;0;0;0;0;0;0;0;0;0
2013;389,00;0;0;0;0;0;0;0;0;0;0;2125;36041;0;0;0;0;0;0;0;0;0;0
2013;695,00;1695;644;0;0;0;0;0;0;0;0;694;23443;427;830;254;2806;100;13827;1;182;39;39
2013;816,00;0;0;0;0;0;0;0;0;0;0;3222;75578;51;830;183;6364;0;0;0;0;0;0
2013;833,00;0;0;0;0;0;0;0;0;0;0;2115;59146;0;0;0;0;0;0;0;0;0;0
2013;870,00;122;0;0;0;0;0;0;0;0;0;1923;20787;0;0;0;0;0;0;0;0;0;0
2013;927,00;0;0;34;37;0;0;0;0;0;0;2158;48097;0;0;0;0;0;0;0;0;0;0
2013;961,00;0;0;0;0;788;8004;0;0;0;0;6298;91800;0;0;61;1105;0;0;0;0;0;0
2013;962,00;8;0;0;0;0;0;0;0;0;0;2120;24995;0;0;0;0;0;0;0;0;0;0
2013;1079,00;42;14;0;0;0;0;0;0;0;0;3121;56170;0;0;0;0;0;0;0;0;0;0
2013;1101,00;0;0;0;0;0;0;0;0;0;0;286;2863;0;0;0;0;0;0;0;0;0;0
2013;666,00;1063;2975;0;0;0;0;0;0;0;0;10867;600802;0;0;0;0;964;10043;8;2045;62;17609
2013;392,00;0;0;0;0;0;0;0;0;0;0;3938;22174;293;2403;390;3535;0;0;0;0;0;0
2013;790,00;0;334;594;594;1506;29689;0;0;0;0;3302;221037;612;6122;0;0;0;0;0;0;0;0
2013;650,00;0;461;0;0;0;0;0;0;0;0;26156;72863;0;0;0;0;0;0;0;0;0;0
