"año";"NCODI";"Urg_altas";"Urg_ingresos";"Urg_traslados";"Urg_exitus";"Urg_total"
2013;1031,00;0;0;0;0;0
2013;1032,00;77090;9600;252;52;86994
2013;1064,00;12444;2562;16584;1;31591
2013;226,00;34015;1820;48;1;35884
2013;687,00;47753;5669;1587;96;55105
2013;745,00;129985;16787;913;118;147803
2013;109,00;37747;1937;12;0;39696
2013;808,00;106690;10940;734;105;118469
2013;971,00;54807;657;2251;3;57718
2013;128,00;9547;684;0;0;10231
2013;919,00;30122;9130;357;39;39648
2013;725,00;120081;20141;0;65;140287
2013;3,00;0;0;0;0;0
2013;386,00;0;18;0;0;18
2013;306,00;0;0;0;0;0
2013;15,00;7471;26;24;0;7521
2013;264,00;27484;2255;74;1;29814
2013;867,00;6622;0;0;0;6622
2013;910,00;32838;7437;602;63;40940
2013;1053,00;53144;9247;1289;70;63750
2013;1055,00;59261;11668;2005;93;73027
2013;1081,00;0;0;0;0;0
2013;1099,00;568;20;3;0;591
2013;841,00;0;0;0;0;0
2013;856,00;0;0;0;0;0
2013;859,00;0;0;0;0;0
2013;861,00;0;0;0;0;0
2013;880,00;0;0;0;0;0
2013;883,00;0;0;0;0;0
2013;884,00;0;0;0;0;0
2013;877,00;0;0;0;0;0
2013;911,00;0;0;0;0;0
2013;913,00;1906;199;115;0;2220
2013;922,00;19291;1119;53;0;20463
2013;923,00;0;0;0;0;0
2013;924,00;0;0;0;0;0
2013;947,00;0;0;0;0;0
2013;951,00;0;0;0;0;0
2013;1103,00;0;0;0;0;0
2013;972,00;0;0;0;0;0
2013;973,00;8210;32;4;0;8246
2013;974,00;0;0;0;0;0
2013;975,00;0;0;0;0;0
2013;960,00;0;0;0;0;0
2013;1028,00;0;0;0;0;0
2013;976,00;0;0;0;0;0
2013;977,00;0;0;0;0;0
2013;1020,00;0;0;0;0;0
2013;994,00;53583;5926;615;14;60138
2013;995,00;0;0;0;0;0
2013;1060,00;315;256;65;0;636
2013;1005,00;0;0;0;0;0
2013;1061,00;0;0;0;0;0
2013;1006,00;0;0;0;0;0
2013;1088,00;0;0;0;0;0
2013;1089,00;23063;527;186;0;23776
2013;1076,00;0;0;0;0;0
2013;1078,00;0;0;0;0;0
2013;1033,00;61996;7276;1575;120;70967
2013;1036,00;0;0;0;0;0
2013;1037,00;0;0;0;0;0
2013;1039,00;0;0;0;0;0
2013;1067,00;0;0;0;0;0
2013;1065,00;0;0;0;0;0
2013;1066,00;30547;1462;60;21;32090
2013;207,00;15225;362;142;1;15730
2013;431,00;0;0;0;0;0
2013;387,00;21851;3907;632;24;26414
2013;179,00;0;0;0;0;0
2013;606,00;20695;3922;419;17;25053
2013;925,00;97818;19069;29;74;116990
2013;541,00;12761;2408;433;27;15629
2013;797,00;14997;2448;268;18;17731
2013;627,00;30178;6855;503;38;37574
2013;173,00;0;0;0;0;0
2013;636,00;63799;11016;964;111;75890
2013;205,00;4687;223;117;0;5027
2013;814,00;0;0;0;0;0
2013;881,00;10175;493;179;0;10847
2013;771,00;113623;9438;1129;112;124302
2013;533,00;7835;220;0;0;8055
2013;447,00;5731;3235;103;5;9074
2013;815,00;0;0;0;0;0
2013;801,00;131477;11043;676;120;143316
2013;800,00;4317;1873;38;1;6229
2013;389,00;57415;5652;464;3;63534
2013;695,00;72343;9642;843;87;82915
2013;816,00;41230;4156;239;23;45648
2013;833,00;65888;4450;449;26;70813
2013;870,00;27964;1347;47;1;29359
2013;927,00;50759;509;19;10;51297
2013;961,00;158358;9798;1312;160;169628
2013;962,00;11864;621;5;0;12490
2013;1079,00;17216;21;9;0;17246
2013;1101,00;17154;381;14;1;17550
2013;666,00;80851;13949;859;65;95724
2013;392,00;0;0;0;0;0
2013;790,00;9492;1673;214;7;11386
2013;650,00;29943;4175;483;30;34631
2013;876,00;46701;9287;726;60;56774
2013;944,00;0;30;0;0;30
2013;952,00;42042;1609;21;4;43676
2013;54,00;0;0;0;0;0
2013;367,00;16158;517;129;5;16809
2013;538,00;42614;7771;383;98;50866
2013;557,00;22692;2997;194;20;25903
2013;653,00;37553;4879;420;57;42909
2013;647,00;29047;3729;516;50;33342
2013;978,00;71830;13273;7;60;85170
2013;996,00;29645;2297;405;58;32405
2013;729,00;172728;17819;3164;268;193979
2013;182,00;27732;2372;53;0;30157
2013;633,00;22481;120;0;0;22601
2013;685,00;47782;7972;462;27;56243
2013;683,00;26219;3623;316;43;30201
2013;945,00;38220;2616;733;38;41607
2013;953,00;10441;5;0;0;10446
2013;1022,00;41123;518;1794;18;43453
2013;1049,00;22224;475;1635;26;24360
2013;794,00;125670;25778;1102;391;152941
2013;415,00;107;47;0;0;154
2013;592,00;32753;1727;21;1;34502
2013;497,00;9811;830;9;0;10650
2013;726,00;53415;10396;1612;150;65573
2013;272,00;15682;1057;216;1;16956
2013;805,00;119576;21251;129;190;141146
2013;5,00;0;0;0;0;0
2013;234,00;23693;883;335;4;24915
2013;64,00;0;0;0;0;0
2013;842,00;24117;2923;1193;23;28256
2013;843,00;12806;2220;622;23;15671
2013;1025,00;75202;2750;139;5;78096
2013;803,00;42893;8815;126;52;51886
2013;211,00;4612;332;121;0;5065
2013;773,00;51295;10699;2283;95;64372
2013;424,00;15061;725;37;0;15823
2013;298,00;18872;2276;124;3;21275
2013;594,00;6736;416;0;0;7152
2013;237,00;14575;72;229;0;14876
2013;16,00;0;0;0;0;0
2013;768,00;10562;1069;325;5;11961
2013;617,00;59298;5794;717;99;65908
2013;297,00;9475;2089;142;0;11706
2013;105,00;0;0;0;0;0
2013;544,00;29215;1626;478;14;31333
2013;804,00;54388;4559;677;48;59672
2013;470,00;14340;1148;265;4;15757
2013;104,00;0;0;0;0;0
2013;20,00;0;0;0;0;0
2013;550,00;35700;2510;1137;28;39375
2013;112,00;0;0;0;0;0
2013;818,00;0;0;0;0;0
2013;914,00;0;0;0;0;0
2013;928,00;0;0;0;0;0
2013;964,00;33864;5933;526;29;40352
2013;1026,00;0;0;0;0;0
2013;1068,00;0;0;0;0;0
2013;738,00;123077;12396;658;136;136267
2013;404,00;0;0;0;0;0
2013;274,00;43564;1087;31;4;44686
2013;270,00;36550;1590;234;5;38379
2013;676,00;22632;2751;224;46;25653
2013;709,00;61719;5455;625;75;67874
2013;754,00;214794;17276;3073;238;235381
2013;997,00;49289;2633;2583;15;54520
2013;734,00;71942;12297;88;56;84383
2013;299,00;13753;315;10;1;14079
2013;645,00;0;0;0;0;0
2013;17,00;0;0;0;0;0
2013;1046,00;0;0;0;0;0
2013;420,00;1919;112;0;0;2031
2013;802,00;0;0;0;0;0
2013;266,00;15401;1618;0;0;17019
2013;580,00;5467;797;14;0;6278
2013;137,00;8094;652;8;0;8754
2013;769,00;0;0;0;0;0
2013;776,00;35186;3149;507;8;38850
2013;640,00;32713;2943;700;17;36373
2013;315,00;0;0;0;0;0
2013;40,00;0;0;0;0;0
2013;508,00;12089;2379;245;5;14718
2013;46,00;0;0;0;0;0
2013;590,00;27714;4521;571;19;32825
2013;777,00;26704;3623;554;9;30890
2013;897,00;100915;28388;132;89;129524
2013;965,00;0;0;0;0;0
2013;671,00;43497;9349;721;41;53608
2013;461,00;7810;1822;117;0;9749
2013;376,00;12288;101;143;0;12532
2013;621,00;20888;3015;40;299;24242
2013;793,00;101207;12945;1454;159;115765
2013;1102,00;9673;253;0;0;9926
2013;712,00;26240;6979;165;30;33414
2013;32,00;0;0;0;0;0
2013;361,00;0;0;0;0;0
2013;486,00;7438;699;53;0;8190
2013;595,00;25019;4934;324;38;30315
2013;433,00;9781;1225;359;5;11370
2013;1058,00;731;435;144;5;1315
2013;261,00;16808;969;346;2;18125
2013;730,00;66661;5329;838;64;72892
2013;577,00;33171;6081;738;60;40050
2013;788,00;120007;16345;3062;64;139478
2013;865,00;49354;3343;686;44;53427
2013;979,00;15019;508;1299;4;16830
2013;998,00;17511;157;792;2;18462
2013;221,00;1200;630;80;19;1929
2013;506,00;19779;834;209;0;20822
2013;727,00;42422;9492;308;59;52281
2013;355,00;1612;181;3;0;1796
2013;487,00;1912;279;49;1;2241
2013;938,00;92408;20368;4854;170;117800
2013;886,00;2487;1432;8;2;3929
2013;835,00;7119;390;25;0;7534
2013;999,00;0;0;0;0;0
2013;798,00;67607;13734;2251;191;83783
2013;504,00;2931;2038;93;2;5064
2013;247,00;12191;1212;21;0;13424
2013;216,00;13191;1022;25;0;14238
2013;654,00;11507;1233;38;2;12780
2013;65,00;0;0;0;0;0
2013;472,00;13507;972;120;4;14603
2013;427,00;0;0;0;0;0
2013;491,00;6808;1094;239;6;8147
2013;551,00;11542;517;104;5;12168
2013;106,00;0;0;0;0;0
2013;819,00;0;0;0;0;0
2013;836,00;0;0;0;0;0
2013;915,00;0;0;0;0;0
2013;942,00;0;0;0;0;0
2013;748,00;80206;16348;81;40;96675
2013;198,00;0;0;0;0;0
2013;871,00;13617;2771;572;10;16970
2013;948,00;22144;908;56;0;23108
2013;1051,00;0;0;0;0;0
2013;1083,00;0;0;0;0;0
2013;1096,00;0;0;0;0;0
2013;679,00;76277;14644;230;136;91287
2013;176,00;6804;602;84;0;7490
2013;537,00;10577;660;128;3;11368
2013;608,00;19125;3799;293;71;23288
2013;596,00;10446;3259;411;54;14170
2013;749,00;115022;18017;785;174;133998
2013;758,00;205088;24189;1705;311;231293
2013;1104,00;95145;21728;1409;147;118429
2013;436,00;0;0;0;0;0
2013;567,00;44;121;1;0;166
2013;677,00;77128;9596;471;80;87275
2013;670,00;64167;3450;79;1;67697
2013;588,00;0;0;0;0;0
2013;446,00;0;0;0;0;0
2013;753,00;198157;29576;217;170;228120
2013;887,00;137;789;49;0;975
2013;585,00;9307;313;0;0;9620
2013;245,00;18709;4109;136;2;22956
2013;603,00;125351;4416;721;0;130488
2013;426,00;0;0;0;0;0
2013;232,00;8986;1414;41;0;10441
2013;288,00;15254;741;63;5;16063
2013;246,00;3864;207;0;0;4071
2013;284,00;10035;1756;0;0;11791
2013;18,00;0;0;0;0;0
2013;356,00;944;818;0;0;1762
2013;401,00;0;0;0;0;0
2013;733,00;103521;17662;273;100;121556
2013;243,00;22522;1247;15;0;23784
2013;380,00;0;0;0;0;0
2013;716,00;32371;1441;66;3;33881
2013;534,00;69138;2999;96;0;72233
2013;185,00;4021;315;6;1;4343
2013;258,00;5305;1033;0;0;6338
2013;505,00;4656;453;42;0;5151
2013;268,00;0;0;0;0;0
2013;602,00;0;0;0;0;0
2013;254,00;25650;2717;36;2;28405
2013;705,00;52929;3443;480;9;56861
2013;133,00;7281;1933;3;0;9217
2013;33,00;0;0;0;0;0
2013;143,00;1664;237;0;0;1901
2013;36,00;0;0;0;0;0
2013;756,00;50526;6901;306;18;57751
2013;662,00;106538;11635;627;50;118850
2013;192,00;0;0;0;0;0
2013;382,00;0;0;0;0;0
2013;322,00;0;0;0;0;0
2013;478,00;9819;466;306;0;10591
2013;352,00;0;0;0;0;0
2013;628,00;95337;10648;268;82;106335
2013;291,00;0;0;0;0;0
2013;495,00;6301;750;0;0;7051
2013;845,00;78294;9076;96;19;87485
2013;498,00;39487;2747;1179;44;43457
2013;314,00;0;0;0;0;0
2013;720,00;24530;3373;14;1;27918
2013;721,00;90891;12342;491;52;103776
2013;485,00;0;0;0;0;0
2013;273,00;58387;5168;219;14;63788
2013;846,00;83043;10646;65;43;93797
2013;847,00;29561;882;0;0;30443
2013;848,00;55443;5968;98;0;61509
2013;864,00;0;0;0;0;0
2013;916,00;960;690;3;0;1653
2013;930,00;84736;3331;68;5;88140
2013;954,00;109774;10565;517;35;120891
2013;943,00;67069;4330;66;2;71467
2013;949,00;180653;25930;2419;231;209233
2013;980,00;116807;5521;704;6;123038
2013;981,00;11027;362;0;0;11389
2013;1024,00;79696;6789;42;0;86527
2013;1017,00;0;0;0;0;0
2013;1000,00;77405;5924;627;5;83961
2013;1018,00;79668;6032;515;34;86249
2013;1001,00;36648;1951;9;3;38611
2013;1007,00;100219;8902;647;10;109778
2013;1008,00;69110;7081;90;17;76298
2013;1009,00;100119;8547;1570;26;110262
2013;1010,00;63815;5745;190;26;69776
2013;1011,00;46769;3202;148;17;50136
2013;1012,00;84669;6268;55;36;91028
2013;1013,00;133102;17670;868;150;151790
2013;1041,00;0;0;0;0;0
2013;1073,00;88467;7670;232;17;96386
2013;1087,00;85877;8380;340;64;94661
2013;789,00;0;0;0;0;0
2013;326,00;0;0;0;0;0
2013;442,00;42169;2544;0;2;44715
2013;294,00;38051;2363;31;22;40467
2013;378,00;16169;991;38;0;17198
2013;402,00;11034;226;1;0;11261
2013;29,00;0;0;0;0;0
2013;450,00;466;13;0;0;479
2013;656,00;52816;4484;387;69;57756
2013;333,00;69062;3743;1486;2;74293
2013;668,00;37209;3507;328;49;41093
2013;684,00;71681;4723;604;145;77153
2013;422,00;0;64;0;0;64
2013;763,00;296320;23370;541;169;320400
2013;741,00;135433;13725;1232;271;150661
2013;553,00;94113;12367;530;199;107209
2013;357,00;666;1449;0;0;2115
2013;899,00;0;0;0;0;0
2013;900,00;0;0;0;0;0
2013;932,00;0;0;0;0;0
2013;950,00;0;0;0;0;0
2013;966,00;14942;1764;19;0;16725
2013;967,00;0;0;0;0;0
2013;982,00;55498;4272;91;2;59863
2013;1014,00;52212;6;1645;5;53868
2013;1048,00;0;0;0;0;0
2013;1080,00;81791;3899;2;0;85692
2013;1074,00;4752;58;191;11;5012
2013;722,00;161690;25306;2123;92;189211
2013;660,00;82213;7897;1007;59;91176
2013;75,00;239;366;9;0;614
2013;249,00;35642;2276;0;0;37918
2013;275,00;0;0;0;0;0
2013;227,00;49419;3136;69;4;52628
2013;150,00;1670;0;0;0;1670
2013;47,00;0;0;0;0;0
2013;172,00;4171;9;0;0;4180
2013;581,00;38326;3702;380;49;42457
2013;120,00;0;0;0;0;0
2013;445,00;0;0;0;0;0
2013;471,00;9945;1164;111;2;11222
2013;53,00;0;0;0;0;0
2013;199,00;4143;43;0;0;4186
2013;575,00;53324;5478;611;48;59461
2013;528,00;20631;3283;248;19;24181
2013;631,00;66423;9138;977;53;76591
2013;699,00;66535;10928;868;63;78394
2013;823,00;9930;145;15;0;10090
2013;849,00;31877;1855;372;16;34120
2013;869,00;48934;1923;1046;2;51905
2013;955,00;0;0;0;0;0
2013;983,00;0;0;0;0;0
2013;1002,00;0;0;0;0;0
2013;1015,00;134393;18225;450;112;153180
2013;51,00;0;0;0;0;0
2013;441,00;0;0;0;0;0
2013;327,00;0;0;0;0;0
2013;690,00;10531;1363;4;0;11898
2013;262,00;12093;1645;24;2;13764
2013;403,00;0;0;0;0;0
2013;312,00;0;0;0;0;0
2013;589,00;20149;3146;428;23;23746
2013;665,00;39994;5531;513;41;46079
2013;334,00;0;0;0;0;0
2013;1075,00;155202;26159;714;72;182147
2013;751,00;78318;20524;342;135;99319
2013;186,00;31667;696;14;5;32382
2013;646,00;9409;2700;324;32;12465
2013;536,00;10334;1880;487;36;12737
2013;242,00;5475;437;55;1;5968
2013;490,00;0;0;0;0;0
2013;500,00;15511;1682;14;0;17207
2013;206,00;22183;121;0;0;22304
2013;58,00;0;0;0;0;0
2013;572,00;52188;12082;1014;52;65336
2013;180,00;0;0;0;0;0
2013;549,00;10764;2126;226;10;13126
2013;582,00;16696;3026;327;23;20072
2013;743,00;79262;14373;1622;134;95391
2013;795,00;0;0;0;0;0
2013;269,00;3725;14;9;1;3749
2013;634,00;21860;5108;563;19;27550
2013;1,00;11722;659;168;0;12549
2013;717,00;26149;5870;577;57;32653
2013;373,00;1092;0;0;0;1092
2013;535,00;20920;4885;437;19;26261
2013;824,00;112523;20208;3245;147;136123
2013;888,00;16338;2162;432;28;18960
2013;902,00;0;0;0;0;0
2013;968,00;0;0;0;0;0
2013;346,00;0;6;0;0;6
2013;27,00;0;0;0;0;0
2013;165,00;7468;281;111;0;7860
2013;956,00;32604;11406;382;51;44443
2013;413,00;0;0;0;0;0
2013;149,00;0;0;0;0;0
2013;612,00;42492;415;398;0;43305
2013;559,00;1403;13;0;0;1416
2013;7,00;2101;0;111;0;2212
2013;283,00;36804;1414;154;3;38375
2013;37,00;0;0;0;0;0
2013;153,00;73488;811;281;0;74580
2013;547,00;47771;6659;211;32;54673
2013;397,00;0;0;0;0;0
2013;556,00;31629;3708;82;61;35480
2013;42,00;0;20;0;0;20
2013;31,00;0;0;0;0;0
2013;740,00;126267;17150;994;196;144607
2013;217,00;22283;3237;173;3;25696
2013;863,00;8484;1838;74;0;10396
2013;889,00;72005;9128;929;378;82440
2013;984,00;25015;2738;494;7;28254
2013;34,00;0;0;0;0;0
2013;791,00;17417;2679;55;0;20151
2013;181,00;0;0;0;0;0
2013;430,00;838;56;11;0;905
2013;715,00;69456;10445;410;40;80351
2013;521,00;7287;346;123;0;7756
2013;524,00;22946;2045;90;3;25084
2013;432,00;3461;130;15;0;3606
2013;19,00;0;0;0;0;0
2013;25,00;0;0;0;0;0
2013;26,00;0;0;0;0;0
2013;890,00;70511;13775;464;81;84831
2013;904,00;31543;3640;885;40;36108
2013;957,00;157283;23986;1591;212;183072
2013;939,00;130977;19331;55;102;150465
2013;236,00;23884;1254;225;0;25363
2013;735,00;132797;15490;3312;317;151916
2013;146,00;0;0;0;0;0
2013;363,00;0;0;0;0;0
2013;187,00;7114;911;17;0;8042
2013;265,00;8847;241;4;0;9092
2013;295,00;16158;875;2;0;17035
2013;496,00;41157;10674;3840;29;55700
2013;77,00;0;0;0;0;0
2013;391,00;1856;752;10;0;2618
2013;240,00;28070;3776;4449;36;36331
2013;448,00;6797;707;179;5;7688
2013;151,00;0;0;0;0;0
2013;425,00;5572;211;85;10;5878
2013;300,00;17554;911;18;0;18483
2013;339,00;24394;1686;109;0;26189
2013;826,00;0;0;0;0;0
2013;874,00;21695;3945;22;48;25710
2013;905,00;64132;11767;2185;196;78280
2013;736,00;154309;20720;131;337;175497
2013;459,00;8187;35;0;0;8222
2013;320,00;0;0;0;0;0
2013;45,00;0;0;0;0;0
2013;292,00;0;0;0;0;0
2013;618,00;35223;3999;796;44;40062
2013;463,00;77971;7701;868;148;86688
2013;891,00;28972;1936;254;3;31165
2013;958,00;40288;8023;93;42;48446
2013;244,00;7851;380;123;0;8354
2013;28,00;0;0;0;0;0
2013;444,00;4277;316;43;1;4637
2013;479,00;0;0;0;0;0
2013;285,00;34631;1951;18;28;36628
2013;253,00;63282;2353;6;22;65663
2013;481,00;27198;1633;13;22;28866
2013;540,00;40610;5428;142;0;46180
2013;332,00;0;0;0;0;0
2013;41,00;0;0;0;0;0
2013;510,00;31704;1090;38;1;32833
2013;305,00;36067;366;1718;8;38159
2013;708,00;58500;5528;469;133;64630
2013;755,00;261171;24977;3009;451;289608
2013;750,00;180600;24111;882;244;205837
2013;696,00;109960;14195;803;170;125128
2013;434,00;48769;577;1472;8;50826
2013;421,00;14044;729;0;0;14773
2013;827,00;0;0;0;0;0
2013;933,00;88726;5716;1030;78;95550
2013;1030,00;79489;2950;13;0;82452
2013;1003,00;63231;40;2186;6;65463
2013;1050,00;15743;184;1099;5;17031
2013;1043,00;41398;1496;25;0;42919
2013;934,00;22158;5817;98;39;28112
2013;629,00;70833;8960;1222;78;81093
2013;21,00;0;0;0;0;0
2013;615,00;57315;5036;314;15;62680
2013;626,00;11810;610;20;0;12440
2013;417,00;3270;41;0;0;3311
2013;597,00;15186;1923;222;10;17341
2013;539,00;70558;9865;634;66;81123
2013;343,00;17536;615;200;0;18351
2013;135,00;0;0;0;0;0
2013;158,00;3522;745;0;0;4267
2013;775,00;32748;6806;510;38;40102
2013;177,00;0;0;0;0;0
2013;578,00;17809;460;117;0;18386
2013;416,00;20910;424;94;0;21428
2013;561,00;31368;2675;315;76;34434
2013;828,00;0;0;0;0;0
2013;860,00;30558;614;692;11;31875
2013;935,00;0;0;0;0;0
2013;936,00;0;0;0;0;0
2013;986,00;824;200;0;0;1024
2013;987,00;66889;4185;1165;122;72361
2013;1021,00;0;0;0;0;0
2013;1085,00;0;0;0;0;0
2013;658,00;26260;4944;245;12;31461
2013;353,00;0;0;0;0;0
2013;323,00;0;0;0;0;0
2013;620,00;17858;3397;240;21;21516
2013;384,00;0;0;0;0;0
2013;554,00;55910;8191;196;115;64412
2013;209,00;11992;104;200;0;12296
2013;707,00;122166;23731;194;110;146201
2013;395,00;4816;44;0;0;4860
2013;969,00;29626;842;99;1;30568
2013;1052,00;0;0;0;0;0
2013;739,00;182522;22812;5028;58;210420
2013;613,00;114622;18595;360;72;133649
2013;593,00;60293;9449;540;59;70341
2013;704,00;132180;14018;1015;103;147316
2013;493,00;0;0;0;0;0
2013;686,00;113126;14393;755;102;128376
2013;257,00;58096;4133;16;0;62245
2013;494,00;0;0;0;0;0
2013;681,00;4998;1455;1;0;6454
2013;286,00;31274;1983;418;0;33675
2013;255,00;60500;2410;32;0;62942
2013;79,00;0;0;0;0;0
2013;81,00;0;0;0;0;0
2013;688,00;56080;9412;659;63;66214
2013;531,00;47990;7468;476;92;56026
2013;514,00;23952;2005;527;17;26501
2013;499,00;6298;1732;99;0;8129
2013;532,00;56417;6799;799;38;64053
2013;190,00;0;0;0;0;0
2013;598,00;21431;2426;508;36;24401
2013;260,00;98392;8551;91;3;107037
2013;838,00;14358;472;387;0;15217
2013;839,00;6131;69;12;0;6212
2013;851,00;0;0;0;0;0
2013;852,00;88962;13617;175;103;102857
2013;988,00;0;0;0;0;0
2013;1056,00;76330;10163;210;54;86757
2013;1044,00;0;0;0;0;0
2013;644,00;93166;14686;304;56;108212
2013;752,00;80999;14678;936;67;96680
2013;238,00;15209;704;12;0;15925
2013;325,00;0;0;0;0;0
2013;622,00;23456;3039;412;15;26922
2013;879,00;7595;118;0;0;7713
2013;906,00;51089;517;16;0;51622
2013;370,00;1429;4451;67;56;6003
2013;418,00;5991;628;22;0;6641
2013;574,00;8775;120;0;0;8895
2013;399,00;0;0;0;0;0
2013;195,00;3117;0;0;0;3117
2013;783,00;99812;21802;1180;214;123008
2013;263,00;12221;1434;98;8;13761
